rowname	count
P38054	1
P38104	2
P38105	4
P38489	20
P38506	3
P38521	6
P39099	29
P39160	6
P39160;P77260	1
P39161	3
P39165	1
P39172	34
P39173	27
P39176	11
P39177	21
P39180	17
P39187	1
P39199	7
P39263	1
P39264	1
P39265	4
P39267	1
P39274	2
P39280	5
P39285	15
P39286	14
P39298	4
P39310	8
P39315	11
P39321	24
P39325	4
P39332	1
P39334	1
P39337	4
P39342	25
P39353	1
P39356	8
P39358	1
P39359	1
P39366	1
P39371	5
P39377	13
P39383	1
P39384	5
P39385	6
P39386	1
P39396	5
P39401	9
P39405	1
P39406	8
P39407	2
P39408	7
P39410	1
P39411	5
P39451	1
P39452	11
P39829	3
P39830	7
P39831	15
P39836	1
P39838	19
P40120	16
P40191	10
P40710	6
P40719	1
P40874	24
P41052	8
P41407	11
P41409	8
P42588	1
P42593	2
P42596	5
P42599	3
P42604	4
P42616	3
P42620	13
P42624	1
P42632	1
P42641	15
P42904	1
P43329	30
P43337	4
P43340	7
P43531	1
P43533	1
P43671	9
P43672	13
P45395	11
P45424	2
P45425	2
P45464	31
P45469	4
P45470	11
P45475	1
P45522	1
P45523	19
P45524	4
P45527	1
P45530	2
P45531	3
P45537	4
P45544	1
P45552	1
P45568	1
P45577	12
P45578	19
P45579	10
P45748	11
P45753	1
P45769	1
P45771	1
P45795	1
P45799	10
P45800	8
P45807	1
P45955	19
P46022	2
P46118	8
P46122	2
P46125	3
P46130	13
P46139	1
P46144	4
P46474	20
P46837	45
P46850	1
P46852	15
P46853	13
P46887	1
P46888	1
P46889	13
P46890	1
P50456	6
P50457	1
P50465	2
P50466	1
P51024	3
P51025	3
P51981	8
P52006	1
P52007	7
P52060	2
P52061	8
P52062	5
P52073	1
P52074	1
P52076	5
P52086	1
P52094	1
P52095	6
P52096	2
P52097	4
P52102	2
P52108	10
P52119	4
P52129	2
P52598	1
P52612	1
P52643	24
P52644	7
P52645	11
P52647	27
P52697	20
P54901	1
P55135	5
P55138	1
P55734	3
P56258	3
P56262	6
P56614	1
P60240	38
P60293	16
P60340	12
P60390	14
P60422	38
P60438	24
P60472	2
P60546	7
P60560	18
P60595	20
P60624	12
P60651	13
P60664	19
P60716	23
P60720	1
P60723	26
P60752	13
P60757	21
P60782	1
P60785	28
P60869	2
P60906	37
P60955	2
P61175	10
P61316	14
P61320	18
P61517	16
P61714	9
P61887	3
P61889	28
P61949	8
P62399	35
P62517	22
P62601	6
P62615	11
P62617	7
P62620	26
P62623	7
P62672	2
P62707	29
P62768	11
P63020	9
P63177	7
P63183	4
P63204	1
P63224	15
P63228	2
P63235	12
P63284	112
P63386	8
P63389	25
P63417	9
P63883	9
P64423	2
P64426	5
P64429	4
P64451	18
P64461	1
P64463	9
P64467	4
P64476	3
P64479	1
P64483	5
P64490	2
P64493	1
P64499	1
P64503	5
P64506	2
P64515	1
P64517	2
P64519	4
P64530	3
P64534	9
P64540	3
P64545	1
P64554	6
P64557	1
P64559	3
P64564	1
P64581	6
P64585	2
P64588	8
P64594	1
P64596	11
P64599	6
P64602	5
P64604	13
P64606	1
P64610	1
P64612	8
P64614	1
P64624	2
P64636	1
P65292	6
P65294	1
P65367	4
P65556	13
P65807	1
P65870	6
P66817	4
P66948	21
P67080	11
P67087	12
P67095	7
P67244	1
P67338	1
P67553	2
P67601	1
P67603	10
P67624	2
P67660	7
P67662	3
P67697	1
P67699	1
P67762	1
P67826	14
P67910	36
P68066	13
P68187	5
P68191	3
P68206	7
P68567	3
P68679	11
P68688	1
P68699	3
P68739	7
P68767	25
P68919	10
P69054	1
P69222	6
P69228	11
P69346	2
P69380	1
P69411	3
P69423	1
P69425	9
P69428	3
P69434	1
P69441	28
P69451	2
P69488	1
P69490	4
P69503	9
P69506	1
P69739	1
P69741	2
P69776	22
P69783	17
P69786	17
P69795	5
P69797	27
P69801	1
P69805	10
P69811	9
P69820	1
P69828	20
P69829	10
P69831	13
P69853	3
P69874	16
P69902	4
P69908	3
P69908;P69910	36
P69910	2
P69913	5
P69922	5
P69924	24
P69931	4
P71298	3
P75672	1
P75682	1
P75683	1
P75687	1
P75691	33
P75694	6
P75713	4
P75728	11
P75736	18
P75745	12
P75746	4
P75767	3
P75777	13
P75779	7
P75780	21
P75782	4
P75783	2
P75791	12
P75792	12
P75796	16
P75797	20
P75798	3
P75800	2
P75801	1
P75804	3
P75809	6
P75811	1
P75818	12
P75820	5
P75821	4
P75822	4
P75823	18
P75824	1
P75828	8
P75829	2
P75830	10
P75831	5
P75838	7
P75849	11
P75863	16
P75864	27
P75867	12
P75870	3
P75874	13
P75876	15
P75913	25
P75914	13
P75915	10
P75919	1
P75931	4
P75937	1
P75946	1
P75949	12
P75952	2
P75954	1
P75957	5
P75958	3
P75959	6
P75960	10
P75966	2
P75968	1
P75974	2
P75989	4
P76001	2
P76002	10
P76004	10
P76007	4
P76008	13
P76010	1
P76014	12
P76015	13
P76027	23
P76034	12
P76035	8
P76046	5
P76049	6
P76053	3
P76055	9
P76062	4
P76073;P76154	1
P76076	2
P76086	4
P76097	2
P76104	7
P76108	16
P76112	3
P76113	15
P76115	6
P76116	34
P76121	1
P76128	1
P76141	1
P76142	1
P76143	3
P76145	4
P76149	5
P76170	5
P76172	1
P76177	30
P76185	1
P76187	6
P76192	1
P76193	18
P76194	1
P76204	1
P76208	1
P76217	1
P76220	8
P76222	1
P76223	14
P76227	1
P76231	1
P76234	1
P76235	4
P76237	5
P76243	15
P76245	2
P76250	1
P76251	3
P76256	6
P76268	19
P76270	13
P76272	16
P76273	3
P76290	8
P76291	9
P76308	1
P76316	21
P76318	1
P76329	10
P76330	2
P76339	1
P76340	1
P76341	3
P76342	7
P76344	17
P76346	6
P76350	1
P76361	1
P76372	16
P76389	3
P76394	1
P76397	7
P76398	1
P76399	1
P76402	6
P76403	15
P76406	3
P76407	2
P76418	4
P76422	19
P76423	9
P76440	4
P76445	1
P76446	2
P76471	2
P76483	1
P76491	5
P76500	1
P76502	1
P76503	7
P76506	10
P76507	1
P76520	2
P76535	4
P76536	23
P76537	6
P76539	5
P76541	3
P76542	1
P76549	1
P76550	18
P76558	61
P76561	6
P76562	1
P76569	7
P76573	1
P76575	1
P76576	15
P76578	56
P76594	9
P76621	1
P76641	1
P76658	30
P76909	1
P77148	12
P77150	5
P77171	8
P77173	22
P77181	6
P77182	4
P77187	1
P77202	9
P77211	1
P77212	6
P77213	6
P77214	1
P77223	1
P77239	1
P77243	1
P77245	1
P77247	13
P77252	1
P77257	1
P77258	11
P77260	2
P77265	1
P77269	1
P77272	1
P77279	7
P77285	6
P77293	4
P77295	1
P77300	4
P77301	1
P77302	2
P77307	1
P77316	1
P77318	12
P77330	4
P77333	2
P77335	1
P77338	13
P77348	23
P77364	3
P77374	9
P77374;P77783	2
P77376	7
P77395	22
P77398	1
P77399	6
P77432	1
P77433	2
P77434	20
P77444	16
P77454	8
P77475	5
P77485	1
P77488	22
P77499	14
P77504	6
P77522	16
P77526	2
P77529	9
P77536	5
P77539	1
P77541	4
P77544	4
P77552	9
P77554	4
P77559	3
P77561	2
P77562	6
P77569	3
P77570	9
P77581	4
P77596	1
P77609	1
P77611	4
P77615	2
P77619	1
P77625	8
P77626	1
P77634	1
P77649	10
P77667	3
P77674	9
P77689	8
P77690	4
P77695	2
P77712	1
P77713	2
P77717	6
P77718	18
P77721	2
P77735	20
P77737	24
P77739	10
P77748	50
P77754	11
P77756	7
P77757	1
P77766	1
P77774	19
P77775	10
P77781	5
P77783	14
P77791	3
P77795	1
P77804	46
P77806	6
P77808	10
P78055	6
P78061	1
P78067	16
P80644	1
P80668	1
Q06065	2
Q2M7R5	4
Q2M7X4	2
Q2MB16	1
Q46798	6
Q46800	1
Q46802	1
Q46803	1
Q46808	1
Q46811	1
Q46814	1
Q46822	1
Q46824	1
Q46829	22
Q46834	1
Q46845	16
Q46851	13
Q46855	2
Q46856	19
Q46857	26
Q46861	1
Q46863	6
Q46864	2
Q46868	9
Q46871	10
Q46893	6
Q46919	2
Q46920	7
Q46925	7
Q46927	1
Q46939	1
Q46948	7
Q47083	6
Q47146	11
Q47147	8
Q47150	8
Q47156	1
Q47157	1
Q47622	11
Q47679	9
Q47689	1
Q47690	2
Q47710	1
Q57261	18
Q59385	15
Q6BF16	1
Q6BF17	4
Q7DFV3	2
Q93K97	10
P0A843	1
P0CF66;P0CF67;P0CF68;P0CF69;P0CF70	1
P11289	1
P17444	1
P32129	1
P37355	1
P38035	1
P39453	1
P45468	1
P76016	1
P76176	1
Q2EET2	1
P0A772	1
P0A9I8	1
P16433	1
P45751	1
Q2EEQ2	1
P00888;P0AB91	1
P76221	1
P08369	1
P37610	1
Q06067	1
P39297	1
P0A754	1
P46859	1
