rowname	BBM_673_P283_01_VEB_001_R4	BBM_673_P283_01_VEB_002_R3	BBM_673_P283_01_VEB_003_R3	BBM_673_P283_01_VEB_004_R3	BBM_673_P283_01_VEB_005_R3	BBM_673_P283_01_VEB_006_R2	BBM_673_P283_01_VEB_007_R2	BBM_673_P283_01_VEB_009_R2	BBM_673_P283_01_VEB_010_R2	BBM_673_P283_01_VEB_011_R2	BBM_673_P283_01_VEB_012_R2	BBM_673_P283_01_VEB_013_R2	BBM_673_P283_01_VEB_014_R2	BBM_673_P283_01_VEB_015_R2	BBM_673_P283_01_VEB_016_R2	BBM_673_P283_01_VEB_017_R2	BBM_673_P283_01_VEB_018_R2	BBM_673_P283_01_VEB_019_R2	BBM_673_P283_01_VEB_020_R2	BBM_673_P283_01_VEB_021_R2	BBM_673_P283_01_VEB_022_R3	BBM_673_P283_01_VEB_023_R3	BBM_673_P283_01_VEB_024_R3
P76342	1854070	1796950	2271460	2185600	2241180	1916320	2216150	1894700	1943430	2038760	2056580	2052720	2162630	2033170	2068390	2174470	2110450	2233840	2071510	1866470	1793870	1974830	2054010
P76223	12587900	12922000	11470400	10699500	15253600	12363500	9767790	12266200	11851700	12665500	11018900	18419600	16010400	17199000	17821500	16015300	17061800	18514000	19609100	18452200	16300800	18142200	16869700
P39838	3700160	3908200	3994980	4051420	3909260	3908190	4072490	3848640	3911840	4056930	4184440	3405230	4146240	4082490	4579200	4401810	4481760	4351020	4344940	3717660	3637730	4022590	4289220
P0ABM9	550994	604949	685482	502785	767654	632569	622705	698217	586460	457392	612374	618871	653829	775885	787178	645646	791738	852533	805871	780100	664158	785282	773097
P60906	15899100	16049900	18026000	16039100	17796000	17001200	16096900	17278700	16662000	17180500	18168200	19183200	20247000	23238300	23093000	22560100	22188100	23552600	23111000	20509000	19384300	22602900	22907500
P64490	7890570	7465110	7963160	7932520	6805310	8239920	8524940	4192690	9849100	8805520	8480140	4258330	4969680	8241510	7184700	8234210	5559560	7229470	6789320	8204240	3807100	7937400	7792060
P0A9W0	3594860	3455170	3492980	3021480	3443310	3316250	2900550	3164960	3407340	3186450	3066980	3925120	3306910	3164880	2537320	2881400	2563500	2988110	2951000	3271420	3208090	3226130	3016030
P75691	43660700	46079900	50562800	55115500	41886900	48222000	58402500	43858500	53240000	48850600	48321100	43895700	43448100	44652600	44733600	42169500	43340900	43704600	43007700	46999900	45035500	39104700	41763000
P23865	11933500	11560900	12018200	12738300	11351000	11446800	12417300	11788900	12220900	11381300	12143800	12023800	12278100	12950900	14061900	13594100	13838200	13517500	13004100	11813300	11918800	12458900	13745300
P0A9G6	927036000	1016540000	1298330000	936694000	995155000	1073790000	1053680000	1153290000	1169660000	1212660000	1240710000	290409000	306913000	351689000	318690000	353555000	334878000	341691000	319533000	337134000	286168000	311285000	360084000
P35340	19306600	20031800	22607400	17331600	23476700	20754400	17206300	22885500	19818500	20722300	20994300	18597000	21012600	23142200	23414300	22879500	23036300	23819800	23547000	21682000	21931900	26940900	25814800
P32131	4058540	4221770	4687170	3324390	4762000	3976120	3551880	4575310	3780850	4075440	3955320	3989560	4419300	4946360	5049430	4963010	4844200	4852030	5039910	4700160	4353500	4699180	4722140
P21889	41859100	46178600	48797400	37811400	55168300	45067800	33494600	55151700	41184100	44508300	44306000	37234400	42456700	49002000	47016700	45458100	48298200	49661800	47446100	41862200	39638700	49057900	49724800
P32138	186707	178340	247767	108355	315704	114160	176574	299235	174076	133621	119473	94981.7	147956	163550	76151.7	117391	155216	136728	173045	175966	149075	151046	125687
P39401	1082100	1297730	1670990	1706840	1049120	1505060	1882750	1707480	1806570	1617480	1744330	1790650	2059910	2040700	2036730	2218610	2615070	2176640	2078070	1820680	1631840	1964700	2060340
P24202	3498020	3572720	3813850	2910270	3887760	3601800	2769940	3461670	3452940	3593800	3364420	2760980	2675880	3079540	2645100	2674000	2602170	2748020	2708200	2900820	2571160	2789040	2628820
P37665	2186830	2390000	2497100	2496990	2357050	2470280	2897530	2911530	2836690	2348540	2292680	2938130	2266040	2946120	2923280	2729310	3329650	3025800	3003530	2946920	2450260	3004570	3096150
P37648	6017630	5942510	6306450	6027050	6389150	6528310	6140290	5929700	6090160	6046130	6178720	6088260	5823390	6631520	6459990	6304600	6084490	6544090	6340320	6727100	5566890	6601280	6585220
P76658	12695400	13987200	15217700	13517800	13830400	13510900	13332000	14930700	13881900	13898900	14124100	13339000	14269100	15060600	15065100	14746800	15144500	15596900	15849300	14989900	14522000	14820900	15098100
P0AFQ7	2601110	2573160	2834470	2392730	3146680	2555200	2293560	2893050	2675320	2801560	2545160	3980580	4207950	3921410	4124200	3799100	3806970	4205010	4059250	4059230	4069790	3820470	4030200
P37387	8063480	6787220	7253740	6136080	7375230	6446670	7960980	5625690	7468960	6843110	6606810	476014	623785	668076	709842	530728	426471	775428	833757	721317	661761	365559	678472
P0A9M0	20939600	23194200	23753300	23785900	23910700	22957200	22686300	25603700	23087900	22654500	23770600	22453800	25956600	26608300	27194800	26730400	28074900	26441600	26183700	24412900	25649200	25798600	27238900
P0AEP3	44705200	47476500	51759400	45800400	58126300	51326700	49282300	54955600	50226300	47582200	48210500	60087200	55872900	60611700	55158700	55168800	55401400	57841200	59998900	61323500	58154600	60089200	64089300
P29680	5141330	5563650	6359880	5410290	6285120	5477560	5123960	6290660	5584960	5404350	5817570	6547510	6268250	6499480	6243500	6407260	6529150	6420400	6619830	6841790	5841320	6373540	6475190
P0A6S0	3187590	3977440	3754840	5931990	2834070	5395250	3945950	3040490	5253820	4136460	5260940	600774	650211	1118160	698589	765393	673014	782714	671553	1550610	560847	541017	787185
P07118	40549500	44688400	44695300	41554600	45242500	42091100	43448800	54849100	44570500	45687900	47447600	49234600	61176800	57804000	62882000	59680300	67226500	58417500	57149000	51050100	54763500	58223700	61068800
P19636	3420430	3345210	3584830	2667980	3861330	3246680	2663420	3553480	3347820	3392930	3303010	1973260	2061280	2375440	2272330	2256340	2182630	2371850	2211640	2404310	1790850	2143660	2031130
Q57261	4479780	4641720	5155920	4169810	5395730	4746160	4407380	5530300	4508130	4639400	4864200	4822760	4632340	5935270	6122300	6065370	5728560	5645650	5850480	5349180	4768260	5666580	5770200
P25519	4149810	4195110	4455940	4375510	4247060	4127070	4085570	4004750	4040620	4194110	4227520	4060570	4476280	4238580	4501660	4562010	4373500	4625250	4654700	4067650	3945740	4409790	4460190
P52095	2750040	2679460	2793850	3659060	2999510	2965930	3507220	2600560	2973640	2895120	3252260	2200570	2415220	2451860	2852100	2720700	2641660	2636760	2229240	2359550	2406270	2265720	2571310
Q46863	6620490	6483280	6627600	6179050	7866870	6997440	6424470	9000220	6285850	7780470	7661610	2566660	1616800	2574940	3164520	3980900	2948770	2801810	3376330	3177860	1449710	3375350	3444300
P31119	2368140	2461460	2640460	2640920	2796790	2476480	2406190	2977220	2470990	2648590	2821940	2504440	2686910	2884800	2718840	2941500	2842400	2782140	2841820	2416200	2573130	2663890	2869900
P30138	14612600	16045400	20213000	18010900	12104200	19794500	20274000	15449300	21042700	18959700	22263700	11860100	10836100	14395900	13687900	13272000	12355800	13005700	12406400	14417000	9617010	11445700	11562600
P31550	12851500	14360600	16383100	13368400	15119100	14672400	14270700	14505900	14979700	14769700	14744000	14913800	12887400	15643000	14648700	14103100	14518900	15180400	15571400	15371900	12343900	13213500	14389400
P37649	2271420	2369290	2244420	2590440	1963570	2295570	2390280	2185320	2362660	2185820	2305180	1282790	2211920	1691070	2070470	1924960	1976780	1936970	1972530	1650370	1808420	1918120	1976710
P0A8T1	4982610	4804140	4710610	3761630	5559560	4747290	4275760	4670600	4578360	4777440	4404700	6213490	5243750	5093520	4395900	4728730	4468930	4832460	5328080	5463460	5864910	5108190	4903670
P0AC53	20760100	21926800	23343100	21281100	23243300	21557100	20967500	24107800	21608600	21938500	22190500	23019000	25831400	27713900	28753600	28412500	27648000	28645600	28294900	25387100	26448700	27902800	28397700
P27294	42680.8	19257.8	33226.1	47710.8	45173.1	NA	45423.6	NA	NA	NA	52337.7	155641	200169	152744	204331	169755	205264	156263	210864	134238	157583	131220	192408
P77376	2555450	2681610	3361780	2853470	3167490	2806150	3588590	2913650	2652960	3035670	3126050	1983020	2183960	2272070	2365420	2359330	2038590	2178430	2092210	2219880	1896080	2044950	2400680
P39315	7644100	6301440	6400490	6069210	7020830	7275700	6804530	4848310	6406430	6551140	6344270	6141640	4016200	5473720	5764400	6546480	4764350	5785600	6198940	6065770	5348870	6043580	6411980
P0A763	132465000	109471000	113345000	88964300	101954000	111851000	95805400	90477400	117517000	112006000	110872000	55134200	43968600	54645000	43111900	45410000	36981100	45938900	43952600	52472400	45745500	48972600	51124400
P0AEV4	783279	436379	550448	NA	376248	NA	NA	NA	NA	NA	NA	NA	NA	266975	207883	NA	216017	329000	269756	463006	NA	368032	359670
P18133	13908000	12926100	13332800	13845400	13774800	12684100	13436900	12846500	12085600	13615800	13580400	12032600	13346400	13777900	14901900	14774500	13838500	14298400	13884900	12311200	13318400	13726600	14328700
P0A879	24606000	25901500	28203400	27429900	28562400	27711200	27280600	25421800	26030700	26173500	27418400	31181300	29194000	30987100	27415300	26938200	27570100	29880300	26497500	29253800	29206800	31672500	30333100
P31827	970841	1100500	973572	1593440	875618	985414	1075000	809418	1122510	1013810	1023000	994791	1035320	1198190	1139940	1112620	1196440	1220510	1258450	1466520	1240790	816739	1258680
P33195	6826000	7775700	8384580	7195140	10654500	7339840	6860210	10708100	7066920	8222940	8204040	5052620	5836440	5162930	5247800	5174220	5687570	5574440	5494260	5369090	5308170	5268890	5818270
P22523	6820750	7340930	7972920	7008640	8079910	7160000	7095030	9296550	7244740	7339140	7813300	8177040	9572460	9202530	9137890	9128820	9924400	9468100	9365580	8159810	8495270	8495820	8653730
P06959	203061000	220925000	237401000	226069000	235461000	229130000	217694000	256215000	226940000	233485000	233042000	109905000	128450000	117391000	126411000	121473000	121503000	115907000	117171000	112164000	129012000	132630000	126461000
P77695	75989800	59270600	60323700	72163700	57926400	74986300	69203400	35775800	68400300	72513100	68212100	36981900	34125200	39913300	36241600	45181300	28737900	42690000	40305500	41487000	28224600	38482900	46897600
P07023	18333200	17434300	19864800	25010200	18974700	20732000	22828200	17829200	20689600	20915300	22647300	12537500	12843200	13642600	13702800	13840500	13345800	13049900	13039700	14187700	12152400	14229200	13310900
P0AD33	63600000	49605700	44029700	47835000	50992500	50653200	48483100	32126700	52558200	48354600	43125600	36869700	31536100	46546100	27980200	30756100	25414700	34535400	31857800	46668600	27967900	42926700	35495700
P0A738	4465970	4325790	4918990	4485180	4888140	4439840	4193800	5873840	4546020	4531370	4452440	6165890	5937180	5627770	4560480	4412420	5434150	5309990	5447140	6147650	5730000	4815190	4876590
P0AD61	39043800	39307400	44300200	53229200	39432400	42380200	55346800	40297400	45807100	45956700	46576300	94338200	97102700	96758200	105402000	97401700	99162600	98139700	100937000	89408000	107063000	103455000	104317000
P60716	37289000	38788700	42438200	22359600	49817500	34752900	25531700	45478700	31055400	34340400	33158700	15013300	14554000	15404800	14966200	14335800	14816600	14443900	13685900	14743400	14297200	18327800	15432200
P0A6M4	6429660	6186690	8048760	6289360	7502310	7553310	7648250	7193610	6363640	7402850	7863790	8063160	7688710	8271310	9695040	8016920	8577490	8019380	8755910	7922560	6621740	7911190	8831150
P0ABA0	41021400	44265800	49690700	44850400	47899800	46950200	45248600	46448200	42621700	48448500	50001700	28967600	29177100	36698600	39601100	39180100	36703700	39604000	38025100	37367600	30157000	36144200	37933900
P08331	10284200	9980170	9696510	7615460	10945700	9829370	7437650	13038800	10018200	9661230	9750460	4044770	3755400	3949610	3570590	3854810	4385300	3893670	3837050	3916920	3670450	4035430	3790920
P10100	7752390	6971520	8342970	7094060	9202530	8681180	7707050	8884250	7510730	7621580	8320200	7391010	7464330	8398370	8362540	7722680	8273180	8661870	8418860	8822560	6761840	8646790	8659160
P21599	92156200	93300400	85811000	80087700	103682000	88750400	72594000	108380000	80434500	87381900	86587400	73529800	73496000	82873100	85929400	83668000	79710900	83418700	86847500	82765400	88362100	97728100	89602900
P0A7D4	69111300	68853400	85143800	65310500	95149800	74895800	69278600	85945200	71392900	79536800	85072300	75103300	72079400	78843600	74865000	71937200	75100400	75910700	73711300	77741200	76719900	94587700	82972900
P22188	9122860	9675400	10279300	8661730	11002200	9232720	8477710	11292900	9590140	9784640	9907850	10374600	11307600	12231600	11168100	11223700	11879000	12172700	11863500	11779600	10445600	12369700	11785500
P0AG71	1169160	1201060	1294420	1137360	1217470	1146350	1075010	1228690	1170290	1114070	1172560	639373	622697	636514	596721	666568	656615	695391	679874	680831	531961	584866	597806
P17888	1372320	1365940	1630960	1097810	1661210	1418540	1421010	1877770	1376500	1383670	1607090	1451080	1547290	1603810	1756460	1571200	1873400	1766270	1658900	1524400	1515280	1512200	1567050
P21888	14014100	14216200	15724700	12705600	16069600	13919000	13486300	17016100	13701300	14505900	14742400	18117700	20027300	20745600	20491400	19019600	21249700	21424500	21828500	19657700	17313200	21257200	19927600
P0AE82	5063100	5427340	5748300	5275610	5654420	5177270	5185240	5772270	5307210	5286060	5390970	4123800	4921400	5015190	4826090	4657130	4974020	5036300	5175180	4581360	4629030	4617330	4897670
P36767	6768060	7408840	7577920	6954620	7656080	6920420	7164520	7205270	7191720	7237660	7110220	7499990	7216780	7580210	8093780	7642440	7328120	7812480	7588660	7107180	7281900	7582240	7855680
P08192	5309180	5203340	6412220	5564350	6097120	5401710	5696500	5793270	5605010	5996990	6122950	7109800	7690760	8677220	8151200	8064790	7805140	8567750	8293560	7935300	7748140	8087310	7776770
P39371	12377100	9109220	8868150	7767570	8697980	9183860	10577300	7462280	9782900	9247990	7903920	6999850	4981600	5793700	5889530	6089440	5228910	5694340	5512380	6065970	6281170	5310120	6202810
P0A9A6	61357500	64934500	70959500	65139700	67425600	66038300	57481200	63866400	67188700	64069100	61995200	74989300	80842300	77033800	72649900	65621000	75459200	76759000	74503400	79060500	74286600	69233300	72658100
P0A707	97806300	85158200	77586700	90161200	77548700	83269700	85686500	58708000	89876200	78346100	70585900	82117200	68598300	71605300	68319100	66830300	55531800	68547600	72131000	68906000	69941000	69764700	75816700
P0AD57	6499760	6056810	8004740	5846800	7549570	6012480	6462090	8316760	5460650	6552630	6390260	8199030	7640370	7591800	7348000	7445780	8557180	7512360	7486510	7850030	8623230	7134650	7532730
P07913	4235510	3926380	4285550	3125200	5246060	3853040	2861530	3679760	3709250	3590780	3745780	1483680	1518850	1817030	1792570	1761350	1837350	1926260	1808890	1648600	1193490	1788280	1626200
P0A6E6	60677100	50933100	47755100	54759600	42119800	61094200	51816300	30100300	58396000	53559600	54706200	22017500	19429800	28543500	31031700	29654600	24286400	31321800	28174700	30196200	21619100	28334100	31070900
P0ABK5	531792000	495742000	509064000	429340000	539959000	504243000	420117000	447137000	467213000	456138000	456687000	424070000	375769000	394058000	374543000	368680000	371036000	408838000	414507000	423466000	402642000	403944000	399001000
P0AD05	16953600	13746800	15141500	10006600	16205600	15075800	10896800	14036700	14510700	13166900	12455800	11207600	9449100	9787800	7016160	7452970	6933860	9079100	8217750	10288700	10044700	9456670	8418560
P0A6H5	25225700	26471200	25871900	25993000	24876200	26300200	25460600	25461400	25215600	24831800	24594700	25604300	26794100	27610900	27836700	26209300	27486800	28138800	29257800	26801600	26160500	27547000	29211800
P39367	1016730	944264	1149420	948779	1182690	1011290	1310760	1337910	975378	992770	1000060	501287	424129	NA	856860	1449950	457155	551451	422171	351252	283386	786054	1047440
P0AAG0	13755100	14116800	14985800	10458000	16903000	14000100	12472200	14890900	13880200	14499000	14463700	10643300	11093900	11437800	11625500	11734100	11758500	11184000	12197100	10649600	9886100	13513400	12217100
P07004	19226000	19059800	18551200	15584700	19756300	17832300	15420000	19742400	17300500	17466900	17325600	16224000	16787200	16480300	17748000	16178100	16916400	17489900	17176300	16559000	16766900	17238600	17603900
P75694	86181700	71555000	64132700	103152000	67343700	91435200	105640000	38336300	86472000	78378100	75622100	40571900	33523400	37375400	39149400	41185200	29184800	38413200	37707300	41686400	32648800	36542500	44828800
P0AB06	1639910	1757000	1497860	2177340	1958600	1371590	1293370	1264690	1378190	705602	653948	1284820	1428980	1011590	1113520	1248800	1032610	1070530	1204720	1071230	1199930	637585	598350
P0AEK2	112742000	103331000	108043000	104222000	104075000	110201000	101428000	86484000	107758000	104001000	101697000	126399000	94377600	103455000	98547300	103080000	84848100	99936400	101369000	106087000	103284000	105339000	113809000
P27298	8972260	9587390	10292600	10433300	9439570	9583920	10838500	10512800	10299600	9966250	10102300	11557600	13182000	11869800	12657800	12256100	13321500	12806900	12503600	11495900	11460100	11733500	11990800
P0A951	3183790	2928370	2621370	2469330	2633740	2437300	2288610	2192620	2540050	2817400	2717570	1311040	1436900	1693070	1787820	1898170	1635580	1840720	1945260	1423070	1192800	1636190	1761550
P06987	16132200	15530400	19316800	15253200	22136800	16680000	15642000	17372600	15880700	17228100	17697800	34501000	43141300	46668100	42113400	42771700	43285700	39988000	40832600	38319900	35984900	36432900	40396400
P76621	3530760	4207470	6439500	7214250	1745200	4866650	8145270	2934480	6447090	4930580	5944000	920543	1246570	903974	1922620	1457940	1109650	1227830	1533820	1399760	1167820	272390	1283180
P0A9M5	79469200	69969900	73638200	57285200	86742300	76944600	67084400	70865700	74511000	69536600	65053700	72991400	63526100	68335500	58767800	61167700	53517900	63099700	64569900	65764200	67056300	61345000	62256200
Q46829	12329000	11818200	12423100	12718400	11400800	10980300	12864100	12446800	11727100	12204600	13135100	11362500	12536800	12498700	14659900	13077400	13611900	13636300	13374000	12495600	11419900	12269300	13690000
P0A8J2	2565440	2028250	1999580	1693220	2179070	2133360	1636370	1508970	2049950	2219190	1937380	1662600	1332130	1469890	1338670	1457450	1200200	1648720	1496310	1692880	1412210	1549460	1557420
P76227	9654920	7542430	4961260	13002100	6517770	11177200	10055400	3790220	10311100	6714570	7062850	2047560	1704790	1973150	1573980	1698170	1353780	1924500	1871980	2672300	1651730	1604350	1962560
P68688	12720800	10901400	9366420	11566000	8303150	12481400	11521200	5930480	13400600	11205400	10406700	8815540	7637490	9943860	8771140	9123000	6681680	9996130	10054300	10893000	7061580	9103570	9719530
P0ABU2	18947700	19287400	20377200	16337000	18258300	18168900	18573400	18348400	20212000	18153200	18771000	22234900	21703900	22293800	22220500	22052000	22227700	22069000	22501100	21668700	22622800	22637200	24288100
P0AB77	9108850	9278590	9694180	7190990	11341400	8513150	6183830	10364000	8033150	8359100	8188470	2658170	2597810	2657380	2598010	2599500	2361230	2495880	2412830	2716050	2428370	3051090	2768990
P46474	2137310	2303810	2410020	2431520	2700740	2482580	2503630	2995750	2555850	2699260	2803100	2499850	3149890	2915110	3409830	3432790	3974890	3173410	3106810	2732430	2449320	3062320	3158600
P37689	8233610	9303420	9060240	10633300	9477430	9225120	10242200	9545890	9942600	9378400	9662810	54988600	55949300	65322800	70365000	67762800	68921100	70502100	70306500	61336300	64989300	73663500	66392200
P76108	11991100	11579500	13178100	12608500	12071100	11486000	21108800	17990200	14632700	12204600	12369100	3203400	2937370	3207280	4503940	4761350	4935850	3294700	4136880	3285330	2895180	2351030	3448250
P76537	9287140	9548580	10136900	8413680	10774200	9867460	10024700	10491200	9211070	10144900	10096500	8674100	8496440	9484200	9844160	9465740	9601120	10424400	9370080	9321830	7741750	8755770	9332810
P66948	5735630	5775100	6086010	5342820	6466110	5906190	5437970	6076170	5804410	5860760	6071480	5476340	5536440	5109120	5077860	4674950	5189130	5240120	5557740	5578800	5097970	5322810	5302550
P23331	3802860	3853330	3910270	3967340	3639580	3879110	4591990	3324080	3995220	4368640	4728460	1945930	2190290	3172820	4036630	4031850	3637970	3530720	3630600	3366000	2282060	2623650	3259240
P33371	1388360	1481780	1757310	1283690	1785460	1319290	1264200	1694030	1430130	1329280	1444020	2056440	2136470	1968580	1790860	1372440	1753240	1749030	1798810	1721580	2295750	1858970	1589080
P69853	2702380	2493300	1963530	2083310	2976460	1832410	2048490	1738830	1908870	2139100	1820820	2785780	2268520	2804640	2443010	2584800	2677860	3011050	3649680	2788630	2618710	2773590	2661680
P05827	763611	660678	809154	642213	884382	660340	721465	1010530	673704	744065	792092	880659	929752	878244	664739	507443	807725	810622	740285	857535	707425	865447	874750
P0AA86	480814	692730	767484	602362	947331	822520	798932	937693	772281	678089	772845	764809	1085110	1139130	920820	842550	990106	1001570	1071740	967115	1086130	978941	970553
P0AEY3	1648640	1590070	1769830	1397710	1942490	1547490	1324490	2230620	1680920	1204610	1460650	1387690	1330920	1186100	1342430	1419360	1775840	1438490	1485290	1426860	1209020	1387740	1284390
P11875	14956500	16644600	17041300	15601800	17567100	15666200	14826200	17552300	15068400	17385800	17702100	16404500	18552100	19916000	20209300	19842400	19589200	20230900	20490100	18193400	16444200	19464400	20232100
P0A7G6	49609700	53509000	59891300	56908900	56478500	55620300	60389300	56233300	57594900	57991100	57223500	55789200	51983600	58082300	59034400	60517900	58329800	60122300	60055100	56565900	52883900	61068600	64412600
P0C0L2	349828000	286704000	279218000	372302000	248021000	348392000	402830000	218581000	394766000	320455000	310120000	204493000	169412000	173758000	153689000	169961000	148365000	177684000	175687000	177996000	171867000	158931000	185308000
P0A9D8	54654200	55642200	57845000	56709900	62624300	57867500	56578600	56358600	50909800	55816800	58008900	120894000	113609000	119274000	125959000	123111000	125443000	127612000	127931000	108830000	119408000	120866000	128749000
P0A7A9	257533000	219401000	212481000	210196000	206332000	234105000	225853000	148419000	253028000	222065000	201153000	235142000	173364000	187124000	166405000	192528000	137746000	186357000	176404000	203528000	181772000	193190000	190779000
P33368	2139710	2105390	2223470	2765990	2030810	2251020	2486530	1731690	1950410	2398100	2073020	1831840	1829220	2026230	1888730	1682470	1761440	2002610	1957730	2170790	2426430	1888740	1758320
P75804	1432010	1379510	1657800	1900510	1320330	1768200	2272430	1215400	1853010	1681730	1656660	1785040	1390880	1265620	1463620	1515900	1167310	1283580	1301490	1875890	1210220	1144010	1316100
P0A935	6987170	7055580	8158080	6067980	8543310	7115080	6633870	7777870	7628210	7354370	7373640	8255970	8378290	9362670	8218880	8120230	8379810	8422130	8759870	8264400	6600580	8101630	8315700
P08839	34561300	33873000	39323400	42773000	39808500	40740400	43696800	35653100	42810900	39455600	41717200	121225000	126682000	140810000	154378000	137859000	147472000	146810000	144345000	122331000	130146000	146987000	155254000
P0A8L1	75662900	75158400	75449300	54257000	89114000	67531200	52691200	93134000	60777100	67562800	62639500	62792700	60188000	59074000	54502500	54133300	54114100	57130600	58552200	60173900	62249100	63542700	58901700
P0ADW3	71811800	77697400	80908600	79953100	77405100	79058400	81263200	72912800	83916300	82686500	85830700	55074700	64152200	61783300	71091300	67418900	68139700	67835100	65729900	63297600	51165600	69473600	71983100
P43672	3784130	3961020	4191180	3729340	4337600	3900630	3761560	4381860	3823910	4076480	4180560	4947900	5779340	5454960	5946360	5930610	5535860	5455270	5745660	4889400	5314980	5527670	5737120
P09127	18052000	18276800	18687300	14478600	17542900	17805700	16238700	19368200	18842500	16696900	16479500	13699700	11924200	13314700	12334400	13271500	13284100	13524800	12639500	14225600	12741500	12895900	12297700
P75867	1724970	1723850	1937290	1941460	2067700	1907390	2046630	2056350	1827310	1873630	2006210	1865150	2299060	2242460	2621380	2330990	2465470	2423490	2564420	2145780	1920620	2146950	2436580
P77488	7271690	7694530	8676960	6283360	8744740	7306780	7112860	9555600	7417270	7577360	7744110	6181250	6841910	6945030	7230380	7156610	7237960	7151140	7249140	6473550	7020000	7044280	7081790
P45424	4814540	3991700	4232090	4146880	4347750	4426380	4169080	3421490	4360450	4124830	3531650	2658120	2724910	3032870	2788240	2792500	2664950	3143950	3003450	3568160	2944280	2983690	2500980
P23721	73807700	78981200	85496600	67677800	84195700	83055400	67464200	83481600	77222400	79220500	78753400	122999000	131746000	145689000	144467000	138096000	144214000	153048000	149106000	139111000	121386000	141247000	139892000
P21170	15800500	16732600	18633500	19287100	15425200	16986500	19586000	15923100	16967900	18651200	19409900	15284000	19151000	19568100	22169100	22451700	21118400	21086200	20879200	16103600	17058300	18151900	19607100
P43329	3955600	4330780	4552110	4421760	4776630	4157830	4356110	5490690	4416280	4452450	4708830	5150610	6038340	5728420	6590600	6359390	7320730	6134180	6125690	5301730	5474300	5981640	6039160
P0AB03	3922000	3474780	4028080	2789400	6779550	3454810	2195640	4414600	2963700	3490080	3466350	2545210	2204730	2776730	2399010	2315150	2289370	2318160	2494120	2985610	2880300	3594780	2646770
P15286	3531740	3408930	3809280	3241370	2998400	3811660	3463610	3263400	3469000	3566880	3328290	3799420	3628240	3441040	3706880	4097850	4021650	4190150	3712270	3903660	3689690	3358280	3823540
P07001	18210700	18930600	19145700	21340500	18358400	19201700	18870000	17785800	19510200	20529700	21391100	26500600	35363200	36125900	36314700	34418700	35032200	37996200	37498300	30853800	32592100	32887700	39117300
P0AEX3	1044240	983397	887972	1185580	744102	815621	1392820	662725	1043680	844283	952944	169526	307491	408107	467727	461297	434518	451025	324402	348686	397389	300267	465829
P17952	5846640	5993960	6194470	5685170	6722970	6174510	5533730	6536850	6078570	6148560	6108540	7913180	8626670	8347450	7715510	7765440	7784010	8039240	8281120	7843460	7498960	8184040	7679600
P77181	3287990	3444850	3832800	3369700	3441400	3359300	3818000	4025360	3823270	3332010	3496380	3020240	2862500	2955360	2666050	2789120	2572870	2998090	2817760	3093020	2513560	2865490	2889850
P0A6X7	348440000	271197000	243067000	289563000	279577000	273689000	276760000	191331000	306413000	284130000	238255000	205642000	163510000	173445000	134607000	153674000	109709000	153637000	157214000	194431000	189663000	159295000	165750000
P0AEZ1	13459600	14820700	16691200	9672130	24343100	13823000	10325100	18529800	11866700	13254600	13233500	27900300	26546400	24261400	25692400	23586000	24748300	24624800	24886900	23809400	25950100	27269100	24718800
P0AEZ3	121268000	110988000	115363000	102535000	123700000	113819000	98469500	109524000	114945000	112428000	109166000	73814400	66831800	79268300	75720400	72968500	73366200	76469800	73399900	73547000	60056400	83536000	77087300
P67826	5921870	5687170	6309650	4472640	6807600	5613100	4393020	7181640	5481860	5463040	5037270	5766420	5364730	5742870	3969710	3935780	5415350	5200950	4937410	5409460	6247850	5212450	5302210
P0AG16	8666270	9859120	11041200	10769300	10096300	10965200	10579500	10287500	10223000	10821200	11689600	16050200	17585300	17491000	18759700	17026700	18620100	18860600	19500000	16368400	15583500	18120800	18413300
P05719	1572590	1756810	1884640	1775930	2161910	1880030	1705170	1705790	1690370	1777090	1961820	2708330	2930850	3161000	3202030	3213650	3183670	3165310	3239180	3055830	2658660	3163360	3212140
P77552	5985890	5822790	6331490	4871490	6346530	6008430	5443200	5834870	5640250	6103360	5616120	4934160	5197810	5960440	5614150	5568800	5332260	6154550	6034070	6312780	4215480	5595640	5610560
P78067	5477040	5462900	4853080	4464540	7793010	5730290	4239850	6176950	4588280	4994610	4257160	13325800	10583400	12053800	11696900	10851300	11740800	12269500	12011700	12925800	13151000	14459900	12881700
P77806	2319840	2187090	2295560	2000000	3362450	2023900	2009310	2438260	1871350	2015360	2155260	1715170	1790000	1933130	2447220	2297650	2037580	2119710	2181650	1775690	1918440	1934040	1999720
P76561	3983160	3648250	4179940	4125990	4019100	3929080	3952800	4334980	4365160	4118340	4111130	3604210	3863610	2912950	2895860	2498380	2571650	2943740	2980700	3840600	3577270	3136540	3206100
P10442	1372940	1328120	1694730	1615850	1270290	1499740	1832940	1107590	1633530	1534990	1446330	2012310	2211770	2202690	2039230	2088950	2056090	1997430	1984380	1862320	2115000	1833980	2090180
P14081	3425800	3623790	4025900	3427770	4205400	3869910	3759510	4651110	3681630	3827610	3860720	4526730	5141880	5268520	4916010	4833340	5251040	5199290	5074400	4925190	5280520	5102590	4767170
