rowname	count
P33570	43
P33590	32
P33593	7
P33594	3
P33595	1
P33596	1
P33599	63
P33602	61
P33643	16
P33644	12
P33647	1
P33650	27
P33667	2
P33913	15
P33915	1
P33916	4
P33919	7
P33920	15
P33927	2
P33931	2
P33937	19
P33940	21
P33941	3
P34209	12
P35340	41
P36548	12
P36553	6
P36560	1
P36561	1
P36562	8
P36566	7
P36649	13
P36655	7
P36659	23
P36667	1
P36672	3
P36673	10
P36677	1
P36680	5
P36683	94
P36767	15
P36771	6
P36879	12
P36881	1
P36928	12
P36929	13
P36938	48
P36979	16
P36995	3
P36999	16
P37005	9
P37013	4
P37019	2
P37024	8
P37025	2
P37028	4
P37047	1
P37051	21
P37052	5
P37095	47
P37127	1
P37128	3
P37146	7
P37147	1
P37177	35
P37182	7
P37188	12
P37194	7
P37197	11
P37313	27
P37325	4
P37326	1
P37327	2
P37329	17
P37330	35
P37338	1
P37339	4
P37342	13
P37344	10
P37348	5
P37349	20
P37351	3
P37353	1
P37387	2
P37440	14
P37590	5
P37595	16
P37610	2
P37613	4
P37615	10
P37617	6
P37623	1
P37624	15
P37626	21
P37631	6
P37634	23
P37636	16
P37637	9
P37641	1
P37642	2
P37643	1
P37645	24
P37647	11
P37648	28
P37649	12
P37650	3
P37651	1
P37652	3
P37657	2
P37659	7
P37661	6
P37665	3
P37666	16
P37671	11
P37672	1
P37676	2
P37679	1
P37682	1
P37685	16
P37689	24
P37690	17
P37691	9
P37692	15
P37744	31
P37744;P61887	1
P37745	9
P37747	25
P37749	10
P37750	3
P37751	16
P37757	5
P37759	41
P37760	13
P37765	22
P37766	1
P37767	1
P37769	4
P37773	21
P37774	9
P37794	4
P37902	37
P37903	15
P37908	6
P38038	47
P38051	11
P38104	3
P38105	7
P38134	2
P38489	27
P38506	7
P38521	5
P38683	1
P38684	3
P39099	29
P39160	12
P39161	6
P39165	2
P39172	44
P39173	21
P39176	19
P39177	20
P39180	25
P39187	3
P39199	10
P39263	1
P39264	1
P39265	7
P39274	4
P39279	2
P39280	4
P39285	15
P39286	18
P39288	1
P39297	1
P39298	5
P39300	1
P39304	2
P39310	9
P39315	9
P39321	39
P39325	8
P39332	1
P39334	5
P39337	10
P39342	23
P39346	1
P39353	9
P39356	10
P39358	1
P39359	1
P39360	1
P39363	1
P39366	1
P39367	1
P39371	11
P39376	1
P39377	16
P39380	1
P39382	1
P39383	5
P39384	13
P39385	9
P39389	3
P39396	3
P39401	23
P39406	11
P39407	9
P39408	10
P39409	1
P39411	5
P39451	1
P39452	20
P39453	1
P39829	7
P39830	10
P39831	14
P39836	1
P39838	32
P40120	28
P40191	7
P40710	12
P40711	1
P40719	2
P40874	28
P41039	2
P41052	6
P41407	8
P41409	10
P42588	5
P42593	8
P42596	7
P42597	1
P42599	5
P42604	5
P42616	6
P42620	18
P42624	2
P42625	1
P42632	2
P42641	18
P42904	1
P43329	58
P43337	6
P43340	4
P43341	3
P43531	1
P43533	1
P43671	23
P43672	24
P45395	21
P45424	2
P45425	3
P45463	1
P45464	25
P45465	1
P45469	6
P45470	11
P45475	1
P45523	28
P45524	5
P45527	4
P45530	2
P45531	3
P45532	1
P45537	4
P45544	9
P45552	3
P45565	1
P45568	13
P45577	25
P45578	25
P45579	9
P45748	7
P45753	1
P45771	5
P45795	1
P45799	14
P45800	13
P45804	1
P45955	15
P46022	2
P46118	9
P46122	3
P46125	4
P46130	11
P46139	1
P46144	6
P46474	28
P46837	49
P46850	3
P46852	15
P46853	22
P46854	5
P46859	2
P46887	1
P46888	1
P46889	31
P46890	1
P50456	5
P50457	1
P50465	1
P50466	1
P51024	6
P51025	5
P51981	8
P52006	1
P52007	11
P52060	1
P52061	10
P52062	9
P52074	1
P52076	8
P52086	1
P52094	1
P52095	9
P52096	1
P52097	10
P52101	3
P52102	3
P52106	1
P52107	1
P52108	12
P52119	3
P52129	4
P52138	1
P52598	1
P52612	1
P52627	1
P52643	15
P52644	6
P52645	12
P52647	37
P52697	20
P54901	1
P55135	12
P55138	1
P55734	6
P56256	2
P56258	9
P56262	6
P56580	1
P56614	1
P60240	44
P60293	23
P60340	18
P60390	21
P60422	61
P60438	17
P60472	4
P60546	11
P60560	20
P60595	17
P60624	24
P60651	13
P60664	19
P60716	33
P60720	8
P60723	22
P60752	14
P60757	29
P60782	1
P60785	38
P60869	7
P60872	1
P60906	37
P60955	2
P61175	28
P61316	14
P61320	17
P61517	14
P61714	13
P61887	6
P61889	35
P61949	13
P62399	50
P62517	29
P62601	13
P62615	14
P62617	10
P62620	35
P62623	14
P62672	2
P62707	32
P62768	13
P63020	11
P63177	10
P63183	5
P63204	1
P63224	16
P63228	12
P63235	6
P63284	123
P63386	7
P63389	28
P63417	11
P63883	9
P64423	6
P64426	11
P64429	9
P64448	2
P64451	13
P64455	1
P64459	1
P64461	1
P64463	7
P64467	5
P64474	1
P64476	4
P64479	1
P64483	8
P64490	2
P64493	2
P64499	1
P64503	9
P64506	5
P64517	3
P64519	5
P64530	5
P64534	6
P64540	2
P64545	1
P64554	9
P64557	1
P64559	5
P64564	1
P64581	7
P64585	2
P64588	15
P64594	1
P64596	14
P64599	5
P64602	5
P64604	7
P64606	1
P64610	6
P64612	13
P64614	1
P64616	1
P64624	10
P64631	1
P64636	3
P64638	1
P65290	1
P65292	5
P65294	1
P65367	2
P65556	10
P65807	2
P65870	8
P66817	3
P66948	19
P67080	13
P67087	20
P67095	5
P67430	2
P67553	5
P67601	1
P67603	12
P67660	14
P67662	2
P67697	1
P67699	1
P67762	2
P67826	15
P67910	39
P68066	25
P68187	8
P68191	9
P68206	4
P68398	2
P68567	5
P68679	17
P68688	5
P68699	2
P68739	11
P68767	42
P68919	17
P69054	1
P69222	5
P69228	16
P69346	4
P69348	1
P69380	2
P69411	6
P69423	3
P69425	9
P69428	3
P69434	4
P69441	34
P69451	5
P69488	2
P69490	5
P69503	9
P69739	3
P69741	4
P69776	3
P69783	18
P69786	24
P69791	1
P69795	1
P69797	34
P69801	1
P69805	11
P69811	11
P69820	2
P69822	1
P69828	18
P69829	11
P69831	7
P69853	4
P69874	14
P69902	9
P69908	1
P69908;P69910	52
P69910	2
P69913	5
P69922	10
P69924	23
P69931	9
P71298	4
P75672	3
P75682	2
P75687	1
P75691	42
P75694	12
P75713	5
P75728	7
P75736	16
P75745	13
P75746	6
P75767	9
P75777	9
P75779	5
P75780	30
P75782	8
P75783	2
P75791	14
P75792	6
P75796	23
P75797	24
P75800	2
P75801	2
P75804	3
P75809	6
P75811	1
P75817	1
P75818	11
P75820	6
P75821	13
P75822	3
P75823	21
P75824	1
P75828	19
P75829	9
P75830	13
P75831	7
P75838	8
P75839	1
P75849	10
P75853	1
P75858	1
P75862	1
P75863	23
P75864	36
P75867	13
P75870	8
P75874	13
P75876	18
P75906	1
P75913	28
P75914	16
P75915	6
P75919	3
P75931	7
P75933	1
P75936	1
P75937	1
P75946	3
P75949	20
P75952	5
P75954	1
P75957	7
P75958	5
P75959	7
P75960	17
P75966	8
P75974	3
P75975	1
P75981	1
P75989	5
P75992	1
P76001	3
P76002	14
P76004	9
P76007	7
P76008	11
P76010	1
P76014	17
P76015	16
P76016	1
P76017	1
P76027	27
P76034	21
P76035	11
P76038	2
P76046	9
P76049	7
P76053	8
P76055	12
P76062	5
P76073;P76154	3
P76076	3
P76085	2
P76086	5
P76097	3
P76104	14
P76106	1
P76108	12
P76112	3
P76113	18
P76114	1
P76115	9
P76116	36
P76121	2
P76128	4
P76141	3
P76142	7
P76143	11
P76145	6
P76149	14
P76164	1
P76170	9
P76172	1
P76176	5
P76177	37
P76182	1
P76185	1
P76187	12
P76192	1
P76193	20
P76194	4
P76213	2
P76215	1
P76216	1
P76217	2
P76220	12
P76222	5
P76223	12
P76226	1
P76227	2
P76231	1
P76234	2
P76235	4
P76237	2
P76243	20
P76245	4
P76250	3
P76251	5
P76254	1
P76256	5
P76257	2
P76268	18
P76270	12
P76272	23
P76273	3
P76280	1
P76290	13
P76291	16
P76297	1
P76316	21
P76318	1
P76322	1
P76329	10
P76330	6
P76339	2
P76340	3
P76341	2
P76342	9
P76344	25
P76346	6
P76372	29
P76389	6
P76397	8
P76398	1
P76402	5
P76403	22
P76406	6
P76407	6
P76418	6
P76419	2
P76422	19
P76423	9
P76440	3
P76445	1
P76446	3
P76471	1
P76483	1
P76491	7
P76502	4
P76503	6
P76506	9
P76507	1
P76513	1
P76520	5
P76535	6
P76536	29
P76537	7
P76539	8
P76540	1
P76541	4
P76542	5
P76547	1
P76549	2
P76550	23
P76555	1
P76558	56
P76559	2
P76561	6
P76562	6
P76569	13
P76573	1
P76575	6
P76576	12
P76577	1
P76578	71
P76584	1
P76586	1
P76594	16
P76621	3
P76641	4
P76658	40
P76909	1
P76938	3
P77044	1
P77148	13
P77150	8
P77161	1
P77162	1
P77171	12
P77173	13
P77181	10
P77182	5
P77187	1
P77196	1
P77202	20
P77211	1
P77212	10
P77213	10
P77214	1
P77215	1
P77218	1
P77221	1
P77223	1
P77239	1
P77243	1
P77245	1
P77247	17
P77252	3
P77256	4
P77257	1
P77258	12
P77260	1
P77263	1
P77265	6
P77269	1
P77272	1
P77279	10
P77280	1
P77285	7
P77293	6
P77295	1
P77300	5
P77301	1
P77302	9
P77307	2
P77309	1
P77316	1
P77318	10
P77324	1
P77330	3
P77333	1
P77334	1
P77335	2
P77338	20
P77348	27
P77357	1
P77360	2
P77364	2
P77368	2
P77374	25
P77374;P77783	3
P77375	1
P77376	12
P77379	1
P77395	16
P77398	4
P77399	6
P77432	1
P77433	6
P77434	22
P77444	14
P77454	5
P77473	2
P77475	10
P77485	4
P77488	31
P77489	1
P77493	1
P77499	17
P77504	4
P77522	18
P77526	7
P77529	6
P77536	6
P77539	2
P77541	1
P77544	8
P77552	11
P77554	12
P77559	4
P77561	3
P77562	12
P77567	1
P77569	6
P77570	6
P77580	1
P77581	5
P77596	1
P77608	1
P77609	1
P77611	18
P77615	1
P77619	2
P77625	10
P77626	1
P77649	11
P77667	2
P77671	1
P77674	9
P77689	14
P77690	4
P77695	6
P77712	2
P77713	9
P77717	6
P77718	23
P77721	3
P77730	3
P77732	1
P77735	28
P77736	1
P77737	31
P77739	12
P77743	1
P77748	57
P77754	17
P77756	8
P77766	2
P77774	16
P77775	10
P77781	9
P77783	21
P77788	1
P77791	6
P77795	1
P77804	47
P77806	9
P77808	16
P78055	6
P78061	1
P78067	22
P80644	1
P80645	1
P80668	3
Q06065	5
Q06067	1
Q2EEQ2	1
Q2EES0	1
Q2M7R5	4
Q2M7X4	4
Q2MB16	2
Q46798	11
Q46799	1
Q46800	1
Q46801	1
Q46802	1
Q46803	1
Q46807	1
Q46808	1
Q46811	1
Q46812	1
Q46814	1
Q46822	2
Q46824	1
Q46829	23
Q46845	16
Q46851	23
Q46855	3
Q46856	22
Q46857	29
Q46858	1
Q46861	7
Q46863	4
Q46864	5
Q46865	1
Q46868	9
Q46871	11
Q46893	9
Q46919	3
Q46920	15
Q46925	9
Q46927	3
Q46939	3
Q46948	8
Q47083	9
Q47146	21
Q47147	13
Q47149	1
Q47150	6
Q47155	1
Q47156	1
Q47157	1
Q47537	2
Q47622	15
Q47679	10
Q47690	9
Q47702	5
Q47710	4
Q57261	16
Q59385	21
Q6BEX0	1
Q6BF16	1
Q6BF17	2
Q7DFV3	1
Q93K97	11
P02931;P21420	1
P0AAC6	1
P0AAL6	1
P0AAL9	1
P0ABW0	1
P0AC00	1
P0ADM0	1
P0AGI1	1
P0CB62	1
P0CF91;P0CF92;P0CF93	1
P15031	1
P17334	1
P19925	1
P19930	1
P24216	1
P24240	1
P28246	1
P31574	1
P32674	1
P33358	1
P37001	1
P37340	1
P38054	1
P39370	1
P39410	1
P45468	1
P67624	2
P75938	1
P76298	1
P76361	2
P76399	1
P77129	1
P77694	1
P02932	1
P0A6D5	1
P0A6J3	1
P0A8C8	1
P0ADI0;P77170	1
P0AGM5	1
P27245	1
P37195	1
P39208	1
P46068	1
P63201	1
P76148	1
Q2EET2	1
P07364	1
P0A9I8	1
P0ABX2	1
P24173;Q47689	1
P75798	1
P76208	1
P11350	1
P16432	1
P75948	1
P76129	1
P76206	1
P77757	1
Q46901	1
Q46904	1
P75683	1
P39386	1
P69506	1
P0AC98	1
P0DSF4	1
P24077	1
P33934	1
P37597	1
P71242	1
P75719;P77551	1
P75825	1
P76538	1
Q47158	1
P39405	1
P76146	1
