	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P25906	-50.002589492250465	21.758875029460906	149.43679162991629	-0.9839312527049202	-1.0229976268429921	-0.9448648785668483	8.628941558383627e-68	6.630692081188956e-70	96.9	15.0	-50.43105154939261	2.370090906832336e-71	2.9502479418525987e-69
P26281	1.6428957823548893	20.42663858842161	-7.276872819883776	0.07579422620079868	-0.01579764977198235	0.1673861021735797	0.12230196730648085	0.10371958666438544	96.9	3.0	1.6352314331663405	0.10524502802828346	0.12420301535242191
P26365	5.551901497685991	18.909397231074625	4.738901059445361	0.31421177636322284	0.20173576238271046	0.4266877903437352	5.599933421286546e-07	2.969157853130624e-07	89.9	2.0	5.438717572711365	4.5791450122694424e-07	8.535216256593367e-07
P26459	14.99061887956858	16.95106575952774	41.36681881800526	1.5102804898355693	1.3091714451434138	1.7113895345277248	2.369117702289224e-22	4.782920125473878e-23	68.9	2.0	14.975894956172192	2.3527188785574422e-23	1.1796557179176806e-22
P26602	-3.1757862712964617	19.59927010341003	-3.780175207761242	-0.23310590909446915	-0.37883050552596786	-0.08738131266297045	0.002853016415843179	0.0020169420976830577	96.9	2.0	-3.154349065673212	0.002142561568982199	0.0030277165705804715
P26612	-7.789732474451286	20.599057675418464	15.064407684174789	-0.2664329017107292	-0.3343370267100746	-0.1985287767113838	2.1691263083162303e-11	8.447697638046094e-12	96.9	9.0	-7.837608474690908	5.961814363121101e-12	1.5391050064576837e-11
P26616	-17.162965799468502	22.381618218951072	58.982654535933435	-0.537444465221796	-0.5996132106173333	-0.4752757198262587	6.41263728354392e-30	7.906604823929457e-31	96.9	26.0	-17.389952461271985	1.480824139656683e-31	1.2288694237208938e-30
P26646	-5.819410900264345	22.90123493074075	6.0030884075959055	-0.15695478823970177	-0.21050070907515298	-0.10340886740425057	1.5813171524788808e-07	8.003243290052037e-08	96.9	17.0	-5.8834982967259535	5.7400701173287674e-08	1.1412375517994625e-07
P26647	8.900580471070917	20.000505901941548	20.456192725572414	0.3375867947895017	0.2622862766422221	0.4128873129367813	1.1198234177861449e-13	3.770554574732252e-14	96.9	4.0	8.880787899407643	3.519185227157808e-14	1.048431561431093e-13
P26648	0.5358160340592838	20.254350076113155	-8.476371752435687	0.020556607766714308	-0.055610346448822165	0.09672356198225078	0.6247651733280392	0.5933414272717215	96.9	8.0	0.5391211921769465	0.5910397847827705	0.623258528115312
P26649	-6.103884885286219	19.12996969538751	6.732798620425056	-0.7315717246983908	-0.9703457186725729	-0.49279773072420874	8.527007647505806e-08	4.244144567829471e-08	76.9	2.0	-6.1330744473482515	3.4623045155603456e-08	6.985608053593565e-08
P27111	8.68598170311359	17.734245429529757	18.759868532430314	0.5682757501318214	0.4382105636947884	0.6983409365688544	6.214707886539214e-13	2.1924048080351403e-13	87.9	2.0	8.570807827896562	3.160902364056822e-13	8.786081037179303e-13
P27126	5.664663857788344	18.36186278148796	4.948336714483899	0.4038606564108278	0.261856995736059	0.5458643170855966	4.795856249028285e-07	2.524399359862251e-07	77.9	2.0	5.6036884097256205	3.047535043709597e-07	5.743971580079379e-07
P27127	4.072082256578066	17.6247467907225	-1.00637801059852	0.13146534981486013	0.0671615115884982	0.19576918804122206	0.00017777960509945072	0.00011351069441906949	77.9	3.0	3.961387647220938	0.0001637988350598548	0.00025362686034416675
P27128	0.3141775159324356	18.246584500557756	-8.568594388566858	0.019035144425345152	-0.10130087611787701	0.13937116496856733	0.7766140499687416	0.7540995665082437	93.9	2.0	0.30930682791624753	0.7577734352035799	0.780397606110737
P27129	4.3784097171831755	17.472538179751375	0.1782744231547131	0.35725951198887174	0.19519722157910668	0.5193218023986368	5.190283066943797e-05	3.16529313129021e-05	93.9	2.0	4.362725576510228	3.293775523453025e-05	5.3978702482232456e-05
P27238	-19.502946371306624	19.28918654434104	68.50289844150605	-1.0978631744969078	-1.2096212299810263	-0.9861051190127894	6.263794117895268e-34	6.147838446135418e-35	96.9	2.0	-19.135226394868788	1.1088924635163998e-34	1.0761895332364246e-33
P27240	6.518314871670527	18.675602002461936	9.10831248607736	0.29563972871356015	0.20559499771148812	0.38568445971563214	7.3667460049498264e-09	3.4299240044003206e-09	96.9	3.0	6.48437842915206	3.749165102017339e-09	8.02482666111522e-09
P27241	9.411176363116617	18.069674146315464	20.822254188945763	0.5390987491358139	0.42492735090443456	0.6532701473671932	9.766118864145184e-14	3.274702797617666e-14	74.9	2.0	9.123415986092896	8.774694036267926e-14	2.540136403016691e-13
P27242	5.9383406909403105	19.534469706362266	6.520550453935138	0.32849724683030246	0.21867319323504142	0.4383213004255635	9.488239331437232e-08	4.7292062612507614e-08	96.9	5.0	5.977288033852891	3.77559757606265e-08	7.60164265841587e-08
P27243	0.49898807114314075	18.696800959446392	-8.47269601335031	0.0359031418140745	-0.10744060029779195	0.17924688392594096	0.6484719614775464	0.6192533505691973	76.9	2.0	0.4937361737809486	0.6228997819233818	0.6525291165922583
P27245	3.4146375643234617	16.285765744503983	-3.1433591870910327	0.4495677769078128	0.18508852551166188	0.7140470283039637	0.0018535923245213979	0.0012793218418631791	51.9	2.0	3.43848456442701	0.0011612204521326398	0.0016850350504083872
P27247	-8.247195162843791	20.680769758141427	17.271121160239133	-0.25619361465976453	-0.3178663022708449	-0.1945209270486842	2.515876774937424e-12	9.200569274744963e-13	96.9	5.0	-8.21756738513221	9.292201319381852e-13	2.519277687252864e-12
P27248	-26.055010497052805	21.758670752194	91.79255844093905	-0.7842658348363329	-0.8440247753504573	-0.7245068943222086	9.47259640304668e-44	5.4923192556959456e-45	96.9	11.0	-26.242999287708997	7.954942504801174e-46	1.3803030540148948e-44
P27249	-3.085073247159431	20.227638561774143	-4.040146758909708	-0.10671997884458762	-0.17539694413470444	-0.03804301355447079	0.003734535616778555	0.002667457803028906	96.9	21.0	-3.1224773279710623	0.002364573881491232	0.0033283063041835777
P27250	-8.779393078438206	20.19398633379725	19.863285755026926	-0.3249057350155695	-0.3983780508041486	-0.2514334192269904	2.001744602314395e-13	6.83096219511409e-14	96.9	7.0	-8.818863221559248	4.7826807651183874e-14	1.407278009304619e-13
P27278	4.284957770217827	21.535456077851165	-0.14426054145973133	0.15379241349214112	0.08253677897358752	0.22504804801069472	7.074277267145238e-05	4.3883745813656804e-05	96.9	12.0	4.323982123950174	3.7197666782803494e-05	6.0567704927352654e-05
P27294	16.679180518977187	14.077995595053052	26.800671716052815	1.913820490579507	1.6790520043897181	2.148588976769296	8.521168882728967e-16	2.562600910942941e-16	30.9	2.0	16.5582947223237	6.469793808457779e-17	2.1946705774424904e-16
P27296	-5.2961658505340745	19.204511447340575	3.7966850340662166	-0.23453506712318983	-0.32246504874757453	-0.14660508549880513	1.4314241376035065e-06	7.784587433631365e-07	95.9	2.0	-5.091837437997025	1.7685362105997963e-06	3.1744947780233334e-06
P27297	-2.734217987745496	19.55674655349574	-4.98515031887753	-0.3293216960446834	-0.5732043203326997	-0.08543907175666707	0.012514960461149955	0.009468181753004123	39.9	2.0	-2.7488102318423304	0.008939986487023245	0.011882628278712884
P27298	7.090086492214583	22.267855031967475	11.747139573246717	0.1647301699230468	0.11860346213914162	0.21085687770695194	5.516434288040338e-10	2.385380946068438e-10	96.9	42.0	7.210335250025928	1.231680576748546e-10	2.8904110583861367e-10
P27300	10.350489408966515	18.928924116535175	27.57519182480574	0.40925237570673545	0.33075390982046315	0.48775084159300774	1.0633257500942526e-16	3.0417875980691333e-17	96.9	3.0	10.244237582855675	4.02761189635074e-17	1.390959331634761e-16
P27302	-7.440021506987809	24.648349611724033	13.39606867669875	-0.2160243471554395	-0.27366904350344934	-0.1583796508074297	1.1125931918199428e-10	4.5273177382823376e-11	96.9	37.0	-7.549302179935838	2.4152260421961007e-11	6.018095873635714e-11
P27302;P33570	-3.914445786388731	21.874185313275678	-1.4471804247574065	-0.37109059342931516	-0.5592996460527555	-0.18288154080587488	0.000263847953489486	0.0001706763569201984	96.9	2.0	-3.915924252389853	0.0001676107540024347	0.0002589690171122345
P27303	9.923285319741138	20.743156644122063	25.477444743079385	0.31768444663627804	0.25412628607723775	0.38124260719531833	8.241834399816649e-16	2.4757169346288223e-16	96.9	8.0	9.962361949481052	1.6331534446283378e-16	5.449555142157262e-16
P27305	0.28616123351613676	17.99753738439429	-8.579825561033013	0.012023957253816775	-0.07139552112536744	0.09544343563300099	0.796523621511734	0.7753794387541748	96.9	2.0	0.2744241341573608	0.7843428940334607	0.8054425056017926
P27306	-51.1162402755557	22.238753718228146	151.4523386932038	-1.6885294321698296	-1.7541108161752819	-1.6229480481643774	1.2679357986645467e-68	8.8573929351348e-71	96.9	25.0	-51.77555712420021	2.0264538762182666e-72	2.9008687238064484e-70
P27431	-7.760044504967353	22.028534501679587	14.92208333794802	-0.24052109515399422	-0.30205575526200956	-0.17898643504597891	2.489508078013289e-11	9.74760235924868e-12	96.9	11.0	-7.817843937890289	6.564167885117421e-12	1.690037109270789e-11
P27434	-7.820581720085232	23.00545866328298	15.212424918958927	-0.3209809177225367	-0.4024646665471505	-0.2394971688979228	1.880968812554922e-11	7.279474133115101e-12	96.9	10.0	-7.886940404715909	4.687642814312187e-12	1.2211757395246397e-11
P27550	-53.315412741274464	23.492076799426272	155.31304289655736	-3.28129704969038	-3.4034836602885736	-3.1591104390921867	3.345800069922461e-70	1.8698149185735024e-72	96.9	27.0	-53.947850686130145	4.310749123920256e-74	7.713546713614809e-72
P27828	24.331331491760285	20.74817004609552	86.1060003188418	0.5686121075615915	0.5222160506177093	0.6150081645054738	2.4553816612473596e-41	1.560878317663358e-42	96.9	12.0	24.479693844977934	2.8039421547347583e-43	4.386713873773559e-42
P27829	20.033800078951508	21.183453331708005	70.568838281476	0.5328242734124728	0.4800221349901704	0.5856264118347753	8.494535212666704e-35	7.892233204922609e-36	96.9	11.0	20.155318212862436	1.9668165446655585e-36	2.1574696426733693e-35
P27830	17.15149615698711	20.468589581207688	58.93429892504868	0.5444330660861354	0.4814138017218951	0.6074523304503757	6.709425211679654e-30	8.295971096523218e-31	96.9	7.0	17.18701277760661	3.5056402681405636e-31	2.8192831706984363e-30
P27830;P37759	3.8047560445539164	20.95179942827836	-1.8167330657348293	0.23985971938691364	0.11470093077313787	0.3650185080006894	0.00038272801375472185	0.00025145350816368556	96.9	3.0	3.814927416532468	0.0002398127648639995	0.0003663735036316065
P27832	5.057959308399687	17.52586554177449	2.545494542920654	0.3711179195513097	0.22494294036180323	0.5172928987408161	5.170522959349059e-06	2.9347187596724485e-06	76.9	2.0	5.009311492922496	3.3952041455579595e-06	5.967139023162945e-06
P27833	14.564231733429292	20.449245516333967	47.60349810369529	0.43584118369793856	0.37642954512090504	0.4952528222749721	3.9107742006895995e-25	6.502020675963148e-26	96.9	7.0	14.577758453408102	3.615611336824527e-26	2.1746838775900466e-25
P27836	11.629481234274984	19.25906910625521	33.811759601983184	0.4067613867455293	0.33732130514852077	0.47620146834253785	2.5041147604747054e-19	6.018314322141539e-20	96.9	5.0	11.62373799700225	4.4713810285659556e-20	1.8393051558598176e-19
P27837	-9.367803479025822	17.88919873391595	9.593738328280862	-0.6525602232119923	-0.7975369201919804	-0.5075835262320041	1.4246774527411757e-08	6.732757923712228e-09	22.9	2.0	-8.544494118180562	1.4094890403668542e-08	2.8948114222168605e-08
P27838	-5.081207763306949	20.916088937075852	2.911346891239077	-0.30299428677409423	-0.42137973752841384	-0.18460883601977462	3.3524149493677527e-06	1.879366396694112e-06	96.9	5.0	-5.117899538648714	1.5642546423656493e-06	2.816642164209342e-06
P27848	-0.7988693301024995	21.14871591362009	-8.299890499123128	-0.020013221402507497	-0.06974936373035219	0.029722920925337196	0.46308090324116125	0.4263643943219354	96.9	10.0	-0.8018506113625832	0.4246014304911766	0.46134113681071676
P27859	5.801526610277568	18.910417409783378	5.925699409287471	0.1659814014980867	0.10918144747379994	0.2227813555223735	1.7037836855663355e-07	8.658767944460419e-08	96.9	3.0	5.634629415846902	1.7203555558319824e-07	3.298980546782964e-07
P27862	-2.8504129366430506	17.377704089277525	-4.703675203495198	-0.139450365114687	-0.23742647153736202	-0.041474258692012	0.008229602649943525	0.0060766259175622115	58.9	2.0	-2.701351941075401	0.009004885513360287	0.01195778628235181
P27896	-2.575891372354348	17.734308067310224	-5.378734762866919	-0.1631273034108247	-0.28926394096217256	-0.03699066585947683	0.015652075936752493	0.011945436926931261	77.9	2.0	-2.5317800637329544	0.0133609820696602	0.017442996655466097
P28224	-12.692280752134815	18.426306884947937	38.90646822379378	-0.7376746638421992	-0.8530614408586185	-0.6222878868257798	1.7737829376243502e-21	3.7483013526466363e-22	96.9	2.0	-12.47570840800392	7.149609649133871e-22	3.2594478384506803e-21
P28246	-5.2760926839962075	16.28805642236691	1.729741209121494	-0.47222146343067806	-0.6550764174407953	-0.2893665094205608	1.8521473364946342e-05	1.0952446527018568e-05	31.9	2.0	-5.158033936543913	1.2653070531376865e-05	2.137211854355868e-05
P28248	-9.08391738208243	22.161500262090776	21.354489334083713	-0.30943504219310114	-0.37706313872848857	-0.2418069456577137	4.639619797473578e-14	1.5330353923891043e-14	96.9	6.0	-9.096942894683371	1.2046376376531354e-14	3.657346295441067e-14
P28249	-10.830476682492352	20.756719921219574	29.925605942867104	-0.33122474802978275	-0.3919411534434137	-0.2705083426161518	1.0855635811362707e-17	2.9082335547730342e-18	96.9	18.0	-10.954555441013149	1.1970361815840526e-18	4.539224619702176e-18
P28304	-8.567319246906523	22.22025024982587	18.82780676308664	-0.20859064795553195	-0.2569277631982063	-0.16025353271285758	5.490658771118387e-13	1.929305876264442e-13	96.9	16.0	-8.655368808154824	1.0740438567965262e-13	3.0997858487988456e-13
P28305	-7.828827329255342	18.91128105520997	15.25200940841701	-0.21473042751516402	-0.26918416830988384	-0.1602766867204442	1.8108445076687614e-11	6.995438440382991e-12	96.9	4.0	-7.718187765490501	1.0656789093456198e-11	2.7096258591976106e-11
P28306	5.926835924064252	20.137414019955006	6.470281881180247	0.14371693028007826	0.09557584538593192	0.1918580151742246	9.95066068573871e-08	4.977068145992956e-08	96.9	4.0	5.8028865131200495	8.209365744583457e-08	1.616465895924514e-07
P28630	-0.5977932138174032	19.02813849026831	-8.441003639350832	-0.021113281273194673	-0.09123226262879718	0.04900570008240783	0.5853430746031034	0.551404216627513	96.9	4.0	-0.5952498782847073	0.5530640749902027	0.5864527580359076
P28631	-0.5699018943886359	19.229732363306915	-8.457395531690768	-0.018919165465106857	-0.08482634405171205	0.046988013121498334	0.6023545447998444	0.5700932197766138	96.9	3.0	-0.5591268510056816	0.5773651273523968	0.6097367611987872
P28632	-1.313294009450861	18.599073075634706	-7.756878928561873	-0.08821197522358659	-0.22158142395150063	0.045157473504327444	0.2197704044548832	0.19228950861316185	95.9	2.0	-1.299769842855201	0.19679545955902164	0.22501014405650116
P28634	-2.8083674775229666	18.364910932980766	-4.727169822552741	-0.12242286995489593	-0.2090039885035981	-0.03584175140619375	0.008235384089998209	0.006083771341371363	93.9	2.0	-2.679776842440299	0.00870034916158913	0.011585627744013805
P28635	0.08345072520193282	25.807567216344914	-8.617653301373313	0.003358599372035087	-0.07654363660967783	0.08326083535374801	0.9408993348170687	0.9336692316504688	96.9	30.0	0.0845163376243015	0.9328202816663093	0.9400438107746018
P28722	6.562779089268481	15.55724568824871	8.54270644778249	1.0255101964005675	0.7133172114059179	1.3377031813952172	2.285179880394221e-08	1.0982911335740302e-08	65.9	2.0	6.571512427475084	9.348316418189618e-09	1.9535934237428377e-08
P28861	-2.3382762704702325	20.71810544148963	-5.936204174623029	-0.0544679825869423	-0.10071421027690933	-0.008221754896975277	0.027266566166982822	0.021476111319087065	96.9	9.0	-2.3388396300925454	0.02139797166025171	0.02721586571603086
P28903	7.652064625457304	20.837732550523434	14.40546511802323	0.29130240967459997	0.21572425334947626	0.3668805659997237	4.134413646240948e-11	1.639035797584169e-11	96.9	13.0	7.727366834257237	1.0192148125479266e-11	2.5960960928155818e-11
P28904	39.856244356657896	18.936109699960582	128.86195294887028	1.8975148273193767	1.80299571140458	1.9920339432341734	2.567171800644083e-59	5.380031716334089e-61	96.9	2.0	38.6548848299479	1.0868271197064064e-60	4.714524308665821e-59
P28905	-3.148318905890152	20.238160667324735	-3.859538365294414	-0.1314723577703063	-0.21437847564894094	-0.048566239891671664	0.003094574184794179	0.0021963586250442796	96.9	5.0	-3.157746631194157	0.0021200757641424445	0.002997420697649293
P29012	-42.15509838362208	20.51502855049146	133.9138150239439	-2.5479941880610966	-2.6679936147830903	-2.427994761339103	2.1854137915193594e-61	3.5113180024411647e-63	96.9	7.0	-42.52428123289092	1.7492981836980434e-64	1.0887479782451083e-62
P29013	-3.687227395967265	19.172542172982727	-2.2040927249211615	-0.19642300505159227	-0.3021834512726583	-0.09066255883052626	0.0005650075636484754	0.0003779215802957843	96.9	4.0	-3.7034339759508024	0.0003536691836241377	0.0005312459982769707
P29018	-2.5131500577236126	20.14893395473647	-5.532764946057181	-0.0805008131851821	-0.144094307957542	-0.016907318412822198	0.017769236649089703	0.013654320862031905	96.9	8.0	-2.5230669612392282	0.013261176184451802	0.017328501787350757
P29131	-1.507508222217497	20.973402816550138	-7.48680809347305	-0.05640597318299001	-0.130690139298904	0.017878192932923975	0.15783079130431713	0.13500789657850948	96.9	9.0	-1.5180522984852203	0.1322571651829882	0.1546782123851696
P29208	11.909347000657473	20.007432380194675	35.16261600458806	0.3265969734433867	0.2721523432999367	0.38104160358683664	6.818362653372694e-20	1.564674908580461e-20	96.9	5.0	11.817624746611346	1.7352498205794915e-20	7.381902282792101e-20
P29217	-5.920711240459372	22.056473115226954	6.443539117314291	-0.1981911208128082	-0.26464818601465234	-0.13173405561096407	1.0217676570455136e-07	5.114191591149917e-08	96.9	13.0	-5.976379772606755	3.790995428298819e-08	7.627280331145129e-08
P29680	1.2253653888527134	21.36309700803364	-7.868677156418774	0.04298929550112973	-0.026661417124968098	0.11264000812722756	0.252905632732412	0.22347520574844087	96.9	12.0	1.2363980683605822	0.21929913996720252	0.24875334299766277
P29744	-6.53542485374106	16.89703386855773	7.093999129729253	-1.4576797692391814	-1.9072688115573828	-1.00809072692098	1.1223970367554828e-07	5.645308183471517e-08	45.9	2.0	-6.617617578272603	3.452249997287057e-08	6.970233950798903e-08
P29745	6.998412112939301	22.505100645026737	11.319074816424262	0.20960898767609137	0.15014675213139697	0.2690712232207858	8.3943441390948e-10	3.673808315153959e-10	96.9	24.0	7.089776652935769	2.1882586270463966e-10	5.056484624078962e-10
P30011	-4.8411149618753155	21.325385857945196	1.956334247083774	-0.11595139753393369	-0.1635025926843318	-0.06840020238353559	8.662275285657133e-06	5.010383469454493e-06	96.9	13.0	-4.877742031007025	4.206445299453194e-06	7.325457963707114e-06
P30014	13.179536322611494	19.948850548989675	41.20694339614893	0.39194937304620225	0.3329074236514024	0.4509913224410021	1.8967539175830293e-22	3.7895328007596676e-23	96.9	5.0	13.114691075658587	3.3600441542024393e-23	1.6672108168945551e-22
P30015	-10.300114292637208	17.7628488518426	24.985797071713755	-0.4234125468739194	-0.5052899041307306	-0.3415351896171081	1.5367198822975754e-15	4.68047410884906e-16	77.9	2.0	-9.726119541724897	4.300941312281296e-15	1.3413502153661604e-14
P30125	21.605566308094772	24.75504139936147	76.49034143696673	0.5259580844475948	0.47762813662586034	0.5742880322693293	2.7727790461837823e-37	2.1984660966947907e-38	96.9	25.0	21.912695921622802	2.527529592809251e-39	3.230498760809324e-38
P30126	11.017056921649377	24.663560283769158	30.8364820383153	0.3841987605307793	0.31496447551453594	0.45343304554702263	4.495806184547031e-18	1.1714535150793172e-18	96.9	18.0	11.142976254981813	4.729988801907343e-19	1.825061716962362e-18
P30128	-3.8766674532924132	20.993033791287587	-1.5753205808965172	-0.14623743681116252	-0.22112864960543688	-0.07134622401688819	0.0003002928632414754	0.00019519560548109875	96.9	5.0	-3.881091140004728	0.00018977827525871134	0.00029180193451433436
P30130	-1.195021001543821	19.492849243755987	-7.90521049160955	-0.10070195620621547	-0.26800090604252025	0.06659699363008934	0.2652668202831962	0.23506179638786892	96.9	8.0	-1.2072834766397595	0.23026170236960194	0.2603630544566234
P30131	1.8518810315551861	18.458017363563158	-6.848852567924547	0.11068454853882059	-0.008025774133992539	0.2293948712116337	0.08111341883418602	0.06725925822995377	93.9	2.0	1.8146055506300984	0.07277755524602537	0.0875839178938086
P30136	-2.768629171676969	22.98166467669066	-4.8980115485774345	-0.12492192834986326	-0.21450062401485864	-0.03534323268486787	0.009115458710322863	0.0067721203901001505	96.9	38.0	-2.8039184474709713	0.006099620526332373	0.008260744355198479
P30137	-5.683589485735625	23.532838656723555	5.418234984872191	-0.3082683454487949	-0.4159488482441366	-0.2005878426534532	2.803887695943889e-07	1.4514011754763689e-07	96.9	10.0	-5.738732612136531	1.0897132383953648e-07	2.126686435941329e-07
P30138	-12.712714089874918	22.052944056558864	39.00341810189212	-0.5524740049518897	-0.6387528681122578	-0.4661951417915215	1.6184834602236948e-21	3.4031681559715833e-22	96.9	10.0	-12.824490016142777	1.340408090217016e-22	6.438906648139794e-22
P30139	-0.8936082652935005	22.573147319218965	-8.219507979101346	-0.04658039315630447	-0.15006763642656404	0.056906850113955104	0.41113246300809186	0.3737959487286284	96.9	17.0	-0.9036632758388883	0.3684150504374676	0.40599395281080436
P30140	-1.8472447337429558	20.749497370376943	-6.927878770426794	-0.1238254011104516	-0.2569064305952346	0.009255628374331415	0.08177040233667562	0.0678325901325898	96.9	13.0	-1.8672975965482264	0.06488282931750089	0.07834649529144035
P30147	-3.8207534012199553	16.173317119338698	-1.9753787533479432	-0.25583303405371893	-0.39003582542373466	-0.1216302426837032	0.0005126093713813777	0.0003419783092345202	56.9	2.0	-3.7361483763609113	0.0004348166553174476	0.0006480375242966436
P30176	-14.345350500589973	18.02492539464348	40.937331230440435	-1.2635720240619968	-1.4391304772777116	-1.088013570846282	3.2905513175673803e-22	6.700633664484047e-23	74.9	2.0	-14.270964024042629	4.6378333263718435e-23	2.2853901572121496e-22
P30177	-5.848511428137848	22.66869557887315	6.129252716140323	-0.1691912652423042	-0.22662452161192237	-0.11175800887268605	1.3957023384303606e-07	7.039448748492633e-08	96.9	21.0	-5.921395546446341	4.847857488756849e-08	9.672066892202688e-08
P30178	9.482251731098161	23.29198315675052	23.309984397714643	0.3186884941416537	0.2519639294849134	0.38541305879839394	6.892110805232446e-15	2.1641661243115506e-15	96.9	17.0	9.587780520874896	1.051237298356424e-15	3.3590316799045113e-15
P30744	-3.0850649378090065	18.926956098026434	-4.040170291240515	-0.1920355184172493	-0.31561549189020477	-0.06845554494429384	0.003734535616778555	0.0026675254405561107	96.9	2.0	-3.0432460908770764	0.0030124520909984654	0.004205095239653148
P30745	3.8129251751656295	17.56823781293799	-1.8240246055915676	0.31949852994673833	0.15288710396422067	0.486109955929256	0.0003948398768201973	0.0002598247739885616	86.9	2.0	3.8003085100647582	0.00026755404971649365	0.0004063698908956612
P30748	-2.9147576493457774	20.842786477089753	-4.511486595782195	-0.18808240694973222	-0.3161905006289524	-0.059974313270512086	0.006093554715745172	0.0044419310833951	96.9	3.0	-2.9236853910019684	0.004306465393562521	0.005924752725501921
P30749	-4.258944884671482	21.421217316962387	-0.23838529912330308	-0.12534761120816995	-0.18377882223526132	-0.06691640018107858	7.765776576666482e-05	4.8390308811641646e-05	96.9	6.0	-4.2510055236262625	4.901273611193549e-05	7.896649605428886e-05
P30750	4.710613549558507	21.898391778672764	1.4489252598067797	0.15395617718722576	0.0890702541177693	0.21884210025668221	1.4361888205326308e-05	8.447579370509781e-06	96.9	13.0	4.754458362712846	6.92071391135408e-06	1.1864673010902233e-05
P30843	0.10516683852206167	18.865609197821847	-8.61558451961612	0.007985285397538178	-0.1427595595902861	0.15873013038536246	0.9258438547162829	0.9164657646754963	96.9	2.0	0.10457843438710807	0.916926487833206	0.9263092924017179
P30844	-6.8170521867479	17.45236181095408	8.698900641587311	-0.4300718286863514	-0.5564152630883376	-0.30372839428436527	1.3864347244259428e-08	6.547187381850767e-09	58.9	4.0	-6.881414021366905	4.326201995129767e-09	9.229445836107694e-09
P30847	4.7012174880404825	18.59238416492706	1.412721734068338	0.17459229838912194	0.10086206907409978	0.2483225277041441	1.4890177284259558e-05	8.76871774406623e-06	96.9	3.0	4.639882266698117	1.0923814097721409e-05	1.8516802700874123e-05
P30850	13.766891742826619	23.231245944806457	43.94670870347471	0.3863932989373353	0.330671576302955	0.4421150215717156	1.3350122896346616e-23	2.4760444491652296e-24	96.9	34.0	13.969263483381802	6.021900875707901e-25	3.328320889411529e-24
P30855	14.86479373821291	19.47042892852881	48.96242255758567	0.5663840442908779	0.4907385668423525	0.6420295217394032	1.0559971658591663e-25	1.6819235334676207e-26	96.9	5.0	14.884719730514695	8.897264303863038e-27	5.489842177146525e-26
P30859	-12.613069762945349	23.917939028308634	38.53025361489698	-0.528603220210357	-0.6118063862079319	-0.44540005421278206	2.542645657050701e-21	5.452966934785646e-22	96.9	24.0	-12.767134919524374	1.763754856007664e-22	8.40204684317794e-22
P30860	2.2386896288746816	24.673947697070204	-6.154369276919555	0.101949697241011	0.011538358804065424	0.19236103567795657	0.03450782660152049	0.02751706885479262	96.9	19.0	2.264526436644775	0.025769990452441365	0.03248766299662687
P30863	-21.205378573702113	20.446771267652245	75.0098628631955	-0.7577343093750812	-0.8286760381103274	-0.6867925806398351	1.146386161681058e-36	9.56990194347792e-38	96.9	6.0	-21.254694608185552	2.9307728495291076e-38	3.5107960954819396e-37
P30864	-1.905451323993943	20.345970570969413	-6.8215007049272245	-0.07825984064893987	-0.1598000732163783	0.0032803919184985347	0.0723667495499979	0.05975375338323264	96.9	6.0	-1.9140152707066191	0.058568944571721425	0.07099190868282745
P30870	-7.957147063590988	20.618547673588736	15.869149859174044	-0.2498733871316574	-0.3122172150632796	-0.18752955920003522	9.89904025197501e-12	3.76184275031394e-12	96.9	19.0	-8.05074892563335	2.1054726222885304e-12	5.602200852799314e-12
P30871	6.945224710470614	21.7414050797676	11.071532036478146	0.20969214710974882	0.14975077083113053	0.2696335233883671	1.0691461964459633e-09	4.716491952885964e-10	96.9	12.0	7.002101148051745	3.3179934840129736e-10	7.563228777650591e-10
P30958	0.7392697449860588	21.91061035778109	-8.34590797703967	0.018850268695757677	-0.03177244912378541	0.06947298651530076	0.4982947765969954	0.46157099110556477	96.9	53.0	0.7513020288135531	0.454291708466928	0.491362735678434
P31057	2.331556438863915	23.445899996756694	-5.951192196872071	0.06290292456398561	0.009341052172796183	0.11646479695517503	0.027708264100597076	0.021843364329391407	96.9	8.0	2.3338030823838474	0.021672103261446817	0.027527609422148287
P31060	16.96371455370987	20.871973669358923	58.14025012826377	0.6411793454640531	0.566139935028821	0.7162187558992852	1.4290314409684162e-29	1.8268442451779265e-30	96.9	11.0	17.111604348897217	4.835209129221122e-31	3.845334371377798e-30
P31063	-0.7906886404113443	22.321957895898713	-8.306415356384605	-0.027967129374246724	-0.09818913631658242	0.042254877568088975	0.46769268197351993	0.4311005894963741	96.9	12.0	-0.7978375027190466	0.42691566845915896	0.46350381448561706
P31064	-11.67870394425626	18.403642475697197	34.04978237584383	-1.2885308440407286	-1.5075746693042467	-1.0694870187772105	1.9896458709764939e-19	4.7465180924797247e-20	96.9	2.0	-11.716218771959204	2.8458062011448015e-20	1.1894223582303018e-19
P31069	6.538491882228856	20.718467485740177	9.20008126394341	0.3270918824601665	0.22777501277396903	0.426408752146364	6.7286436895672995e-09	3.1257757971095032e-09	96.9	6.0	6.58236721838138	2.3805272724723207e-09	5.171054310385625e-09
