ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P0ACK2	0.0180500687230673	0.0366045644915328	0.00747184474877826	0.00851331435565363	0.0541993105401515	0.00851331435565363	0.000712503518809678	0.000946717478279987	NA
P31069	0.0181243164621999	0.164006748024371	0.318808681107923	0.000111094758861227	0.0176736860345544	0.0176736860345544	0.00301463764590215	0.00378720018329256	NA
P0A9F6	0.0183455001254015	0.0205168546416626	0.000431033726318795	4.22602183721396e-11	0.0012064846577337	0.000431033726318795	1.85629961420091e-06	3.03542534500987e-06	NA
P0C018	0.0184007089258762	0.183101035834568	0.629178997702863	2.98084552024454e-11	9.12800509904429e-06	9.12800509904429e-06	8.33189559991124e-10	1.77911839315992e-09	NA
P63020	0.0185264990120716	0.0167227322729764	7.3322085833907e-06	3.54909140405391e-08	1.02724412962206e-06	1.02724412962206e-06	1.05522833388598e-11	2.6426587839927e-11	NA
P08179	0.0187788132677041	0.00281517426754288	3.54962534887916e-05	0.000761476796778935	0.0432726137184803	0.000761476796778935	5.78964336325565e-06	9.18054942115693e-06	NA
P21515	0.0188954884029917	0.278124675079741	0.000482254147321846	0.324550728512695	0.869755362714771	0.0188954884029917	0.00343736863495008	0.00430184537475556	NA
P0ADA1	0.0189231059718985	0.082876497824896	1.23711415577249e-05	0.0629393074646997	4.52250517779348e-06	1.23711415577249e-05	1.53041356790134e-09	3.19970314014943e-09	NA
P0AFL6	0.0190890319557661	0.0285087173775997	6.83736218569803e-06	0.000154487969497226	1.94827226955992e-07	6.83736218569803e-06	4.67488823748685e-10	1.01804749519562e-09	NA
P0A8J4	0.0193077909538338	6.81094597998947e-05	2.28989183380602e-07	0.0002463090345331	6.2720391972596e-11	2.28989183380602e-07	5.24360220907443e-13	1.49520538238954e-12	NA
P0AEV9	0.01937309271168	0.090389833079994	1.19664557371115e-05	1.03356630850051e-05	1.30185010564652e-08	1.03356630850051e-05	1.06823723190183e-09	2.26007216005677e-09	NA
P77265	0.0194176673840344	0.197427371892139	0.103491121640513	1.0509717687076e-07	NA	NA	NA	NA	NA
P30136	0.019419734473873	0.0117430099448044	0.618556104613104	0.120770650384579	0.184344451387869	0.019419734473873	0.00362690941435616	0.00453166989733004	NA
P0A910	0.0194837568250372	0.0022294136338763	6.46406792640264e-05	2.21292795404622e-11	1.79449226027439e-10	1.79449226027439e-10	3.22020247102896e-19	1.74572858664723e-18	NA
P0ADQ2	0.019548003196408	0.0218264121402297	0.000996596485627441	7.44525629443816e-09	0.0125257690255093	0.000996596485627441	9.91226386116286e-06	1.54205644403236e-05	NA
P37326	0.0196070296929357	0.00691771694429288	0.000539625766842994	1.55763408563727e-09	0.000299947048334395	0.000299947048334395	8.99142725338216e-07	1.50226601825906e-06	NA
P0AG18	0.0197031969654086	0.217593906735386	0.685505640625723	0.00138674541561115	0.000149092018013703	0.00138674541561115	1.91773479574723e-05	2.91647588739381e-05	NA
P75958	0.0197097685577311	0.468103635195812	1.52566216805431e-07	0.0500355892373214	0.000638926870848603	0.000638926870848603	4.07706141126897e-06	6.52783147433198e-06	NA
P25742	0.0198824316435631	0.391453276636381	0.0717030687120211	0.0250097163733275	0.0717614069859143	0.0250097163733275	0.00594782397605648	0.00729312742992769	NA
P77562	0.020278470402333	0.28932590920478	0.144061493821981	1.54194338936557e-06	1.77060028704051e-05	1.77060028704051e-05	3.13491436040555e-09	6.3918961826322e-09	NA
P00582	0.0204944821779385	0.126777616790449	0.479941587570826	1.61830185495806e-06	0.000188940864096588	0.000188940864096588	3.56851621694558e-07	6.15869765081844e-07	NA
P38506	0.0205494231526652	0.00140174370541063	0.00142367560287347	8.94899278551692e-05	5.43032668829081e-12	8.94899278551692e-05	8.00701393300185e-08	1.47467306967516e-07	NA
P69924	0.0205915868809089	0.00608987475750682	0.0616496948046123	3.4478412245696e-10	0.000894185527458348	0.000894185527458348	7.98138792416211e-06	1.25181196577737e-05	NA
P03024	0.0208863747064814	0.366724091155259	0.00540961717128236	0.414261305173169	0.239794079318973	0.0208863747064814	0.00418301546025825	0.00520673561341708	NA
P0A6A8	0.0208916840050238	0.00587715853590404	5.60724135763484e-06	0.725142867376363	0.00152543078133522	0.00152543078133522	2.31984801834605e-05	3.50487202247167e-05	NA
P69222	0.0208924084189711	0.469895223380835	0.51552384814327	0.00115672877469245	0.00013184742318193	0.00115672877469245	1.33492868698156e-05	2.0518183420984e-05	NA
P0AGH8	0.0209328634077828	NA	NA	NA	NA	NA	NA	NA	NA
P25519	0.0209557086552946	0.481955796875539	0.179596464963615	0.143830598620544	0.000402850657775812	0.0209557086552946	0.0042102432483734	0.00523497055815019	NA
P0A9F1	0.021003454232404	0.00526718011592175	3.22291666702774e-05	0.134438613854649	3.44604061428282e-06	3.22291666702774e-05	1.03865223177148e-08	2.0576566999153e-08	NA
P37682	0.0210377592511623	0.306229525409843	NA	0.000668231230173856	NA	NA	NA	NA	NA
P0AAJ1	0.021067597461369	0.0124886564353372	0.0252897680821984	1.15285373060523e-05	9.60175537794114e-06	1.15285373060523e-05	1.32904107992945e-09	2.79134972484727e-09	NA
P68699	0.0210787069103382	0.0845136351091385	0.000122828380800791	2.60166445500701e-11	0.163294187066126	0.000122828380800791	1.50831052943856e-07	2.70439491037078e-07	NA
P07000	0.0211987507902915	0.0246154179920808	0.44574387506427	8.53382832036427e-06	0.161459622738289	0.0211987507902915	0.00430635358176063	0.00534870008214366	NA
P45544	0.0212277523808115	0.0106881041016641	0.012391372207501	9.09979270490411e-07	0.00980663881690908	0.00980663881690908	0.000942977895127767	0.00124362969111298	NA
P0ABV2	0.0212560733008123	0.000403212454119512	3.33284262459455e-05	3.19069424924132e-05	3.9982181566085e-06	3.19069424924132e-05	1.01798801485307e-08	2.02193481570817e-08	NA
P45568	0.0212574215173875	0.00961289711518281	0.00786020837967105	3.08396921606208e-06	2.79528106021847e-09	3.08396921606208e-06	9.51080746331755e-11	2.20230154728479e-10	NA
P77295	0.0212613754750591	0.910108243027517	0.00169306616646625	0.862060292630372	NA	NA	NA	NA	NA
P0ADH5	0.0213278461674651	0.0352637668544029	0.0733145382750577	3.25837013027535e-07	NA	NA	NA	NA	NA
P0ADU2	0.0216418391826749	0.304790497053979	0.000153770890112197	0.000873628007963035	2.34472624519177e-08	0.000153770890112197	2.36382155094691e-07	4.17977348686239e-07	NA
P0A7R1	0.0217845826494545	0.0163679769070935	0.771927046317067	1.05419583684472e-06	3.98038038750523e-05	3.98038038750523e-05	1.5842166809484e-08	3.0985018955052e-08	NA
P67601	0.0221395321672649	0.0324464383195568	0.979463973701267	0.000403891329672757	NA	NA	NA	NA	NA
Q46927	0.0226971067445275	0.364670013142423	5.64769423391551e-05	0.000851402532128824	2.84390650460581e-06	5.64769423391551e-05	3.18928474844547e-08	6.05281059342534e-08	NA
P0A7R9	0.0227545812344627	0.000602413623221757	2.31164980840751e-05	5.96193040740719e-10	1.643806026344e-09	1.643806026344e-09	2.70209824336141e-17	1.1444180795413e-16	NA
P45795	0.0227680190112316	0.406803316306782	0.704942124917229	0.211297274466596	NA	NA	NA	NA	NA
P0A9W9	0.0229597467002849	6.18333164599884e-05	3.32498263890976e-05	7.70031580179103e-12	3.25048252238924e-05	3.25048252238924e-05	1.05649497767587e-08	2.08941152666541e-08	NA
P60720	0.0231313854184861	4.97615849632797e-07	1.0755735847694e-08	2.01825819740575e-11	5.92142487505906e-09	5.92142487505906e-09	3.50632721357191e-16	1.32498598414253e-15	NA
P0AAX8	0.0231383749984522	0.036212657374446	0.00919505837370754	1.04177260602942e-06	1.32754028240869e-06	1.32754028240869e-06	1.76235852220612e-11	4.35206220274694e-11	NA
P0A8J8	0.0231408374989005	2.17657384733823e-06	0.0015092099832432	0.0109779801001447	3.01165411905916e-06	3.01165411905916e-06	9.07000590119907e-11	2.10658201576236e-10	NA
P32140	0.0232976413943352	0.00205142745981063	NA	0.000207879867689959	NA	NA	NA	NA	NA
P23862	0.0234645362619111	0.0390000124989195	0.0102898596808903	0.0541637762180323	0.0102568361891274	0.0102898596808903	0.00103718976722082	0.00136164400209503	NA
P0AAB8	0.0235473976080074	0.000719769768821087	3.7620728985841e-07	0.00670100099786744	1.42547772878101e-08	3.7620728985841e-07	1.41531818451956e-12	3.84993281833892e-12	NA
P69931	0.0235547046218179	0.771292047917633	0.0479645187472929	0.0228231188286645	0.00604878242573069	0.0228231188286645	0.00497522387339032	0.00614633555189882	NA
P0AGI8	0.0238170453185941	0.21337341464221	0.00970666192697501	1.08462786270373e-05	0.807642532980992	0.00970666192697501	0.000924034576999871	0.00122074292741267	NA
P0ACX3	0.023862045070379	0.0124618436281258	2.57004649698423e-09	1.92437813811288e-08	1.49486043126894e-12	2.57004649698423e-09	6.60513896270986e-17	2.65126135367309e-16	NA
P0A903	0.0241613810801699	0.104219746974928	4.16463176032085e-05	1.97150398576344e-12	3.2479100426824e-07	3.2479100426824e-07	1.05489127929704e-12	2.91773050120094e-12	NA
P0A7X3	0.0242427505229706	9.60432395058676e-05	1.40275247148668e-06	1.71514167348681e-09	1.98105906572231e-09	1.98105906572231e-09	3.92459500633085e-17	1.6380918287294e-16	NA
P0AEF0	0.0243109050595634	0.00107246644033801	0.375518780425162	0.000774402765326505	0.794720327336427	0.00107246644033801	1.1477191814193e-05	1.77830867114329e-05	NA
P0ABZ6	0.0243264265808707	0.0283360724815352	4.19677341464492e-08	3.79557889486422e-09	6.57939811600648e-07	4.19677341464492e-08	1.76129056155228e-14	5.69945709805681e-14	NA
P16384	0.0244031662647962	0.0275940729481368	1.39209840077967e-07	9.7589268993915e-08	2.52016016652991e-08	9.7589268993915e-08	9.52366356395172e-14	2.9238208336245e-13	NA
P23898	0.0244388968819683	0.96766009011005	0.0670606588978362	0.0182420134959297	0.346585066140193	0.0244388968819683	0.00568598536866157	0.00699439951382609	NA
P63284	0.0246925875884072	0.114345595999614	0.00143878865123905	3.68599705408601e-06	2.90292074189459e-06	3.68599705408601e-06	1.3586474122862e-10	3.12407548693355e-10	NA
P33570	0.0247861392709902	0.950071991012042	0.182353045834376	0.045439298862982	0.0585787922101546	0.045439298862982	0.0188340730401763	0.0217949293242421	NA
P37008	0.0250097687604496	NA	NA	NA	NA	NA	NA	NA	NA
P69791	0.0251773445919881	0.0205687111515118	0.532087716100246	5.64436396097291e-07	0.253447398287362	0.0205687111515118	0.00405934803992206	0.00505553399134078	NA
P16659	0.0251828695334576	0.1442154205554	0.00202143934368588	0.199363610735778	1.00025877952125e-05	0.00202143934368588	4.06972197275163e-05	6.03775880567917e-05	NA
P0A879	0.0253927562477315	0.000995317834149367	0.0155334568034966	0.000199281076547139	0.0608125889528505	0.000995317834149367	9.8868702435309e-06	1.53914520547941e-05	NA
P69423	0.0255602110912342	0.344568694844037	0.000213151300981578	0.044253764100212	0.081757179921336	0.0255602110912342	0.00620562057502665	0.00759710404084028	NA
P36562	0.0255609569504392	0.808743071291567	0.651032655899498	6.55328504332441e-06	0.0133359286419785	0.0133359286419785	0.00173150758740553	0.00222498242129523	NA
P0ACG8	0.0258564273019608	0.698617715543529	0.00128496682954726	0.997268819939557	0.0879655342592333	0.0258564273019608	0.00634647779530816	0.00776129768598195	NA
P05637	0.0262529679023411	0.0222183994609269	2.21785013518871e-05	7.28848496616437e-07	4.17770591659352e-05	2.21785013518871e-05	4.91864103993401e-09	9.92342290368474e-09	NA
P0AGM9	0.02632263389881	NA	NA	0.0263006011613535	0.0206121926679069	NA	NA	NA	NA
P0AFF6	0.0263582456065732	0.0847584975309715	0.898174052762135	3.33334154689491e-07	0.0151195911581514	0.0151195911581514	0.00221767370404898	0.00282606206533676	NA
P0AEH1	0.0265723749415323	0.603206505869966	0.43539935045837	3.24765514718419e-08	0.111498272481837	0.0265723749415323	0.00669308622360711	0.00816783403558834	NA
P75957	0.0266475506253676	0.0114695935739901	1.7188222006662e-07	4.09392748413727e-09	5.5962367495754e-07	1.7188222006662e-07	2.95434874190274e-13	8.63809581388822e-13	NA
P10443	0.0267249855119467	0.0233633104460256	0.0210882190463986	0.752383049859215	1.83595329438843e-07	0.0210882190463986	0.00426251559182855	0.00529710675489373	NA
P0A7Y0	0.0267404687414852	0.0245606607207707	0.234030848403417	9.85702100480826e-06	3.79516678934073e-07	9.85702100480826e-06	9.7158947670055e-10	2.05940211648566e-09	NA
P0AET2	0.0272736502972343	0.00715090364368573	6.42963487433398e-05	4.59319239421774e-05	2.25756083527279e-05	4.59319239421774e-05	2.10954783472158e-08	4.07409741089566e-08	NA
P04693	0.0272756664786879	0.497603024481086	0.00273571401240272	0.178705866560275	0.000342174495092316	0.00273571401240272	7.44326622973468e-05	0.00010785714083842	NA
P0AAY6	0.0273842073010794	NA	NA	1.57257843943343e-06	1.50493026359231e-05	NA	NA	NA	NA
P02930	0.0276174567098847	0.192620235970464	0.00301101614432635	1.34126677883416e-05	0.000234032545567291	0.000234032545567291	5.47456003823794e-07	9.30190732160782e-07	NA
P0AFR0	0.0279967887437383	0.0121620411420759	0.00251547642437489	0.147763926795451	1.09394175082481e-06	0.00251547642437489	6.29584769336912e-05	9.17497348862901e-05	NA
P77395	0.028019881238842	0.032523211632034	0.00124663266140908	0.109048422790256	6.38355427751415e-07	0.00124663266140908	1.55022184792846e-05	2.37322999177886e-05	NA
P77626	0.0281136102414241	0.0130633808082909	0.321560260261839	0.00897958694404343	NA	NA	NA	NA	NA
P0ACV6	0.0281930764542219	0.0225386759230848	0.000122337652229981	2.48702913611895e-10	3.7339912101223e-08	3.7339912101223e-08	1.3942689316033e-14	4.58913659773428e-14	NA
P0ACL2	0.0282860528592095	0.0122943068488611	0.0791003786730428	0.000226845970510168	0.00227082243967046	0.00227082243967046	5.13325481176745e-05	7.56451875380307e-05	NA
P31550	0.028487642359906	0.0763799629206222	0.826527078788311	0.00194522176026667	0.230405765872275	0.028487642359906	0.0076628812101457	0.00928248070882003	NA
P0C054	0.0285087594936743	0.224859777174366	0.00251168053169574	0.240798395823209	3.92469499545182e-05	0.00251168053169574	6.27690868016586e-05	9.15316303740642e-05	NA
P52101	0.028514372779593	0.566147272728934	0.233983909170603	0.0859607040332139	0.236691499456968	0.0859607040332139	0.0619889758622388	0.0684016285376428	NA
P43337	0.0285862655980982	0.00671186638923304	0.843659825607108	3.49242307510257e-06	1.60547850924745e-05	1.60547850924745e-05	2.57747848026833e-09	5.28807695328426e-09	NA
P04951	0.028750628424321	0.98418819415049	0.0143906951393891	0.000458266240472423	1.29094379460257e-06	0.000458266240472423	2.09815534198825e-06	3.41394767509953e-06	NA
P0A8K5	0.0288745332482298	0.12259007608674	5.76087964675717e-07	7.28058493400638e-06	1.39139958331088e-10	5.76087964675717e-07	3.31876960663289e-12	8.71886564844035e-12	NA
P76573	0.0289783560967947	0.00477326181688606	7.03478794858225e-06	6.34638339259454e-09	0.044309288777675	7.03478794858225e-06	4.9487545206622e-10	1.0736280993979e-09	NA
P0ABE2	0.0290598475855509	0.54760317326438	0.850219792561466	8.53441323677755e-09	5.14673874062514e-07	5.14673874062514e-07	2.64888923979524e-12	7.02306192000946e-12	NA
P0AFA2	0.0293193207673169	0.0256712136181061	2.02293005373964e-06	1.82284653466297e-10	8.67749866429835e-05	2.02293005373964e-06	4.09222944569333e-11	9.79075456165882e-11	NA
P0ABT2	0.0294458436826293	0.0640385067465865	0.000126078046051992	0.0211626426211679	0.000207690271640883	0.000207690271640883	4.31173341819467e-07	7.38056002638969e-07	NA
P46022	0.0294497359233542	0.071968899370462	0.000739380849663553	3.46325363236619e-09	0.000973395389400713	0.000739380849663553	5.45876073634727e-06	8.66780478052661e-06	NA
P39401	0.0295846645260674	0.00658822999141656	0.000291104979202141	0.0991327807440688	0.0235633054944645	0.00658822999141656	0.000428356741434351	0.000581233175656505	NA
P60293	0.0296603426720053	0.683819341513525	0.118091842271236	0.0380832162538212	0.000118859371770784	0.0296603426720053	0.00828701110162916	0.00998080166134531	NA
P30128	0.0296983106835952	0.728695854693779	0.01223451945791	0.210968133028583	4.20584319477569e-05	0.01223451945791	0.0014605435386612	0.00188732042236423	NA
P0A927	0.029923211410664	0.741948800181176	0.00186385688032162	0.423074841006498	0.150188032456612	0.029923211410664	0.0084300519073848	0.0101477740828707	NA
P76193	0.0299571287490312	0.451900844493858	0.00057442581174598	0.00138416313843835	3.31213768724726e-05	0.00057442581174598	3.29586095649265e-06	5.30654342680578e-06	NA
P0A6Q3	0.0305925725598451	0.000891032949701844	0.204508449932272	0.000521196401738639	0.272867790401904	0.000891032949701844	7.92525809843462e-06	1.24470311239219e-05	NA
P0ABF8	0.0307613811960469	NA	1.41735432304506e-08	0.160864258951088	NA	NA	NA	NA	NA
P07018	0.0311157303041951	NA	0.0327077326075565	0.0490308651998502	NA	NA	NA	NA	NA
P0A780	0.0314935379122138	0.0320780819079721	4.09839271699006e-06	0.0444951864044208	0.000152271346595807	0.000152271346595807	2.31795025021526e-07	4.10496339469329e-07	NA
P13001	0.0316873425340483	0.607592661276813	0.00292958525600368	0.120818493046693	1.4981274566632e-06	0.00292958525600368	8.53229402024992e-05	0.000122781474737325	NA
P39385	0.0317289542464394	0.00542075006803678	0.00619566704227865	1.23430704195408e-10	4.44352901476845e-06	4.44352901476845e-06	1.97447746311565e-10	4.45126817516483e-10	NA
P76002	0.0319415492127936	0.0026929424454652	0.0316334952233236	1.13492771634245e-10	7.4871269488261e-08	7.4871269488261e-08	5.60570615537104e-14	1.74770595155276e-13	NA
P08204	0.0321313724362363	4.66338963295199e-12	3.66400265178899e-11	4.01604306160752e-13	0.00134957708960609	4.66338963295199e-12	2.17472028685213e-22	1.62680374704782e-21	NA
P0AEL3	0.0324135871397725	0.000287883250926561	0.0348527969940313	4.66347190913999e-05	0.0980260587778384	0.000287883250926561	8.28290588003528e-07	1.3889239554295e-06	NA
P0AC53	0.0325008760104939	0.16554231288998	1.63863812732454e-05	2.17728681513583e-05	3.66626601786351e-10	1.63863812732454e-05	2.68504691411427e-09	5.49409244237948e-09	NA
P76291	0.0327091493552782	0.17860640607309	0.000191768274712769	2.04610251929751e-05	1.08768728024762e-05	2.04610251929751e-05	4.18636420048719e-09	8.46829070932615e-09	NA
P33014	0.0332099062601373	0.0985616016081465	0.183571727327958	0.0282144186166013	0.0772020527566997	0.0332099062601373	0.0103145202098417	0.0123196757716306	NA
P16691	0.0332208712854341	0.162548489072295	0.134686919280454	3.21865845578758e-07	0.00903265483649918	0.00903265483649918	0.000801248865531605	0.00106218491725248	NA
P27298	0.0334518286303182	0.00203043508544143	1.95455979874153e-06	0.271394285007034	0.00762001680022419	0.00203043508544143	4.10595050299041e-05	6.0875868461325e-05	NA
P0AAQ6	0.0335790119493939	4.94119301538e-09	9.74195779837593e-07	7.65523069707765e-11	1.43082672705262e-06	4.94119301538e-09	2.44153881739578e-16	9.34436118817254e-16	NA
P0AC69	0.0341134239102809	0.058355750175083	0.427698707644531	1.39655399849493e-07	4.37959162437353e-08	1.39655399849493e-07	1.95036252595476e-13	5.79823904490294e-13	NA
P0ADA3	0.0345593301596615	0.199929362530433	0.0544842007606411	3.23190071566939e-05	0.665528546617421	0.0345593301596615	0.0111391559481441	0.0132462636551029	NA
P16869	0.0346375895291835	0.000118369263806175	0.000175409877211822	7.88695654315881e-05	0.00053813147747251	0.000118369263806175	1.40079658980646e-07	2.52537976753841e-07	NA
P0A9C0	0.0347522462566225	2.07895214604136e-05	NA	3.68922870561467e-09	NA	NA	NA	NA	NA
P75913	0.0350455712172408	0.246099445241321	0.0040147552729341	0.00516754299168864	0.0447850129781932	0.00516754299168864	0.000264285857379642	0.000364398868649092	NA
P75874	0.0351098827761586	0.0203652877519135	0.990191069750235	0.00138641316463989	0.0130343922219696	0.0130343922219696	0.00165509560709707	0.00213154850684832	NA
P64423	0.0357005494477345	0.0550440814421138	3.66569010161522e-05	0.424533485322567	0.333810918358119	0.0357005494477345	0.0118593988320953	0.0140411381855846	NA
P0ADZ0	0.0357321205919158	0.00020689031102704	0.720301423443674	1.53083537814676e-09	6.06012167903671e-11	1.53083537814676e-09	2.34345694781084e-17	1.00546085805515e-16	NA
P0AA97	0.0358637062459193	0.817851519128751	7.75012200718047e-07	4.29840342254251e-09	1.83122346531798e-05	7.75012200718047e-07	6.00642980249652e-12	1.53935642546741e-11	NA
P31992	0.0361140907055569	0.0435732899654929	0.705666555804582	0.649497565553351	0.578243024644994	0.0435732899654929	0.0173851672175356	0.0201994075991941	NA
P17802	0.0362765995445639	0.0171043558299796	1.7472170125715e-06	1.03371082642059e-11	0.0488009335457263	1.7472170125715e-06	3.05275662133937e-11	7.39595295012189e-11	NA
P13039	0.036575531041563	3.66516765907359e-07	0.000156532018905299	0.00011311897753518	0.000526459865401835	0.00011311897753518	1.2793008405254e-07	2.31824316949094e-07	NA
P69829	0.0366783270401015	0.0324455705395973	0.000387120091199972	0.000879252950041893	2.31976101011574e-08	0.000387120091199972	1.49745969539985e-06	2.46263179029355e-06	NA
P02943	0.0369909260821196	0.182443576207502	0.838973110323639	0.0100911132351006	0.0121275298847132	0.0121275298847132	0.00143541962659433	0.0018569381356953	NA
P0A6M8	0.037128798337199	0.0153826647855597	0.00472324742211123	0.948617099465338	8.51064777216677e-09	0.00472324742211123	0.000220990693329028	0.000305803337795844	NA
P0A8N3	0.0372777260449606	0.0013727975071977	0.00133183779414409	4.31678613286085e-06	3.51781485620891e-05	3.51781485620891e-05	1.23741507248552e-08	2.44092836216321e-08	NA
P0AC47	0.0376831563149142	0.41074394101801	0.0820117814056851	0.349617052327943	0.00116155152472947	0.0376831563149142	0.0131599287001165	0.0155250771761743	NA
P06846	0.0377952466541472	0.127072067475373	0.00468591808322532	3.21507435508318e-08	8.46032030346099e-05	8.46032030346099e-05	7.15649091153773e-08	1.32331902569686e-07	NA
P19319	0.0380126279820239	0.0231295018143214	0.02871816930973	5.69764355889455e-14	0.219053443882729	0.0231295018143214	0.00510653144416157	0.00630179349081321	NA
P37617	0.0383432868820808	0.757215435707732	0.396571980291277	3.40282996409769e-06	0.0495531498249556	0.0383432868820808	0.0136067157563296	0.0160115724950846	NA
P0AB14	0.0383598850369671	0.102459951558245	0.00160132398496848	0.30332456996076	0.000819368790149355	0.00160132398496848	2.55603601036036e-05	3.83655177059953e-05	NA
P24177	0.0383679976531121	0.832688803575495	0.95969361334065	0.0153420054060281	NA	NA	NA	NA	NA
P07004	0.0384802943214533	0.0503847014381517	0.0156245684660291	5.91109546669058e-05	0.000103248195579888	0.000103248195579888	1.06579887702161e-07	1.94118625506545e-07	NA
P0AA89	0.0385302324360107	0.00850551546408315	0.00287164188839618	0.000217967211814957	0.00163107491970062	0.00163107491970062	2.65173736466621e-05	3.97243360740633e-05	NA
P0AEH3	0.0396203395003332	0.246176131656625	0.0697187315774911	6.6582830317569e-09	3.73738924492852e-07	3.73738924492852e-07	1.39680679272811e-12	3.80406956317443e-12	NA
P27836	0.0398226533280803	0.00163799401418594	2.6454233289644e-08	3.27817365132506e-07	2.30390555353147e-09	2.6454233289644e-08	6.99826421916166e-15	2.3470161224088e-14	NA
P0ADZ4	0.0398641175691482	0.21181970273979	0.900479226085086	4.51526908687633e-08	0.185093306478932	0.0398641175691482	0.0146619573198683	0.0172177113481022	NA
P0AA84	0.0400436076588192	0.456270315367806	0.000247137610964729	0.00515463451853067	0.000381818567551044	0.000381818567551044	1.45674123244224e-06	2.39737985681923e-06	NA
P64559	0.0400492674853114	0.000979884516829482	0.270058227546692	0.00937405518495608	1.26460983665514e-07	0.000979884516829482	9.58293330242803e-06	1.49384833077092e-05	NA
P0A6R0	0.0404245614343075	0.26701383273894	0.120511561664478	0.332387639787566	3.19728776431968e-05	0.0404245614343075	0.0150598842900101	0.0176580017324088	NA
P0ADV7	0.0405799703073933	0.20214546289227	1.1635018033453e-08	1.83904176865045e-11	0.574844794380631	1.1635018033453e-08	1.35373641488627e-15	4.87345109359057e-15	NA
P77247	0.0407007016979201	0.000504703768882284	1.31568905431031e-05	2.5034469641056e-08	0.0642794126301168	1.31568905431031e-05	1.73099213793466e-09	3.59946379584969e-09	NA
P0ADS6	0.0411703875310579	0.0672278311540219	3.69471769703632e-05	0.00594293647260925	0.000481949136655907	0.000481949136655907	2.32051161797638e-06	3.76776516407158e-06	NA
P0ABT5	0.0413372235554167	0.574591293946785	4.10889554389185e-11	0.000182990206169201	0.325597997486935	0.000182990206169201	3.34731622294824e-07	5.8073920012596e-07	NA
P0A867	0.0417025332688352	0.000148539382155433	0.00143752891407162	0.143648730821767	0.000584946353268835	0.000584946353268835	3.41762118683023e-06	5.49874246819613e-06	NA
P21499	0.0417470087800092	0.00420717543631603	0.083077869218048	9.55455687444051e-07	0.00867401908232846	0.00420717543631603	0.000175518578305728	0.000246281854090376	NA
P37623	0.0417571788411232	0.232449876367911	0.914767617936233	4.87913847523259e-06	5.06903022663563e-06	5.06903022663563e-06	2.5694806941389e-10	5.7254192643095e-10	NA
P24193	0.0419122783740739	0.633010030761567	0.234433874319346	0.111254936162953	0.076677328836616	0.076677328836616	0.0502856845107632	0.0559701531945885	NA
P0A6U5	0.0420053294742851	0.846655919643081	0.0569682495824348	0.116759332739234	0.158171327806378	0.0569682495824348	0.0289117280240601	0.0328951216629306	NA
P0AC30	0.0422718183678806	0.924513756146116	0.258323896702911	6.96887863277258e-05	0.4310635976651	0.0422718183678806	0.016405706060612	0.0191483012987082	NA
P77334	0.0423013128382843	0.0105756040788087	0.083587582760727	0.000233694621406503	0.0123055302638061	0.0105756040788087	0.00109496489066613	0.00143096943170435	NA
P77649	0.0423294132300821	0.139038930152559	0.172017471094597	2.43969676717295e-07	0.806935127501522	0.0423294132300821	0.0164485064820115	0.0191885361693947	NA
P0AD12	0.0425199611968128	0.99928343917591	0.150582888414951	0.695135285699384	1.61330660961851e-05	0.0425199611968128	0.0165904683462824	0.0193443517559892	NA
P62623	0.0425507522525834	0.497703075017451	0.0588364454960224	0.593457057758372	0.205945744862371	0.0588364454960224	0.0307206916330599	0.0348603356184389	NA
P37650	0.0426742585630648	0.23115686989447	0.00705756413686095	0.613146702648221	0.014741295676595	0.014741295676595	0.00210969614447706	0.00270041106493064	NA
P52062	0.0430312755268163	0.353922740723472	0.0760886637778851	1.27907351702339e-05	4.6981117171951e-05	4.6981117171951e-05	2.20701798220473e-08	4.25520454476962e-08	NA
P0AG76	0.0430990992139008	0.474842747189092	0.00123861542125528	0.137545083089905	0.269962991046348	0.0430990992139008	0.0170253256625074	0.0198112880436449	NA
P0ABB8	0.0434525783016607	0.186824488852861	0.00149899112323933	0.566880558573256	0.0345639659819822	0.0345639659819822	0.0111420394807246	0.0132462636551029	NA
P31466	0.0435010739450908	NA	NA	0.00242267535353534	0.515687289597887	NA	NA	NA	NA
P08244	0.0438242554945594	0.773444867929094	0.370435039986954	0.211402968087021	7.75858183059473e-05	0.0438242554945594	0.0175769887219667	0.0203914310248798	NA
P75914	0.0438867158557103	0.00242928692795082	0.0157651099891564	0.0069775755242149	7.96546176358124e-07	0.00242928692795082	5.87281462717516e-05	8.58563762754541e-05	NA
P76909	0.0441168676118171	0.0373073275687578	6.07221630177247e-06	4.44020587461486e-07	0.0133007713381143	6.07221630177247e-06	3.68713630303292e-10	8.09063051636939e-10	NA
P0A8Q6	0.0447917329961905	5.00101363319032e-06	0.0718710072416265	4.93897641275755e-05	0.0542467579052352	4.93897641275755e-05	2.43910785177929e-08	4.68699290283526e-08	NA
P10423	0.0450753734770072	0.00518692100631318	0.000271555906562112	3.89422030432336e-07	NA	NA	NA	NA	NA
P0AFY8	0.0452588532863276	0.119899426885909	9.93843380115721e-05	0.207295494739534	1.52360840528206e-05	9.93843380115721e-05	9.87528350109675e-08	1.80433411471268e-07	NA
