rowname	count
P33228	1
P33232	10
P33235	1
P33343	1
P33355	8
P33358	1
P33358;P75989	2
P33360	6
P33362	11
P33363	54
P33368	4
P33371	6
P33570	36
P33590	26
P33593	7
P33594	2
P33595	7
P33596	2
P33599	66
P33602	46
P33634	3
P33643	19
P33644	11
P33647	2
P33650	18
P33667	5
P33913	17
P33916	8
P33919	14
P33920	10
P33931	3
P33934	1
P33937	34
P33940	13
P33941	3
P34209	14
P35340	32
P36548	14
P36553	6
P36562	10
P36566	2
P36649	16
P36655	6
P36659	21
P36667	1
P36672	1
P36673	10
P36677	2
P36680	6
P36683	103
P36767	24
P36771	7
P36879	15
P36881	1
P36928	7
P36929	13
P36930	1
P36938	43
P36979	19
P36995	2
P36999	17
P37001	1
P37005	9
P37013	3
P37019	1
P37024	14
P37025	2
P37028	5
P37047	1
P37051	23
P37052	6
P37095	33
P37127	1
P37128	1
P37146	7
P37177	32
P37182	4
P37188	10
P37194	6
P37195	1
P37197	7
P37309	1
P37313	18
P37325	3
P37326	3
P37327	4
P37329	25
P37330	34
P37339	3
P37340	1
P37342	13
P37344	6
P37348	8
P37349	18
P37351	5
P37353	1
P37355	2
P37387	2
P37440	11
P37590	2
P37595	12
P37610	4
P37613	4
P37615	7
P37617	4
P37623	1
P37624	18
P37626	16
P37631	3
P37634	24
P37636	15
P37637	9
P37641	6
P37642	3
P37645	29
P37647	9
P37648	15
P37649	14
P37650	6
P37651	2
P37652	10
P37657	3
P37659	14
P37661	9
P37663	1
P37664	1
P37665	4
P37666	12
P37671	14
P37672	1
P37676	1
P37678	1
P37679	1
P37682	1
P37685	16
P37689	31
P37690	10
P37691	10
P37692	19
P37744	25
P37744;P61887	1
P37745	10
P37747	28
P37749	11
P37750	3
P37751	22
P37757	8
P37759	32
P37760	7
P37765	12
P37767	1
P37769	2
P37773	21
P37774	6
P37794	5
P37902	34
P37903	13
P37908	8
P38038	42
P38051	12
P38054	1
P38104	4
P38105	9
P38134	1
P38135	1
P38489	24
P38506	8
P38521	6
P38683	3
P38684	2
P39099	23
P39160	11
P39161	6
P39165	4
P39172	41
P39173	30
P39176	11
P39177	16
P39180	20
P39187	3
P39199	7
P39208	1
P39263	1
P39264	1
P39265	5
P39267	1
P39274	1
P39277	1
P39279	2
P39280	6
P39285	21
P39286	18
P39288	2
P39297	1
P39298	6
P39304	2
P39310	7
P39315	7
P39321	26
P39325	4
P39332	1
P39334	5
P39336	1
P39337	6
P39342	17
P39346	1
P39353	20
P39356	9
P39358	2
P39359	4
P39360	1
P39364	1
P39366	1
P39367	3
P39370	1
P39371	14
P39376	1
P39377	15
P39379	1
P39380	2
P39382	1
P39383	3
P39384	15
P39385	11
P39389	3
P39396	1
P39399	1
P39401	22
P39405	1
P39406	13
P39407	9
P39408	12
P39409	1
P39410	2
P39411	3
P39451	6
P39452	16
P39453	7
P39829	9
P39830	6
P39831	9
P39836	1
P39838	38
P40120	40
P40191	5
P40710	9
P40711	1
P40719	7
P40874	21
P41039	2
P41052	9
P41407	8
P41409	7
P42588	6
P42589	1
P42593	9
P42596	8
P42597	2
P42599	4
P42604	4
P42616	6
P42620	20
P42624	4
P42625	1
P42632	5
P42641	17
P42904	1
P42909	1
P43329	69
P43337	5
P43340	6
P43341	6
P43531	1
P43533	1
P43671	20
P43672	24
P45395	18
P45424	1
P45425	6
P45463	2
P45464	21
P45468	1
P45469	8
P45470	12
P45475	2
P45523	18
P45524	11
P45527	6
P45530	2
P45531	1
P45532	1
P45537	8
P45541	1
P45544	9
P45551	1
P45552	1
P45565	2
P45568	11
P45577	18
P45578	20
P45579	8
P45748	4
P45753	1
P45771	3
P45795	1
P45799	15
P45800	10
P45804	1
P45807	1
P45955	13
P46022	1
P46068	4
P46118	14
P46122	2
P46125	2
P46130	14
P46139	1
P46144	11
P46187	1
P46474	28
P46837	46
P46849	2
P46850	5
P46852	12
P46853	23
P46854	4
P46859	3
P46887	1
P46888	2
P46889	24
P46890	1
P50456	4
P50457	4
P50465	6
P50466	1
P51020	1
P51024	4
P51025	5
P51981	7
P52006	3
P52007	13
P52037	1
P52060	1
P52061	4
P52062	10
P52073	1
P52074	2
P52076	11
P52086	1
P52095	16
P52096	4
P52097	8
P52101	6
P52102	8
P52106	1
P52108	9
P52119	6
P52127	1
P52129	1
P52598	1
P52612	1
P52643	16
P52644	7
P52645	18
P52647	38
P52697	17
P54901	2
P55135	9
P55138	1
P55734	6
P56256	1
P56258	4
P56262	7
P56580	1
P58035	1
P60240	36
P60293	19
P60340	15
P60390	17
P60422	41
P60438	23
P60472	3
P60546	8
P60560	20
P60566	1
P60584	1
P60595	16
P60624	20
P60651	13
P60664	22
P60716	27
P60720	10
P60723	21
P60752	14
P60757	26
P60782	1
P60785	32
P60869	4
P60872	1
P60906	31
P60955	1
P61175	28
P61316	14
P61320	14
P61517	12
P61714	9
P61887	6
P61889	36
P61949	8
P62399	56
P62517	14
P62601	12
P62615	13
P62617	13
P62620	26
P62623	10
P62672	1
P62707	31
P62768	12
P63020	5
P63177	7
P63183	4
P63201	2
P63204	1
P63224	15
P63228	8
P63235	7
P63264	1
P63284	108
P63386	8
P63389	33
P63417	13
P63883	5
P64423	4
P64426	13
P64429	7
P64448	2
P64451	14
P64461	2
P64463	6
P64467	3
P64474	1
P64476	3
P64479	1
P64483	8
P64490	2
P64493	3
P64499	2
P64503	4
P64506	4
P64517	2
P64519	4
P64530	8
P64534	6
P64540	2
P64545	1
P64554	12
P64557	1
P64559	6
P64564	1
P64581	8
P64585	1
P64588	9
P64594	1
P64596	12
P64599	3
P64602	4
P64604	6
P64606	1
P64610	6
P64612	16
P64614	2
P64616	1
P64622	2
P64624	7
P64627	1
P64636	5
P64638	1
P65292	2
P65294	1
P65367	1
P65556	8
P65807	10
P65870	9
P66817	5
P66899	1
P66948	16
P67080	10
P67087	22
P67095	6
P67244	1
P67430	3
P67553	5
P67601	1
P67603	10
P67660	11
P67662	3
P67697	2
P67699	1
P67701	1
P67762	2
P67826	14
P67910	34
P68066	19
P68187	7
P68191	6
P68206	3
P68398	6
P68567	8
P68679	13
P68688	2
P68699	1
P68739	14
P68767	45
P68919	17
P69054	1
P69222	4
P69228	11
P69346	4
P69348	3
P69380	1
P69411	5
P69423	1
P69425	7
P69428	1
P69434	3
P69441	21
P69451	13
P69488	2
P69490	5
P69503	11
P69739	6
P69741	4
P69776	9
P69783	19
P69786	19
P69791	3
P69795	4
P69797	30
P69801	1
P69805	7
P69808	1
P69811	9
P69820	1
P69822	1
P69828	17
P69829	9
P69831	5
P69853	3
P69874	15
P69902	6
P69908;P69910	38
P69910	11
P69913	7
P69922	16
P69924	26
P69931	11
P71298	5
P75672	4
P75678	2
P75682	6
P75683	1
P75687	1
P75691	38
P75694	12
P75713	4
P75728	11
P75736	14
P75745	7
P75746	5
P75767	11
P75777	10
P75779	10
P75780	24
P75782	6
P75783	1
P75785	2
P75791	13
P75792	7
P75793	2
P75796	18
P75797	16
P75798	1
P75800	4
P75801	5
P75804	8
P75809	6
P75811	2
P75817	6
P75818	12
P75820	9
P75821	7
P75822	9
P75823	19
P75824	1
P75828	20
P75829	9
P75830	11
P75831	7
P75838	5
P75839	1
P75849	11
P75853	1
P75858	1
P75862	3
P75863	21
P75864	29
P75867	16
P75869	1
P75870	7
P75874	10
P75876	16
P75905	1
P75906	1
P75913	27
P75914	13
P75915	4
P75919	9
P75931	3
P75937	1
P75946	3
P75948	2
P75949	22
P75952	3
P75954	1
P75954;P76193	1
P75957	7
P75958	4
P75959	10
P75960	18
P75966	5
P75968	1
P75972	1
P75974	7
P75975	1
P75989	5
P75992	1
P76001	1
P76002	10
P76004	9
P76007	3
P76008	17
P76010	1
P76014	12
P76015	13
P76016	2
P76017	1
P76027	26
P76034	13
P76035	13
P76038	5
P76046	13
P76049	5
P76053	12
P76055	11
P76062	4
P76063	1
P76071	7
P76073;P76154	3
P76076	4
P76084	1
P76085	1
P76086	2
P76097	3
P76100	1
P76104	23
P76106	1
P76108	9
P76112	1
P76113	18
P76114	3
P76115	8
P76116	30
P76121	2
P76128	5
P76129	1
P76141	3
P76142	4
P76143	7
P76145	6
P76148	1
P76149	14
P76161	1
P76164	1
P76168	1
P76170	5
P76172	1
P76176	6
P76177	26
P76185	3
P76187	10
P76192	3
P76193	9
P76194	4
P76196	1
P76201	1
P76206	1
P76208	1
P76213	6
P76215	1
P76216	3
P76217	2
P76220	12
P76222	3
P76223	13
P76226	1
P76227	2
P76231	2
P76234	1
P76235	4
P76237	9
P76241	1
P76243	15
P76245	5
P76250	5
P76251	4
P76254	1
P76256	5
P76268	15
P76270	5
P76272	18
P76273	8
P76280	1
P76290	15
P76291	19
P76298	1
P76308	1
P76316	17
P76318	1
P76329	11
P76330	10
P76339	6
P76340	2
P76341	4
P76342	11
P76344	23
P76346	6
P76361	1
P76372	25
P76373	1
P76389	4
P76393	1
P76394	1
P76397	10
P76398	2
P76399	2
P76402	2
P76403	29
P76406	4
P76407	5
P76418	6
P76419	2
P76422	17
P76423	13
P76440	6
P76446	7
P76461	1
P76471	1
P76483	1
P76491	4
P76502	3
P76503	11
P76506	6
P76507	1
P76513	1
P76520	3
P76535	7
P76536	26
P76537	7
P76539	6
P76540	2
P76541	2
P76542	3
P76547	1
P76549	3
P76550	12
P76555	1
P76558	57
P76559	1
P76561	3
P76562	2
P76569	7
P76573	1
P76575	5
P76576	8
P76577	4
P76578	64
P76584	1
P76594	20
P76621	6
P76641	4
P76658	26
P76909	3
P76938	2
P77044	4
P77148	11
P77150	19
P77161	1
P77171	12
P77173	12
P77181	9
P77182	9
P77187	1
P77202	17
P77211	1
P77212	18
P77213	14
P77214	1
P77215	1
P77221	2
P77223	2
P77239	2
P77243	1
P77245	1
P77247	12
P77252	4
P77256	5
P77257	1
P77258	10
P77260	1
P77265	6
P77269	1
P77272	2
P77279	10
P77280	1
P77285	6
P77293	3
P77295	3
P77300	7
P77301	2
P77302	10
P77307	1
P77309	2
P77316	6
P77318	10
P77324	2
P77330	4
P77333	3
P77334	1
P77335	3
P77338	24
P77339	1
P77348	18
P77357	3
P77360	3
P77364	4
P77368	3
P77374	33
P77374;P77783	2
P77375	1
P77376	11
P77379	2
P77395	12
P77396	1
P77398	9
P77399	9
P77425	1
P77432	1
P77433	5
P77434	18
P77444	8
P77454	4
P77473	1
P77475	9
P77485	5
P77488	29
P77489	1
P77493	1
P77499	14
P77504	4
P77522	18
P77526	6
P77529	6
P77536	5
P77539	3
P77541	1
P77544	3
P77552	9
P77554	10
P77559	5
P77561	8
P77562	13
P77567	1
P77569	4
P77570	7
P77580	1
P77581	11
P77596	2
P77609	1
P77611	15
P77615	6
P77619	2
P77622	1
P77625	9
P77626	1
P77649	11
P77656	1
P77667	2
P77671	1
P77674	13
P77689	14
P77690	12
P77694	1
P77695	5
P77712	2
P77713	7
P77717	5
P77718	33
P77721	8
P77730	1
P77732	1
P77735	21
P77736	1
P77737	22
P77739	11
P77743	1
P77748	50
P77754	18
P77756	10
P77757	4
P77766	2
P77774	13
P77775	9
P77781	7
P77783	39
P77788	2
P77791	7
P77795	1
P77804	46
P77806	12
P77808	8
P78055	5
P78061	3
P78067	23
P80644	1
P80645	1
P80668	3
Q06065	7
Q2EEQ2	1
Q2EET2	3
Q2M7R5	3
Q2M7X4	2
Q2MB16	3
Q46798	4
Q46799	1
Q46800	2
Q46801	1
Q46802	3
Q46803	1
Q46807	2
Q46808	2
Q46809	1
Q46810	1
Q46811	1
Q46812	1
Q46814	3
Q46822	1
Q46824	1
Q46829	24
Q46835	1
Q46845	12
Q46851	26
Q46855	2
Q46856	18
Q46857	25
Q46858	1
Q46861	10
Q46863	5
Q46864	7
Q46865	1
Q46868	10
Q46871	10
Q46893	15
Q46906	1
Q46919	4
Q46920	6
Q46925	7
Q46927	3
Q46938	1
Q46939	3
Q46948	8
Q47083	12
Q47146	27
Q47147	9
Q47150	7
Q47156	1
Q47157	1
Q47158	1
Q47319	1
Q47536	1
Q47537	1
Q47622	14
Q47679	14
Q47690	6
Q47702	4
Q47710	3
Q57261	11
Q59385	19
Q6BEX0	1
Q6BF16	2
Q6BF17	3
Q7DFV3	2
Q93K97	7
P0A6W3	1
P0AA78	1
P0ABP6	1
P0AC00	1
P0AC78	1
P0AD03	1
P0AD19	1
P0AEB5	1
P0AFF4	1
P0DSF4	1
P15031	1
P18775;P77783	1
P22586	1
P31443	1
P33927	1
P37338	1
P52135	1
P52138	1
P52627	2
P71242	1
P75616	1
P76514	1
P77726	1
P77263	1
P19768	1
P37673	1
P0ABP3	1
P64631	1
P05707	1
P0AB33	1
