rowname	Clinspect_E_coli_A_QC1_Slot1-6_1_8640	Clinspect_E_coli_A_QC2_Slot1-15_1_8649	Clinspect_E_coli_A_S5_Slot1-7_1_8641	Clinspect_E_coli_A_S7_Slot1-24_1_8673	Clinspect_E_coli_A_S14_Slot1-11_1_8645	Clinspect_E_coli_A_S20_Slot1-20_1_8669	Clinspect_E_coli_A_S23_Slot1-8_1_8642	Clinspect_E_coli_A_S29_Slot1-19_1_8667	Clinspect_E_coli_A_S34_Slot1-18_1_8666	Clinspect_E_coli_A_S39_Slot1-26_1_8675	Clinspect_E_coli_A_S42_Slot1-21_1_8670	Clinspect_E_coli_A_S47_Slot1-14_1_8648	Clinspect_E_coli_B_QC3_Slot1-23_1_8672	Clinspect_E_coli_B_QC4_Slot1-10_1_8644	Clinspect_E_coli_B_S53_Slot1-22_1_8671	Clinspect_E_coli_B_S58_Slot1-5_1_8639	Clinspect_E_coli_B_S62_Slot1-16_1_8664	Clinspect_E_coli_B_S66_Slot1-13_1_8647	Clinspect_E_coli_B_S78_Slot1-17_1_8665	Clinspect_E_coli_B_S85_Slot1-12_1_8646	Clinspect_E_coli_B_S86_Slot1-4_1_8638	Clinspect_E_coli_B_S91_Slot1-25_1_8674	Clinspect_E_coli_B_S98_Slot1-9_1_8643
P77754	226847	374150	261588	350424	311654	290626	309628	341521	408885	286415	364999	275621	145947	152736	163527	161227	179223	162968	163208	129865	194432	154568	159676
P05827	25670.3	31802.3	29384.3	30130.4	30803.3	28555.8	28207	27365.5	31154	26246.2	27990.3	30196	20457.7	27249.5	24485.2	25018.6	24198.4	19842.3	13348.6	20669.9	25888.4	26574.4	27030.5
P52101	19928.4	21215	17813	27062.3	17655	18994.8	26391.5	19069	19213.6	27897.5	19653	17881	23205.4	21044	20350.5	21654.8	18756.5	25586.1	28205	18581.9	20291.7	27576.1	22965.2
P0A9S5	283631	333837	298243	331218	316683	359474	295530	288385	277854	279428	284694	380954	343582	467358	401829	345979	453148	266159	241178	463398	421754	319057	409450
P0A8P8	13185	24013.4	17806.2	22124.2	14408.4	14872.8	20442.2	17768.2	19043	16924.6	17030.4	16918.1	21937.2	22263	15380.4	19981.2	22618	19403.6	20562.7	17384.7	17467.3	21506.3	22266.2
P0A8P6	21399.8	31977.7	27127.7	33561.3	28890.9	26711.4	30243.5	29479	30463.7	29179.7	30663.5	27898.6	26223.4	33034.9	39696.7	33436.6	35427.6	30894.9	24984.1	31566.7	36790.5	30562.5	30884.9
P75779	21022.4	27153.6	23599.9	24263.7	26599	19514.4	17561.8	20504	27186.2	18697.2	22344.3	18767.4	29397.6	40700.6	38200.4	39227.4	31726.7	26523.8	26716.1	36179.5	52466.5	33084.8	33871.3
P0ABU7	372865	315078	397857	314740	347772	307634	274322	313053	304793	324502	360022	341229	445825	554701	558303	640350	547411	293255	383214	553893	561775	601995	440653
P0A9Q1	888748	913297	846627	826402	897386	872066	686359	919814	1067490	686341	931120	931773	608530	779593	844197	792970	899495	616552	650057	744486	768178	672103	681650
P30870	81062.8	83170.7	74579.1	84004.5	84468.6	79768.4	86180.3	81959	78181.5	91302.4	85906.2	89653.9	68688.8	66947.3	65258.3	73007.7	65981.4	71143.6	66259.1	78362.5	76167.2	72735.5	70320.7
P0AD07	55767.3	46017.6	54272.2	90255.4	56571.8	66388.8	49158.1	54834.1	77771.3	79820.5	67261.9	44706.4	72530.6	59362.9	60486.4	55486.3	85505.7	30905.5	46339	59311.7	63892.3	82939.4	48140.1
P30131	10957.8	12016.4	11881.8	17242.4	11428	11591.7	17261	14848.5	13079.9	15427.6	13410.2	13974.3	19825.5	13490.7	16892.4	15819.9	14220.8	17144.5	18679.3	21597.9	18806.7	15329.5	18642.2
P0ACM5	13240.2	20550.5	17072.8	20430.1	17349.8	15908.1	17553.7	12566.9	18073	18684.8	17785	17348.2	17325.9	19132.4	15206.4	14881.4	17650.2	15856.7	13666.7	16152.7	17396.9	15519.7	15617.1
P33363	169239	179656	167212	183117	171186	180111	193620	178080	186543	189644	188055	175956	137311	162111	163346	170641	154127	146049	146290	167264	161752	154987	162056
P0AFG3	1371160	1488750	1369630	1376030	1448910	1490800	1602170	1348460	1311250	1797030	1616870	1529630	461074	470623	471722	552776	435504	501161	453392	513687	558627	555530	415388
P77150	117101	146530	134746	150334	126126	134217	167032	116098	125874	154398	140401	128020	202478	197451	162538	172969	176753	184641	174982	179276	184227	182065	191844
P0C960	245820	361228	278518	358432	364438	366553	329838	326918	359804	395508	392720	371294	289180	340098	374326	375798	345475	413063	291470	333940	380944	297932	404184
P69428	86818.4	13099.4	48438.4	14899.9	16592.8	12284.6	18570.8	34164.1	16930.7	19357.8	24860.4	20056.6	15980.7	10009.6	45549.4	56837.2	13331.2	NA	NA	36972.2	9582.98	25476.5	31130.2
P0A7H6	47581.9	62751.4	48797.6	70092.5	59339.5	52330.3	66401.6	56067.9	59108.2	54978.2	56415.1	51771	57564.1	51547.5	45034.8	50716.5	55666.9	50660.9	37222.6	41445.6	51207.7	58522.7	62092.5
P77272	4556.17	7975.4	8137.1	11461.1	7764.82	11230.4	6552.33	6567.21	10651.1	10017.5	9935.45	8243.79	3393.16	4935.69	5471.26	3840.87	7570.15	3827.66	3627.71	4046.76	4505.74	3841.45	3612.04
P16456	828895	952333	814748	1014040	853787	1032380	911570	846125	848904	993583	952191	940572	789466	786456	742740	752896	744342	664228	659598	719162	775298	779556	739619
P0AET2	1173160	1490180	1226620	1367290	1460020	1326960	1209350	1467470	1513660	974666	1508600	1221540	737772	1049670	1236720	911925	1297590	920361	527675	1063740	1118990	947699	1170650
P0AF08	172166	266787	182843	217384	190207	232166	254075	198572	209111	262699	208608	244090	221727	227948	205445	221519	228514	214350	204649	220012	232026	235507	241720
P0A825	2467250	2468520	2291260	2233090	2667340	2478090	2231240	2452430	2769200	2031180	2684730	2370960	2096140	2742050	3132900	2860200	2751290	2502590	2098700	2886050	2983660	2533920	2645120
P0ACC7	200185	199725	193378	199031	207578	222444	200115	209477	230438	213829	217477	209158	219713	255684	261540	262084	245119	200017	181582	269844	264201	242704	243904
P0ABB8	53516.4	56365.8	57611.7	56431.6	62581.3	51159	54560.5	64001.2	64692.1	49686.5	58461.4	53404.9	53760.7	76544.1	74287.1	68455.2	71328.7	57054.5	58788.7	67035.8	76203.4	59084.5	81184.7
P0C0R7	65019.1	73001.1	64159.4	68818.2	63009.8	75962.1	64686.3	66912.3	80949.4	59419.1	67949	75143.3	40258.4	70165	72199.1	67759.9	70108.1	53855.7	42469.4	60365.8	68938.9	55044	60982.4
P09348	20051.1	28940.8	36923.9	43129.9	40795.3	32227	28128.5	27991.6	35089.2	17100.6	27700.4	10500	27321.4	NA	34353.1	NA	31844.8	25816.4	NA	NA	28231.8	38245	30177.7
P76272	31576.5	38616.3	35665	39548.1	36787.2	38972.9	42213.3	41154.5	37270.9	42625.8	41604	36330.3	43131	34301.2	41788.6	46273.4	37433.6	41718.3	40350.7	40163.9	45170.1	46688.9	43785.9
P69411	654965	855653	689820	760209	673581	820740	819699	765352	917078	580984	854297	793446	586126	669359	632061	719226	659593	567094	451854	706902	826754	716707	625342
P42616	61070.6	82707.8	60337.6	68174.1	72306.9	82315.2	71820.6	68336.4	79825.8	75841.2	73936.8	72101.1	62954.7	66107.1	68115.7	58221	75591.2	55883.4	57844.9	63911	71936.3	58340.8	61284.7
P13656	7972.32	7781.47	7916.08	9759.52	8868	8385.87	12657	6372.88	8503.48	9999.43	9711.98	10696.4	11380.3	10487.1	9811.91	12265.9	9553.32	14008.8	15826.8	13757.5	13076.9	11338.3	15435.5
P0A7F3	2797830	3229860	2656220	3349120	3370370	3206800	2820800	2971850	3546460	2803680	3374780	3427510	1917470	2285920	2599320	2520170	2744250	1932930	1556500	2386240	2615950	2045170	2511800
Q06065	14982.2	16585.7	17846	14804.1	15097.5	17583.4	13751.3	18626.4	15969.9	14661.3	15392.4	15291.1	9939.42	9856.31	9357.62	9149.12	7643.17	6565.02	9572.7	8508.96	7959.9	9905.12	9294.51
P0A9V1	372203	475909	390243	491849	431148	525725	477338	490700	537068	489652	454414	409822	447735	430608	453926	441590	420472	450006	466491	389032	434748	416837	444268
P33650	85699.2	96428.9	91415	99121.6	103895	68683.9	65830.1	97330.6	130955	41343	105431	61928.5	63645.1	157822	143509	161218	173588	85349.9	43035.1	145337	154481	91552.4	146588
P69805	110941	108934	111296	82581.9	120550	116232	52793	75388.1	105960	75387.4	91923.1	79995.2	106876	299441	254469	207992	322378	78246.5	117387	258551	242666	125399	172805
P06721	127198	144052	127263	145049	126866	144361	159043	136825	134480	149129	128056	128386	172458	164430	162602	163212	149902	147991	150155	170496	151157	166534	151106
P0AG24	94671.2	108155	98643.5	104023	97876.3	96839.2	119867	100843	101120	110518	93202	109756	112424	112966	113748	119504	109263	112518	99575	122420	120143	105780	110910
P76290	64085.9	94060.1	79014.4	82010.7	69408.2	86402.2	77574.1	82241.1	83011.6	73145.4	85607.5	86285.5	78782.8	90234.7	87196.1	96895.2	87972.9	60802.6	57646.7	86038.5	88898.3	95908.5	73404.4
P75957	85449.8	85030.8	70471.9	77886.2	79720.2	99224.6	70498	102762	100946	65450	85137	94940	63973.1	113021	93937.5	102259	103752	65960.4	56764.1	100550	96119.9	92842	89695
P0A6K1	92016.6	70721.9	87631.5	58031.3	82760	75099.3	42815.9	67918.6	57500.1	43907.5	72430.4	79753.7	47367.2	84940.6	73675	76536.4	78412.2	32888.5	20499.2	74970.2	74703.5	48881.6	55203.3
P21829	30137.4	34023	32231	34554.1	32231.3	30603.2	34431.7	30095.1	37557.6	35237.1	33797.5	34189.9	42674	36521.4	31807.9	38124.2	32984	29869.3	33940.5	34275.3	33637.5	35072.4	29231.8
P52129	8073.45	10446.4	8667.3	10590.9	13145.8	11418.3	7629.56	8270	9642.09	4876.24	8140.69	12532.9	9671.03	21348.7	14563.8	15707.4	15657.6	11303.5	7017.07	23192.5	12179.2	13523.4	16448
P64474	4719.07	5544.72	3601.76	4768.02	4566.42	6570.93	2222.09	6025.12	6636.63	1464.05	7767.95	5896.87	1982.09	6230.77	8128.82	6912.17	8098.75	564.678	1339.99	6359.89	6628.25	2379.34	4231.77
P0AFX9	150398	150736	151229	148586	167304	168000	112474	178353	188497	98326.9	167431	151933	106613	164397	167523	167970	169861	96313.7	79111.4	153853	144425	114673	126106
P17854	319900	261183	248701	260421	241409	302984	231003	305467	346968	208313	279128	244940	235364	335375	417775	351047	340768	272510	199703	339737	330946	288766	327978
P0A9P4	467771	705880	554470	639710	634438	732314	639349	603811	744487	656032	652944	650488	554090	623549	645018	652257	643409	594487	572622	657645	695352	667466	616976
P0A7B1	124979	160302	132662	157012	136738	131405	144483	140449	150557	158745	136223	141947	133409	149053	135009	161034	140987	130111	130800	161815	150911	152664	149833
P77554	49090.5	45938.2	55292	48492.9	46959.2	55980.3	56330.9	49460.2	46221.4	48165.5	48780.7	59091.7	34281.5	45239.8	42039.3	39535.9	35833.4	37866.6	19898.3	42501.6	42707.3	36900.9	34607.5
P37338	NA	3056.66	2744.51	3478.53	2254.57	3335.48	1398.22	3655.28	2953.99	3065.94	2184.18	2032.73	2376.54	1959.38	847.682	1949.02	1876.04	NA	NA	1735.35	432.286	1678.43	1332.34
P0A786	2224730	2537680	2226270	2125050	2390320	2442820	2396650	2133340	2231390	2517810	2337320	2322290	1919150	1708340	1865420	2406480	2062820	1761630	1380440	2110930	2036240	2090480	1995060
P33355	18407	20777.2	17851.9	20559.5	19323.4	18449	16957.2	20627.3	23371.8	22192.3	22020.4	18655.2	16460.9	20713.4	17453.7	18874.7	23082.3	14684.2	16688.2	16824.4	18291.8	16384.4	17334.7
P30126	663438	636100	666637	695649	680502	670606	567096	561410	640068	522760	695396	696433	618662	825509	855648	944587	942239	603562	584114	857984	917436	827144	782041
P0ACY3	649764	695324	697420	707648	763880	670594	719186	828164	809781	677132	710361	703062	438539	532467	567315	655154	612744	473884	506530	505906	557676	597642	537095
P05704	15633.2	19536	31337	28434.3	32505.4	29080.3	16794.1	27872.1	31758.6	12189.6	24397.3	22517.8	30065	18209.6	21322.1	10152.3	NA	15807.7	15704.3	NA	NA	5052.36	NA
P69776	961977	751133	853927	512528	762960	905778	794433	944578	942607	915860	892934	998238	467190	584125	873213	912870	656793	653796	542499	617458	576306	581710	655882
P26365	15419.3	16264.2	15712.8	18206.5	15921.2	14531.2	18532.3	16855.1	19729.6	16272.9	18324.4	16724.1	22274.9	25804	20930.5	24970.7	24999.5	25714.5	21560.3	21157.5	25425.1	25952.6	22414.9
P0ABU9	45603.2	55140	49418.1	53418.4	47971	47673.2	59007.3	45926.1	44016	48740.7	46926.1	49569.6	67340.1	65398.2	52207.6	58281.7	53514.8	58884	55090.5	58498.8	53165.9	58377.3	65321
P76461	3880.72	6191.63	5813.84	9457.23	5253.16	5699.9	10173.2	5201.27	7899.85	10350	5367.21	5728.29	9157.6	NA	NA	2926.76	2625.91	4843.25	8698.78	NA	7053.78	7544.12	6804.62
P0AD96	2067520	1948990	1785840	1751780	2230720	2555860	1643300	2125940	2297490	1677770	2713900	1978480	1050600	1810980	2103830	2078910	2061080	1396690	1270260	1875690	2016110	1726680	1544970
P06987	226437	255820	246839	221902	215504	268981	184401	265941	266952	217996	234000	238497	388540	531983	522909	587766	581732	461302	359636	477466	494136	490215	433994
P63235	90747	219997	134204	188713	179448	159194	73511	104886	359287	59727.6	201567	106897	42138	168163	94870.2	83569.3	164466	62851.8	56371.6	101516	122426	80397.1	142149
P75780	112053	119497	150922	90832.4	125675	116731	67163	119048	150088	63992.8	121126	112897	148149	249172	263705	235909	224341	104630	70918.9	251343	302248	171500	190805
P77348	138745	154371	142775	153643	159874	157268	118129	150022	174698	118817	164721	144381	57640.2	94834.6	87094.4	90997.4	81006.6	58553.6	64267.6	95403.9	85201.7	77470.9	83196.1
P0A717	1273830	1390480	1258360	1394420	1385340	1748290	1387810	1497310	1551960	1264270	1392930	1521240	869088	888629	1052440	1007710	1174690	801213	821027	944606	931562	963892	919839
P31808	112045	75776.9	78599.3	64748.9	79821	90341.7	65316.1	104280	71083.9	62086.1	86000	91846.7	51539.9	80869.4	87582.6	87266.1	86524.9	45161.8	52184.3	77852.2	83122	75320.7	77742.2
P37051	700100	905515	738191	927522	763475	914946	986183	821268	767129	926418	799768	810005	1487280	1275430	1252240	1362640	1270530	1328520	1229440	1242120	1288310	1470030	1355680
P11557	188847	187209	154965	166042	161915	198569	178496	164379	181039	119182	211905	200373	135887	196306	226363	179882	207931	167966	215427	216244	215788	157807	154980
P27434	564219	562358	583844	419167	710071	676074	377767	572456	591196	418818	623599	729597	252510	590644	559241	519561	569734	249948	226681	570832	466745	374624	342024
P30137	194642	206637	206678	179432	196559	188537	123226	212984	199584	116932	211779	133244	107403	159184	156860	161924	152242	91132.3	79079.6	159784	147196	126807	117486
P0AEW4	27684.9	39569.4	28036.8	52187.2	30508.8	33902.9	43815.2	33863.4	37042	50366.8	31519.7	34845.2	36134	28982	20779.1	21980.2	19600.4	28226.4	27698.8	24030.1	19716.2	29752.7	24466.7
P00393	191625	256457	211085	227055	211094	206321	250506	217986	236545	233337	204714	198434	241779	257778	230771	246215	240990	249075	207496	242491	221307	236856	250226
P04825	286284	354719	314443	336700	346168	333848	355245	344019	353675	363418	353052	332154	296160	309160	324024	322276	294192	315473	299200	349348	333733	339382	334534
P22524	144861	265117	176192	244118	238926	245313	170419	199306	239332	152517	248476	234625	204793	194804	194728	183812	240140	195753	179519	165323	198243	208293	172221
P23367	48967.2	56219.5	53548.9	55591.2	54892.4	54802.4	68328.2	52623.1	57871.6	67107.3	58956.5	62295.6	53965.1	62639.6	56236.7	62292.5	56144.3	53707.9	46830.6	58451.1	62537.3	62526.1	60708.7
P24192	18415.1	21837.3	20529.4	27597.3	18512.3	22931.1	27591.5	22786	21872.1	27475.2	17876.9	20806	40413.1	35542.6	33189.2	26561.7	32381.3	26212.6	35743.5	33295.3	35877.9	28720.6	38456.8
P77339	4639.69	7615.01	5640.34	7818.04	8872.4	7425.96	3930.31	6597.53	11114.7	5402.01	6196.94	5361.55	8344.53	6810.55	6467.3	6389.34	7046.77	6568.97	4244.62	7654.8	10877.3	9512.87	7262.78
P36979	197219	196182	208451	173260	163011	199908	147629	204367	185181	143075	185433	178399	150999	234849	221747	221867	230685	131489	110627	206730	201320	190158	176271
P33368	17407.6	21657.7	17663.4	17042.2	16946.8	18784.4	13371.3	20523.9	24359.7	12936	17832.2	17671.9	11162.8	20056.1	14980	16002.9	17242.9	6332.92	13082.3	14110.1	17662.3	12242.1	12696.1
P0A6A0	79461.1	75911.4	87657.3	84013.7	81263.2	66090.1	78930.8	73450.4	70375.3	80960.3	77315.5	85704.3	79468.6	87492.1	75845	81972.6	77312	72664.1	66153.2	82844.9	76858.3	93021	84271.6
P0DMC5	31724.8	31270	29393.4	30887.8	33885.5	26932.3	37240.6	36041	34656	39292.6	33957.5	32301.5	41329.2	34089.8	37244.5	43500.5	34154.4	37858.5	33612	42097.8	39442.2	40448.5	41974.3
P52097	44401.9	41868.9	48246.9	44990.3	41775.4	47190.6	51931.3	44709.6	37529.3	50734.4	42358.1	50917.9	38121.8	50999.3	43146.1	48282.5	46494.4	45792.5	46810.6	47506.9	44034.9	44467.4	42870.8
P37659	14879.4	16287.2	13474.9	18205.2	18497.5	14546.6	19203.9	18175.7	19119.3	19515.3	16615.7	16086.5	17018.1	19780.4	19404.5	20350.4	20361.9	17713.4	16143.2	21895	21417.1	17041.2	17661.2
P75820	28930.6	34406.9	36443.6	42190.6	37364	39585	35956	31737.8	36794	33746.4	40109.6	39998.6	34215.7	31992.6	36929.8	33940.7	33245.9	29584.3	36318.7	33213.2	38888.7	31760.3	32738.2
P77239	6585.15	2217.03	2485	1665.58	1483.91	2497.29	15578.2	1539.96	1832.76	2248.5	5539.8	1424.98	4609.64	2971.3	2680.05	2501.69	1813.37	2151.12	4009.62	8014.52	21161.1	1597.03	1809.24
P0A7F9	24240.3	21378.6	25128.8	22650.5	24076.8	28772.4	25878.6	26374.2	18965.4	17057.5	28838.1	26809.5	35798.8	41707.7	46170.8	41507.7	47549.1	29129.5	25228	36974.4	36790.8	37190.2	32260.3
P0ABD5	742668	844520	700128	915855	800388	957184	897465	883825	1016740	918072	874216	799038	786821	863261	963639	936186	895369	887485	876646	851949	901110	962840	840560
P19926	493879	575809	510147	646222	536064	609943	516208	475959	543590	518603	526718	572132	128869	175366	157677	146025	171216	131487	124704	157064	156344	154797	143745
P0AGM5	3946.25	6433.77	5445.07	9663.52	10473.6	4931.1	6552.59	6752	6198.09	7854.89	6374.91	5889.47	13179.6	13401.1	11699.5	12435.9	10816.3	10836.8	10061.8	8165.98	10371.7	12831.1	15115.8
P00722	10652.9	12157.8	10527.2	14119.3	12723.3	11407.5	17615.6	9953.49	11670.8	19759.2	13593.6	13736.6	6264.17	4665.12	6519.52	6368.97	5433.92	5781.95	6434.06	8184.21	7838.64	8222.56	7378.41
P76161	775.5	1061.88	1003.95	1312.53	1166.54	NA	851.553	1122.65	948.435	NA	756.687	1294.22	NA	412.609	724.372	1073.91	621.651	963.444	896.498	1564.68	929.432	1750.34	1045.29
P0ACY1	850434	1249070	711291	1122730	1033940	1143680	1110470	893442	1124570	1128630	1113040	1114510	658206	864489	725536	768772	743671	689087	569778	771445	790441	878825	760759
P13035	27396.4	30025.5	26672.5	29348.7	26650.9	27240.1	31086.2	28822.6	29353	25688.3	26598.3	24618	37790	34645.9	32521	36610.6	41958.4	34705.4	34847.9	28817.5	33176.3	38628.4	31084.3
P76128	51204.3	36984.9	55638.7	33709.9	48947.5	40390.8	31541.7	54592.2	43679.9	30397.6	43480.5	45747	5689.03	10787.2	8827.26	12167.5	10077.7	12226.4	6286.54	8554	7991.79	8767.01	5684.52
P06610	698314	760319	793838	818876	798592	724291	486408	838477	987441	545315	759173	729503	430788	789326	844989	864178	876499	482197	333240	751550	755182	668073	651256
P39346	6405.66	9214.09	6543.12	9940.08	7100.56	9270.52	8084.13	7349.54	6975.96	5065.55	7427.01	8238.98	1661.27	2470.81	1092.31	1359.39	1723.56	NA	NA	1685.18	1946.31	558.307	1951.42
P00936	14735.5	18416.3	14577.4	18343.8	16880.6	15330	20594.7	16856.9	13789.3	21012.9	16720.6	15735.5	50345.7	38055.1	31868.9	39710.9	36553.4	39691.9	42341.8	44021.3	38253.4	46096.6	41671.9
P0AGC3	174421	192435	186093	173079	181280	187834	174747	198217	211484	173766	196220	188735	112136	149213	157851	157967	157548	119415	115137	134296	150878	143343	129582
P77434	64782.6	79905.4	75935.5	88053	76044.4	82635.5	85329.2	72905.7	76617	86084.2	75365.3	77066.6	91623	83338.1	76412.8	83615.5	79700.9	91536.7	95778.6	83917.6	83905.2	88472.9	87756.9
P29131	88778.2	68087.9	90717.8	58168.5	88825.6	80968.4	59990.1	87944.2	67989.8	66577.1	86155.3	97290.2	28947.9	82623.2	106284	84394.7	91333	54608.2	48721.9	98549.2	65116.8	59366	56999.1
P75952	19321.5	15298.8	20835.6	13359.6	22441.6	17100.7	15276	20101.1	16351.2	10531.7	21428	19615.8	13405.6	20403.3	18925.2	18064.8	21701.8	16707.4	15045.7	16710.2	16847	12719	16270.9
P30847	16071.8	17926.1	16795.4	15893.9	18013.3	17268.6	20529.9	17500.1	18986.4	15139.1	18263.9	19101.9	20023.8	19898.7	16576.4	20439.9	21880.6	19284	18113	19250.6	20391.5	23014.1	17951
P37095	1267800	1206950	1250400	1300700	1265390	1517530	1145840	1243190	1316370	1279650	1232730	1339320	794789	998973	1042760	1034850	1066830	827895	669422	964396	953478	931413	904625
P37652	8992.51	8241.7	8179.32	11113.4	13276.6	8908.08	15318.3	8843.08	10691.5	16337.2	13806.5	11871.9	16031.3	12515.4	14865.3	15264.1	9751.77	18113.8	18477.6	21622.1	22107.7	16980.2	19472
P77730	40425.1	21930	35804	33418.9	30989.2	30848.8	27697.7	31496.8	14922.9	30425	31528.3	20890.6	18465.6	34945.1	30542.4	26425.1	24590.2	31466	19861.5	19275.3	16897	28862.3	19959.8
P33934	1452.54	6162.47	3239.18	9020.93	2898.01	6200.66	4981.88	2026.5	6378.06	7212.16	3858.84	4457.21	4054.38	3753.56	2495.46	2542.33	3555.11	3715.09	3280.99	3022.65	3506.21	1837.92	3786.45
P62672	17688.2	6819.41	8387.57	7044.28	8138.26	6075.31	4729.63	5645.53	7823.73	3482.59	8491.98	9322.42	4224.5	6114.48	7297.15	5998.01	4353.61	6444.54	2284.65	8230.4	6751.26	6118.89	6802.84
P0AFL3	279261	249089	298004	277602	325399	349766	352957	192423	182171	302192	335074	371212	308079	293935	288285	318212	238588	286129	281190	299309	340908	294428	304809
P0A9G8	31105.3	40567.6	29713.2	41275.2	35235.4	32388	40117.1	33091	35968.8	41189.1	32785.3	34887.4	45361	39795.8	34014.9	39157.6	42554.5	43190.4	43373.5	40801.1	35044	39858.5	33474
P27832	3541.84	6141.21	3389.5	7806.26	6529.22	6981.31	3255.04	4330.12	5214.06	6290.38	3128.96	7198.74	2333.2	9761.49	5509.27	9095.49	6652.06	13424.3	12436.1	7714.84	6708.44	9399.4	5541.91
P08394	121881	119813	113611	117331	119374	104096	131056	140098	119981	131578	125321	146197	143896	108045	111646	136944	139939	123740	121071	143992	111590	158475	131926
P0AEU7	702909	740253	626684	698814	923534	833757	422825	664454	784019	661655	1023990	824758	212251	764807	979200	678756	714311	571631	569200	764336	801356	498081	739493
P39315	34663.8	51282.7	37805.3	53077.5	49801.5	48589.6	40751.9	42817.1	49816.9	47757.1	44647.6	49415.1	44790.5	60494.8	47210.7	49399.1	63263.1	40965.8	45575.1	59162	57217.5	49502.8	58238.9
P0ADQ7	148308	165404	170752	105297	179118	122275	91877.4	175889	238681	78011	205364	92517.7	72063.5	142672	173326	154058	100642	91220.6	128309	144544	162880	107520	126610
P0A9A2	33700.1	40826.4	32591.4	39935.7	45200.3	42029.4	37899.8	42069.1	43904.8	36499.4	43042.6	43000	31855	29480.6	26172.8	26960.4	34086.4	23710.2	21768.9	25673.9	28770	25610.9	26240.2
P0ACF8	2988000	3023980	2950900	2781330	3129550	2981680	2506800	2982580	2798040	2511440	2987550	3405400	1485590	2303310	2696810	2489270	2487000	1477240	1129880	2362640	2423480	1828260	2158700
P02924	77435.9	57258.5	58256.4	45334.1	69201.8	65240.2	37089.7	58061.7	54779.2	34357.1	57255.1	81978.5	5241.96	12208.6	10805.5	10326.3	17946	8072.19	10872.5	8532.04	8374.46	11441.3	8645.42
P0A9L8	167560	148456	187429	146551	155071	175786	112295	192458	153336	128051	170401	154972	141071	166970	188888	205254	196314	120374	128162	144231	129032	171743	126398
P0A7A7	459142	509615	508709	477354	446121	445879	505067	505614	483779	497454	459546	462667	498879	489193	434440	512128	463293	457928	405561	491590	465697	507413	487770
P39334	27466.5	44294.5	40400.8	52247.4	45088.9	46150.3	40399.8	39405.5	38127.2	46667	43962	52959.4	42684	39357.9	40831.1	42170.2	46508.2	40877.7	46532.2	37281.6	44491.9	45580.8	39689.3
P0A6Z1	173543	222555	199449	231487	199911	260965	221587	199067	242230	263641	223552	226193	253395	233742	236579	264461	210017	206778	173105	243814	250784	233471	252082
P31680	44995.8	43778	41914.8	47619.2	43013.4	48082.4	49860.6	47746.7	46933.3	51433.5	43548.4	40188.3	55935.6	58543.7	54040.2	51562.2	53945.2	62644.5	51495.1	48672.1	51175.9	60825.8	56326.5
P02916	3220.33	9604.28	5979.53	8686.51	9089.54	10494.5	1940.39	5618.37	12638.9	5641.41	9314.77	6255.85	11616.9	13708	13345.9	11676.8	17970.1	5688.28	4210.39	12994.8	13967.6	4290.24	9103.89
P45552	7622.51	9765.78	7532.86	4648.59	7119.9	7601.2	7007.9	7410.25	8851.13	6649.48	7877.71	8779.82	6569.25	7233.01	4309.7	7629.22	5881.74	4693.63	18272.3	6368.62	6555.36	6181.42	5309.68
P45748	32999.5	18903.6	26327.1	26412.7	24337	22382.9	22556.1	23642.9	15045.4	23110.4	24824.7	33166.2	24325.4	35683.9	29517.1	29813.2	32030	18838.1	14677.6	27707.7	30610.2	26958.4	24590.2
P21367	432017	411094	425596	399947	425722	347317	394806	506995	573582	331753	371846	365190	138385	181776	180882	173004	191351	181172	155664	138048	152910	175579	173782
P13458	24671.9	27016.3	27198.5	28101.2	29025.2	24898.6	30636.6	25570.4	24923.2	28888.2	24927.9	27618.6	28959.1	27024.9	25420.5	28083.5	25277.1	28160.1	29753.2	29339.4	27338.6	26677.4	26858.8
P0AGD3	1025210	1097520	786943	1173130	760263	1239350	1107510	984029	794894	1085920	1003560	965540	711650	816604	835224	693272	835414	697184	592866	623183	575842	777305	714822
P09030	245046	362475	300453	365453	324717	356312	365555	329431	381240	360826	335324	335824	360531	390297	361493	400239	388429	384902	303887	350721	383842	406582	368902
P75791	84630.5	105660	92437.3	102105	116224	88644.1	91212.7	103621	122906	88701.4	98775.1	89277.5	84364.4	117961	109989	136515	114493	118161	74911.3	135418	133166	125622	122960
P0AE91	35328.2	60272.1	41995.7	46337.1	52574.5	42802.2	38773.4	37012.3	92806.6	46436.8	53741.6	45539.4	34192.2	55620.2	38607.6	44436.1	47637.9	42025.5	40681.4	49323.5	50173	60489.1	47212.4
P0A7A5	73089.6	80925.6	66956.9	78467.8	74363.4	85719.6	78409.4	70555.6	75210.7	84050.3	79325.2	83835.5	60133.6	71063	69724.3	67631.2	70805.7	65083.1	53369.3	69650.3	69604	67539.1	71264.8
P07109	39170.7	62814.9	41717.2	52370.2	37545.4	38548.9	41858.6	50428.5	50409.3	44482.6	43004.3	40536.1	45461	46597	38991.6	42352.9	46990.6	36518.6	41641.8	46996.3	38084.2	43630.8	41454.7
