rowname	count
P37657	1
P37659	7
P37661	5
P37662	1
P37665	7
P37666	17
P37671	4
P37676	1
P37682	1
P37685	17
P37689	24
P37690	15
P37691	6
P37692	15
P37744	22
P37745	8
P37747	20
P37749	15
P37750	4
P37751	16
P37757	6
P37759	27
P37760	14
P37765	13
P37767	4
P37769	4
P37773	15
P37774	7
P37794	5
P37902	18
P37903	8
P37908	3
P38035	1
P38038	31
P38051	9
P38054	1
P38104	5
P38105	6
P38489	15
P38506	6
P38521	6
P38684	2
P39099	24
P39160	12
P39161	6
P39165	5
P39172	20
P39173	19
P39176	12
P39177	11
P39180	27
P39187	2
P39199	8
P39220	1
P39263	1
P39264	1
P39265	12
P39267	1
P39274	3
P39280	7
P39285	15
P39286	14
P39297	4
P39298	7
P39300	1
P39304	1
P39310	11
P39315	12
P39321	37
P39325	7
P39332	1
P39334	3
P39337	7
P39342	27
P39353	7
P39356	8
P39358	2
P39359	2
P39366	1
P39371	10
P39377	16
P39383	2
P39384	10
P39385	8
P39386	1
P39389	1
P39396	9
P39401	15
P39404	2
P39405	1
P39406	10
P39407	5
P39408	8
P39410	2
P39411	4
P39451	2
P39452	17
P39453	3
P39829	6
P39830	8
P39831	10
P39836	2
P39838	30
P40120	20
P40191	11
P40710	9
P40719	2
P40874	19
P41036	1
P41052	8
P41407	11
P41409	9
P42588	1
P42593	7
P42596	7
P42599	5
P42604	9
P42616	4
P42620	17
P42624	2
P42632	1
P42641	13
P42904	2
P43329	47
P43337	4
P43340	8
P43531	2
P43533	3
P43671	18
P43672	23
P45395	11
P45424	4
P45425	5
P45464	30
P45468	1
P45469	4
P45470	12
P45475	1
P45523	14
P45524	6
P45527	5
P45530	3
P45531	5
P45537	6
P45544	6
P45552	3
P45568	5
P45577	11
P45578	9
P45579	10
P45748	10
P45753	1
P45771	2
P45795	2
P45799	10
P45800	14
P45804	1
P45955	13
P46022	3
P46118	10
P46122	6
P46125	4
P46130	14
P46144	5
P46474	25
P46837	41
P46852	12
P46853	16
P46857	1
P46887	2
P46888	3
P46889	22
P46890	1
P50456	10
P50465	3
P50466	1
P51024	6
P51025	6
P51981	8
P52006	1
P52007	7
P52060	4
P52061	8
P52062	5
P52073	1
P52076	7
P52086	1
P52094	2
P52095	11
P52096	3
P52097	6
P52101	2
P52102	2
P52108	10
P52119	6
P52129	4
P52598	3
P52643	14
P52644	6
P52645	17
P52647	31
P52697	15
P54901	2
P55135	7
P55734	7
P56258	5
P56262	10
P56614	1
P58035	1
P60240	34
P60293	23
P60340	14
P60390	13
P60422	19
P60438	19
P60472	5
P60546	9
P60560	15
P60595	12
P60624	10
P60651	9
P60664	17
P60716	18
P60720	5
P60723	17
P60752	19
P60757	18
P60782	2
P60785	28
P60869	7
P60872	3
P60906	26
P60955	3
P61175	10
P61316	11
P61320	13
P61517	10
P61714	8
P61887	4
P61889	21
P61949	8
P62399	14
P62517	20
P62601	11
P62615	10
P62617	6
P62620	25
P62623	15
P62672	3
P62707	18
P62768	12
P63020	7
P63177	10
P63183	7
P63204	2
P63224	15
P63228	5
P63235	8
P63284	63
P63386	8
P63389	22
P63417	9
P63883	12
P64423	4
P64426	9
P64429	7
P64451	14
P64455	3
P64461	1
P64463	7
P64467	7
P64476	6
P64479	4
P64483	7
P64490	4
P64493	2
P64499	2
P64503	5
P64506	3
P64515	1
P64517	3
P64519	5
P64530	5
P64534	7
P64536	1
P64540	6
P64545	2
P64554	8
P64559	4
P64564	2
P64581	5
P64585	5
P64588	8
P64594	2
P64596	9
P64599	7
P64602	5
P64604	11
P64606	4
P64610	3
P64612	12
P64614	2
P64624	5
P64636	3
P64638	2
P65292	4
P65294	4
P65367	5
P65556	9
P65807	6
P65870	7
P66817	5
P66948	15
P67080	13
P67087	12
P67095	6
P67244	2
P67338	3
P67553	4
P67601	2
P67603	7
P67624	3
P67660	10
P67662	6
P67697	2
P67699	2
P67701	2
P67762	3
P67826	10
P67910	21
P68066	13
P68187	11
P68191	4
P68206	6
P68398	3
P68567	4
P68679	7
P68688	3
P68699	3
P68739	12
P68767	25
P68919	10
P69054	1
P69222	5
P69228	12
P69346	2
P69380	2
P69411	5
P69423	3
P69425	10
P69428	5
P69434	1
P69441	22
P69451	11
P69488	2
P69490	5
P69503	10
P69506	1
P69739	1
P69741	2
P69776	11
P69783	13
P69786	16
P69791	2
P69795	6
P69797	20
P69801	3
P69805	10
P69811	16
P69820	1
P69822	2
P69826	1
P69828	11
P69829	10
P69831	7
P69853	6
P69874	14
P69902	10
P69908	27
P69910	2
P69913	5
P69922	11
P69924	17
P69931	8
P71298	5
P75682	5
P75683	1
P75687	2
P75691	20
P75694	5
P75713	5
P75728	10
P75736	16
P75745	12
P75746	6
P75757	1
P75767	6
P75777	14
P75779	7
P75780	28
P75782	6
P75783	6
P75791	16
P75792	11
P75796	17
P75797	21
P75798	4
P75799	1
P75800	5
P75801	2
P75804	7
P75809	8
P75811	3
P75817	2
P75818	8
P75820	9
P75821	6
P75822	10
P75823	19
P75824	1
P75826	1
P75828	13
P75829	4
P75830	12
P75831	9
P75838	8
P75849	10
P75863	16
P75864	23
P75867	15
P75869	1
P75870	3
P75874	9
P75876	12
P75913	19
P75914	12
P75915	7
P75919	2
P75931	5
P75937	1
P75946	2
P75949	13
P75952	5
P75957	8
P75958	8
P75959	7
P75960	10
P75966	7
P75967	1
P75968	1
P75974	6
P75989	7
P76001	2
P76002	9
P76004	11
P76007	5
P76008	12
P76010	2
P76014	9
P76015	15
P76016	1
P76027	16
P76034	15
P76035	9
P76046	12
P76049	5
P76053	4
P76055	11
P76062	6
P76073;P76154	4
P76076	4
P76086	9
P76097	4
P76104	14
P76108	14
P76112	4
P76113	15
P76115	14
P76116	25
P76121	1
P76128	8
P76129	1
P76141	4
P76142	5
P76143	6
P76145	6
P76149	6
P76170	6
P76172	2
P76177	22
P76185	2
P76187	9
P76192	8
P76193	14
P76194	2
P76204	2
P76208	2
P76215	1
P76216	1
P76217	1
P76220	10
P76222	3
P76223	15
P76227	2
P76231	1
P76234	5
P76235	6
P76237	7
P76243	11
P76245	6
P76250	4
P76251	5
P76256	6
P76268	18
P76270	11
P76272	24
P76273	7
P76290	10
P76291	14
P76316	15
P76323	2
P76329	13
P76330	5
P76339	3
P76340	2
P76341	4
P76342	13
P76344	10
P76346	7
P76350	2
P76361	1
P76372	17
P76389	5
P76397	7
P76398	3
P76402	7
P76403	22
P76406	6
P76407	2
P76417	1
P76418	3
P76422	11
P76423	8
P76440	4
P76445	2
P76446	7
P76469	1
P76472	2
P76483	1
P76491	5
P76502	4
P76503	11
P76506	11
P76507	3
P76520	5
P76535	5
P76536	18
P76537	8
P76539	4
P76540	2
P76541	7
P76542	4
P76543	2
P76549	2
P76550	18
P76558	43
P76561	7
P76562	1
P76569	8
P76573	1
P76575	2
P76576	11
P76578	58
P76594	15
P76621	4
P76641	8
P76658	28
P76909	3
P77044	1
P77148	14
P77150	7
P77161	1
P77171	11
P77173	12
P77181	5
P77182	7
P77202	14
P77211	1
P77212	10
P77213	9
P77214	1
P77223	3
P77239	1
P77243	2
P77245	1
P77247	12
P77252	6
P77257	1
P77258	9
P77260	3
P77265	2
P77272	3
P77279	9
P77285	7
P77293	8
P77295	2
P77300	7
P77301	1
P77302	5
P77307	3
P77316	6
P77318	15
P77330	4
P77333	1
P77334	2
P77335	4
P77338	17
P77348	25
P77357	1
P77360	1
P77364	7
P77368	2
P77374	20
P77376	11
P77395	17
P77398	1
P77399	8
P77433	7
P77434	17
P77439	1
P77444	17
P77454	9
P77475	6
P77485	6
P77488	20
P77493	1
P77499	15
P77504	8
P77509	1
P77522	14
P77526	7
P77529	8
P77536	4
P77539	2
P77541	1
P77544	7
P77552	10
P77554	9
P77559	4
P77561	4
P77562	11
P77569	7
P77570	7
P77581	11
P77596	1
P77609	1
P77610	1
P77611	11
P77615	4
P77625	9
P77626	3
P77634	1
P77649	13
P77667	6
P77674	11
P77689	13
P77690	10
P77695	5
P77712	4
P77713	5
P77717	5
P77718	17
P77721	8
P77735	19
P77737	19
P77739	10
P77743	1
P77747	5
P77748	38
P77754	9
P77756	7
P77757	1
P77766	1
P77774	17
P77775	10
P77781	5
P77783	21
P77791	6
P77795	2
P77804	32
P77806	8
P77808	9
P78055	7
P78061	1
P78067	17
P80644	1
P80645	1
P80668	4
Q06065	3
Q06067	1
Q2EEQ2	1
Q2M7R5	4
Q2M7X4	5
Q2MB16	3
Q46798	9
Q46799	1
Q46800	2
Q46802	3
Q46803	4
Q46808	3
Q46809	1
Q46811	1
Q46814	1
Q46819	2
Q46822	3
Q46824	2
Q46829	22
Q46835	1
Q46841	2
Q46845	16
Q46851	17
Q46855	6
Q46856	17
Q46857	20
Q46861	5
Q46863	11
Q46864	7
Q46868	10
Q46871	11
Q46893	8
Q46919	3
Q46920	10
Q46925	10
Q46927	5
Q46938	2
Q46939	3
Q46948	7
Q47083	11
Q47129	1
Q47146	20
Q47147	11
Q47150	8
Q47155	2
Q47156	2
Q47157	2
Q47537	1
Q47622	17
Q47679	9
Q47689	2
Q47690	6
Q47710	3
Q57261	18
Q59385	19
Q6BF16	1
Q6BF17	9
Q7DFV3	4
Q93K97	11
