rowname	20230516_EXPL1_LiSc_SA_S610_RT_25_s2	20230516_EXPL1_LiSc_SA_S610_RT_26_s9	20230516_EXPL1_LiSc_SA_S610_RT_27_s12	20230516_EXPL1_LiSc_SA_S610_RT_28_s17	20230516_EXPL1_LiSc_SA_S610_RT_29_s24	20230516_EXPL1_LiSc_SA_S610_RT_30_s30	20230516_EXPL1_LiSc_SA_S610_RT_31_s33	20230516_EXPL1_LiSc_SA_S610_RT_32_s38	20230516_EXPL1_LiSc_SA_S610_RT_33_s44	20230516_EXPL1_LiSc_SA_S610_RT_34_s48	20230516_EXPL1_LiSc_SA_S610_RT_35_s51	20230516_EXPL1_LiSc_SA_S610_RT_36_s56	20230516_EXPL1_LiSc_SA_S610_RT_37_s63	20230516_EXPL1_LiSc_SA_S610_RT_38_s68	20230516_EXPL1_LiSc_SA_S610_RT_39_s72	20230516_EXPL1_LiSc_SA_S610_RT_40_s80	20230516_EXPL1_LiSc_SA_S610_RT_41_s81	20230516_EXPL1_LiSc_SA_S610_RT_42_s89	20230516_EXPL1_LiSc_SA_S610_RT_43_s92	20230516_EXPL1_LiSc_SA_S610_RT_44_s96	20230516_EXPL1_LiSc_SA_S610_RT_45_QC1_LabD	20230516_EXPL1_LiSc_SA_S610_RT_46_QC2_LabD	20230516_EXPL1_LiSc_SA_S610_RT_47_QC3_LabD	20230516_EXPL1_LiSc_SA_S610_RT_48_QC4_LabD
P0A6E6	18659000	22729800	24727300	21522000	20685200	21093400	22280100	20993900	19925200	18733600	15540700	16222500	19485000	14969100	18116400	17626800	17637600	17206800	17865400	15769500	22067300	23557500	16136700	17160700
P0ABK5	278688000	275967000	306463000	286194000	272425000	296193000	282998000	265791000	261880000	287535000	259499000	267401000	276924000	258413000	267691000	272670000	279032000	270147000	283618000	267183000	286119000	296676000	268959000	266217000
P0A6H5	19287600	20042700	19888700	20680100	20888200	19749800	20110700	20757600	19805600	19426700	22606600	22358200	22345200	22258600	22380200	22312100	22969000	22748800	22835700	23092700	20878400	20911900	22640200	22239600
P0AEP9	282032	391393	296579	360822	286518	282090	382297	244302	290495	269558	372681	375243	315645	328174	388088	365263	307396	364543	528914	283929	326334	300429	437985	272483
P39367	187197	167633	195596	188474	155821	194952	208385	170153	206957	212104	NA	102668	NA	132194	129996	NA	101981	145643	NA	NA	143554	169984	148527	184470
P0AAQ6	457412	675241	560444	733032	786091	541656	729864	1165190	1023870	560481	341617	338726	204906	285142	265597	264634	256183	285959	182964	176417	560601	627554	210854	270124
P0AAG0	16068500	16103500	15511200	14744000	15105100	16316900	15744100	14799100	15350500	15855800	11051300	11227400	10338500	11168900	11332700	11158800	10993600	11269700	11363200	12815300	15448200	15451700	13339300	11792600
P07004	13893100	11571900	12528000	11555500	11832100	13416100	11495800	12054700	11519200	13824200	10958300	11178200	10953100	11114100	11034700	10958300	10974400	11157000	11125200	11727200	11928200	12138900	11453300	10898500
P77399	2906620	3362610	2851570	3330930	2906600	2855890	3253590	3288660	3260840	2862970	903758	901529	686594	855353	954076	852896	881547	904149	750812	703571	2906500	3144490	772371	985330
P0AEK2	57720500	61394500	64234000	61076500	60893400	59450700	63928500	58779700	57769300	57925900	67341200	69012100	73153400	60756700	72174200	71405600	65662700	69582600	68673600	66231400	62981600	62766600	67641000	69825600
P27298	6666060	7121090	6360510	7042620	7540920	6186760	7277880	7862490	7815280	6297830	7694520	7777760	6930810	7444410	7189080	7443240	7591980	7653970	7312150	7202970	7160530	6999930	7341570	7399150
P15033	37457.3	47271	51633.3	46527.6	43281.3	50190.9	35664.9	58530.9	50782.8	47220.5	15337.9	16438.5	17425.9	NA	NA	NA	14192.9	NA	NA	NA	25256.5	23272.2	NA	NA
P33941	432974	619879	501004	583258	600659	419310	570809	610547	518213	423625	634082	659164	635628	584902	583335	582670	623148	640270	603231	613210	599759	525010	621152	553255
P0A951	3193920	2687220	3047580	2760760	2705780	3279850	2720040	2345220	2321880	3244370	2665140	2501660	3042460	2484990	2693560	2881750	2734580	2804650	2644190	2880090	3258050	2975820	2628280	2357220
P76418	909875	917857	821884	902742	848488	966498	859983	882711	851083	859742	731311	714270	803472	795811	726712	767002	788500	696305	781610	773689	865150	870547	762734	749701
P06987	12534300	12786600	12443300	12913900	12656000	12952000	12592900	12656900	12788800	12632400	30760200	31706400	30309300	34101300	29867000	27915400	28376200	29661300	27422900	28471000	12812000	12841100	26772800	28730500
P76621	1604800	4456570	2636460	3719680	3458950	1656280	3883830	4304560	4162320	1271170	730656	646421	265904	747282	754620	479521	680547	764297	251243	164376	2687070	3054740	309895	792816
P0A9M5	40186100	41736400	50936800	41066900	39629600	45685900	39113900	32847800	34297800	45189100	42520400	42734600	46904200	42853000	44823700	43099100	42284300	47186800	44531400	44282000	43887100	40967700	44016100	45345600
P06864	328509	430391	411314	439318	511258	320277	480613	437636	427834	326133	301273	NA	308002	328020	234696	267486	294533	NA	344042	282483	551986	436018	NA	399877
Q46829	9432110	9645000	9118640	9829860	9841150	9207650	9690370	9501880	9404760	9186740	9419230	9049880	8970470	9215250	9513060	9455000	9739830	9764110	9511450	9922940	9858740	9495940	9309660	9080720
P0A8J2	814506	775635	961071	752534	844272	868580	807059	762362	781545	783638	764847	746331	944482	784737	874925	851365	771326	826605	860159	770530	772934	827216	805412	836394
P76227	1461190	2397380	2193360	2587500	2329250	1728820	2268630	2221560	2433010	1977760	777760	1017380	962673	783303	710054	986297	1006260	907445	743742	690245	1658830	1770860	788285	777376
P46474	2102840	2364730	2083590	2342890	2344590	2117000	2396400	2286960	2325640	2172150	2426310	2435060	2202460	2413620	2249780	2238060	2334180	2261030	2304320	2350220	2280730	2305040	2420860	2421920
P07649	871670	879710	853669	866213	774862	918752	822547	800363	792296	827870	1042180	1071600	1201520	1038790	1052380	1129110	1082110	1036590	1031270	1072020	850206	857402	1088370	997965
P37689	9245230	10199500	9021640	10191200	10511900	9411770	10448500	10198400	10617300	9241120	55771100	52617600	48688000	51568400	57032800	57708900	57949600	53743600	60750700	65541200	9609830	10078000	66736100	58551400
P76108	6540850	8904030	6737810	7959310	8215630	6995450	8655000	9021820	8753170	7609720	2228050	2136360	1830250	2472160	2091410	2356720	2400770	2250490	1711380	1542090	7682230	7163630	1495660	2416010
P0ADS9	5160970	5500570	5566550	5473280	5464420	5402730	5678170	5628960	5732710	5453270	4355340	4477070	4654260	4540980	4330590	4663190	4497290	4419320	4531150	4306880	5628090	5467290	4554040	4533730
P76537	4030470	3970810	3642330	4196800	4232970	3866340	4351120	4319730	4816910	3928680	3533050	3537710	3424450	3685140	3370630	3576630	3561680	3256610	3473040	3462920	3859290	4246360	3452730	3617990
P66948	9082560	8837590	8706240	8876120	8644420	9185320	8992650	8563180	8508880	8883880	7045640	7231060	7580470	6900620	7161200	7293310	6981920	7103820	7440410	6991600	8666790	8793870	7279770	7200420
P23331	3489040	3569620	3323090	3432410	3450340	3653030	3453140	3383310	3265760	3596960	2962570	2849450	2917110	3436910	3175410	3199390	2993000	2870580	2822220	3135360	3609510	3510450	2824740	2840840
P69853	2609910	2066450	2531850	2182750	2212690	3021410	1970100	2111590	1893480	2770660	3626190	3326090	3580010	3233330	3306710	3904850	3537200	3262590	3487390	3721600	2230920	2164850	3446970	2969010
P0AA86	1527380	1326840	1563410	1372560	1966960	1530630	1889740	1342460	1398090	1494150	1119240	1266160	1111170	1136580	1260230	1170910	1117180	1242680	1292130	1221640	1312700	1505590	1222970	1251090
P0AEY3	1192860	1124770	1249710	1160920	1094760	1377450	1135900	1131590	1129630	1265240	1200630	1099620	1294710	1267990	1096110	1259990	1037750	1128830	1163120	1155430	1069280	1141740	1135370	1147100
P31134	1213820	1705190	1338120	1749130	1587870	1271240	1689610	1687920	1609830	1173230	1262110	1249320	1336150	1275510	1262370	1262460	1283310	1262840	1230570	1169860	1407340	1587030	1158590	1168860
P11875	13156300	12854600	12943300	13093000	12420500	13482500	12413800	12588200	12938700	13347400	14497200	14308900	13738600	14770100	14687900	14324200	14817400	13909500	14299400	14859900	13500300	13666600	14581900	14599300
P0A7G6	31786300	35970300	34186000	34952200	35251200	34382800	35352400	34467900	33166200	31588900	31984200	30939300	32233900	31693000	31160300	31119500	33410900	32553600	32337700	31388400	34971100	33998500	31540500	31722900
P05825	9896520	18749000	11609600	20184700	18271100	10181900	19026600	20291000	18274800	10027300	19858200	21208800	33363800	19137100	20140300	24373500	24223000	22095600	30389100	19688300	17166000	16428600	17903800	21866600
P0A8W2	13699800	10934400	16296100	11713900	11073300	14468400	11490200	11357300	10101500	14952700	7809680	8184750	10358600	8209430	8861110	9265650	7942770	8336350	9152220	8455040	11602300	12123000	8353600	8262060
P0A823	822688	746049	753304	826024	795111	835723	806704	819720	778458	799258	854775	789470	898860	859048	807350	940345	889166	760769	802742	867440	720099	768721	819434	767968
P0C0L2	58140700	71595800	73418000	67880900	72252300	58524600	77168500	85194300	70486400	59548600	42164900	42979100	40325500	38717500	43528500	45508400	45383800	48455700	42899500	39356900	64373400	59929400	37994800	43834500
P0A9D8	32453100	33574300	32382400	31494800	34697500	32549800	33386600	32920900	32226000	32417800	69209200	67572600	72412500	68385100	68044700	73595600	73661700	71608600	71904200	71495100	36297600	34329000	70054400	67586100
P0A7A9	76713900	89774000	112365000	91791000	86449200	86885000	91264400	83002900	83821100	82121400	94927000	89610400	105813000	88238300	100707000	101791000	106749000	92170200	102979000	94347600	93567600	94761400	95307900	94111400
P33368	1099950	1212100	1039370	1305420	1431470	975026	1376250	1554240	1408370	1100100	971130	962756	978490	985257	947116	1055600	1057810	1029850	973751	956184	1218740	1258700	846649	1016600
P75804	577702	821774	681695	812261	788559	570620	796772	858703	807552	556632	619982	564644	562615	550876	630094	563209	596432	569077	509485	519602	706521	749060	536590	602499
P0A935	4230890	4304170	4274360	4221180	4157800	3962560	3936950	4009070	4038090	4214230	4546900	4571690	4467420	4432370	4592920	4400490	4487780	4402390	4103580	4179630	4197470	4195750	4475500	4396060
P0ABU2	32744800	32629400	33816200	32553000	31783400	33015400	33960200	30704200	33400100	31788200	36831500	37529700	33637900	36439000	35127300	37703500	35650000	35695600	37529200	36239300	31241300	32175700	37121600	37852100
P0A8L1	53966700	39906100	46002300	40433800	42060000	54474600	39230200	38745300	38969400	53342900	33528800	33340600	35245600	34807600	34954600	33946300	33473000	33696500	34965400	35257800	44093100	42919700	36895900	34078500
P0ADW3	18220300	17943400	17515200	17243500	19178900	16718800	18119200	19591800	21064700	17663800	14862900	15653700	13810800	13961300	14009700	13952000	14525400	13097100	13474500	14116600	17968000	18835900	16210000	16979200
P43672	2151220	2030140	1981080	1983350	1962050	2061550	1964100	1925720	1969600	2055590	2549730	2529290	2359360	2549370	2529460	2355780	2471920	2373840	2421360	2475650	2007640	2043440	2555760	2447840
P09127	14966600	14845600	14583500	14052000	14480400	14651200	14574200	14240500	14365700	14508300	10494200	10841800	10224800	10368000	10940400	10809600	10366900	10124600	10479300	10430800	14152000	13927900	10600100	10572500
P75867	5637900	6089930	5684660	5932750	5689560	5516870	5684510	5524120	5663050	5764100	6118920	6079690	5188410	6114470	6132020	5523940	6064180	6083540	6002930	6023070	5596170	5588290	6099850	6168820
P77488	6706120	6394610	6239550	6164010	6217340	6354440	6235300	6000320	6395800	6731760	4932570	4977230	4168190	5145190	5015020	4582140	4843160	4753900	4740220	4912650	6166020	6141060	5085140	4985240
P23721	79951300	80434000	76844100	80400700	81178400	80771700	81138100	77946200	78227000	78308000	141310000	141822000	141325000	139052000	137187000	139794000	140188000	142495000	140750000	137199000	85267000	85362900	137419000	145796000
P21170	14248400	17175300	14990800	16985700	16282900	14392200	16092900	16959500	15492900	14530100	18144700	17653600	16137200	17076700	17777300	15711600	18088200	17785200	17187500	17115800	15580400	15832700	16915600	17190400
P43329	2133710	2228070	2020140	2167360	2259610	2095330	2229940	2251800	2255130	2203500	2690440	2679420	2366390	2696620	2599050	2552970	2625720	2640950	2595240	2700140	2250290	2249860	2721650	2682510
P76217	1006010	1197460	1007350	1076210	965015	1132350	976047	1079520	1025310	1066760	482375	490629	243104	408944	475238	340683	423070	443019	248316	255032	1006660	1081260	333614	443900
P75862	93562.5	64016.8	94235.1	77020.1	64841.9	96852.2	85648	45967.9	71337.9	81425	57701	57522.4	66386.6	60846.4	64575.3	63349.1	78815.9	68655.1	65799.5	60452.7	72329	68127.1	66794	61344.3
P64467	2289950	2105750	2837650	2291630	2470420	2341430	2440190	2630120	2664870	2332270	2224440	2589470	2982400	2192700	2679250	2832890	2553100	2718240	2825430	2652810	2199200	2243650	2556040	2591960
P07001	18395800	20817000	18651800	20883400	21132000	18360000	21092400	19661000	20001200	19136900	37542700	36317500	34204000	34972700	34853400	35542300	36637000	35795200	35196100	35516600	19458800	21326200	32693600	34625400
P0AEX3	4044200	4932680	5107570	5162380	5145240	3751060	4600520	4342940	5094000	3548010	2315590	2341570	1868830	1944490	1991860	2052170	1813310	1927210	1448250	1682250	3849910	2860880	1866020	1947920
P17952	4032300	4000420	3816510	4248590	3923800	4103140	4015190	4048800	4049060	4004450	4923290	4971950	5149240	5055150	4871970	4672010	5039800	4887020	4808300	4777400	3893950	4134080	5170750	5194230
P07118	18955000	18456800	17646500	18387400	18767200	18676200	18716600	18299300	18862500	19191200	22666600	22395700	20023800	22004400	20713700	20565100	21820700	21111400	21408100	21835800	19359100	18962500	22373800	22553300
P77181	2100950	2308410	2291380	2226590	2256460	2124530	2285740	2192090	2159230	1913900	1714340	1756280	1742600	1771980	1801960	1834020	1668880	1766730	1746130	1709920	2051570	2096420	1737480	1814070
P0A6X7	115425000	120692000	160864000	124263000	118027000	121562000	113391000	129768000	133271000	130746000	88698000	99934300	107436000	86297100	109593000	100702000	104644000	101117000	102473000	96904100	136195000	135453000	94717600	104470000
P0AEZ1	14104200	12459100	13865400	12889200	12092000	15081700	12166800	10832500	11241300	14529300	21000600	21816300	20770400	20297500	21175600	20171300	20905300	22168800	20677800	22285600	13977400	12774000	23545000	21657400
P0AEZ3	78142400	76234000	77781300	76324200	72727000	78981400	76581800	74904900	70954700	75735400	52463100	55486300	61513800	53159600	54841500	59088200	56401200	56798100	56020900	55501300	76449000	78622300	56006900	56961300
P37005	1482220	1613690	1599080	1555100	1486780	1633300	1533050	1526860	1484880	1470520	2241340	2198730	2387980	2219140	2164930	2077980	2117810	2144200	2092030	2023070	1563270	1546600	2187200	2066600
P06992	3543710	4015300	3642450	3920510	3859700	3790480	3792580	3812270	3551410	3424410	4230580	4326860	4554960	4297220	4309220	4138230	4263560	4424150	4293620	4153280	3517950	3804800	4466120	4290950
P67826	2779830	2499290	2686150	2498520	2573310	2929290	2665900	2488670	2324010	2692420	2396560	2246400	2545460	2356180	2352740	2345480	2334360	2239260	2351150	2335890	2531790	2607820	2357140	2364250
P0AG16	7244950	8733060	7526630	9294280	8641590	7246920	9457100	8620720	9088750	6935310	12091500	11639500	10834600	11510400	12169700	11308800	12219100	11411800	12169800	12379400	8947350	9380220	12404900	12394800
P05719	1085630	1223460	1164210	1172600	1244550	1036730	1200370	1140440	1199860	980620	1674720	1708770	1641390	1811010	1709470	1722180	1573850	1549260	1580260	1623600	1187790	1273000	1661900	1691730
P77552	4510330	4535540	4421920	4830750	4532050	4511330	4555280	4516850	4618440	4578920	4234050	4417700	4317090	4276990	4445440	4308760	4374570	4287810	4579710	4694140	4662850	4938830	4481940	4578970
P69411	3245610	3102300	3178600	3261200	3051260	3200780	2951110	3231030	3197260	3259970	2277730	2302250	2294550	2224230	2279490	2238490	2292880	2221000	2106420	2295220	3432070	3350720	2410900	2424630
P78067	3180780	2565820	2988040	2745210	3278270	3310410	2566240	2726820	2773650	3596460	5702710	5871960	6208580	5808850	6374410	6617960	6645880	6329830	7419360	7583250	3400680	3006250	7661550	6808190
P08660	14191800	9554220	12165900	10115400	12190000	14618000	10308700	11789600	11301500	15041600	36292700	35447100	36099400	37141100	36694700	39053000	38839100	37739800	40823200	40881500	13191400	11509300	42877200	37595100
P04993	1009150	1083020	1039600	1098230	1140170	1110720	1058620	1058550	1061570	1105920	932996	993319	981638	959726	947510	917768	1011340	915259	958085	936373	1018190	1046740	1007290	910359
P77806	1973930	1612730	1723300	1702030	1665000	1959980	1577780	1406900	1414570	1953820	1724580	1697940	1595030	1722080	1702570	1748050	1727270	1688250	1806630	1788650	1848070	1595460	1742880	1531240
P76561	1744360	1614030	1812340	1605540	1639190	1816140	1699120	1762930	1654770	1696740	1390890	1487440	1439340	1241740	1393640	1380260	1286580	1421840	1429500	1355110	1617650	1559400	1437420	1349480
P15005	1345910	1823210	1653910	1710790	1743150	1426040	1767560	1370140	1522300	1341310	2312430	2356280	2387930	2409420	2326870	2356850	2230160	2360200	2285780	2310730	1812420	1775140	2323420	2128950
P0AEH1	3268310	3212500	3260370	3299060	3241860	2936630	3294430	3373660	3613030	3218160	2908630	2895940	2445380	2767410	2715300	2581200	2610190	2757820	2580480	2708990	2981040	3092830	2761120	2726860
P0A7Y0	11135700	10571200	10782800	10510700	10349800	11495100	10864700	10450100	9088460	11847000	12874700	12351200	13253400	12555900	12405500	12712400	11833600	12778900	12537000	12593600	10384300	10480900	12124100	12719500
P0AFK0	8906840	9444910	8370770	9489510	9304610	8889090	9441760	9603970	9650060	8968480	9388580	9168600	8422200	9557970	9174860	9026720	9273470	8956730	9089200	9044520	8746980	9469900	9288280	9586320
P0A940	19821600	20000400	19786800	20213900	19759000	20084800	19510500	19427000	19810000	19692200	18556200	18999500	19447300	19032500	18690300	19539500	18819500	18499900	18912500	18762900	20039900	19904400	18889600	18837100
P16869	861994	1337040	899125	1479380	1387090	876764	1399890	1657090	1467940	869327	1692240	1841610	2382800	1712570	1684610	1844450	1909660	1762750	2086820	1601680	1294620	1216540	1497700	1777500
P17846	26572200	26518100	27561600	26142800	25591000	27071100	24833200	24469000	25051300	27403700	31234200	30258200	25318100	29661200	29907300	27934400	28830300	30230900	28834600	30249400	25969600	25568200	31788800	30059500
Q46851	16269500	14166900	15108300	14882500	13403700	16094700	13495200	12429500	12912900	16780600	2748450	2709920	2902080	2873290	3129670	3415470	3172180	3048610	3454160	3546590	15162100	14841000	3733150	3403610
P0A6C8	17270300	16291600	19861000	16493600	16178400	17815700	16546700	14373800	13272600	16527100	19810600	20475800	22764500	19599500	22015200	21491500	20238200	21728400	23120900	21376200	18029400	17755400	23277800	20530200
P76086	4482680	4680080	4400240	4628570	4748740	4712200	4524740	4468650	4303470	4433440	4419720	4200870	4270970	4366270	4209650	5004960	4521050	4607480	4241990	4590770	4665280	4156100	3978410	3654780
P30855	913192	1131820	1010210	1236220	1134900	922592	1081970	958082	973931	888970	1508650	1531800	1450100	1512250	1429100	1371410	1459510	1362670	1515440	1468320	1158310	1230700	1437340	1510030
P23843	155416000	134682000	115426000	141175000	180339000	164135000	139982000	135162000	132657000	191094000	130673000	127692000	129156000	148615000	126108000	139799000	132817000	137195000	161450000	177174000	190938000	157452000	212603000	172481000
P76245	905587	819696	902527	886124	845182	921221	862179	823555	829723	913326	1146980	1060100	1138270	1026340	1094150	1090220	1012040	1113810	1013540	977485	939824	936161	1057020	1094280
P76185	376738	404532	400305	427038	429950	360553	375690	471038	401926	393829	486880	495663	465256	467836	445584	549245	511838	436567	465307	465141	422473	425911	504528	456628
P02931	243447000	219865000	264908000	212911000	195563000	262576000	192961000	191765000	181255000	238148000	89145500	89648400	84019500	89419500	90075600	84042400	84555900	89675700	77884600	85148900	215886000	189769000	93765900	91866200
P00509	47988500	57590300	53074900	56595100	54992100	49692200	55373900	50171200	50391800	47916900	48359800	47716600	48996100	48987200	48321200	48537800	49969900	49208200	47740600	46887300	59072000	59040300	47263100	47212900
P0AFI0	870255	1779600	1073260	1876460	1636440	914181	1616020	1236480	1368580	837705	846305	848974	842357	850536	758672	706945	837995	734633	804745	712514	1435230	1734140	697603	763628
P13024	9837680	10367400	10985400	9694900	9174000	10415000	9787020	8813830	8849250	10013700	6367300	6617760	6300490	7253060	6605490	6811720	6386230	6583560	6538540	6387200	8810860	9122190	6553960	6582930
P37760	12213100	13658800	12722500	13518000	12341800	12382100	13066700	11406500	11798300	12881200	15389700	15270900	15843300	15392000	14740500	15099700	15104200	15250500	14471200	15218100	13797500	13600100	15281100	14894900
P67910	22565100	22964500	23536600	23147800	22711300	22880900	23166400	23206500	22302000	22613900	22957000	23761300	24544100	24705800	24325700	24060000	23500300	24319500	24056200	24188100	24049500	24644300	25122600	24985500
P09323	8184270	8657460	7657250	8519960	8928250	7465130	8727370	8932890	9124090	7912960	4324800	4153600	3638280	4042290	4189750	3970080	4235440	4154790	3975860	4011870	8304440	8301090	3908290	4136530
P0AEW6	1835410	1825810	1848260	1831350	1757380	1877900	1618250	1633120	1721580	1858100	2371800	2282280	2336940	2559360	2462420	2325380	2314500	2380800	2489390	2413610	1727090	1779020	2406300	2440550
P27243	537954	726209	590162	650933	682683	604287	590511	715621	700050	567405	672859	582331	535400	681289	611100	524462	671802	628832	515745	620070	534501	572297	675807	697244
P15877	5507900	7237150	3523410	6100980	7019530	5497040	7388690	8209440	7337320	6712640	10312900	8189960	7824320	12121900	5460910	8286440	6503240	7723690	7788470	9584180	6580740	6650650	11113700	10952400
P0ACJ8	100062000	95718100	101345000	95481700	92915100	100174000	94940800	94117400	88610200	100671000	43405500	43239400	51872600	47433900	46748500	49026300	48561700	47833000	48673000	46140700	101603000	100070000	46603600	43673500
P06996	848550000	956022000	910182000	996348000	1018720000	911232000	976678000	999917000	990730000	889836000	765105000	731016000	850173000	744908000	762740000	790503000	788336000	782134000	787049000	814973000	1068320000	1007750000	838035000	795706000
P10441	2545060	2601880	2477030	2570170	2412260	2603570	2498650	2420830	2506560	2487870	2187550	2171060	2240950	2261560	2146290	2183280	2235680	2153570	2189520	2143160	2478060	2514280	2200740	2191980
P0AES4	12713700	13037300	12171300	12832600	13441500	12221300	13077100	12923700	13081100	12787100	17087700	16913700	14828700	16728300	16777500	15612700	16689500	16606500	16812300	17261900	13729900	13245300	16979200	16840800
P03819	845372	928206	809161	964168	963399	812338	902842	1028030	932828	836361	817288	816175	758867	856838	821079	763723	871562	849928	794160	806069	874603	905996	804135	772587
P0A720	1404810	1223200	1364510	1282720	1256320	1508950	1275200	1228040	1165330	1488410	1572350	1530600	1652740	1507440	1524710	1578860	1535200	1547390	1494980	1501250	1270150	1251430	1508440	1546500
P07639	6475170	6346300	5809380	6113880	6369420	6404890	6250260	6401890	6456460	6468300	6212990	6539280	6540440	6249840	6591200	6406100	6553770	6685540	6682640	6487020	6564320	6816290	6424900	6218500
P0AG48	191118000	214632000	198916000	199689000	206184000	193121000	194958000	192115000	177513000	191003000	261847000	264385000	264076000	272519000	272836000	265976000	255368000	263390000	262811000	253601000	202765000	198238000	261620000	242135000
P0A8U2	1401320	1180660	1273210	1279720	1386080	1534070	1179320	1300590	1252070	1469990	1500880	1409090	1669330	1498600	1384400	1512530	1487710	1444940	1486260	1544160	1380470	1340810	1401160	1375650
P46187	197365	220596	155794	294048	193252	202249	204948	215038	207671	177703	259013	250034	236837	316001	266082	362910	242445	267723	255225	227677	212987	191341	229747	232107
P36659	8148260	7839600	8937610	7887680	8850940	7889640	8039320	8773990	8490180	8076050	6136810	6847190	7874990	5854960	7137220	7438460	6998160	7470160	7380490	7284460	9378220	8231400	7141200	6741760
P39176	2932490	2761120	2760030	2931840	3111490	2803130	3098230	3003230	2934490	2928780	2098110	2361760	2483020	2315120	2380710	2760340	2521310	2375260	2493960	2254630	3364520	3221270	2538710	2699950
P41052	718428	861317	845925	879890	806760	764319	763144	897829	909165	798742	919315	937041	874924	796047	921511	893796	999812	978333	894769	846620	924590	893349	957939	906496
P77301	152436	126236	161807	188589	129310	164982	132093	146527	154517	111189	233946	268116	283912	232195	250963	279316	241412	278965	230019	258471	179959	155311	235751	236892
P0A6L9	4818550	4048550	5784550	4357170	3856690	5172830	4318980	4386460	4276510	5312450	4206590	4260430	3729430	3873500	4366590	4577620	4035180	3963070	4196410	4168260	3782910	4000130	4301560	4133650
P31441	688676	667226	691404	622356	624384	713475	692133	608485	634389	743688	493140	481024	427896	513904	530113	438134	473418	530442	465358	510475	654329	624812	582211	447944
P0AA10	146830000	154535000	183117000	152367000	147314000	152845000	155666000	155889000	132061000	156863000	212181000	217501000	234879000	204564000	216469000	222606000	209975000	239153000	219543000	208109000	157849000	148316000	213129000	229806000
P69451	2712990	2922990	2828360	2812500	2498910	2669330	2714230	2635730	2690810	2565840	953419	899591	650740	908542	924820	861824	957684	1023520	637859	648738	2599840	2641890	677374	956116
P0A6W9	4721540	4759830	4412420	4688380	4701570	4507070	4596920	4789790	4883640	4766590	5417960	5268040	4953990	5388770	5394050	5317000	5494240	5451180	5338340	5386790	4701180	4714430	5298910	5374190
P0A836	126454000	154870000	146226000	147289000	135860000	131231000	149768000	121892000	124110000	122052000	31905300	33708200	35696600	31944400	33091100	34649400	30962900	31754800	30181800	24585300	153494000	154190000	26135500	30062200
P0AEN8	7518400	6175230	7270960	6527610	6286570	7602710	6490190	6435000	6701220	7647780	3784240	3642920	4175000	4195030	4049240	4454120	4228240	4078400	4261310	4422910	6697000	6586390	3783650	3812650
P06986	13611700	13164400	13506900	13269200	14209400	14034600	13148900	13381100	13480700	12673300	31117200	33262800	31990200	34003700	30449300	29438000	27009200	28705200	27537200	27966300	13946100	13222500	26686700	28482900
P0A6U5	2970700	2522960	3093200	2720500	2613470	3065440	2734570	2639080	2480850	2892370	2978220	3052720	2938520	2841330	3019970	3009390	2651360	2936430	2787660	2917420	2831160	2859470	2895590	2851190
Q46939	2419020	3713240	2899280	3504670	3066680	2545230	3574200	3384130	3291280	2368240	463116	406801	399780	438668	429209	345629	369070	406462	261234	254690	2965630	3282360	249231	411489
P27247	2173670	2059610	2059850	2129300	2072210	2139200	2114430	2160000	2013180	2199340	1875120	1789690	1883400	1814100	1687150	1826450	1870950	1753760	1791050	1858840	2112690	2133880	1740460	1826730
P0DTT0	21992200	23920400	22887400	24415800	23038200	22640900	22563200	23100500	21152800	22715300	41503000	40858600	35764800	39846800	40372800	34381100	39367000	38273800	37226200	38512900	22984500	23331500	38974600	40376600
P37339	2365620	2988950	2408160	2979010	2641670	2301670	2983430	3147580	3111720	2106480	915173	720877	464102	821806	739915	605997	941851	790134	465264	330093	2393920	2565150	465073	775715
P0ABU0	9784280	9621360	9754450	10248300	10044200	9747890	10214000	10801100	10947100	10027200	11769900	11839600	12743300	12636400	12064600	12561300	12766100	11470700	12321000	12267300	9913970	10507300	12275000	12256200
Q47147	2509310	2166130	2200540	2170680	2259030	2572980	2201070	1945450	2043350	2563160	2362840	2247570	2660010	2385150	2305110	2434220	2406020	2458230	2405570	2453950	2327930	2207050	2292670	2233250
P0AEG6	4170300	3831510	4872120	4110600	3955280	4236190	4004530	3774310	3947810	4198550	4892290	5145820	5498640	4631920	5236400	5288240	5270180	5026010	5317390	5074080	4106720	4086760	5093840	5187290
P08839	20623000	25071700	21038000	25122100	25540800	20641900	24828500	26471100	26254300	20808800	78082800	76394400	70517500	74829900	78689200	78153000	83648100	76438700	81721500	79256600	23451200	25150200	80127700	82068600
P23538	93532600	93784600	88095600	91292400	93346600	92122100	93600700	89270900	90912500	96934800	10472500	9985510	11628100	11405100	10800900	10619500	10747100	11264700	12351100	12503800	92240700	91233000	12349400	11415000
P23847	213865000	247005000	191157000	236708000	240962000	228731000	251585000	223516000	225651000	245403000	114886000	113907000	117790000	126718000	100090000	116064000	108781000	117429000	117599000	130814000	250564000	229083000	132884000	128025000
P0CE48	1009150000	1134410000	1030920000	1090400000	1091850000	1087910000	1159070000	1117530000	1089160000	1070690000	1157710000	1176150000	1150030000	1186840000	1130490000	1111710000	1206150000	1137450000	1165640000	1110220000	1059290000	1135220000	1213300000	1238540000
