ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
GLOD5	2.80982915810162e-64	5.18267963976645e-29	NA	NA	NA	NA	NA
GLYCTK	2.86279239829693e-64	2.57709073544703e-27	NA	NA	NA	NA	NA
FECH	4.2738076818362e-64	8.6744026266049e-108	5.21401700131262e-60	1057.87101875556	2.71421713465912e-225	3.71562040381494e-223	NA
ECI2	5.11557827514804e-64	6.07948526721146e-85	2.95455658221616e-48	898.177408513658	9.30726826327138e-191	4.74670681426841e-189	NA
PALM3	5.13952712093951e-64	4.54818752477699e-48	1.76035172702856e-17	586.632546958858	1.78223326495375e-123	2.59696847178975e-122	NA
MT1X	7.16404098962639e-64	2.18985596410129e-52	2.59930026312174e-28	655.728202268526	2.20514432998127e-138	3.95557269122848e-137	NA
PCYT2	9.04209455225864e-64	6.18795610968871e-61	3.33078927903413e-44	767.818351467311	1.38055238632734e-162	3.82001782642277e-161	NA
LLGL2	9.5304412793272e-64	5.77970841038693e-64	3.07244983995908e-17	657.487037986171	9.20089924878219e-139	1.66770306244477e-137	NA
COX7A2L	1.61110715228966e-63	3.2692231144225e-14	1.63825642688258e-37	520.679188174983	2.94671174680252e-109	3.20686077549513e-108	NA
PCCA	2.31248994797789e-63	3.152407715173e-98	1.85701847038099e-44	938.848960953276	1.49792563573481e-199	9.86355589505377e-198	NA
PIPOX	3.08693554330185e-63	9.4166580631017e-79	1.41460309838593e-56	904.390680592768	4.22281404626344e-192	2.19670786686624e-190	NA
PSMB8	3.86957033104443e-63	4.18358288666628e-37	6.39997729210175e-22	552.549550796803	3.9827764725241e-116	5.05326907562691e-115	NA
MGAM	6.75459865458124e-63	1.01931553221269e-137	1.59122497432351e-68	1229.39789173685	2.07657560456693e-262	1.20026069943969e-259	NA
RSL1D1	6.81206984148619e-63	2.81917754899425e-50	1.22760770405844e-46	725.901642516042	1.5614202801615e-153	3.69204922609096e-152	NA
FGF1	8.54863191608605e-63	5.09864869875953e-10	0.000168862045586985	346.000786918671	1.11421387609868e-71	6.490638951249e-71	NA
FDX1	1.30603483103089e-62	0.109517463505149	0.886421648615793	289.651027727421	1.3481429591747e-59	6.25048099253723e-59	NA
SURF6	1.58293337193473e-62	NA	NA	NA	NA	NA	NA
NDUFB10	3.05674463768242e-62	1.59356255222513e-35	5.49407025540645e-31	582.887799826965	1.14441278060356e-122	1.63102336567115e-121	NA
IYD	3.10505230730819e-62	1.79780428933261e-83	6.07491198303034e-32	808.067594633568	2.7816757331544e-171	9.10080324771649e-170	NA
MAP6	3.88995679154338e-62	NA	NA	NA	NA	NA	NA
NDUFB4	4.02045342593115e-62	1.62410795871139e-82	2.28276448948863e-64	952.471917467049	1.69741981692094e-202	1.19324025508415e-200	NA
MT1F	4.25255212507813e-62	7.73974217343054e-18	NA	NA	NA	NA	NA
ATP1A3	4.43540626577619e-62	1.43966014101839e-91	1.29560204654008e-67	1008.91143736438	1.05682467552326e-214	9.81714636084284e-213	NA
ACOX2	4.82681926350232e-62	8.01054467726505e-11	3.70027249813945e-46	538.088546259248	5.21678207560755e-113	6.224243201218e-112	NA
ADH6	6.55132324351928e-62	1.3136772265787e-107	1.32209224975164e-57	1035.90503639609	1.53216777192466e-220	1.85356668594235e-218	NA
PSMB10	7.62397412567617e-62	2.4461418030974e-98	4.03075102481289e-15	797.2652575505	6.00265826767657e-169	1.89247444293658e-167	NA
SLC12A1	8.60034102039822e-62	2.92768022015119e-70	5.24988720779338e-31	740.874302668346	9.11870394194261e-157	2.22701868103218e-155	NA
COX5B	8.79535888758694e-62	6.58412387741421e-88	2.76342824179743e-56	938.514343339805	1.76946743119105e-199	1.15059619713198e-197	NA
FHIT	1.62591225018718e-61	1.4989156088876e-34	0.853437103462255	436.026512608256	4.98845051452089e-91	4.15864095777847e-90	NA
AIF1L	1.73163336715116e-61	3.68080301429867e-74	1.92423570062899e-50	846.943034617802	1.10490849271316e-179	4.56169363420146e-178	NA
DBT	2.26701952442338e-61	6.82521898079076e-71	9.76142881434208e-49	823.500745275416	1.28656799460354e-174	4.52211264049163e-173	NA
CTSH	2.35496968205393e-61	4.69076229276266e-49	1.95726245069354e-35	661.602337474974	1.19016611727108e-139	2.20328973026482e-138	NA
TBC1D10A	2.53385078224564e-61	1.26359883205032e-33	NA	NA	NA	NA	NA
ZADH2	2.68753413814294e-61	2.68560238492374e-22	2.17683123740723e-19	464.218560152392	4.26891578210475e-97	3.88232515708198e-96	NA
MARC2	2.87035331988676e-61	NA	NA	NA	NA	NA	NA
SDHB	3.02903724686202e-61	2.66913357102423e-43	4.81951975075105e-29	605.162288677294	1.79557268358576e-127	2.78822958209347e-126	NA
GLYAT	3.17524273572548e-61	5.78353678680952e-106	2.56757086473942e-62	1046.87725310904	6.48416113003946e-223	8.0310967139203e-221	NA
HADH	3.29865354936254e-61	4.48203579156336e-113	4.92412260990449e-71	1119.69121988845	1.14498268208303e-238	2.20599996747997e-236	NA
GIT2	3.79181850353085e-61	1.34422983217342e-08	1.00421918140121e-07	346.727179616237	7.78118024786065e-72	4.53785870508645e-71	NA
FXYD2	5.24571203418382e-61	3.04997112699438e-71	4.64923116510675e-35	760.44493110683	5.40519391025806e-161	1.43458258781441e-159	NA
SLC13A3	7.63167981852725e-61	2.01348024753441e-82	NA	NA	NA	NA	NA
ACSM3	8.43098198596699e-61	3.34127138440048e-97	2.52733297802516e-33	871.056647066314	6.78343261973935e-185	3.04201866274863e-183	NA
