	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value
AASS	33.48895800413924	1.997224397236298	351.9282731282754	1.977382223606932	1.8614932453347168	2.0932712018791473	7.444307855445005e-157	1.3795802168341604e-158
AATF	-12.179897650008263	0.480750909831201	58.49972131326997	-0.5085983425587841	-0.5905954354783357	-0.42660124963923246	3.067304707725986e-30	7.507791116984688e-31
ABAT	45.509012569074784	3.4480804352788796	525.6926928235403	2.8360438946282396	2.7137352744472936	2.9583525148091856	1.6139413459023162e-231	3.8647215987249633e-234
ABCA1	-13.963385282589496	0.2941825808497701	76.0831086250149	-0.44442297423569554	-0.5069332242542798	-0.3819127242171113	9.201399601026337e-38	1.8412379003823655e-38
ABCA2	-0.04263657337839327	0.03420470772828034	-8.247604776015377	-0.0009822701033706735	-0.046254830372676234	0.04429029016593489	0.9695425972310431	0.9660096465904302
ABCA6	0.29417205089669834	0.38350236045038516	-7.9386773644631194	0.015899332666385723	-0.09026832948891415	0.1220669948216856	0.7886077089955742	0.768738571507086
ABCA8	16.88038576926164	0.5499882001585459	113.29585696620067	0.6861509549291699	0.6063592433236789	0.7659426665346609	7.026742917196747e-54	9.481164831532518e-55
ABCB1	8.427000890475705	1.824874347283469	25.84589786881312	0.543219174941835	0.41670371966148895	0.6697346302221812	3.666684461889208e-16	1.4223910780842468e-16
ABCB10	-8.342070494146508	1.189304155467511	25.160445659949776	-0.44375069093962005	-0.548155481511167	-0.3393459003680731	7.251721884812528e-16	2.8591640580723626e-16
ABCB11	10.118607664090291	0.27313410427705814	39.02730224666931	0.24943529529041458	0.20101790548021126	0.2978526851006179	9.213913842689905e-22	2.944039727560158e-22
ABCB4	2.9149257923591785	0.5250775642293657	-4.078620181324225	0.11255664118813674	0.03673519407172675	0.18837808830454672	0.004891961275300747	0.003678775251587433
ABCB6	-22.312287717291607	1.1256341804043966	188.8692880150199	-0.9914775310577495	-1.0786917071096958	-0.9042633550058032	1.5826301545062273e-86	1.1072644079418894e-87
ABCB7	3.827920963967904	1.3619034113236537	-1.0581368834306177	0.23148715605328693	0.11279933992277531	0.35017497218379856	0.0002042100109319167	0.0001383227830424831
ABCB8	15.19110007565696	1.0989912020349752	94.25813875051459	0.5833436243752306	0.5079772831156775	0.6587099656347837	1.0663343405226492e-45	1.7274505297795336e-46
ABCC1	-19.689257179217364	1.000037040325988	149.25301036878545	-0.9247134524251018	-1.0169063492742314	-0.8325205555759724	2.0811787430410727e-69	2.0150923800397685e-70
ABCC10	-7.410446395941536	0.2500800586706956	16.96462238855736	-0.25903288681368436	-0.3278385412385543	-0.1902272323888144	3.2030010647502356e-12	1.466944475152138e-12
ABCC2	10.01086574323715	1.0161148415367907	39.12382280242248	0.46947807960907173	0.37743379521696574	0.5615223640011777	6.64062919592126e-22	2.1107590770585743e-22
ABCC3	-22.919943786120925	1.3781337142890604	197.9235619976705	-1.1481681591802388	-1.2464865642246041	-1.0498497541358736	1.9151131059541423e-90	1.270095833933148e-91
ABCC4	-6.449727074024616	1.279224207323366	12.008022899695566	-0.29314430674392433	-0.3823478957750224	-0.2039407177128263	3.678216475106226e-10	1.8410967306446173e-10
ABCC6	10.936251113782163	0.8504839170796714	47.42159011291644	0.6178102028180669	0.506918618897219	0.7287017867389147	1.7872608478524921e-25	5.0296367222751544e-26
ABCC9	8.535165010609203	0.32590566349082944	25.24799735666079	0.20822589222074156	0.1602762344081628	0.2561755500333203	6.058551768999655e-16	2.38052830569544e-16
ABCD1	-20.49065848125801	0.9081136852522079	162.99736150102012	-0.7200814528997881	-0.78905452187103	-0.6511083839285462	2.3450187689891673e-75	2.0093185287642735e-76
ABCD2	-1.075429602403492	0.24113644679223753	-7.826000556160059	-0.020754507816261508	-0.05870315141209898	0.017194135779575966	0.3116261594449367	0.28288063344095815
ABCD3	24.46818443913284	1.893407595479695	220.47522995099274	0.9791685505008951	0.9006274031072653	1.0577096978945248	3.6344641701864474e-100	1.967643277977046e-101
ABCD4	3.794594678735178	0.7478048164382731	-1.179742635662878	0.22276942851265857	0.10753634905562383	0.33800250796969333	0.00023331799122828438	0.0001587193914300479
ABCE1	-3.743644329080888	1.8411276434871537	-1.372330381357747	-0.19133428347460446	-0.2916432472592086	-0.09102531969000034	0.0002823810999677742	0.00019306576611018982
ABCF1	-8.188160947770383	1.9168397093939396	24.004135172578472	-0.44658764114005767	-0.5536315255830137	-0.3395437566971017	2.290721526857377e-15	9.198659999051434e-16
ABCF2	-4.538588248868046	1.5910836595040982	1.858293006716634	-0.3085438747733834	-0.44197431269467596	-0.17511343685209085	1.0314183421494967e-05	6.467707105430941e-06
ABCF3	2.244267565582185	1.2398554486842315	-5.815843952397105	0.11419813957852842	0.014329773760829154	0.21406650539622768	0.03101279334346717	0.02506208244997316
ABCG1	-15.142320092778514	0.13251304265994043	89.11082911045627	-0.5310321502596832	-0.5999037142844745	-0.46216058623489187	1.946386800949507e-43	3.37198088160331e-44
ABCG2	1.661497227358907	0.2891494430363705	-6.438630249288292	0.11578601906215963	-0.02117335802136891	0.25274539614568814	0.11331840261574476	0.09732051048175726
ABHD10	28.663573331594424	3.582442272361755	282.46019785044587	1.443100350087756	1.3442887954178366	1.5419119047576753	6.802783223215998e-127	2.1814234593966969e-128
ABHD11	8.63162121882793	2.3413035870248815	27.456705205612106	0.5787784443483556	0.4471763356717724	0.7103805530249387	7.355402898978843e-17	2.783642846203862e-17
ABHD12	-1.5610127787137342	1.654367301497467	-7.111394807294883	-0.09283360750022757	-0.20955226940346725	0.023885054403012113	0.1371720561291478	0.11887768820604126
ABHD14B	23.056038527417165	3.8707945195976525	199.97685215711874	1.0063498228183303	0.9206843500111949	1.0920152956254658	2.489882927315347e-91	1.6227659682450883e-92
ABHD16A	1.0413670226253082	1.6707068360309318	-7.786481699617964	0.05228328379375458	-0.046254147752718404	0.15082071534022756	0.32704442539574796	0.2979895202657285
ABHD17A	0.7575895244473986	0.27778145243373853	-7.908894940547303	0.027956975933906326	-0.04453243431116448	0.10044638617897712	0.47931679953585105	0.44902577430750523
ABHD17B	0.5768451443095246	0.3787463177207662	-8.058999143529137	0.02764644990813072	-0.06648708191840438	0.12177998173466581	0.5935619417211339	0.5642700770281804
ABHD17C	9.743218662080439	0.2628116957920206	34.395932970488104	0.14391635192229402	0.11488187511517634	0.1729508287294117	6.989914956261411e-20	2.3716952464816174e-20
ABHD2	-1.6286694722487123	0.16194967101518984	-6.615837771070611	-0.06229362892004449	-0.1376060823778942	0.01301882453780523	0.12139228884806319	0.10458315358851877
ABHD4	-0.91382368620632	0.319969945041224	-7.737397770239895	-0.05358354362160276	-0.16889437272400612	0.061727285480800594	0.3913213321408277	0.36141713039263745
ABHD5	-10.116996946991295	0.12911111934986358	38.0350844919064	-0.25475655934051955	-0.30424116640773585	-0.20527195227330325	2.3203565666033387e-21	7.501656354734645e-22
ABHD6	5.185983706092056	1.591065240038801	4.925710582319619	0.32824784895191783	0.20402191464086572	0.45247378326296994	4.553570154577822e-07	2.6634000133699327e-07
ABI1	-1.8518705211196553	1.8710667383827655	-6.6161130052708605	-0.09361831997565485	-0.19283707480336046	0.005600434852050751	0.07655687720579066	0.06437791745873724
ABI2	4.232340671178816	0.7282255061654793	0.5438781460573807	0.16514933885352134	0.0885614682346507	0.24173720947239197	3.9626663346171195e-05	2.563044432361777e-05
ABI3	-11.087523051330166	2.108896900256229	49.246695411189265	-1.0084761371064228	-1.1869913834010115	-0.8299608908118342	2.836209768743066e-26	7.76894107398543e-27
ABI3BP	-9.252060236062524	1.0723649683407088	32.53707577448642	-0.5029280589993629	-0.6096155919456314	-0.39624052605309434	4.658555566432347e-19	1.6325557560240793e-19
ABL1	-2.2211498533325194	0.060730249917524376	-5.749511483794057	-0.03305974099690851	-0.062324607293107334	-0.003794874700709685	0.033152681307559266	0.026925983017206643
ABL2	-7.894503441693728	0.0910190700058079	19.642091120107402	-0.15952927658683028	-0.19934023440162185	-0.1197183187720387	2.5304285916633974e-13	1.1030613756683648e-13
ABLIM1	1.353025532052475	1.8030994029701912	-7.413771289081842	0.06684776914672648	-0.03011904525119305	0.163814583544646	0.19927704364226556	0.17639286049417405
ABLIM2	2.0162471671495683	0.7880151384338108	-6.270169859238221	0.10127842395020513	0.002647484177782544	0.19990936372262771	0.05341955633104136	0.04417610993622713
ABLIM3	-15.745395320578337	0.6802404406988372	100.71383774531985	-0.6878111760763364	-0.7735489700381177	-0.602073382114555	1.761668875007815e-48	2.6668053558160986e-49
ABO	5.152741289767066	0.7080591175656082	4.919295672052419	0.4017583695680254	0.24863263263627416	0.5548841064997767	5.925378926262809e-07	3.484283204115809e-07
ABR	-25.635207499674824	0.9643024248297967	235.5536688724228	-1.036714276363625	-1.1160895609023924	-0.9573389918248576	1.1616555147137073e-106	5.52708558276069e-108
ABRACL	11.55284978039972	3.326134924353386	53.852826746941226	0.6036650931263483	0.5011115935804287	0.7062185926722679	2.8992816479946292e-28	7.50704160183513e-29
ABTB2	-2.3302960191415254	0.22544972345096986	-5.409542542695526	-0.21535625915013584	-0.3970224703881209	-0.0336900479121508	0.025315304511470217	0.020273328714443407
ACAA1	35.64201746776614	3.57070206303749	385.83606714781416	2.1281355751328572	2.0109488159604183	2.245322334305296	1.9360626265213962e-171	2.479288943905588e-173
ACAA2	25.06734639131433	4.513908903845789	229.24655366819007	1.4199864304052037	1.308808812957925	1.5311640478524824	6.017233486142233e-104	3.0133152595881455e-105
ACACA	-20.50311582789348	0.7482639971556259	161.39077833781064	-0.6972490750842385	-0.7640002567961673	-0.6304978933723097	1.1860852586088582e-74	1.0286403127758239e-75
ACACB	-2.2094696771000697	0.062231407496012074	-5.882459977630138	-0.02932581809126628	-0.05537969771587339	-0.0032719384666591717	0.03373442660147262	0.02742656297042162
ACAD10	26.31892262594275	1.8136204685500343	247.60824109882722	1.209613744169372	1.1194107804179858	1.299816707920758	7.340422370430086e-112	3.118055520182691e-113
ACAD11	-4.557983053920039	2.4302254809049386	1.944599939269441	-0.2067784273348182	-0.29581615189576105	-0.11774070277387536	9.408617452284001e-06	5.889079450612329e-06
ACAD8	24.875267236534867	2.83163253489201	226.43049517852552	1.7549180295004887	1.6164560259333525	1.893380033067625	9.8704643871087e-103	5.0559796756454765e-104
ACAD9	5.037441799708788	2.015302675145352	4.187756630270355	0.26356955250993014	0.16087988951307003	0.36625921550679025	9.61229039990259e-07	5.717336288874908e-07
ACADL	6.350632156943574	2.5579413042919437	11.40188246154521	0.3775527533340668	0.26087119665626446	0.4942343100118691	6.741707838808062e-10	3.4217413549390213e-10
ACADM	43.37935258521257	3.951759765085676	496.3976213736618	2.409007814215946	2.300015299334816	2.518000329097076	5.975534710290305e-219	2.1152335257664798e-221
ACADS	16.271222305438222	3.381096020559069	107.55619382679073	0.6869402624502164	0.6040811410486892	0.7697993838517437	1.96351209784733e-51	2.7617957773990037e-52
ACADSB	45.73793266756323	3.2704776405827305	528.8094126984163	2.435931024693305	2.331403663467196	2.5404583859194134	7.800279363144996e-233	1.705422869610046e-235
ACADVL	20.4067967196107	4.282687366469177	162.43363187937132	0.6809821289322737	0.6154879944180691	0.7464762634464783	4.0625070037843907e-75	3.510547436898536e-76
ACAN	-18.19252709907689	0.8962293290312131	132.30696153862817	-0.8481132492406589	-0.9396095827636024	-0.7566169157177154	4.079511115721521e-62	4.574319075098467e-63
ACAP1	-23.033190178633497	0.6770376073634465	174.50977477834175	-1.0315102856243006	-1.1194904444016676	-0.9435301268469337	3.1840025587137214e-80	2.5160415846576934e-81
ACAP2	-10.074571005785907	1.0621140148288266	39.64945733771143	-0.4096333870267518	-0.4894391039406557	-0.32982767011284786	3.9636620579009933e-22	1.2462529323124414e-22
ACAT1	37.460991788019584	5.041724204888747	412.3430660548035	2.2843046236268574	2.164626084714314	2.403983162539401	7.581357022597957e-183	7.419547736847559e-185
ACAT2	9.47753501109698	1.9588423537055	34.4686604587348	0.3380752288066823	0.26806510799531724	0.4080853496180473	6.826831151692382e-20	2.3156497545251205e-20
ACBD3	-9.189732191671267	1.4916374543178095	32.0239859448749	-0.32685526818978927	-0.3966616029432654	-0.25704893343631313	7.743492725493206e-19	2.7394469839902046e-19
ACBD4	-1.8822339504667134	0.4362081349397278	-6.506350530050318	-0.09887747404336641	-0.20206518462862855	0.004310236541895704	0.0719998093684141	0.06033160735739825
ACBD5	4.696592173627002	1.7076434489625667	2.571159425869876	0.22003136330130663	0.1280830131067698	0.3119797134958434	4.963703743239182e-06	3.065041842910108e-06
ACBD6	-21.505560273199265	0.6080117260670883	168.71018386632852	-0.7130710379483566	-0.7781730496841895	-0.6479690262125236	8.822613778878192e-78	7.210569303924394e-79
ACCS	-2.4369966675658166	0.2249900539098601	-5.1969959730863895	-0.08835006825454689	-0.15957755710954127	-0.0171225793995525	0.019151749475703146	0.015155902942719375
ACD	-1.5522017208495829	0.9293449514918636	-6.497917536437973	-0.21488450328730987	-0.4870315702113195	0.05726256363669971	0.13990787962377982	0.12139432705661794
ACE	24.263293998498803	2.0327349990103185	217.48496881000625	1.478289465990997	1.3587114750282971	1.597867456953697	6.992843684865355e-99	3.931426954531277e-100
ACE2	18.352487731358206	2.248860143011147	134.47581015411674	0.9539242410590635	0.8519100773425583	1.0559384047755687	4.721311494486135e-63	5.195654606633883e-64
ACIN1	-6.991787571298595	1.336511558494963	15.475815633949184	-0.2776884492747759	-0.3556376725518835	-0.19973922599766825	1.1401884096352634e-11	5.344225112106149e-12
ACLY	-29.702760867007733	3.6282490798887586	297.925631276476	-1.3758119189353681	-1.4667202698364585	-1.2849035680342777	1.391747750071441e-133	4.115110473922845e-135
ACMSD	27.528517568467905	1.1047888204844956	265.1214712024299	1.200171974139486	1.1146049882239744	1.2857389600549978	2.0962076566755873e-119	7.572973002253293e-121
ACN9	38.17626048826301	1.630588271474048	313.9335295232431	1.7890642144603879	1.6969613364925875	1.8811670924281882	2.43647708202579e-140	6.240222406854184e-142
ACO1	39.35055541699159	3.401153275879305	439.5704897568533	1.8048802219877818	1.7148602133600555	1.894900230615508	1.5019013771774497e-194	1.078929672308631e-196
ACO2	32.78845302701977	4.963426263564608	343.7843190944518	1.479371874862667	1.3908199589987942	1.5679237907265398	2.399474660567263e-153	4.7464881364682975e-155
ACOT1	36.76667591177441	2.2211615571542933	402.2571054600087	1.9376548835167906	1.8342208189292881	2.041088948104293	1.6008516244457386e-178	1.8000205667895862e-180
ACOT11	9.52320011088507	1.5911812589030594	34.86681531619859	0.5691153438916131	0.451825903166929	0.6864047846162972	4.582436437882927e-20	1.548152653922967e-20
ACOT13	31.70872636166753	4.1268127642904835	327.6522307220949	1.7575173828053767	1.6487338815735206	1.8663008840372328	2.1295824124736364e-146	4.899924134895093e-148
ACOT2	38.78430552197063	2.0075609836823602	431.4467582561698	1.9419543776986545	1.8436835679963735	2.0402251874009356	4.5804164745004545e-191	3.671963233071681e-193
ACOT4	14.410936180709307	0.5959475534200912	84.05694532657641	0.7178212780696525	0.6200459061805981	0.8155966499587068	2.722544152341785e-41	4.977394618961139e-42
ACOT7	16.694131939648567	2.8454861977408004	112.89342849589185	0.7561436584380858	0.667247702683824	0.8450396141923476	9.658640786796042e-54	1.3052489059095536e-54
ACOT8	12.381428354473663	0.9878942440104497	62.05814709502931	0.879397410772174	0.739986740679684	1.018808080864664	8.426027414414869e-32	1.9711903800302145e-32
ACOT9	0.948049183325507	2.3664297015006137	-7.879358624730756	0.04727127620299501	-0.05058934984587311	0.14513190225186312	0.3729503377374914	0.3433628148477498
ACOX1	40.72534132774069	2.4798479284979367	459.1591180683954	1.8217035957131205	1.7339116824945229	1.909495508931718	6.065988634827278e-203	3.2840334097971733e-205
ACOX2	18.599991753955383	2.081679011482891	137.31147183940627	1.4269581654958143	1.2763831111449584	1.5775332198466703	2.8608344024681756e-64	3.046989686335183e-65
ACOX3	-0.7519004594168655	1.7197466741805914	-8.046035075502559	-0.05018692907382534	-0.18118708206527523	0.08081322391762456	0.482501404508103	0.45231053057688286
ACP1	-1.1958844843824166	3.377214500713391	-7.613888616970107	-0.05595711476447763	-0.14779198424895063	0.035877754719995374	0.25801610614004505	0.2320614621481339
ACP2	-2.495560031637792	1.575237236012238	-5.2239404677357655	-0.15367903523119475	-0.27454076502075425	-0.03281730544163523	0.016224821623118033	0.01275688213407469
ACP5	-7.950858997965192	1.2990465549038703	22.194418504335403	-0.6011483426694033	-0.7495455268581183	-0.45275115848068836	1.394819647551734e-14	5.791296985357954e-15
ACP6	23.875670204878976	0.41495767820647933	205.9015579934968	0.6968675365723618	0.639572745695911	0.7541623274488125	7.408208216810316e-94	4.550591200331167e-95
ACPL2	-2.4421623097388823	0.23923451038526553	-5.373505197938993	-0.0654676926577708	-0.11820697366102426	-0.012728411654517345	0.019129751019997265	0.015136502629045206
ACPP	-1.822789078143264	0.8773854312133578	-6.6556683240939645	-0.12731097680070502	-0.2644109124189368	0.009788958817526783	0.08133555210990699	0.06870970013740607
ACSF2	38.78773221896993	3.2450590138407067	431.4960136379604	2.5659036986405157	2.4360699803422685	2.695737416938763	4.417410295881265e-191	3.4952960175635204e-193
ACSF3	10.079364165387746	1.073183230013015	39.78699886613653	0.5219918216849083	0.42035008119477596	0.6236335621750407	3.4397537020067085e-22	1.077228436817926e-22
ACSL1	23.520576346293574	3.6000715587412806	206.68971926372245	1.08407272974864	0.9936136862658831	1.1745317732313971	3.208023371911696e-94	1.950531649345581e-95
ACSL3	-12.173814752658897	1.9730023697132673	60.226200839884044	-0.4533332105535828	-0.5264189050302627	-0.3802475160769029	5.126036912308341e-31	1.2280073852390935e-31
ACSL4	-0.7225455128093137	2.7252297117094493	-8.067674969691982	-0.03906646871865813	-0.1451823729308794	0.06704943549356315	0.5002534979798264	0.4701497476589165
ACSL5	-14.768930147962205	1.1100003760873018	88.13644176922193	-1.281396331979968	-1.4517074842794422	-1.1110851796804937	4.741779999535225e-43	8.328352794602734e-44
ACSL6	15.777924990083418	0.8541198526186246	101.27014819310779	0.7309617229592533	0.6400345388569184	0.8218889070615882	1.0108202543342395e-48	1.5207030374939888e-49
ACSM1	-10.763580797421087	0.5232547676684988	44.84558578663297	-0.826663347440252	-0.9775025783920122	-0.6758241164884919	2.9886570735548268e-24	8.727936586487547e-25
ACSM2A	34.47184253946013	3.459039837526357	368.6516590080001	2.8591760970653937	2.6963897648577655	3.021962429273022	4.6950676625619805e-164	7.332224355901063e-166
ACSM2B	36.82396110755322	3.684756117653156	403.0908060613103	2.8848032830820216	2.7310489969048892	3.038557569259154	7.079722649938624e-179	7.813124423669903e-181
ACSM3	33.914211182878695	3.165823823996235	360.43145105430216	2.896422697828595	2.7288042738503195	3.064041121806871	1.5995128885656914e-160	2.747731666979064e-162
ACSM4	4.23549015957213	0.5354521087883582	0.9211171609162676	0.18101188484763975	0.09704386454250218	0.2649799051527773	4.193433699695627e-05	2.7195105169603396e-05
ACSM5	11.779583098420543	1.0189625080270863	55.957758020735156	0.7062055895326893	0.5885342147696117	0.823876964295767	3.619531094659357e-29	9.09687460958635e-30
ACSS1	27.572909706911627	2.090322991684595	266.17291131865994	1.068494090986963	0.992438398005489	1.1445497839684367	7.339848803659914e-120	2.6363850466035088e-121
ACSS2	-6.530100305431908	1.4742551858680732	12.50662755681249	-0.37706266232248753	-0.4903901361993347	-0.26373518844564037	2.2299438533590253e-10	1.1058014131753292e-10
ACSS3	20.306946615231777	2.4477769752438667	161.04816300583627	1.0195717179130641	0.9210312355598883	1.11811220026624	1.6186572556963558e-74	1.4071616954778314e-75
ACTA1	-2.793553366050261	5.43440186853849	-4.441735601233551	-0.11637923363015476	-0.19814284243317126	-0.03461562482713826	0.006983298386239191	0.005325628389297457
ACTA2	-2.6903917828244093	5.466543966925992	-4.722376438899609	-0.11641817790599214	-0.20134537691100668	-0.0314909789009776	0.009449163046333432	0.0072710842348204475
ACTB	2.3619090000440015	6.638335975664518	-5.546671931928961	0.0719104617940724	0.012155985070204635	0.13166493851794017	0.023073630798369698	0.018396446085779818
ACTBL2	-1.8057584762354209	4.684677648352996	-6.700485690947849	-0.08440947413544361	-0.1761525007490124	0.007333552478125158	0.08425082287177212	0.07129523043225026
ACTC1	-3.4842237857646934	7.023181518220524	-2.3479612850610945	-0.15287051222671622	-0.23901441356406994	-0.06672661088936249	0.0007445110165316817	0.0005246070338247186
ACTG1	2.7515352138643374	6.594499233019326	-4.557294747054392	0.08463001562712644	0.024264227269636937	0.14499580398461592	0.007904304011272135	0.006052697137210469
ACTG2	-2.004179055020293	7.823228841169291	-6.366424863768005	-0.08839339711271421	-0.17498786794988005	-0.0017989262755483681	0.05488493403547911	0.045439354029165005
ACTL6A	-11.634525934337372	2.0742914506216823	54.689067078926556	-0.5316446428239988	-0.6213285005233223	-0.4419607851246753	1.2667267419917353e-28	3.232428156815974e-29
ACTL8	-1.9412228744859463	0.4525712308985115	-5.768661660050977	-0.20646948698026932	-0.4158170749931957	0.0028781010326570655	0.06380811191678978	0.05321217870416306
ACTN1	-1.0274079164134031	4.650706783018271	-7.801016566725834	-0.03386618467442256	-0.09856031744041141	0.030827948091566283	0.33392010534905486	0.3045087144979044
ACTN2	4.672527085005454	3.035971603588967	2.4611219217578686	0.16809952391922528	0.09749115375964121	0.23870789407880935	5.5516766358092415e-06	3.436779726863274e-06
ACTN3	4.753740470919845	2.018783422986564	2.8347348289684184	0.14469177002916203	0.08495387814939033	0.20442966190893375	3.7927754336145254e-06	2.3293682751579474e-06
ACTN4	19.50624282516095	5.04616747471608	150.03085850065673	0.6129900455882675	0.5513133174900439	0.6746667736864912	9.13996199221485e-70	8.783118083096622e-71
ACTR10	0.7936972114208427	2.1446731474603986	-8.013633292720746	0.08879157315708608	-0.1307713973605162	0.3083545436746884	0.45775167764619584	0.4275843885311472
ACTR1A	-3.848968132213989	2.7952631738056715	-0.9786722983872931	-0.15713895942674905	-0.23726636637546575	-0.07701155247803235	0.0001880061234085958	0.00012713167845276727
ACTR1B	-3.0042403374812054	1.9585460466119813	-3.836386286926177	-0.14266091891906843	-0.23586005250277758	-0.04946178533535929	0.0036762060613815426	0.002737347813742925
ACTR2	-15.11184750359581	4.284764666814281	93.31619783880419	-0.4658748246060473	-0.5263800956511357	-0.40536955356095883	2.7061448075302328e-45	4.445909949279237e-46
