ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
ARHGAP5	2.21174847289406e-15	4.04066583337559e-24	0.131749890746309	-10.9829854096307	4.61418285094496e-28	1.24046404085869e-27	NA
PTN	2.56571463036675e-15	4.19148378148522e-06	0.0726983092781681	-7.92978800415728	2.19520298294994e-15	3.9040840742925e-15	NA
RAP1A	2.36345837753117e-15	1.33608099148457e-37	1.5660726112194e-14	-16.2747656024418	1.49089284373808e-59	7.71703937624425e-59	NA
S100A9	2.41364539237628e-15	1.07445888627392e-06	1.20949529033265e-07	-10.2387813333564	1.32899778979105e-24	3.21107594170602e-24	NA
VCAN	2.43660362763896e-15	6.16882621892175e-35	1.32436930582602e-10	-15.2554461067534	1.51456356558212e-52	6.92942802828336e-52	NA
MYH14	2.44946695643084e-15	0.273491519908073	3.90531383337607e-11	-8.62328624181543	6.50595601085798e-18	1.25767310176452e-17	NA
EMC4	2.45343395657399e-15	0.468952508916428	0.397778818643048	-4.71480394370688	2.41943597251469e-06	3.02691340284305e-06	NA
CHMP1A	2.48577644451786e-15	0.292742116808589	2.86291928666518e-10	-8.41246646936928	4.01477617515428e-17	7.58346610862475e-17	NA
FN1	2.55047544960761e-15	4.94112239349003e-56	3.22635718642115e-31	-20.2724591810863	2.25121390932838e-91	2.05093078044242e-90	NA
MAPK9	2.59995939335126e-15	0.0863210319388673	0.681294985227059	-5.03127243232199	4.87235207959649e-07	6.28464555369723e-07	NA
ACADVL	2.67458916643469e-15	1.59569283971377e-45	2.39897663307155e-19	-17.8098260317973	5.92938243050694e-71	3.73874513981783e-70	NA
SPG7	2.73700742429055e-15	2.32827748212818e-30	3.90359945758913e-24	-16.9002869958848	4.47722167990417e-64	2.53985901623353e-63	NA
DHRS1	2.81046853512006e-15	0.000265245566368714	0.00127547738812654	-8.25280312896984	1.5472181779899e-16	2.8632618149781e-16	NA
PLIN4	2.86146728105303e-15	1.92773484414768e-25	2.05953343595668e-19	-15.6470456655625	3.48004085068801e-55	1.65931920305033e-54	NA
RAB1B	2.87155765090882e-15	0.00354408784823538	0.35634036778908	-6.27602625708165	3.47335551503903e-10	5.07681803574966e-10	NA
SMARCC1	2.8916683739669e-15	4.25505683102024e-07	8.61238363770753e-07	-10.1125211096968	4.8616820479616e-24	1.15481598235143e-23	NA
PDE6D	3.02738587020506e-15	0.00764119567917967	0.0381627534266384	-6.9286851055391	4.24770113154566e-12	6.69592160190926e-12	NA
TMX2	3.27600165037886e-15	0.16082117903154	2.44193128165848e-06	-7.70972957268663	1.26084621344038e-14	2.17496089104533e-14	NA
FTO	3.43850347643429e-15	1.02479558575524e-08	2.0635219232993e-21	-13.1773371755101	1.18500022535777e-39	4.23377140955434e-39	NA
PTPN1	3.53080798587331e-15	1.98650017657535e-08	1.59257806006929e-13	-11.8713313570727	1.66791951064313e-32	5.03570359510479e-32	NA
GKAP1	3.60815974509616e-15	0.427169131130912	0.00849815453062623	-5.97615577103121	2.28464556385907e-09	3.23570003354067e-09	NA
CDH5	3.60973396547992e-15	5.43626132724138e-09	4.94239567813436e-07	-10.6180596451917	2.45613339531087e-26	6.27236422307664e-26	NA
CSRP1	3.79986468982607e-15	1.5402935054586e-11	7.48667444846162e-12	-12.2195638059019	2.44392465298306e-34	7.7425676277819e-34	NA
PLCB1	3.99353505937884e-15	6.15047875981309e-12	0.250582508544618	-8.78558210161875	1.55556884394146e-18	3.07332667154709e-18	NA
KIF16B	4.05342099479652e-15	0.00308721916810315	0.0384974447150229	-7.08562617705242	1.38416987569112e-12	2.21757058618578e-12	NA
PSMA4	4.08587112741376e-15	0.0498704704005289	0.0017122894606437	-7.12323730623771	1.05421078527578e-12	1.69625873956221e-12	NA
ISOC2	4.18485799071328e-15	1.00535928037334e-42	3.66200489611379e-16	-17.0186335970083	5.97487257511296e-65	3.41552605887227e-64	NA
MAN2B2	4.28011849168849e-15	2.26265367249083e-24	5.2841761611973e-19	-15.4195641810963	1.20917603739122e-53	5.66678715901724e-53	NA
C2CD2L	4.36831153414069e-15	0.558722406345052	0.498684923692365	-4.39477700587586	1.10886522969045e-05	1.3461649766277e-05	NA
SPTB	4.44219501670211e-15	5.014344350979e-22	2.39291889162118e-28	-16.3451179475444	4.71258208860323e-60	2.4812603264083e-59	NA
SRRM2	4.48182366911195e-15	3.49530413345247e-12	2.8458616325735e-42	-16.2727678891503	1.5403464078021e-59	7.95718174119813e-59	NA
NPL	4.77302426968227e-15	6.98589674103856e-28	2.90406796684165e-05	-13.0758918328153	4.52228736686706e-39	1.59599313992147e-38	NA
NME2	5.08550754507852e-15	0.891359263396731	0.964821969987184	-2.70990851927645	0.0067301767896727	0.00729991235610454	NA
ZC3H4	5.18900717299978e-15	0.000412119560770421	0.0072019644409965	-7.80929158309768	5.75103123763287e-15	1.00696279024457e-14	NA
PIP4K2A	5.56920238389064e-15	6.35041113575082e-10	0.0341152952371384	-9.01829946304333	1.91031517692901e-19	3.88941665377092e-19	NA
SMARCA5	5.88198209652792e-15	5.52621358972377e-08	0.0418375054506832	-8.51986180061471	1.59743822331485e-17	3.05285585513734e-17	NA
ATXN2L	6.0146424830974e-15	1.54682475905585e-11	4.10303000101552e-23	-13.9659100690959	2.51669989310286e-44	9.8287333663071e-44	NA
WASF2	6.01490651865807e-15	6.29189091112899e-05	0.00340032780855233	-8.23107473578962	1.8554115897592e-16	3.4202165449778e-16	NA
JUP	6.12627015224542e-15	6.85836452971296e-12	6.38206405450844e-12	-12.2661176747258	1.37699032276014e-34	4.38915665379793e-34	NA
ELP3	6.26456454106711e-15	0.891345636542472	0.409326145087965	-3.87176734608133	0.000108049059987525	0.000126223042904807	NA
EMC8	6.30810031619571e-15	0.0384745386371423	4.82343267593481e-10	-9.00289207391007	2.19848432155146e-19	4.46738884402761e-19	NA
DNAJB12	6.52042762109003e-15	0.079898418146881	4.96853164324252e-09	-8.56959837113553	1.0384657961615e-17	1.99339449137717e-17	NA
SLC44A1	6.57769813591847e-15	2.43048414323414e-05	0.45994083825465	-6.85147571807177	7.30920069399676e-12	1.14181567598111e-11	NA
VPS18	6.89576519653341e-15	2.46887805769504e-06	2.46514564750871e-18	-12.0785503650519	1.37115757396195e-33	4.27880125959812e-33	NA
SPR	7.05620024125098e-15	0.00495086138716195	1.96213310523059e-05	-8.30603315192813	9.89545985131958e-17	1.83974918322246e-16	NA
FUCA2	7.68354656053844e-15	2.49843098909076e-06	4.02263072784505e-05	-9.34868910593101	8.87407183379716e-21	1.88882658262736e-20	NA
ESYT2	7.68940660164129e-15	3.24128655777119e-11	0.0164863038640625	-9.43905407350813	3.76159781647401e-21	8.13969710536514e-21	NA
PTK7	7.83408562999072e-15	1.09945305036731e-16	8.56994302117509e-20	-14.3892045702717	6.04875760333419e-47	2.49925631870885e-46	NA
ERI3	7.86013007652688e-15	6.01849303552109e-09	0.00131332627294087	-9.4622427100056	3.01407990231536e-21	6.53846691069411e-21	NA
ITCH	7.99428731763671e-15	0.00095751725718773	0.00632271314318999	-7.66493906382978	1.78916126494341e-14	3.07371760245563e-14	NA
TIMP3	8.13698978900162e-15	0.000538130042865039	0.934026423622989	-5.45042812379901	5.02487081778646e-08	6.74390557123972e-08	NA
PAWR	8.39431136438548e-15	6.28799817172103e-32	0.0010457833060257	-12.9621771122839	2.00475747432077e-38	6.93862167758925e-38	NA
HBA1	8.59864590726933e-15	0.000310132011855923	0.331838226818869	-6.65537951353792	2.82569957992585e-11	4.30937825117979e-11	NA
PGM3	8.62154662552769e-15	2.86468576070638e-08	8.12416925429105e-28	-13.836449483324	1.53608544605417e-43	5.91029326211081e-43	NA
RPL38	8.81737781842167e-15	0.285066640922576	3.23001960353834e-08	-7.87518826096011	3.40230166291496e-15	6.0056916357257e-15	NA
BLMH	9.24883585361492e-15	0.00335521042389373	2.4203676831737e-15	-10.5092343428099	7.83268593256476e-26	1.96364492632298e-25	NA
HNRNPAB	9.35393328576876e-15	1.98026385276529e-17	4.83982828963657e-14	-13.5783973752792	5.37905478614279e-42	2.01889199116268e-41	NA
ACOX3	9.77853567674752e-15	9.28306904925786e-08	5.01548211687688e-16	-12.0626576250702	1.66327651951412e-33	5.1779559871409e-33	NA
ZNF185	9.84994980259634e-15	1.47290351460571e-05	0.578113560366927	-6.71638368235255	1.86289883858272e-11	2.86033050717453e-11	NA
GIT1	9.95501717684804e-15	0.0357352464804697	0.0108044373736101	-6.7843608020073	1.16601595650639e-11	1.80739422102093e-11	NA
UGGT1	1.00628011624092e-14	0.946759553964188	0.0923798647033706	-4.25036605860884	2.13421430766866e-05	2.56283075449962e-05	NA
CAND1	1.01466992125699e-14	0.0795501886199673	1.8218235581661e-12	-9.24177005630995	2.42452689238173e-20	5.07949613136116e-20	NA
CUTC	1.05354252215805e-14	0.000835884840796553	4.83463458285178e-09	-9.53980950550618	1.43094917642967e-21	3.13687215161701e-21	NA
MAN2C1	1.06083257066773e-14	0.124931196560279	1.15325200377003e-15	-9.65177134139815	4.83138662181234e-22	1.07497319104653e-21	NA
OSBP	1.06130859133917e-14	0.676441475732129	8.38387080543702e-08	-7.16908056057414	7.5503119370545e-13	1.22281203912072e-12	NA
CD47	1.07506037604172e-14	0.0860643598057094	0.726610480942492	-4.85211999567275	1.2214867628259e-06	1.54979857078545e-06	NA
TBCB	1.07664576440957e-14	0.72631423209359	1.72070529764758e-11	-7.88992485425811	3.02368548869275e-15	5.34825294531781e-15	NA
RARRES2	1.0787599061376e-14	6.92056599768543e-14	0.258519280263384	-9.05668416051386	1.34476291770598e-19	2.75411681019941e-19	NA
AGR2	1.17571166645332e-14	0.00156000801393389	0.0335416554281292	-7.16870509561367	7.57104465097588e-13	1.22578818158657e-12	NA
CBX3	1.10863457759311e-14	0.186652520861739	1.32082318312546e-23	-10.6654122033763	1.47742472040304e-26	3.79721511637184e-26	NA
RRM2B	1.14315356248207e-14	0.696774679667671	4.69003529541558e-05	-6.36491268612593	1.95400860188309e-10	2.88034931906937e-10	NA
S100A8	1.207148406138e-14	0.00273702359820748	2.98489752156901e-27	-12.212941496251	2.65127346290465e-34	8.3892485121837e-34	NA
CPM	1.21408205051129e-14	1.74034380355857e-05	6.77426805498522e-08	-9.83597521237218	7.88004087073638e-23	1.80105327810064e-22	NA
LAMP1	1.22995196551382e-14	0.25731683123221	0.0529567502001888	-5.71140670705887	1.12046115147065e-08	1.54074515198264e-08	NA
MMRN2	1.2434327735353e-14	1.63827884122712e-38	2.01682980395046e-18	-16.8729721003813	7.1125840024631e-64	4.01297852286476e-63	NA
RAB11FIP5	1.24879864162646e-14	0.934596461594467	0.0105616112201578	-4.85947393283335	1.17698077039828e-06	1.49478856631149e-06	NA
SLC1A1	1.29400289287589e-14	7.75824197776554e-32	2.61515718449894e-15	-15.6588691244295	2.88990210606602e-55	1.38046563413732e-54	NA
PFN2	1.29880124510374e-14	6.78443977064132e-23	0.00922001743641229	-11.4053988817135	3.92971857949351e-30	1.11281415626158e-29	NA
CENPV	1.32904810394866e-14	0.0153035998581999	0.000641222794468939	-7.50323735622548	6.22606643139129e-14	1.052583606633e-13	NA
EMILIN1	1.3378379941525e-14	3.01904016501198e-08	0.0065890799279416	-8.95453105114652	3.41182736943006e-19	6.87919611464154e-19	NA
RAC1	1.35145502535381e-14	0.132488163835294	0.00574840925703668	-6.49734787541798	8.17482848484385e-11	1.22340212250166e-10	NA
TMED4	1.35156742722307e-14	0.4901003331901	8.68491626339971e-07	-7.16979695955452	7.51090775970179e-13	1.21680916119491e-12	NA
GPNMB	1.4002246379388e-14	2.21586130187848e-10	6.4131123901988e-06	-10.5125572695207	7.5614871564165e-26	1.89656972939627e-25	NA
INPP1	1.45658337390496e-14	3.63838169110886e-05	0.00228008841759692	-8.31715531011868	9.0099654464388e-17	1.67691736144453e-16	NA
CD2AP	1.46067657071784e-14	0.0898752673738613	0.215742201369112	-5.6175807650606	1.93649663579768e-08	2.64331028586186e-08	NA
ITIH1	1.4625268655915e-14	6.50684222189975e-52	3.51884351014655e-10	-16.6745916383769	2.00577467504046e-62	1.09831998521689e-61	NA
CRYAB	1.4724344957688e-14	5.72197708518249e-19	0.00122854473104684	-11.2290681006674	2.93558294625993e-29	8.14882736736615e-29	NA
EXD2	1.50593349012572e-14	0.356951429397007	0.000496160898950136	-6.4993030154134	8.06929838282884e-11	1.2083042656153e-10	NA
HSP90B1	1.60370556954434e-14	8.33426327525251e-17	2.11994612102472e-20	-14.4426199363974	2.79030577169274e-47	1.16121364994765e-46	NA
NEDD4L	1.64426160249028e-14	3.90694017765742e-08	7.7999478874472e-12	-11.3738038392962	5.64717586009672e-30	1.59395598612171e-29	NA
BLVRB	1.65277359991036e-14	0.00212630071069042	0.23657551768297	-6.44433018790559	1.1611205514961e-10	1.72575688825221e-10	NA
PIGR	1.6726738816151e-14	9.74234089763058e-39	1.87094706173627e-10	-15.4804904570983	4.69876897418699e-54	2.21203585554034e-53	NA
AP3S1	1.67346645498126e-14	4.03393754120332e-10	1.93422552225334e-16	-12.6268463264376	1.50177251045766e-36	5.00142163854082e-36	NA
ATP11A	1.69165014360702e-14	5.35176435525604e-27	9.86670526574622e-08	-13.556129312464	7.28817580317004e-42	2.7275604696468e-41	NA
CTTNBP2NL	1.75174569335249e-14	0.0117570599755849	0.556663624725391	-5.60068621683456	2.13504909851863e-08	2.90822870136002e-08	NA
PSMD14	1.7737907496057e-14	0.0390582023199275	0.0034954758947397	-6.94874841430962	3.68541101224788e-12	5.82720610508008e-12	NA
CRB2	1.87123188652828e-14	3.80608133992096e-05	3.36404046261052e-05	-8.95564985817022	3.3774028192016e-19	6.81242709014606e-19	NA
BCAT2	1.99374400013948e-14	2.47421970631376e-06	4.63772099814984e-07	-9.83503610942987	7.95390692129437e-23	1.81713762865935e-22	NA
CIRBP	2.09952108355715e-14	4.93031072572372e-07	3.33812674929956e-11	-10.9562786029232	6.19965946115905e-28	1.66154706424263e-27	NA
ABCB6	2.15595322398886e-14	2.34459845687022e-43	1.11704766594616e-37	-19.6779129319173	3.33454115859357e-86	2.83435998480454e-85	NA
AKT1	2.16253465698086e-14	3.08197188018449e-20	3.57214812112145e-05	-11.9301760267332	8.239907151352e-33	2.50960169797032e-32	NA
WDR81	2.23495298802272e-14	7.61773273705898e-14	0.0022506674337472	-10.2608597626975	1.05760860579166e-24	2.5624964915362e-24	NA
ARPC4	2.26070799113879e-14	1.42344418443366e-16	5.30203767772464e-18	-14.0249199741973	1.09735855440693e-44	4.31478397583133e-44	NA
PRPF38B	2.40358993872885e-14	1.79304744730813e-24	1.28492966112092e-06	-12.922163666232	3.37515004969459e-38	1.16429247735486e-37	NA
HM13	2.41050394447267e-14	1.24289829086586e-33	9.68388166574514e-19	-16.3546676744869	4.02900386483639e-60	2.12349322237881e-59	NA
ABCD4	2.42167666544259e-14	0.0703241980090647	0.18757814205982	-5.7136372911388	1.10586576294324e-08	1.52188193090761e-08	NA
MAGOH	2.46014617922562e-14	4.71798873472163e-07	3.69159899327925e-10	-10.7356651630861	6.92186802597328e-27	1.79947813448841e-26	NA
PHB2	2.52286845075648e-14	4.95731540882768e-13	0.0394238864599378	-9.47999208672618	2.54302356982912e-21	5.52581813293697e-21	NA
NDE1	2.53513223431893e-14	1.09731585901398e-05	0.224056420842321	-7.2357989740139	4.62796407514781e-13	7.57541507832565e-13	NA
CCM2	2.58216879181099e-14	1.43909992934344e-12	0.59834945217149	-8.23426515031333	1.80663150581862e-16	3.33147716882966e-16	NA
RHOB	2.7022849728009e-14	0.00964124383262254	0.0040735182047078	-7.2213205832748	5.14851174626422e-13	8.41160744474449e-13	NA
KARS	2.81317888868405e-14	0.00875684590591834	0.986255831858006	-4.43851095143859	9.05833761940417e-06	1.10639756506552e-05	NA
DCAKD	2.83641867563754e-14	0.000231769485405263	0.17793331219985	-6.89337563200547	5.44837540897054e-12	8.55491967324622e-12	NA
NOP14	2.85318443770917e-14	4.85866229549149e-05	0.0119563094640804	-7.89279583829352	2.95490797408002e-15	5.23015695174013e-15	NA
JAGN1	2.85982751845153e-14	0.000214147300005212	6.65117846382122e-09	-9.65242237941535	4.80080472644465e-22	1.06862585310077e-21	NA
MTFP1	2.8600379854916e-14	0.026182587110887	7.76326840218513e-05	-7.64235550139464	2.13283307164726e-14	3.66171539231321e-14	NA
CD44	2.89105237250589e-14	1.67107890882918e-22	2.09069725475352e-14	-14.2938250822494	2.3910715268819e-46	9.77089872964622e-46	NA
ITGB6	2.91700633869809e-14	1.15110401254475e-17	3.32092903848721e-08	-12.3493980883902	4.90772316574479e-35	1.58080346180832e-34	NA
CLPTM1L	3.01085650963317e-14	0.259419013058102	9.85169032986877e-26	-10.724061603234	7.84796057775572e-27	2.03109905101917e-26	NA
HMGCS2	3.26550716476322e-14	1.26371053778617e-65	4.93609488603635e-74	-24.6703753598274	2.22478753034767e-134	4.06082271328722e-133	NA
NUDT12	3.35522779493427e-14	4.073743945189e-13	0.355559503685264	-8.67319766943477	4.20151674314255e-18	8.17974928810912e-18	NA
ABLIM3	3.37287730205279e-14	8.46465529181337e-37	6.40109387030939e-06	-14.1298381755235	2.48715172209961e-45	9.91430134740398e-45	NA
HSPA9	3.4085422839845e-14	1.17306740780536e-24	5.660235126064e-11	-13.9275146715967	4.31097219204001e-44	1.67355801067105e-43	NA
TSPAN33	3.44716998368697e-14	3.65301189549151e-36	4.97780896200316e-05	-13.7890011805657	2.96841355532773e-43	1.13625366554929e-42	NA
LYPLA1	3.46449676002307e-14	0.000534725725190357	6.41990384484976e-07	-9.00840487798289	2.09075217652137e-19	4.25345828011895e-19	NA
LRPAP1	3.4731435384229e-14	0.0168957172983453	0.000407901372316635	-7.48177254775714	7.33267774217287e-14	1.23565240086761e-13	NA
HNRNPA1	3.51480150877651e-14	1.53601527741526e-16	0.000125570228460008	-11.1537580654739	6.864461926201e-29	1.89638507382356e-28	NA
STX12	3.52531166393937e-14	0.00380798921172668	0.424683099994219	-5.97297048415122	2.32972062953848e-09	3.2977433237712e-09	NA
TPBG	3.77709027435089e-14	6.13967485203797e-08	2.08744491299574e-05	-9.73685692189437	2.09947606001697e-22	4.73611208335138e-22	NA
CA1	3.57508092901035e-14	0.00295054430487947	0.0565811794447523	-6.8256940160334	8.75012555576852e-12	1.36241104882095e-11	NA
CLPTM1	3.67156052805161e-14	2.25432136418966e-33	5.76246880772437e-14	-15.5214765695453	2.48271561145801e-54	1.17303238971885e-53	NA
CNDP2	3.7308160151146e-14	0.0486231876795394	0.376048145431314	-5.45810225960817	4.81250481081089e-08	6.4655604405574e-08	NA
PPP3CC	3.79015678462292e-14	1.84293755744298e-07	4.27719796858561e-10	-10.7942531967248	3.66429338665261e-27	9.60284846214956e-27	NA
HEATR5B	3.86281890857126e-14	0.00108143737017226	0.00212616736573943	-7.73685483193911	1.01906302157066e-14	1.76470234294626e-14	NA
DCPS	3.86720964359254e-14	0.0171439102583879	0.283610382235531	-5.86794627825654	4.41226154263638e-09	6.17502947129256e-09	NA
TMPO	4.13220914092697e-14	1.01188307209951e-12	4.03154792529617e-16	-13.0204701855164	9.35928204965143e-39	3.26320276288785e-38	NA
CD63	4.27817486342596e-14	4.62789887193619e-31	3.31285551306858e-44	-18.9883516985188	2.12907101342393e-80	1.6121437280686e-79	NA
LYPLA2	4.41803240225643e-14	1.2737155943178e-18	0.000418765091101375	-11.2740817609914	1.76207424504526e-29	4.91491164757397e-29	NA
H2AFX	4.66756008154896e-14	4.2278709857957e-05	0.138002999783835	-7.19980139289156	6.03003268595368e-13	9.80257188510345e-13	NA
THAP4	4.84093125342803e-14	5.25641143664464e-28	0.383698161334118	-10.7671901294126	4.91781233919788e-27	1.28297190514079e-26	NA
USP4	4.8743132978466e-14	0.164790721981272	0.708140808054138	-4.54447408582111	5.50725817856976e-06	6.78880498694784e-06	NA
DGUOK	4.92336338938085e-14	0.0432065571827109	0.230164611786121	-5.71338711301696	1.10749350938105e-08	1.52371891980963e-08	NA
ABRACL	5.0583861523276e-14	4.16442625701237e-11	5.44826732604954e-12	-11.9673396567162	5.26911135722146e-33	1.61234807530977e-32	NA
NARS	5.21605293613723e-14	0.000446352439959489	0.062483971472019	-7.09672534901587	1.27747572001389e-12	2.04852919097172e-12	NA
CNOT7	5.3318626730957e-14	0.00083766335998251	0.0214260032008009	-7.27462622136988	3.4738093926201e-13	5.71678470750071e-13	NA
RNMT	5.4049538193552e-14	0.0610094257014702	1.17629776845464e-07	-8.16721738093673	3.15583942010648e-16	5.7703608658678e-16	NA
NOP2	5.6699533556502e-14	4.86895849241583e-18	2.22887656003708e-31	-15.9317192402236	3.8171581163987e-57	1.89473821770096e-56	NA
TUBB1	5.84523512277634e-14	2.2059099509557e-62	1.49899429118075e-33	-20.8202401153143	2.83760108210108e-96	2.71345603475916e-95	NA
PLCG2	5.91267172193315e-14	1.55906270114136e-05	6.1534701849679e-13	-10.7879455172421	3.92465011649619e-27	1.02696327495036e-26	NA
HIST1H1C	6.10509086853522e-14	3.7996894356251e-06	0.814035053507973	-6.34957559676471	2.15909746172733e-10	3.17816213806044e-10	NA
AFAP1L2	6.16203642946086e-14	0.681407521270046	5.02727276140886e-32	-10.77434835856	4.54992407472901e-27	1.18878478336214e-26	NA
IRF9	6.16972358871091e-14	1.79332611462393e-09	0.0120728852280037	-8.98939949480723	2.48584897904751e-19	5.03754826217574e-19	NA
ATP6	6.17934748808956e-14	1.00778257777396e-35	1.88606980584311e-39	-19.0083029258774	1.45586667459717e-80	1.10884603825102e-79	NA
ATG9A	7.13629103259737e-14	8.94780835670534e-82	3.87160021412747e-07	-18.1596653980297	1.07678965302297e-73	7.25577691065479e-73	NA
YWHAE	7.17323132472839e-14	1.38492521014386e-14	0.353358655639838	-8.87848928586179	6.77745242743334e-19	1.35705571699416e-18	NA
NBN	7.23817813397219e-14	0.0092437737859324	4.84432216199907e-13	-9.74708600250722	1.89839245162578e-22	4.29366849276404e-22	NA
RPL26	7.37572986466285e-14	6.74079631951757e-14	1.76096623618327e-05	-10.9278057062222	8.487601074221e-28	2.26191090102959e-27	NA
ARPC5L	7.74516800468128e-14	2.33283480738087e-31	0.00174249807009143	-12.6402828737606	1.26597675674613e-36	4.22696475519473e-36	NA
ARPP19	7.78691759228749e-14	0.0872500030683519	0.0164415201744773	-6.27785105019616	3.43284538395724e-10	5.01901677553276e-10	NA
DDX49	7.91568364275359e-14	4.14568030113843e-15	0.780145327192731	-8.29672050265505	1.07024775672596e-16	1.98694819075248e-16	NA
PTPRG	8.12485464977172e-14	8.43031364556419e-05	0.42037077326541	-6.54679575146496	5.8784672146913e-11	8.85087885696791e-11	NA
ARFGAP3	8.42145646270439e-14	5.97590756675225e-20	0.565186065888583	-9.39761114886981	5.58158771563747e-21	1.19733687821634e-20	NA
HIST1H3A	8.71137368517252e-14	7.07298413539488e-07	5.75182817067753e-05	-9.26452192027157	1.95953187901606e-20	4.11691633063068e-20	NA
C1orf123	8.826334768564e-14	0.00484590066875182	0.357477591352743	-5.95670330584754	2.57376879417757e-09	3.63528245107568e-09	NA
RALGAPB	9.13029212774617e-14	0.0807675801493965	0.023624217376188	-6.20359606962457	5.51873247759744e-10	7.99455481717123e-10	NA
SLC1A5	9.15023626896247e-14	0.613880380956146	1.01501447204627e-07	-7.08280511460161	1.41265277789668e-12	2.26041825611151e-12	NA
SP100	9.44781195807185e-14	1.1048818669608e-11	9.51097370515885e-14	-12.3572169949793	4.45307940636437e-35	1.43702971910096e-34	NA
RPLP1	9.44846562766948e-14	2.5530629965298e-10	6.43247075007767e-10	-11.339886210195	8.32526407825952e-30	2.33844620599925e-29	NA
POGLUT1	9.56664446459903e-14	4.3707320954475e-15	0.0385257233117783	-9.74516112000104	1.93471714969879e-22	4.37392377780666e-22	NA
TRAP1	9.59734983247879e-14	0.0105293322872242	0.152901408164328	-6.16915396309416	6.86563516761592e-10	9.93187823746886e-10	NA
CSRP2	9.90524939830282e-14	0.26613351672959	2.55178238790768e-07	-7.50381896208123	6.1984897365374e-14	1.04826214595148e-13	NA
IKBKB	1.0116007344366e-13	2.0196003378835e-23	0.000207553711137354	-11.9976589396449	3.65488532690757e-33	1.12634558474959e-32	NA
RRP12	1.01272476648978e-13	9.40993354460634e-24	3.18224037077093e-39	-17.5376330443057	7.39437325190189e-69	4.52003873753156e-68	NA
NFYC	1.06465245091632e-13	4.59812131730689e-05	0.00937272593563978	-7.85302935559969	4.06106563223964e-15	7.15154482698395e-15	NA
DLG3	1.08520792154589e-13	2.32168684218362e-12	6.84929273314993e-09	-11.5071932213344	1.21364318760844e-30	3.48420080680967e-30	NA
ABHD12	1.08894872200102e-13	0.0018384974488681	0.00475725553963033	-7.41029484289221	1.26018928994079e-13	2.10382050265468e-13	NA
NPEPPS	1.12098854729063e-13	7.08776833863276e-05	3.40230533836569e-14	-10.7561417297042	5.54431238512965e-27	1.44424201439381e-26	NA
TIA1	1.13740162587408e-13	5.71746167262785e-07	0.242347745447924	-7.44523281308058	9.67736030430991e-14	1.62392349364581e-13	NA
STX6	1.14246724983361e-13	0.129330986033132	1.27063420895782e-06	-7.60100068093656	2.93849564408311e-14	5.02830734885537e-14	NA
UBR3	1.19313304089545e-13	0.000125935316719085	0.0320923172346034	-7.41109804299741	1.25257935957231e-13	2.09178742487806e-13	NA
FUOM	1.26573570702065e-13	3.19789233712934e-20	1.40988013486592e-08	-12.7057043224091	5.49722568939296e-37	1.84851764940027e-36	NA
AP2S1	1.30126653107011e-13	6.24027027088461e-06	0.000250176177115631	-8.7544183584675	2.05158747309965e-18	4.03644403746762e-18	NA
SUGP2	1.37320863392647e-13	1.45920451910711e-10	0.190412612703662	-8.36332727438269	6.09737689318007e-17	1.14177662340975e-16	NA
MAP1B	1.47913077705587e-13	7.17833466620087e-20	1.15779401966593e-53	-18.3154979911188	6.22548030338483e-75	4.26679163876257e-74	NA
EIF3H	1.51620258851247e-13	1.82243557317156e-16	0.332647649608159	-9.1656532195911	4.92477926529436e-20	1.02066540789089e-19	NA
SLC12A2	1.53915607854845e-13	2.25890175138841e-21	0.0134382004210545	-10.9258189248628	8.67542650205669e-28	2.31078180561694e-27	NA
CEPT1	1.54639006536421e-13	2.40971978822804e-30	9.27351155877351e-26	-16.8040931122282	2.27769464323058e-63	1.27130552940831e-62	NA
DDB1	1.67354481281913e-13	8.86933498922975e-18	2.52639289414432e-15	-13.6329442998264	2.55077751609867e-42	9.60140711920787e-42	NA
TUBGCP3	1.67430599064993e-13	1.68520320343722e-06	2.62265086074187e-16	-11.5655423050231	6.16008632794235e-31	1.78323701045944e-30	NA
PRKD2	1.67913410499532e-13	1.17778738933841e-13	4.75765756693539e-10	-11.9646693004734	5.44139449242756e-33	1.66311011454807e-32	NA
PDAP1	1.73701438553062e-13	2.99748331900225e-09	0.23241295618664	-7.98038901095862	1.45872817040221e-15	2.61215282011438e-15	NA
TOMM22	1.79821332396883e-13	3.30562191947482e-07	1.35004127316666e-06	-9.77731034472878	1.40905205516808e-22	3.20222315027712e-22	NA
RPS19	1.85422348879149e-13	3.63448536433459e-10	4.72816921404458e-08	-10.8327019459133	2.40938989866028e-27	6.34615000143332e-27	NA
UGGT2	1.89025192208997e-13	1.46575487576661e-19	0.000136522502267024	-11.4742985553882	1.77612120340269e-30	5.06267534252099e-30	NA
MPP2	1.94236871532879e-13	0.130119262114861	0.000631084774092622	-6.70291555222693	2.04301545510962e-11	3.13410981936899e-11	NA
PON2	1.96601244389393e-13	3.38053931378038e-40	1.22025511110571e-30	-18.4314864252394	7.34373172403005e-76	5.13468984252746e-75	NA
NUP50	2.00515693319408e-13	5.98764039845317e-09	6.16699865739772e-05	-9.696413683077	3.12282630446952e-22	6.99308757462352e-22	NA
