ID	ind.p.PDC000127	ind.p.PXD030344	ind.p.PXD042844	stat	pval	FDR	weight
COMMD3-BMI1	3.18073457387937e-24	0.5298904179627	0.000323991429530741	0.000323991429530741	3.14843320178138e-07	4.75694148000777e-07	NA
POSTN	3.29470209936618e-24	1.21854750302017e-71	9.75975737351536e-54	9.75975737351536e-54	2.85758591969664e-106	9.40833035079868e-105	NA
RPL24	3.41873322212301e-24	6.13566419847179e-30	4.86793249154018e-07	3.41873322212301e-24	3.50632105321429e-47	1.94870535457487e-46	NA
PRPSAP1	3.42658604389333e-24	0.865934522142821	0.646118081164514	0.646118081164514	0.712937735420652	0.720556071431559	NA
TMED5	3.44271150090904e-24	0.000621354375964815	0.00432521093384322	0.000621354375964815	1.15776399503046e-06	1.69176637700799e-06	NA
KCTD6	4.42236811009718e-24	NA	NA	NA	NA	NA	NA
ATL3	3.48179317926321e-24	1.21683192566975e-37	4.02440516388309e-10	3.48179317926321e-24	3.63686512294914e-47	2.01910057306099e-46	NA
OMA1	3.49583019000669e-24	2.05024506533723e-19	3.35219629110104e-11	2.05024506533723e-19	1.2610514483819e-37	5.55460595637819e-37	NA
EFHD1	3.66653513770936e-24	2.53240259410746e-25	4.052849413258e-09	3.66653513770936e-24	4.03304397481723e-47	2.2342805917997e-46	NA
ZNF428	3.67348087569513e-24	0.0187883975672064	NA	NA	NA	NA	NA
RELL1	3.80525433974927e-24	1.60052595996196e-10	NA	NA	NA	NA	NA
LIX1L	3.96234164470766e-24	0.706413115344239	NA	NA	NA	NA	NA
FAHD1	4.29917043172087e-24	2.77847729922971e-07	8.50761910487171e-25	4.29917043172087e-24	5.54485992029489e-47	3.05231336564805e-46	NA
FHL2	4.37064808684369e-24	5.13587949616936e-14	0.00378656993638432	5.13587949616936e-14	7.9131774597516e-27	2.64552372401207e-26	NA
UNC5CL	4.37743860959838e-24	4.47764946103607e-06	NA	NA	NA	NA	NA
STXBP4	4.57312845025046e-24	4.9720511240176e-33	NA	NA	NA	NA	NA
GPN1	4.65268747043706e-24	1.94323993420992e-26	0.0156389909314726	4.65268747043706e-24	6.49425020926862e-47	3.56738010439444e-46	NA
IFIT5	4.72511709183091e-24	1.77072033023986e-48	0.111260928440331	4.72511709183091e-24	6.69801945945378e-47	3.6754321970547e-46	NA
TBC1D2	5.07093669655062e-24	4.96749150711734e-26	NA	NA	NA	NA	NA
LXN	5.21936976048215e-24	0.000213050977649177	6.45047467836203e-07	6.45047467836203e-07	1.24825817049495e-12	2.45313147068935e-12	NA
ARRB2	5.30002299055458e-24	6.06988659183002e-17	NA	NA	NA	NA	NA
THSD7A	5.36893210503111e-24	9.55449548529971e-32	NA	NA	NA	NA	NA
COL8A1	5.56611090226481e-24	2.42411776533751e-10	1.193169242191e-07	2.42411776533751e-10	1.76290408178258e-19	4.62929178870923e-19	NA
IFIT2	5.44063610450688e-24	3.20679638542109e-17	4.62463875981603e-24	5.44063610450688e-24	8.88015636649916e-47	4.85747354558661e-46	NA
CPT1A	5.52802552202435e-24	8.43796993406828e-32	2.21826887953266e-06	5.52802552202435e-24	9.16771985164575e-47	5.00424749929289e-46	NA
CYP2J2	5.67738409428781e-24	2.2250495236191e-62	NA	NA	NA	NA	NA
ARL14EP	5.71494649486708e-24	0.509420705179741	NA	NA	NA	NA	NA
RPS8	5.75426916934817e-24	0.754324921573807	1.81463827327506e-18	1.81463827327506e-18	9.87873618850404e-36	4.15770110457913e-35	NA
PXK	5.91156833505694e-24	0.319887755063577	0.00430054668816959	0.00430054668816959	5.53250307940826e-05	7.30644351842644e-05	NA
ERAP1	6.12219457313905e-24	0.00257905994805322	4.64991006042431e-07	4.64991006042431e-07	6.48649706023474e-13	1.2913416650341e-12	NA
MLYCD	6.39399310629348e-24	0.990899808958989	0.0108508196747467	0.0108508196747467	0.000350665705582908	0.000442221333440555	NA
IQGAP3	6.43856195986499e-24	1.02661806190899e-19	2.39208292838259e-07	1.02661806190899e-19	3.16183393511332e-38	1.41183348759309e-37	NA
VPS35	6.81098923676409e-24	0.258537810750058	0.0929024718215611	0.0929024718215611	0.0242889496332611	0.0271197930869766	NA
HIGD1A	7.00119740609145e-24	1.39782351713607e-18	5.29202385133236e-05	1.39782351713607e-18	5.86173175517599e-36	2.48110078034382e-35	NA
RPL18	7.08724655636097e-24	0.000129830430533071	8.92350686353799e-06	8.92350686353799e-06	2.38885503091424e-10	4.20677856154904e-10	NA
FAH	7.21915118538716e-24	2.03499268728023e-39	2.9331719617132e-13	7.21915118538716e-24	1.5634843151243e-46	8.48981775289834e-46	NA
CMBL	7.34651914513591e-24	7.84493679511785e-26	2.46678715066014e-19	7.34651914513591e-24	1.61914030649546e-46	8.78286535389926e-46	NA
ANKFY1	7.86478751793565e-24	0.00756357266879223	0.0821535641438867	0.00756357266879223	0.000170757506391939	0.000219653943682213	NA
SLC25A11	8.246034968716e-24	4.9174737873623e-52	8.21236480374658e-28	8.21236480374658e-28	2.02328807009448e-54	1.35633305935973e-53	NA
HLA-DRB5	9.07739897739639e-24	1.13744690246368e-14	1.14968336960231e-19	1.14968336960231e-19	3.96531555102034e-38	1.76454845991513e-37	NA
HYKK	1.08421830498147e-23	NA	NA	NA	NA	NA	NA
CFHR5	9.50117369708874e-24	2.23910809826862e-08	1.14897819969333e-13	1.14897819969333e-13	3.96045271011127e-26	1.29411275113058e-25	NA
BCL2L13	9.95040947166191e-24	6.07371726786956e-30	9.20567622178245e-20	9.95040947166191e-24	2.97031945961216e-46	1.60452770808956e-45	NA
PCTP	9.99487571358091e-24	0.000219716931412201	0.0663661942875498	0.000219716931412201	1.44805375944976e-07	2.22533992811157e-07	NA
MGME1	1.01124368142899e-23	NA	NA	NA	NA	NA	NA
TBL1X	1.02204474260926e-23	1.98815827729422e-23	0.00765343133719021	1.98815827729422e-23	1.18583200067205e-45	6.32038736423773e-45	NA
TMEM120A	1.02931898697101e-23	1.40809137152733e-09	0.029154160197827	1.40809137152733e-09	5.94816392612545e-18	1.47414715310646e-17	NA
MYO1E	1.054368518437e-23	0.631541109087048	1.57452287687934e-45	1.054368518437e-23	3.3350789180131e-46	1.79783217943048e-45	NA
MKRN2	1.09471800126151e-23	0.627173311642402	NA	NA	NA	NA	NA
PAPOLA	1.13133155366747e-23	0.978661720778981	1.24193101534288e-13	1.24193101534288e-13	4.62717794061142e-26	1.50912725059941e-25	NA
EFTUD2	1.14673331911447e-23	5.05924489390537e-09	6.72420223237252e-08	5.05924489390537e-09	7.67878764305302e-17	1.8223108266041e-16	NA
ARHGAP22	1.78053314801695e-23	NA	NA	NA	NA	NA	NA
RAB6A	1.30994690999826e-23	5.8435489981849e-15	0.000996383579234613	5.8435489981849e-15	1.02441194682564e-28	3.6055419129817e-28	NA
NOM1	1.31752789872513e-23	NA	NA	NA	NA	NA	NA
RRP1B	1.36024574424971e-23	6.60736698428307e-05	NA	NA	NA	NA	NA
RFK	1.37631826976688e-23	0.612600457365313	NA	NA	NA	NA	NA
ITGB7	1.48987461239744e-23	1.43555392058568e-40	2.43858974537169e-09	1.48987461239744e-23	6.6591790819993e-46	3.57124222521241e-45	NA
NDRG2	1.49049976617686e-23	0.0392142163237834	0.630533275149513	0.0392142163237834	0.0044926605898942	0.00525423120247968	NA
INHBC	1.58067746380712e-23	2.1910709000128e-09	6.76376910838569e-06	2.1910709000128e-09	1.4402375045611e-17	3.52404303797123e-17	NA
SLC7A6OS	1.57028449264821e-23	NA	NA	NA	NA	NA	NA
SZRD1	1.57580348819987e-23	NA	NA	NA	NA	NA	NA
MLXIPL	1.81161794724607e-23	NA	NA	NA	NA	NA	NA
SLC22A11	1.63787339973065e-23	1.00018734676335e-81	1.44743030961214e-09	1.63787339973065e-23	8.04788782063573e-46	4.31154608063307e-45	NA
APTX	1.64149551874295e-23	0.00164211280509976	NA	NA	NA	NA	NA
ALDH1L2	1.69274303303887e-23	4.86618069450249e-09	0.220067617287366	4.86618069450249e-09	7.10391434241868e-17	1.69128432079002e-16	NA
CALCRL	1.70361262663835e-23	2.2193374224708e-12	0.0557218876068336	2.2193374224708e-12	1.47763757843161e-23	4.44573203181101e-23	NA
GNG5	1.73581964096036e-23	7.04275843793722e-10	0.0014403352039011	7.04275843793722e-10	1.48801339175543e-18	3.76857140404662e-18	NA
NUTF2	1.73759206859917e-23	1.16293924335056e-15	2.30775042794792e-05	1.16293924335056e-15	4.05728305117431e-30	1.48948386959836e-29	NA
SH3PXD2B	1.74263562774057e-23	6.45495998898565e-32	NA	NA	NA	NA	NA
ZFAND1	1.80686085822248e-23	1.41124211360953e-16	NA	NA	NA	NA	NA
PMM2	1.81903723531222e-23	1.10630338646401e-08	0.0282421717208098	1.10630338646401e-08	3.67172152162495e-16	8.41793537042442e-16	NA
ACTN4	1.84786284307469e-23	4.158482182692e-43	1.02798177417695e-17	1.84786284307469e-23	1.02437912604482e-45	5.47669086709678e-45	NA
PEX7	1.86058315341116e-23	0.000261999043574634	NA	NA	NA	NA	NA
ALOX5AP	1.96637466211741e-23	4.368965586924e-24	3.76433836922058e-10	1.96637466211741e-23	1.1599887935452e-45	6.18898636309962e-45	NA
C20orf27	1.94083695874213e-23	1.3001317044785e-06	NA	NA	NA	NA	NA
MUC13	2.03146972885504e-23	2.28545523329674e-11	0.374230971123923	2.28545523329674e-11	1.56699168699716e-21	4.41097984619005e-21	NA
HYPK	1.99291885139326e-23	NA	0.000726429859945972	NA	NA	NA	NA
TULP1	2.06162908167404e-23	NA	NA	NA	NA	NA	NA
ZNF511	2.62248741749446e-23	NA	NA	NA	NA	NA	NA
MOB3B	2.08411894199688e-23	0.0231630532310283	NA	NA	NA	NA	NA
FGFR1	2.12332762487486e-23	1.33458193391785e-05	0.000271600074204228	1.33458193391785e-05	5.34327927430349e-10	9.28691573168284e-10	NA
USP12	2.16842505502103e-23	3.56568217851332e-17	0.000318562729585448	3.56568217851332e-17	3.81422681945025e-33	1.51926553711946e-32	NA
VAT1L	2.52864026288379e-23	NA	8.28080172152931e-05	NA	NA	NA	NA
DPYSL2	2.23084119469231e-23	3.71089551067333e-20	1.45090203808714e-10	3.71089551067333e-20	4.13122364734062e-39	1.88679766580034e-38	NA
AK6	2.24578040528075e-23	NA	NA	NA	NA	NA	NA
FES	2.37866911030324e-23	2.19122539020627e-39	1.46073869526206e-09	2.37866911030324e-23	1.69742002089324e-45	9.01938605585968e-45	NA
PSTPIP2	2.45528537355785e-23	NA	NA	NA	NA	NA	NA
CLEC18A	2.49306297367211e-23	1.09702593916384e-09	2.73130125312758e-38	2.49306297367211e-23	1.86460889720844e-45	9.89764845232482e-45	NA
ACAP2	2.62377063388474e-23	3.10534635963375e-06	8.10565216095591e-16	8.10565216095591e-16	1.97104790863226e-30	7.30298519993236e-30	NA
MRPL2	2.81947867639787e-23	0.0182946407591192	4.69430319142272e-07	4.69430319142272e-07	6.61094266698187e-13	1.31561299746135e-12	NA
COX11	2.82592451365638e-23	0.731709394003616	0.375831534309461	0.375831534309461	0.317576112559733	0.328566216693661	NA
APOL3	2.83681434135135e-23	4.78189385401567e-31	NA	NA	NA	NA	NA
RFLNB	2.97638849171337e-23	NA	NA	NA	NA	NA	NA
HELZ	2.88691245171338e-23	3.10126213777635e-05	NA	NA	NA	NA	NA
PDCD6	2.96409251160097e-23	3.62834940861965e-22	1.30110424030656e-16	3.62834940861965e-22	3.94947582930918e-43	2.00832583226455e-42	NA
RNASEH2B	3.1244088251896e-23	3.81497436307177e-05	NA	NA	NA	NA	NA
STOML2	3.19811387220863e-23	4.80780758590047e-17	9.70008256527063e-05	4.80780758590047e-17	6.93450413491265e-33	2.73489693023621e-32	NA
ETHE1	3.3059403743339e-23	7.53239430234784e-05	0.0744101470854476	7.53239430234784e-05	1.7020234447445e-08	2.7394572894681e-08	NA
FASTKD2	3.42492868844501e-23	0.199891470388435	0.803550924746809	0.199891470388435	0.103895832777072	0.111344483334637	NA
SLC5A1	3.4510726861985e-23	1.10817733894632e-29	1.11791118817706e-68	1.10817733894632e-29	3.6841710436624e-58	2.67668404596813e-57	NA
PWP1	3.55070758907557e-23	0.0876323775610821	0.257357632679982	0.0876323775610821	0.0216923667421676	0.0243040473385216	NA
RAB3IL1	3.82748773402874e-23	0.000725356839680762	NA	NA	NA	NA	NA
CENPC	3.837754667523e-23	NA	NA	NA	NA	NA	NA
ATP6V0A1	3.84566895885684e-23	7.26529830103334e-55	1.39414673205603e-20	3.84566895885684e-23	4.43675092233454e-45	2.3431450048715e-44	NA
SPINK1	5.63877433920541e-23	NA	NA	NA	NA	NA	NA
FBL	4.13961033727855e-23	0.00195353681402002	3.01543261579373e-07	3.01543261579373e-07	2.72784960974123e-13	5.52365654724557e-13	NA
MACROD2	4.16195988681935e-23	1.82244018311645e-10	NA	NA	NA	NA	NA
TIMM50	4.43409561974619e-23	5.30456268333889e-10	0.52325338830992	5.30456268333889e-10	8.44151557545619e-19	2.15575670218572e-18	NA
CKMT2	4.46479934315405e-23	0.575364198648016	3.3618565373127e-09	3.3618565373127e-09	3.39062380564244e-17	8.18818564892368e-17	NA
NNT	4.87638217941889e-23	1.82553873367744e-79	1.73996143869714e-29	1.73996143869714e-29	9.08239742445917e-58	6.55293084632962e-57	NA
YBX2	5.20750132265539e-23	0.159975607089619	0.000268626782935025	0.000268626782935025	2.16442277125511e-07	3.2950913831048e-07	NA
BPGM	5.38971567792321e-23	9.42187010659571e-07	4.87128362318698e-13	4.87128362318698e-13	7.11882124125658e-25	2.23758961311279e-24	NA
TOR1AIP1	5.5144754799371e-23	2.1123721058964e-32	9.12151542389528e-23	5.5144754799371e-23	9.12283194564829e-45	4.80333722482413e-44	NA
PACSIN2	5.57945370181452e-23	1.0282062579514e-22	3.34779111805715e-09	1.0282062579514e-22	3.17162432667124e-44	1.64658580312813e-43	NA
NOS1AP	5.58546513189512e-23	NA	NA	NA	NA	NA	NA
SP140L	5.62116113687795e-23	2.72113352723139e-15	0.000953898743305735	2.72113352723139e-15	2.22137030190681e-29	7.98587996580459e-29	NA
WDR4	5.63082425930625e-23	NA	NA	NA	NA	NA	NA
ICAM3	5.67653949453379e-23	1.86787815299216e-16	NA	NA	NA	NA	NA
HCFC1	5.73856929606788e-23	1.23653552169652e-10	4.44533175762586e-16	4.44533175762586e-16	5.92829233060707e-31	2.22503439421486e-30	NA
INPP4A	5.76163134353781e-23	1.72183407026734e-21	0.000767664921165637	1.72183407026734e-21	8.89413769660022e-42	4.35252157081038e-41	NA
MAGI1	5.7761870388701e-23	2.74963592121541e-25	NA	NA	NA	NA	NA
ANAPC1	6.13380714506348e-23	4.48034564074004e-22	NA	NA	NA	NA	NA
PFDN2	6.19900259846021e-23	4.01027934158195e-06	0.000387807127669205	4.01027934158195e-06	4.8246892203202e-11	8.80840731862881e-11	NA
AP1G1	6.32741198775661e-23	0.0110678771895559	0.000158533206459669	0.000158533206459669	7.53903638915275e-08	1.17771973862981e-07	NA
CSDC2	6.35877029134261e-23	0.013031840931794	NA	NA	NA	NA	NA
KIAA1217	6.45987752230471e-23	2.11920718846073e-05	3.03172447520914e-05	2.11920718846073e-05	1.34729269740237e-09	2.29640124898005e-09	NA
NUP85	6.46174490527003e-23	1.16510712204267e-11	4.44236276235865e-12	4.44236276235865e-12	5.92037607369969e-23	1.7478885547892e-22	NA
GRSF1	6.47461825919815e-23	0.955528228775612	0.0074351141797215	0.0074351141797215	0.000165020728649556	0.000212537219716512	NA
LRRC20	6.67078787770948e-23	NA	NA	NA	NA	NA	NA
UBE2Z	6.79412768457457e-23	7.3527049120003e-28	8.44833897944279e-24	8.44833897944279e-24	2.14123294534717e-46	1.16028060226e-45	NA
FAM114A2	6.82309815754959e-23	0.0361592089988818	6.37290889263593e-10	6.37290889263593e-10	1.21841903209748e-18	3.09181258779078e-18	NA
CRABP2	7.088897701824e-23	0.247417998774673	NA	NA	NA	NA	NA
HMCN1	7.18378199946709e-23	0.000547005487490051	1.00150013694651e-14	1.00150013694651e-14	3.00900757291161e-28	1.04352382628575e-27	NA
OXCT1	7.53964080922363e-23	8.03354383889358e-58	1.22135626980762e-26	1.22135626980762e-26	4.47513341339514e-52	2.8389809776197e-51	NA
IGSF8	7.56193889582342e-23	5.89619093911132e-17	NA	NA	NA	NA	NA
DECR2	7.64459330115897e-23	6.46868237585061e-10	0.317739145763264	6.46868237585061e-10	1.25531554984786e-18	3.18388663593786e-18	NA
PFKL	7.81178174503714e-23	0.00193114561913742	0.145432409127916	0.00193114561913742	1.11735664738395e-05	1.54341191707151e-05	NA
DDX24	7.8665915896772e-23	6.08563876099365e-16	NA	NA	NA	NA	NA
ARL1	8.02770603856139e-23	0.51102148221995	1.70397596563865e-10	1.70397596563865e-10	8.71060227343302e-20	2.31068602888315e-19	NA
NDUFA1	8.65556205225879e-23	NA	NA	NA	NA	NA	NA
PHACTR4	8.43911244708173e-23	0.00205690420789601	0.0587735394284794	0.00205690420789601	1.26751598348031e-05	1.74572892403087e-05	NA
CD2	8.65865841835916e-23	0.0328727670478475	NA	NA	NA	NA	NA
WBP2	8.74320745485131e-23	1.04043101223095e-09	0.757335727260361	1.04043101223095e-09	3.24749007138322e-18	8.12184776506515e-18	NA
DOCK5	8.79225435258073e-23	1.28703586750163e-25	NA	NA	NA	NA	NA
RNF113A	8.93346638507331e-23	1.12329154420022e-07	NA	NA	NA	NA	NA
NRBF2	9.53672225197695e-23	NA	NA	NA	NA	NA	NA
SCGB1A1	1.15373104411648e-22	NA	NA	NA	NA	NA	NA
ACYP1	9.63806650296265e-23	5.00122013606789e-21	6.32779283046415e-07	5.00122013606789e-21	7.50366085482326e-41	3.54532640933611e-40	NA
IMMT	9.91570027386574e-23	8.49265822269604e-72	3.80164549219124e-15	9.91570027386574e-23	2.94963335763425e-44	1.53593520784919e-43	NA
CCDC58	9.94776237284546e-23	0.00737867261917041	0.425695197650615	0.00737867261917041	0.000162530968010674	0.000209486148560834	NA
HELZ2	9.96546520535437e-23	0.00436903006270488	NA	NA	NA	NA	NA
GUCY1B1	1.0175619268814e-22	NA	NA	NA	NA	NA	NA
PVALB	1.0203962947582e-22	1.51260068541321e-38	0.17032092038809	1.0203962947582e-22	3.12362579506878e-44	1.62491013859478e-43	NA
LIAS	1.03729345504586e-22	1.81676995264169e-05	NA	NA	NA	NA	NA
ZAP70	1.04312436469158e-22	2.25090349530088e-39	NA	NA	NA	NA	NA
AP1S1	1.0855706404933e-22	2.53501505678264e-06	1.3794525167492e-08	1.3794525167492e-08	5.7086676853982e-16	1.29735645694371e-15	NA
STARD10	1.10829123595716e-22	0.000150388954947483	0.301715664331739	0.000150388954947483	6.78437106653952e-08	1.06238104419442e-07	NA
UQCR10	1.13478628835141e-22	5.47650400665637e-95	7.12831803544913e-52	7.12831803544913e-52	1.52438754043527e-102	4.21801275816185e-101	NA
NCAPH2	1.55949740647116e-22	NA	NA	NA	NA	NA	NA
VDAC3	1.20056967217522e-22	0.00300892604439411	0.064318946239912	0.00300892604439411	2.71064243799431e-05	3.65304714053015e-05	NA
CPS1	1.20926281439415e-22	0.107893950734929	1.45047812348985e-06	1.45047812348985e-06	6.3116542568844e-12	1.2022418690704e-11	NA
TTC1	1.2258612641358e-22	7.72027967100103e-17	3.02547868721189e-07	7.72027967100103e-17	1.78808154595416e-32	6.99368436244628e-32	NA
CTGF	1.25040619767632e-22	0.75736519996435	NA	NA	NA	NA	NA
EPB41L4A	1.26785733333014e-22	3.71674547294842e-06	NA	NA	NA	NA	NA
ACAA2	1.30348552953957e-22	6.48732676295376e-60	2.00131657786035e-34	2.00131657786035e-34	1.2015804134456e-67	1.14062432677811e-66	NA
NEGR1	1.35924147599244e-22	2.08761100144452e-11	NA	NA	NA	NA	NA
CETN3	1.36921211337893e-22	1.38556177592278e-06	NA	NA	NA	NA	NA
CEP250	1.37971349602399e-22	4.07367650755675e-36	NA	NA	NA	NA	NA
CYP4F11	1.4244027114057e-22	0.0748697730657383	0.0116666226408238	0.0116666226408238	0.000405154361558524	0.000509085263001798	NA
IGFBP6	1.49271048854256e-22	1.57120440751513e-09	0.303389317782905	1.57120440751513e-09	7.40604986282732e-18	1.82848938711095e-17	NA
TNS2	1.5320731985654e-22	NA	NA	NA	NA	NA	NA
YES1	1.55719716617364e-22	0.276703242659579	0.504411373231282	0.276703242659579	0.187322660547189	0.197337480795155	NA
COG6	1.56626672272043e-22	0.418216400579581	0.0347304788554034	0.0347304788554034	0.00353483424940062	0.00415928698606244	NA
PGA3	1.69191408836176e-22	NA	NA	NA	NA	NA	NA
FKBPL	1.71820981219637e-22	0.00481987611475329	NA	NA	NA	NA	NA
TRPM4	1.64442985241832e-22	4.39441494161655e-10	0.811758739378581	4.39441494161655e-10	5.79326480203364e-19	1.48969666338008e-18	NA
MALT1	1.64573676237614e-22	2.20509611363496e-77	0.00189308017911763	1.64573676237614e-22	8.1253484731089e-44	4.184956708625e-43	NA
ANGPTL3	1.66389711039919e-22	0.0114698509952297	NA	NA	NA	NA	NA
NUDT3	1.68677174882718e-22	0.204497427078199	0.0976619311806657	0.0976619311806657	0.0267505881579031	0.0297661090047939	NA
PDPR	1.70350590747632e-22	1.93164029133008e-05	0.00295594249832496	1.93164029133008e-05	1.11935584972224e-09	1.91983865043135e-09	NA
ETV6	1.77705963081281e-22	NA	NA	NA	NA	NA	NA
BHLHE41	2.89567417431147e-22	0.0913216890280209	NA	NA	NA	NA	NA
TMED3	1.94206355211983e-22	3.50769916042651e-06	NA	NA	NA	NA	NA
HAX1	1.94647541730427e-22	5.07547777629513e-20	0.0146490936311906	5.07547777629513e-20	7.72814239729973e-39	3.49580841310897e-38	NA
RPUSD3	2.12242809173543e-22	0.299486766524753	NA	NA	NA	NA	NA
NRDC	2.06021458327701e-22	NA	NA	NA	NA	NA	NA
SMG5	2.07416276105365e-22	0.000529590423210288	NA	NA	NA	NA	NA
SPN	2.07506043668765e-22	NA	NA	NA	NA	NA	NA
RAD50	2.08002193056148e-22	0.00597540733861495	7.56054030132845e-05	7.56054030132845e-05	1.71476665466772e-08	2.75911417803325e-08	NA
STRBP	2.1911562636281e-22	2.99227921972309e-06	0.000197877122643998	2.99227921972309e-06	2.68611512022099e-11	4.98152258659166e-11	NA
DNPEP	2.21434891096516e-22	0.535840046579438	0.358470847938363	0.358470847938363	0.293376071518307	0.304012415147059	NA
PPIH	2.22034980037858e-22	0.00031129950253256	7.27597288609694e-06	7.27597288609694e-06	1.58818573940825e-10	2.81682312185534e-10	NA
RGL3	2.35974077360567e-22	0.155229575737858	NA	NA	NA	NA	NA
CD84	2.79961337232642e-22	9.29891831851125e-09	NA	NA	NA	NA	NA
STK38	2.33502062544661e-22	0.163175388714767	0.000492297779696109	0.000492297779696109	7.26832687952875e-07	1.07689650889514e-06	NA
ATP5PB	2.45273534651406e-22	NA	NA	NA	NA	NA	NA
NUB1	2.50540584448194e-22	8.28803603414337e-33	NA	NA	NA	NA	NA
VPS13D	2.66414906791871e-22	0.0014799912374357	NA	NA	NA	NA	NA
PLXNA1	2.69618708592489e-22	1.56416055976472e-19	NA	NA	NA	NA	NA
FHOD1	2.82872867251189e-22	1.90530236817383e-21	NA	NA	NA	NA	NA
FXN	2.86104907978499e-22	7.16339909538928e-05	0.000468996139384588	7.16339909538928e-05	1.53935508105188e-08	2.48378571080393e-08	NA
C19orf66	3.08149248734291e-22	4.11623359007847e-11	0.0821119129571325	4.11623359007847e-11	5.08301369028761e-21	1.40052103902946e-20	NA
FASTKD3	3.83453719112566e-22	0.0276114037365171	NA	NA	NA	NA	NA
TRIP13	3.96040412815501e-22	NA	NA	NA	NA	NA	NA
REEP4	3.83028637650083e-22	NA	NA	NA	NA	NA	NA
CKMT1A	3.32167305986724e-22	3.25577528633465e-06	0.595634054852373	3.25577528633465e-06	3.18001491224129e-11	5.87027593097203e-11	NA
RABGAP1L	3.37638929953554e-22	2.90373732962743e-12	NA	NA	NA	NA	NA
HMG20A	3.41704197623789e-22	7.59667177155317e-22	0.0975581074553686	7.59667177155317e-22	1.73128266014138e-42	8.62656359967e-42	NA
PWWP2B	4.12173729627533e-22	NA	NA	NA	NA	NA	NA
DOP1B	3.44281393468376e-22	NA	NA	NA	NA	NA	NA
RHBDD2	3.45989344545661e-22	0.0117622122081623	NA	NA	NA	NA	NA
HSPA13	3.55635455877615e-22	3.95876349244893e-06	NA	NA	NA	NA	NA
MTURN	3.58850885756577e-22	NA	NA	NA	NA	NA	NA
PSMA6	3.62510638367473e-22	0.000525091782208886	0.226158006733947	0.000525091782208886	8.26874581168547e-07	1.22094850162895e-06	NA
TAF7	3.7954212014717e-22	0.00534730284931271	NA	NA	NA	NA	NA
RAB27A	3.85564101657213e-22	1.4541595034937e-30	4.4120541602932e-18	3.85564101657213e-22	4.45979029460203e-43	2.26339796219705e-42	NA
SOD3	3.91991693321257e-22	6.7623631404614e-52	4.1248387077309e-21	3.91991693321257e-22	4.60972462898599e-43	2.33493549366944e-42	NA
C11orf68	4.02925496329623e-22	2.94709180645577e-22	0.471192852226118	4.02925496329623e-22	4.8704686677742e-43	2.46460875581336e-42	NA
TMEM43	4.0504326031921e-22	1.83311600561318e-31	1.68399883390433e-10	4.0504326031921e-22	4.92180128190045e-43	2.48816426321148e-42	NA
EDC4	4.06259702361335e-22	0.174412427616732	2.57776710289167e-08	2.57776710289167e-08	1.99346493676723e-15	4.4259516009659e-15	NA
MRPS34	4.22873368354873e-22	0.00121209137109288	0.0617068802314848	0.00121209137109288	4.40393495000262e-06	6.23551159769016e-06	NA
SAMD4B	4.2312074015591e-22	0.448581582045158	3.13719628213909e-07	3.13719628213909e-07	2.95259953627445e-13	5.96714172016306e-13	NA
NCEH1	4.27844107916999e-22	8.31003401621207e-12	1.30472351663594e-40	4.27844107916999e-22	5.49151742037878e-43	2.77348287580684e-42	NA
SRR	4.32798178425603e-22	1.1323398348022e-18	NA	NA	NA	NA	NA
TUSC1	4.51328477410806e-22	NA	NA	NA	NA	NA	NA
CNNM3	4.45679352630253e-22	1.43658815199275e-24	0.146943353339533	4.45679352630253e-22	5.95890256082765e-43	3.0037026280451e-42	NA
UGT2B4	4.56280682832073e-22	2.53356329070354e-57	5.5210458265966e-37	5.5210458265966e-37	9.14458410581394e-73	9.93113288485264e-72	NA
C9orf66	4.76821967447772e-22	NA	NA	NA	NA	NA	NA
BLOC1S4	4.63752070192349e-22	5.90003412142886e-11	NA	NA	NA	NA	NA
GRAMD4	4.73370551137591e-22	1.55572242626174e-35	NA	NA	NA	NA	NA
RCC2	4.8760851677559e-22	2.80221795014724e-10	0.0141874762872252	2.80221795014724e-10	2.35572763159813e-19	6.15185498974571e-19	NA
SAFB2	4.88916506963998e-22	0.00268425751609215	2.55593321704443e-19	2.55593321704443e-19	1.95983838299732e-37	8.58894630863693e-37	NA
COX7B	5.07575359221871e-22	NA	NA	NA	NA	NA	NA
ARMCX2	5.12939830003219e-22	0.895573652171072	0.233034730122825	0.233034730122825	0.1376055678621	0.146116383755592	NA
SDHAF1	5.89950650876851e-22	NA	NA	NA	NA	NA	NA
TMTC3	5.26309284968046e-22	1.19174867917952e-24	5.07739196278762e-31	1.19174867917952e-24	4.2607947429784e-48	2.44373255269831e-47	NA
TIGAR	5.31490886672133e-22	NA	NA	NA	NA	NA	NA
SLC22A4	5.44453479685855e-22	1.8925198620807e-44	NA	NA	NA	NA	NA
HSD17B4	5.63007821281273e-22	0.512301009078558	0.0471051820311976	0.0471051820311976	0.00644765131776875	0.00745845722815945	NA
CLCC1	5.94058984178313e-22	1.81718830833371e-21	6.39199465447813e-14	1.81718830833371e-21	9.90652004383412e-42	4.83884669183334e-41	NA
ARFGEF2	5.99628913810872e-22	0.368013428893619	0.000188820314266602	0.000188820314266602	1.06945869175938e-07	1.65673737776423e-07	NA
