Unnamed: 0	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	sca.adj.pval
CAPN15	-13.29482101622843	0.1960834340831087	66.4464826706253	-0.3365475551602961	-0.3862964392343794	-0.2867986710862127	1.370518289559118e-33	3.02498570938608e-34	1.370518289559118e-33
CAPN2	-5.984930589122076	3.349616643068896	9.238061955795608	-0.28886807819317	-0.3835968627585688	-0.1941392936277713	5.924780382916932e-09	3.140349498118699e-09	5.924780382916932e-09
CAPN5	18.969907638699603	1.146058120962386	141.92928169795704	0.8798406224809203	0.7888069955053943	0.9708742494564464	2.8935588869773703e-66	2.9884543632291006e-67	2.8935588869773703e-66
CAPN6	5.779323000798855	0.3709042198765898	8.192776388312659	0.2317218260161077	0.1529980900586877	0.3104455619735277	2.0899305588662787e-08	1.1388544034467573e-08	2.0899305588662787e-08
CAPN7	3.543901635694384	0.7036964244247429	-2.077918529013399	0.1551399578583231	0.0692029675775982	0.2410769481390481	0.0005986427617858	0.0004182708562566	0.0005986427617858
CAPNS1	2.434767974823989	3.245539880732877	-5.372962466875482	0.0943527190531586	0.0182958627799508	0.1704095753263664	0.0190832447311509	0.0150977175129636	0.0190832447311509
CAPNS2	-4.300171882233357	1.4326378087312022	0.7702176988854088	-0.2418224617188418	-0.3522511270563946	-0.1313937963812889	3.0718651502692845e-05	1.9732855780490875e-05	3.0718651502692845e-05
CAPRIN1	4.135981686176473	2.242477831877946	0.147568260656584	0.1848629228659907	0.0971400715846489	0.2725857741473325	5.901081418503362e-05	3.87056875966384e-05	5.901081418503362e-05
CAPS	13.305772231557953	1.821854696875916	72.40244217045314	0.91422021682998	0.7793693911618069	1.0490710424981529	2.8596758333658945e-36	5.909897479678606e-37	2.8596758333658945e-36
CAPZA1	-11.883291950460562	3.741542721153425	57.22068231585662	-0.4737478317676424	-0.5519920037815768	-0.3955036597537081	1.0180387605244412e-29	2.527873444925344e-30	1.0180387605244412e-29
CAPZA2	5.46215146021738	4.0136937610884775	6.351220102989263	0.1639396442579786	0.1050333393916772	0.2228459491242799	1.0806006751674054e-07	6.112340935121825e-08	1.0806006751674054e-07
CAPZB	-3.643023215715913	4.174824813944928	-1.7385245310305804	-0.1211194556979521	-0.1863714068702471	-0.0558675045256571	0.0004127211085733	0.0002851019839025	0.0004127211085733
CARD10	-14.316625812300764	0.0708967374538856	76.40373592942868	-0.5003113017183468	-0.5689891110229448	-0.4316334924137489	6.979911200289643e-38	1.393075457673633e-38	6.979911200289643e-38
CARD11	-13.847420051703786	0.2327867330223383	72.76672848792954	-0.4823391098744581	-0.5507797077811688	-0.4138985119677474	2.5950298899941656e-36	5.357568216406487e-37	2.5950298899941656e-36
CARD16	-13.993286807296649	0.8250610169801739	76.53201890735257	-0.6661180103565567	-0.7596063429062281	-0.5726296778068853	5.296765412989388e-38	1.0527355724515087e-38	5.296765412989388e-38
CARD8	-21.075958222509083	0.2320408823320302	143.0020709878289	-0.6909608917507901	-0.7554052070068894	-0.6265165764946908	1.4908784243413761e-66	1.5320114573919187e-67	1.4908784243413761e-66
CARD9	-24.326253838389867	0.7072275872110662	188.65458611654824	-1.2120308688073678	-1.309915307879835	-1.1141464297349009	2.5896015194524485e-86	1.8198657216349847e-87	2.5896015194524485e-86
CARHSP1	-11.93205887300721	2.5429672022004364	57.721530848530776	-0.700980533306814	-0.8162812749770458	-0.5856797916365821	6.1910422485485684e-30	1.5269733562531554e-30	6.1910422485485684e-30
CARKD	11.75899907494622	2.904280739390749	54.72511101524486	0.5555185312338851	0.4627640177895858	0.6482730446781844	1.210543516572798e-28	3.0852790510881925e-29	1.210543516572798e-28
CARM1	-10.577861347602491	1.7210683215455742	44.38465300356224	-0.4781159712399867	-0.5668268563001557	-0.3894050861798178	3.5556354689810595e-24	1.0428136508193279e-24	3.5556354689810595e-24
CARNS1	-1.0990948532820548	0.0826013468587667	-6.935494919691186	-0.017563857537721	-0.0490500757385519	0.0139223606631097	0.3011553701394936	0.2728740433445094	0.3011553701394936
CARS	-8.540536659854647	1.9421290292927973	26.737219852816	-0.5813184146634616	-0.7149073381684824	-0.4477294911584407	1.5103647995686326e-16	5.766275606473893e-17	1.5103647995686326e-16
CARS2	0.4619382925100626	2.603762215372205	-8.222039239465493	0.0479261258378644	-0.1556983080685057	0.2515505597442345	0.6704859580944559	0.6442389283970571	0.6704859580944559
CASC3	0.4644776465441285	0.1655643901597983	-8.02921884617698	0.0134348700171908	-0.0434552642310895	0.0703250042654712	0.6690675322460099	0.6425973956240959	0.6690675322460099
CASC4	-8.687529820471452	1.5568997508058815	27.856005169935848	-0.7257381380219057	-0.8897019977672445	-0.5617742782765669	4.963197094430158e-17	1.869014460234657e-17	4.963197094430158e-17
CASK	10.047619531299103	2.100324709428265	39.50015458002297	0.4306921591827496	0.346563238957221	0.5148210794082781	4.559704997243005e-22	1.4388824410873033e-22	4.559704997243005e-22
CASKIN2	-0.3663630752482276	0.6596154166800915	-8.23999481048223	-0.0172340291819654	-0.109587348506896	0.075119290142965	0.7367529068141812	0.714201594518151	0.7367529068141812
CASP1	-27.845588857453293	1.9056902373605016	269.2418617142399	-1.763274970596743	-1.887558622687783	-1.638991318505703	3.552037897852144e-121	1.227773640902563e-122	3.552037897852144e-121
CASP10	-8.657347359934592	0.9357924995649276	27.603956335620108	-0.3651497367491521	-0.4479355168832444	-0.2823639566150597	6.39805309129139e-17	2.4146738631890984e-17	6.39805309129139e-17
CASP14	-6.012850356806292	0.2802345251281042	9.524155294176296	-0.6210357734413852	-0.8239297239005872	-0.4181418229821831	6.364367755960702e-09	3.3806355326300366e-09	6.364367755960702e-09
CASP2	-13.430631738955292	0.2562454900470099	68.84538503658122	-0.3509013017079336	-0.4022335774494484	-0.2995690259664189	1.162681412384288e-34	2.5033057374395706e-35	1.162681412384288e-34
CASP3	-18.209517891462436	1.434281752347737	129.90911143186324	-1.3810968133499395	-1.5299810580688338	-1.2322125686310452	4.6079272832660745e-61	5.296357856039298e-62	4.6079272832660745e-61
CASP4	-24.075806158508588	0.7802237704221892	204.5322853554687	-1.1422671620335578	-1.235413167473388	-1.0491211565937275	2.9703431529676053e-93	1.852405568586773e-94	2.9703431529676053e-93
CASP6	-8.731873955014933	1.3872002073234422	28.25304044652197	-0.4952221781416371	-0.606533209333261	-0.3839111469500132	3.3262028585264817e-17	1.2439063683318192e-17	3.3262028585264817e-17
CASP7	-1.7570802359815172	1.0063444110489987	-6.785885747651934	-0.083583071646639	-0.1769461237381242	0.009779980444846	0.0931393612325368	0.0792533055027093	0.0931393612325368
CASP8	-27.29000426709257	1.6571328661484142	261.5167781497474	-1.5108047689317945	-1.61946009051205	-1.402149447351539	7.446083282418612e-118	2.7985799739230813e-119	7.446083282418612e-118
CASP9	1.5017216687746042	0.2773069608135049	-7.006761728406133	0.0621111463724425	-0.019205650706991	0.1434279434518761	0.15354652065385	0.1339795304112355	0.15354652065385
CASR	24.827711182920694	0.2436343989131812	207.65180321844505	0.9114989255078064	0.8394063606507949	0.9835914903648182	1.4201271682201248e-94	8.57546858477535e-96	1.4201271682201248e-94
CAST	-11.839285045795934	2.414730151176855	56.76999733674309	-0.6650403324388054	-0.7752866364237628	-0.5547940284538481	1.595046408906474e-29	3.9788976530347865e-30	1.595046408906474e-29
CASZ1	-2.874313459683917	0.0951219575724774	-3.934210091857016	-0.1034283801595702	-0.174363199792744	-0.0324935605263964	0.0059012622517239	0.0044648071611949	0.0059012622517239
CAT	10.419617957926382	4.602059404548878	42.90633640732041	0.5862823236530814	0.4758499172648867	0.6967147300412762	1.5475311739707794e-23	4.63050972825822e-24	1.5475311739707794e-23
CAV1	-18.64310340615181	3.1967505615077827	138.3555707035115	-1.3210581850974927	-1.4601319682524438	-1.1819844019425416	1.0025650416794827e-64	1.0625832508378068e-65	1.0025650416794827e-64
CAV2	-16.250267311046382	2.0142986003058927	107.1695559025934	-1.1412198716337385	-1.2790536798289451	-1.003386063438532	2.8925091595792707e-51	4.080530881030622e-52	2.8925091595792707e-51
CBFB	-18.554387109066703	0.9092943315788372	133.606963874265	-0.7902947177205675	-0.8739102569975918	-0.7066791784435431	1.1766546373661017e-62	1.310796941157448e-63	1.1766546373661017e-62
CBL	-11.467960695836156	0.6909006987167977	51.68196652934738	-0.5092473203714569	-0.5964426951324726	-0.4220519456104412	2.6841239357835657e-27	7.123198242907142e-28	2.6841239357835657e-27
CBLB	-11.99476892436519	0.2385452915907306	57.71798363106018	-0.3124145400942797	-0.3635433758664285	-0.2612857043221309	6.396449146654457e-30	1.5789673010637918e-30	6.396449146654457e-30
CBLL1	-5.314579776916792	0.3180107285371064	5.48311560383042	-0.260414416182842	-0.3567041654215745	-0.1641246669441095	2.876066618982905e-07	1.664658668638638e-07	2.876066618982905e-07
CBR1	18.431557102820356	5.320760614996583	135.52871879573263	0.6740186271530504	0.6022472294901361	0.7457900248159647	1.6729457273945808e-63	1.8079309370490108e-64	1.6729457273945808e-63
CBR3	4.883478622790403	3.467282904662777	3.444260743041829	0.2527031423116781	0.1511430978613507	0.3542631867620054	2.0371106946428302e-06	1.2362642622668462e-06	2.0371106946428302e-06
CBR4	25.78843946648643	2.824723262344971	239.4562483484929	1.9448143851337256	1.7968017898176745	2.092826980449777	2.4101402537980495e-108	1.0965448109419548e-109	2.4101402537980495e-108
CBWD1	-1.2260379910893895	1.013481662649142	-7.549693768490919	-0.0723798391697682	-0.1882781674108075	0.043518489071271	0.2460388608640082	0.2205768486100963	0.2460388608640082
CBWD2	-2.5691981588836734	0.5206993823579832	-5.012784184611421	-0.0914571300514933	-0.1613422037449521	-0.0215720563580344	0.0133288936110264	0.0103897372686887	0.0133288936110264
CBWD3	3.5762326307591503	0.3652403580370308	-1.489218693186329	0.1404195260017986	0.0632888224901623	0.2175502295134349	0.000544807142418	0.0003799753302507	0.000544807142418
CBWD5	2.7668318082215726	0.3527181647550552	-3.924966774275247	0.1303560546193882	0.0378001835423869	0.2229119256963895	0.0076675476876503	0.0058610239586391	0.0076675476876503
CBWD6	3.12448250726826	0.3385044610126367	-2.97200758634448	0.1227422536851747	0.0455734892033493	0.1999110181670001	0.002548027765425	0.0018771311263037	0.002548027765425
CBWD7	3.699826152960988	0.3508546642684093	-0.9254329690131478	0.1650154989476376	0.0773932026663052	0.25263779522897	0.0003476472001866	0.0002389916150788	0.0003476472001866
CBX1	-5.325087198895053	2.4768283288285238	5.634809861642292	-0.249793895837469	-0.3418596195659634	-0.1577281721089747	2.229868897647585e-07	1.280346379024095e-07	2.229868897647585e-07
CBX3	6.250665736542896	3.6934740486848106	10.798711352147969	0.2813594984290512	0.1930155436138101	0.3697034532442922	1.2354416767079747e-09	6.343777563273015e-10	1.2354416767079747e-09
CBX5	-2.415932269344806	2.6243340330325102	-5.4182720551977575	-0.1135096409387981	-0.2057222259523592	-0.0212970559252369	0.0200374689531354	0.0158964615744812	0.0200374689531354
CBX6	-0.7969876750716625	0.2391796095043353	-7.961551629744849	-0.0287696304749155	-0.0996705253961168	0.0421312644462858	0.4560331952466459	0.4257892446613139	0.4560331952466459
CBX7	-1.6915254541807223	0.2542279393578113	-6.470486399378864	-0.076716879359748	-0.1659403259692245	0.0125065672497284	0.1071045714281929	0.091694002171164	0.1071045714281929
CBX8	-2.428827291191769	0.12733157194373	-5.33215870085332	-0.0414368585936059	-0.0749511854511196	-0.0079225317360922	0.0195369157329835	0.015479013922749	0.0195369157329835
CC2D1A	-6.788795533880818	1.2283185540838348	14.143085366070764	-0.4190409314104081	-0.5401877530830543	-0.297894109737762	4.340646455610741e-11	2.082877617273285e-11	4.340646455610741e-11
CC2D1B	4.537242080891926	1.4536900559873924	1.8522790166964904	0.2082094093650407	0.1181446985487369	0.2982741201813446	1.0347501960734144e-05	6.490754743719232e-06	1.0347501960734144e-05
CCAR1	-0.3373692527202664	2.277055844208184	-8.271842213906044	-0.0308288691363666	-0.2101756665844752	0.1485179283117418	0.7576094923074732	0.7359184344850312	0.7576094923074732
CCBL1	-6.420615263847623	1.919627300425972	11.67891926687933	-0.745997140245749	-0.9741262718795226	-0.5178680086119755	5.045774882003187e-10	2.5446885505906754e-10	5.045774882003187e-10
CCBL2	12.308015395759975	1.926866252380674	60.14271031829309	0.7089418054351044	0.5958484321771217	0.8220351786930872	5.598928747500471e-31	1.3436263157718466e-31	5.598928747500471e-31
CCDC102A	-6.999713476272612	0.4835783113487507	15.358356361703317	-0.2640356360224609	-0.3381024194982314	-0.1899688525466905	1.3379206857313027e-11	6.294704402727492e-12	1.3379206857313027e-11
CCDC104	-9.752638791116825	0.8454809542406574	34.18104301558955	-0.583333174193098	-0.7009354960576152	-0.4657308523285809	9.42232653915435e-20	3.211733169098526e-20	9.42232653915435e-20
CCDC115	6.271165492218047	1.822708617513171	10.86366442073359	0.4721526804626961	0.324343769775633	0.6199615911497591	1.1933789317472102e-09	6.122822879386e-10	1.1933789317472102e-09
CCDC12	7.462936043091289	1.0952552850016295	18.45181619914606	0.450051590790282	0.3316368051912278	0.5684663763893362	6.093570054621519e-13	2.710227097693194e-13	6.093570054621519e-13
CCDC124	-0.7865249523918827	1.4061907541768215	-8.016231302484092	-0.0568362347437629	-0.1986682950798368	0.0849958255923109	0.4617772411917741	0.4317773454600024	0.4617772411917741
CCDC126	13.301393017183548	0.7076836155085091	60.26480031662137	0.7191733309499805	0.6127351198513583	0.8256115420486027	6.749307864616154e-31	1.626017532402059e-31	6.749307864616154e-31
CCDC127	-16.08035537049366	0.8831734548420771	103.66192117197434	-0.729125161467848	-0.8181308143607487	-0.6401195085749473	9.724286023359286e-50	1.425486176042673e-50	9.724286023359286e-50
CCDC132	2.294738451528275	1.946787801166024	-5.7454659258655925	0.1040290753637351	0.0150212065732055	0.1930369441542647	0.0274467856505928	0.0220460126282482	0.0274467856505928
CCDC134	1.700133819705448	1.122321148916035	-6.856852939894013	0.1260487031357342	-0.0195098569280561	0.2716072631995246	0.1047156935359757	0.0895398220729795	0.1047156935359757
CCDC147	-0.3849139201116888	0.1111053121222293	-8.16942756385235	-0.0049809131840457	-0.0304035483246292	0.0204417219565377	0.7243676926435021	0.7004609192371523	0.7243676926435021
CCDC166	-4.986817815026794	0.8098625599884862	3.650017220520569	-0.2967807869350893	-0.4137917360476942	-0.1797698378224844	1.5430905062700974e-06	9.300313316811654e-07	1.5430905062700974e-06
CCDC22	8.575784907116391	2.226169038023242	27.01599736580225	0.5209187120227244	0.4017018711577192	0.6401355528877296	1.1416490792247943e-16	4.34789415075929e-17	1.1416490792247943e-16
CCDC25	-1.4687865637630475	1.4652982864749262	-7.241973426764213	-0.1269943161888465	-0.29671064257301	0.0427220101953168	0.1625927500174062	0.1422792362203331	0.1625927500174062
CCDC28A	7.3859657006094706	0.7391915422440297	17.921701781118013	0.3405983683568288	0.2500478161763628	0.4311489205372948	1.0353010333610098e-12	4.64831705291478e-13	1.0353010333610098e-12
CCDC43	-6.095927452980253	1.420538792015539	9.85274779434846	-0.4522988311982926	-0.5979470886659667	-0.3066505737306185	3.2667103094672383e-09	1.706647822270339e-09	3.2667103094672383e-09
CCDC47	-1.9145801697065248	2.3396935062111126	-6.498735073915722	-0.1618901809963209	-0.3278444708168215	0.0040641088241796	0.0668755776421039	0.0558677391983593	0.0668755776421039
CCDC50	-10.401402839214429	1.3105114798062512	42.36830106619404	-0.612415706285681	-0.7279945480776683	-0.4968368644936937	2.711097011935844e-23	8.160105634051561e-24	2.711097011935844e-23
CCDC51	15.539801515633618	1.2119776687010717	97.09722939120869	0.8154906707816036	0.712478618628403	0.9185027229348044	6.606131592530257e-47	1.0371729767345788e-47	6.606131592530257e-47
CCDC53	2.8300974838319	1.4082180318309672	-4.2608235536563726	0.1577681209418702	0.0482993735895167	0.2672368682942236	0.0063195813068796	0.0047997236474426	0.0063195813068796
CCDC56	28.46558609864601	3.079504751964937	226.27498563840012	1.3934185753583703	1.2972256837375007	1.48961146697924	1.3692016139796677e-102	7.027760496532807e-104	1.3692016139796677e-102
CCDC58	5.063412576673021	2.8017200698884484	4.31507509885463	0.3456154079401989	0.2116497975352244	0.4795810183451733	8.460442120339888e-07	5.012844987699563e-07	8.460442120339888e-07
CCDC6	2.9826241011055123	2.548565993303933	-3.9001336718274686	0.2368051828120392	0.0809802661191443	0.3926300995049342	0.0039349018347648	0.0029365305936068	0.0039349018347648
CCDC61	-7.47801249310402	0.1857134923183287	18.107173363548043	-0.2104857132155208	-0.2658134300752395	-0.1551579963558021	9.972781683174022e-13	4.4719178250318085e-13	9.972781683174022e-13
CCDC8	5.523482866772951	0.1829488594597088	6.605267088670628	0.2000216944347274	0.1288995284704031	0.2711438603990517	8.874039635586438e-08	4.990896627947729e-08	8.874039635586438e-08
CCDC80	-13.953958149506049	0.5951353112699767	76.65368366368473	-0.6721541579653871	-0.7667464091589938	-0.5775619067717804	4.759004038960345e-38	9.438732633232126e-39	4.759004038960345e-38
CCDC82	-5.851035808958734	0.0607506930134538	8.08258823016064	-0.1968175705484907	-0.2630513579228093	-0.1305837831741721	2.6419911445994964e-08	1.4457371635622025e-08	2.6419911445994964e-08
CCDC86	-10.446858891103838	0.7011999068268333	41.975963746006464	-0.5505668175292362	-0.6540647378046615	-0.447068897253811	4.209117586196473e-23	1.2765392533670305e-23	4.209117586196473e-23
CCDC88A	-4.960502686414564	0.5442671109178921	3.810475546929769	-0.223463682324044	-0.3118842036409593	-0.1350431610071287	1.4149237953849028e-06	8.504273889387865e-07	1.4149237953849028e-06
CCDC88B	-25.002558824636026	0.578475868692755	218.57326528916704	-1.0566062800355929	-1.139569474207094	-0.9736430858640917	2.585457023590745e-99	1.440103599813689e-100	2.585457023590745e-99
CCDC88C	4.253490647073574	-0.0113823908109906	0.6999926110662233	0.109965202834633	0.0591156721141805	0.1608147335550855	4.18748419437759e-05	2.7152161960003785e-05	4.18748419437759e-05
CCDC9	-4.283888299920622	0.767686513505397	0.7667371091335831	-0.2013429175380616	-0.2936148422004201	-0.109070992875703	3.2378881587105746e-05	2.08330544724949e-05	3.2378881587105746e-05
CCDC90A	1.903642075326925	0.9770951493415452	-6.707586591048817	0.0781715301992869	-0.0025245077629916	0.1588675681615654	0.0688636815332726	0.057578784632349	0.0688636815332726
CCDC90B	1.761255846028249	1.6238595705212175	-6.778648340417719	0.1309510032589852	-0.0149754425520738	0.2768774490700443	0.0923502736830225	0.0785434029897564	0.0923502736830225
CCDC91	-14.915336793449278	0.4650400914830408	88.87345408383425	-0.4923599948895288	-0.557166275303579	-0.4275537144754788	2.3292068579311043e-43	4.044890202008413e-44	2.3292068579311043e-43
CCDC92	5.854243707109789	0.2859125653275112	8.365604146140834	0.167328537873995	0.1111831631725288	0.2234739125754611	1.5289443322677652e-08	8.288613366078347e-09	1.5289443322677652e-08
CCDC93	5.922255558563565	1.6525175731343942	8.879077412160107	0.3182746555700322	0.2127979774895737	0.4237513336504907	8.470558355146879e-09	4.539090458505048e-09	8.470558355146879e-09
CCDC94	0.1076158990187048	0.7561520902181029	-8.49768815203213	0.0046594859144026	-0.0804304818843557	0.089749453713161	0.923034921713252	0.914348309476434	0.923034921713252
CCDC97	-10.643203038603865	0.1830119873154264	41.29680607310738	-0.3407074314267955	-0.4036589669991208	-0.2777558958544702	1.0752239752593628e-22	3.30011481422655e-23	1.0752239752593628e-22
CCL14	19.982280536627364	0.0193022761001469	119.40634244967973	1.3797486724378007	1.2438720030598749	1.5156253418157266	2.5428841533651085e-56	3.248431916896396e-57	2.5428841533651085e-56
CCL15	13.544333215668832	1.147519223933748	67.37571138182227	1.7599169442589249	1.5044601008102374	2.0153737877076123	6.3024300612731276e-34	1.38056354491605e-34	6.3024300612731276e-34
CCL21	-4.966708799110922	0.8598375915766427	4.053039968653749	-0.3449508052899764	-0.4813764995607399	-0.2085251110192129	1.5131383401712204e-06	9.11033734639268e-07	1.5131383401712204e-06
CCM2	-7.510076135170182	0.6937800544362432	18.977762330851174	-0.2896571040252267	-0.365361690223027	-0.2139525178274264	3.47339934414515e-13	1.5282233866067057e-13	3.47339934414515e-13
CCND1	-17.80233046340105	0.5941440305814526	119.86232867492126	-0.9123666080603596	-1.0130104912398905	-0.811722724880829	1.062736564183628e-56	1.3509644402584173e-57	1.062736564183628e-56
CCNH	-0.0976772647902487	0.2780972316792881	-8.26513219291494	-0.0039437395383445	-0.0832576676685787	0.0753701885918897	0.930459418044065	0.922225263902082	0.930459418044065
CCNK	-1.5702615267882276	0.5413248335965684	-7.066085750699457	-0.0637437766118718	-0.1434440365780602	0.0159564833543165	0.1349236600045224	0.11680273117518	0.1349236600045224
CCNL1	-8.09893050130645	0.2902489036283731	22.71752393009451	-0.2566435095189959	-0.3188932202945366	-0.1943937987434552	9.216975841217368e-15	3.792346540811144e-15	9.216975841217368e-15
CCNL2	0.985149163250354	0.112601957843239	-7.675312505018168	0.0198741475180469	-0.0198219749066956	0.0595702699427894	0.3547630530931331	0.3253256607646347	0.3547630530931331
CCNT1	-7.136955341423912	0.7712420840996507	15.99522136063313	-0.4426611620029727	-0.5645692370647049	-0.3207530869412404	8.768183417489171e-12	4.094253266781773e-12	8.768183417489171e-12
CCNT2	-0.3614912564023768	0.0229115628357259	-8.020847580537456	-0.0117412077435921	-0.0757175437864456	0.0522351282992614	0.7403991872045451	0.7180446047694261	0.7403991872045451
CCNY	-4.260453553064563	0.8723641878788579	0.6602976065538169	-0.155948554731641	-0.2277893443861426	-0.0841077650771393	3.505529800706174e-05	2.2598896955723717e-05	3.505529800706174e-05
CCNYL1	-6.606526725013362	0.5426479008661446	12.937632558759406	-0.2514581717442748	-0.32617392427479	-0.1767424192137596	1.4756145516908308e-10	7.263618532425038e-11	1.4756145516908308e-10
CCNYL2	-2.943824619434803	0.045304433036838	-3.642500567744365	-0.0218800075284607	-0.0365144583421	-0.0072455567148214	0.0047006579576642	0.0035300203902792	0.0047006579576642
CCPG1	-15.205734219848926	0.3736213141613025	88.41730637813333	-0.6526756927593828	-0.7369879650913798	-0.5683634204273857	4.074591971795471e-43	7.139550534650472e-44	4.074591971795471e-43
CCRN4L	-7.175074596413422	0.4303433849030059	15.85365654314258	-0.23003950255511	-0.293062730738535	-0.1670162743716849	7.276656021759915e-12	3.380368471534903e-12	7.276656021759915e-12
CCS	-4.600108176595096	1.842342093542926	2.132947599520838	-0.2885855102241993	-0.4117127374156162	-0.1654582830327825	7.779290885983582e-06	4.844137302349589e-06	7.779290885983582e-06
CCSER2	-2.007856624631517	0.1310514823889874	-6.110927154493959	-0.0536691967096323	-0.1062502937988751	-0.0010880996203895	0.0549149309064948	0.0454699058302293	0.0549149309064948
CCT2	-6.887460216175444	4.0925102354586	14.789350859336963	-0.2023626543552112	-0.260027720562413	-0.1446975881480095	2.2685152027754534e-11	1.0758028889788852e-11	2.2685152027754534e-11
CCT3	0.0943965111498734	4.02906745659008	-8.324321404150684	0.0031944140915418	-0.0632222105638602	0.0696110387469439	0.9327788601259298	0.9248155216011692	0.9327788601259298
CCT4	-9.05728830089842	3.6001874053185707	30.920679785334272	-0.2456288700948468	-0.2988547377130041	-0.1924030024766896	2.3283404221129934e-18	8.358269417434255e-19	2.3283404221129934e-18
CCT5	-6.787864515576901	3.79767421402594	14.1421320310243	-0.2332800041066056	-0.3007306138374838	-0.1658293943757274	4.3392766129078115e-11	2.081768519758376e-11	4.3392766129078115e-11
CCT6A	-3.0855617742900576	3.410741897572005	-3.5911994700508814	-0.0889280059054719	-0.1454927516395634	-0.0323632601713805	0.0028342347497696	0.0020947665266647	0.0028342347497696
CCT6B	-6.217329036519356	1.2381398058289947	10.598867264309124	-0.2500042866664902	-0.3289241777606547	-0.1710843955723257	1.5102848856149383e-09	7.786497400900754e-10	1.5102848856149383e-09
CCT7	1.666396483715565	3.674315637425504	-6.941741305364666	0.05156721717814	-0.0091674821404118	0.1123019164966918	0.1118479457294868	0.0959877789326558	0.1118479457294868
CCT8	-4.713947840894305	3.744898680434671	2.6509083357171104	-0.1252221688210637	-0.1773582014164122	-0.0730861362257152	4.576107889630732e-06	2.8204642068312264e-06	4.576107889630732e-06
CCZ1	-7.443658434747671	0.7745669961208962	18.50230775265895	-0.3982605327221827	-0.5032810316886274	-0.2932400337557381	5.604707251582834e-13	2.4904623164763697e-13	5.604707251582834e-13
CCZ1B	-6.82953720325346	1.0063544484962936	14.323273851357786	-0.4736366931101153	-0.6098274284286705	-0.3374459577915601	4.2351056148131527e-11	2.0300287611243887e-11	4.2351056148131527e-11
CD109	-7.458429188045012	1.533396365492652	18.661898756479605	-0.3799749662879486	-0.4799632572374631	-0.2799866753384342	4.712246732684716e-13	2.086046132990673e-13	4.712246732684716e-13
CD14	-18.53689161457454	2.112409234821886	136.93450574633795	-1.1249852686007482	-1.2440961547867504	-1.005874382414746	4.1306281039417114e-64	4.416611205359851e-65	4.1306281039417114e-64
CD151	-7.586611061882634	1.2042182382376347	19.55607852283464	-0.3658850482440335	-0.4605411459270933	-0.2712289505609738	1.942646351896614e-13	8.42588724830952e-14	1.942646351896614e-13
CD163	-8.50099340135044	2.295180961840338	26.42563229384229	-0.6343843947435028	-0.7808461865792594	-0.4879226029077462	2.061834836619274e-16	7.906025719176246e-17	2.061834836619274e-16
CD163L1	-10.64120596019042	0.3623765851266664	43.42411226797681	-0.3772708301069972	-0.4469149265561822	-0.3076267336578122	1.3007173580284733e-23	3.8770992150291714e-24	1.3007173580284733e-23
CD180	-17.211443675395035	0.5431854248505613	111.75769088532262	-0.7409511561400977	-0.8255016612743573	-0.656400651005838	3.436123008066815e-53	4.6721256101356175e-54	3.436123008066815e-53
CD2	-12.026327359423698	0.14330504581394	54.419560778565945	-0.435374424447186	-0.5065232687366907	-0.3642255801576812	1.9819807012181603e-28	5.088562633216017e-29	1.9819807012181603e-28
CD200	-15.565298804386446	1.062520621935408	96.84905699109989	-0.7590376886087324	-0.8547684099665759	-0.663306967250889	8.847530410099517e-47	1.3964451953889502e-47	8.847530410099517e-47
CD207	2.2080457500363964	0.3381788910740178	-5.837333305761154	0.0966322354588848	0.0104941870449124	0.1827702838728573	0.0344334698348546	0.0280307444704558	0.0344334698348546
CD209	-10.596532013493093	0.69583870775506	44.26083008767982	-0.6467382120385179	-0.7665414266038261	-0.5269349974732097	4.0931830927184095e-24	1.2038773802112971e-24	4.0931830927184095e-24
CD226	6.00981758284972	0.2573998261672984	8.81790507722438	0.200019702619805	0.1344889952175308	0.2655504100220792	1.1331498857033393e-08	6.1099253077122275e-09	1.1331498857033393e-08
CD248	-4.154800863678072	0.1437137504026639	0.2488804096117558	-0.1141445317424617	-0.1681378685961622	-0.0601511948887612	5.954668866552997e-05	3.907577081299692e-05	5.954668866552997e-05
CD276	-7.552916455108402	0.8900776919803527	19.261327336956445	-0.4392116961633889	-0.5533574249937423	-0.3250659673330355	2.64342579515489e-13	1.154245474740199e-13	2.64342579515489e-13
CD2AP	0.7960026441531177	1.9789357118401905	-8.011906235766611	0.0287751422359865	-0.0421735671298627	0.0997238516018358	0.4564180656084238	0.4262436281632027	0.4564180656084238
CD2BP2	-2.968622402512101	1.059900070653134	-3.9285066755538303	-0.1795087623348869	-0.2982088852198234	-0.0608086394499503	0.0041255927282179	0.0030827047382009	0.0041255927282179
CD300A	-10.478092567384472	0.7579615479857776	40.68202903350261	-0.7770488174961265	-0.922827434710526	-0.631270200281727	2.0196260151123684e-22	6.268094899583519e-23	2.0196260151123684e-22
CD302	-1.1188034673679397	0.2568154532522981	-7.693113739016135	-0.0236746439340381	-0.0653070882097846	0.0179578003417082	0.2918720123290247	0.264067442700596	0.2918720123290247
CD34	3.976799707450076	1.2714989604253468	-0.4844687483194407	0.2148242935554568	0.108795344230708	0.3208532428802056	0.0001138669536939	7.58717859074522e-05	0.0001138669536939
