ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P0AFH8	2.83338251079672e-06	0.0304559382738248	5.6713448709005e-06	1.99464245763082e-05	3.46633661885551e-08	112.691281955829	1.5275655606134e-19	4.25866762352825e-19	NA
P0A7S9	2.83863143637466e-06	0.000505852198094479	0.00731312111138239	5.53568942564031e-12	1.6221883524447e-11	152.088009245368	1.38579514422617e-27	5.69919724877121e-27	NA
P64596	2.90979689408828e-06	0.0066310833245615	1.37454200626311e-07	1.81196221289783e-10	8.88810733908301e-05	130.646082679404	3.44837252031351e-23	1.18475205262224e-22	NA
P39176	2.93745670715522e-06	0.0606646385135172	7.31556319783481e-08	2.16560160955301e-07	1.58367608833204e-11	144.370244275252	5.35026103599503e-26	2.05728303613184e-25	NA
P30850	2.95330716908422e-06	0.00554201431747626	7.41163646638503e-09	3.28169870946294e-13	7.44113996366154e-14	191.245218063964	1.0765030570619e-35	7.22722368194504e-35	NA
P64476	3.00529625883008e-06	0.0943702232308203	3.22742473639827e-05	0.014683128109315	4.50764379471147e-06	83.8953944156953	8.61688204701426e-14	1.84998573939355e-13	NA
P36548	3.0554715422303e-06	1.42045833123283e-06	0.00838188915675934	7.29368957564241e-11	5.12908627731253e-09	146.74910869458	1.73700703960854e-26	6.83791677715945e-26	NA
P0AF03	3.09518525682974e-06	7.86533542610402e-07	4.88098896633466e-12	6.89863408565928e-15	8.65377060906808e-15	235.550401491334	5.88516741966103e-45	6.16825142212574e-44	NA
P60422	3.13345367503221e-06	1.2527848007555e-05	9.90497597059146e-08	2.71676266207921e-18	1.09441588862428e-16	234.573612388355	9.43429746022975e-45	9.80535351096682e-44	NA
P21156	3.24619685677472e-06	1.37968734811519e-06	4.25908300964017e-13	7.77348309175455e-17	1.13455246835316e-16	256.849167749332	1.9675460223004e-49	2.61357450234984e-48	NA
P0A6U5	3.24774702463057e-06	0.850583067124953	0.0544399089897577	0.0801803003786006	0.609969415688709	37.4557277765073	4.71863262732893e-05	6.32205148127566e-05	NA
P77625	3.32535254163889e-06	0.0236300621049998	3.5764374780993e-05	1.54458127926463e-09	3.99396845412948e-10	137.054614545241	1.69016144853434e-24	6.15595460140661e-24	NA
P06966	3.34006592875339e-06	0.103597592979061	5.82623816106406e-05	7.43970273300518e-05	1.64346331188495e-07	99.5093991118401	6.83187323892299e-17	1.70385272344224e-16	NA
P0A9B6	3.3867756743096e-06	3.82111720383457e-07	1.67487894710717e-13	1.3170124389224e-15	3.410473922186e-16	253.337942194324	1.07809377737957e-48	1.36631884847492e-47	NA
P0AG82	3.39722942033144e-06	0.0612109442844418	9.95507700597549e-11	3.76375332736761e-12	5.28378129121142e-10	172.166292656363	9.87275978636731e-32	5.13053039944276e-31	NA
P61175	3.452715043459e-06	8.84103212270171e-05	9.73497162883259e-05	1.28242137495115e-09	3.13558750742618e-12	156.219585301059	1.95200573462146e-28	8.49173773169827e-28	NA
P0A6L0	3.46704865148697e-06	0.14784800792415	0.639251180878156	3.00011363791638e-06	0.0237081983244773	62.7800598861121	1.07522474266374e-09	1.84706657038501e-09	NA
P22333	3.52472548756194e-06	1.89566354230327e-08	4.41087207225953e-09	5.36742858151117e-12	3.06371121058605e-14	213.286499418316	2.71261850463406e-40	2.30758368681884e-39	NA
P0AAT6	3.63118394733289e-06	0.000424840343343072	0.00705952555136673	8.0895717231056e-14	2.14357080635759e-06	136.883558781398	1.83204260067587e-24	6.65320733929657e-24	NA
P0ACY1	3.65744203397074e-06	1.52157806479335e-05	8.9825096574041e-09	4.79102925978159e-09	8.7999675066527e-15	187.320918960708	7.05565461906584e-35	4.43702432247077e-34	NA
P11071	3.69342232136493e-06	1.34186294738046e-11	3.27816291773961e-12	4.17254020082897e-14	6.07192945969907e-07	218.218315284108	2.52228949215057e-41	2.27831530854619e-40	NA
P0AEN8	3.74588794015556e-06	8.14279827904268e-05	9.71560232251851e-13	5.81285092428332e-13	1.44798013180366e-05	177.773615061616	6.78968754249945e-33	3.85940133994705e-32	NA
P09127	3.74649301839827e-06	0.00238659713880188	2.51898844880814e-08	1.02301315775815e-17	7.82287349684617e-18	229.08014873164	1.33904292961599e-43	1.33047305486644e-42	NA
P45464	3.77354399996008e-06	0.0189825369914303	1.66370081427128e-05	3.93171327778727e-16	8.54683758410035e-17	199.852568318214	1.73233245631446e-37	1.28068863734676e-36	NA
P0A7K6	3.77961798421725e-06	0.00021479949631291	6.03853649407406e-07	1.03305084958542e-14	2.53206771631275e-12	188.314573764756	4.38387935719868e-35	2.82112858116102e-34	NA
P77721	3.82001442777734e-06	7.35166057636035e-07	2.74362103918056e-08	2.03799113710702e-15	0.00780309860064001	165.379748236885	2.50669941943433e-30	1.21852081367415e-29	NA
P15286	4.07014848002816e-06	4.2403723908729e-05	0.0102567759447142	4.84355716375101e-06	NA	78.5955666583288	9.36907231805143e-14	2.00627376189998e-13	NA
P75713	4.14383126079474e-06	1.37980686116838e-06	7.99130750609533e-08	8.36261469610319e-11	1.29575503393934e-07	162.586900243461	9.46986861584152e-30	4.4720824413974e-29	NA
P36999	4.23622532620712e-06	5.5196414227594e-05	7.18976064874682e-07	1.14584974309672e-07	0.00217669265944439	116.867572225069	2.18376232878925e-20	6.39677550084021e-20	NA
P42641	4.429268448318e-06	0.000242518312030649	0.00057272864735498	7.17532696145139e-06	9.76380802495541e-06	102.99699654695	1.36719844649447e-17	3.53762598030444e-17	NA
P30126	4.47145858873945e-06	0.00159549323980725	0.0302687614685288	1.28823993498199e-12	3.95328557751167e-08	133.359770516514	9.62721946277729e-24	3.38725398662022e-23	NA
P00634	4.52793216782908e-06	0.000944550894416387	4.04750529318944e-09	4.7712681070696e-08	5.18600319711891e-07	139.850824558049	4.52171422160915e-25	1.68142786324508e-24	NA
P31133	4.58647849625555e-06	0.0518725919637637	2.8007715399472e-11	2.87607178850252e-11	9.84270176169569e-09	164.51690014431	3.78000982377365e-30	1.81649449282567e-29	NA
P37765	4.68728298479958e-06	0.00157497702335522	1.62375830770512e-07	4.1488951401211e-14	3.0081492075425e-08	164.980458550022	3.03151480643469e-30	1.47075835530933e-29	NA
P17854	4.72445419819269e-06	0.0380212766902408	4.40736405555203e-11	1.19781543933125e-10	9.87719577061127e-06	147.496321054342	1.21968080291868e-26	4.8320368651515e-26	NA
P76578	4.7357625348436e-06	8.67868970214469e-09	3.31327617843524e-07	1.29815736935925e-18	5.07302334233498e-18	253.50220356784	9.95645214599285e-49	1.27177598642658e-47	NA
P0A7E1	4.89354301257241e-06	6.79975890002748e-05	3.00432807655189e-10	1.18823480524708e-10	1.40970052167136e-06	160.149889251148	3.01739148711845e-29	1.3627637189095e-28	NA
P13009	5.06725445290168e-06	4.98607107228424e-06	1.8488330670785e-06	9.63593993316046e-10	3.23638741634657e-14	178.849228588083	4.06108618735746e-33	2.33512455773054e-32	NA
P07363	5.07820503953223e-06	0.000289891403535349	0.000408125073820966	2.55359181629005e-08	NA	91.2473471413673	2.59517144458854e-16	6.25864647413391e-16	NA
P0AEZ3	5.16187269758722e-06	1.82178645501438e-05	5.57188929929945e-11	2.10267000924422e-13	5.98208387132062e-16	221.882023151117	4.3140673696312e-42	4.05914520688026e-41	NA
P25738	5.29423731617693e-06	0.00304562195687589	4.31540818829178e-05	1.14717798821942e-07	3.5346060235315e-07	117.659919548829	1.50896975659607e-20	4.46223913736267e-20	NA
P71298	5.36652699748538e-06	4.79122784259599e-06	1.8831479197242e-05	1.11382472407654e-09	6.65760379170634e-07	140.203672354787	3.82821514321591e-25	1.42782078314539e-24	NA
P31069	5.41127425066255e-06	0.0226751463338583	0.325166884895762	3.9634939877213e-05	0.00136904587609987	67.53273850752	1.32468831299508e-10	2.38616807068874e-10	NA
Q46811	5.65794591599599e-06	0.00734818113632898	0.0386431473360648	0.000108961760434095	NA	58.7473029679281	8.20287072807717e-10	1.41893669140276e-09	NA
P0A9A9	5.7376845461466e-06	2.17031275137404e-06	1.90992653819005e-08	2.73403597324037e-09	5.76230735400932e-13	181.56493046275	1.10870929787239e-33	6.57287325994038e-33	NA
P0A978	5.7513624608835e-06	0.00413099328714065	3.46074385162611e-05	7.35359980920352e-08	0.4743142256319	89.9962582487454	5.36508415835883e-15	1.20605149767994e-14	NA
P0A858	6.44438184913758e-06	1.65853315783666e-05	5.95106784777128e-05	1.58287936265871e-08	2.16937510438759e-08	136.592650568946	2.10118976014367e-24	7.5973149406068e-24	NA
P0AF28	6.61565984979564e-06	0.145944032103464	0.926126819924644	1.91919898918116e-07	1.40508797937378e-07	90.3430613259536	4.5792674172284e-15	1.03220510566201e-14	NA
P75792	6.75850803349687e-06	0.0200213605500914	0.000109509715550593	5.16989140559197e-07	8.72063308106468e-09	115.935958398774	3.37167897934284e-20	9.76136431781774e-20	NA
P0A7I4	6.79948584589061e-06	4.87530871323737e-09	1.78116580235689e-09	2.42716965214821e-13	7.2439047230486e-09	197.947459084597	4.32366353114895e-37	3.09509516177925e-36	NA
P0A9S5	6.86634406888588e-06	0.0605378446149001	0.201432472485697	9.92291540070448e-05	0.00033652073170106	67.0211918108079	1.6611198535408e-10	2.96850483179521e-10	NA
P0A962	7.06440942090048e-06	0.0634702451358238	0.048878522912027	0.00237880402945064	0.013877849376903	55.9093221807842	2.13477598758289e-08	3.43889983991952e-08	NA
P39366	7.11392956346199e-06	1.68865709201284e-07	NA	1.18090786161482e-05	NA	NA	NA	NA	NA
P36938	7.11558210928284e-06	2.72896474074256e-08	3.27872854660404e-07	5.69596623576315e-15	1.04591344955278e-11	204.566370866632	1.79941617216535e-38	1.41896818147897e-37	NA
P18335	7.12406120019455e-06	5.61624062304106e-07	3.75147877897294e-07	1.36793330288553e-12	9.55090767752654e-09	173.649521968011	4.86502378999856e-32	2.59328735930395e-31	NA
P0A6X7	7.25464559393132e-06	0.000300463241665327	7.0266075522243e-07	3.5734483368191e-06	2.38898908330463e-12	146.829151223652	1.67245551794292e-26	6.59425318503209e-26	NA
P00861	7.37827918511645e-06	1.35146798275539e-07	5.55268448812514e-06	1.02499521961251e-17	2.8363047539531e-10	201.675421859234	7.21799135632807e-38	5.48302462664188e-37	NA
P0A9X9	7.57377304233159e-06	1.38419920915332e-07	0.00020052082317444	2.39404508815875e-07	3.07998828790617e-07	132.673333176677	1.32963619005439e-23	4.6584150861708e-23	NA
P0A7Q6	7.59893504326716e-06	0.282255277253319	0.101506844735832	0.0130708464649267	0.000319110093263314	55.4548405132502	2.59661096780067e-08	4.16665480879642e-08	NA
P0A881	7.60025840446693e-06	0.000277977413165675	7.63216808767981e-08	3.60557375804785e-10	2.9255132048427e-13	173.934228192977	4.24692070163299e-32	2.28340931230657e-31	NA
P0ADB7	7.68442894088844e-06	0.000867282279547798	6.31767451249345e-06	4.55843511979576e-08	3.62979091084823e-07	125.062483756214	4.73613123992337e-22	1.53383963493737e-21	NA
P0AAZ7	7.69400591536335e-06	1.47507653662835e-05	7.40564062936537e-06	1.04853048469768e-11	2.06104755609664e-12	173.802812580835	4.52181842641226e-32	2.42596046894343e-31	NA
P16456	7.91911605310876e-06	3.35886346317711e-06	1.17712001315231e-05	4.85743732588166e-09	1.73264741206286e-14	173.058578290136	6.44992690541319e-32	3.40885498575454e-31	NA
P0AFA2	8.02047450428167e-06	0.00303284398526843	0.00188507932212585	3.62730538615205e-09	0.000974439901511207	100.347952671732	4.64220895133694e-17	1.1683127695158e-16	NA
P0A6E9	8.03892744357227e-06	3.19912722442637e-06	0.000172100532947286	4.30989962690505e-06	2.43012104239192e-06	116.66688920934	2.39800658900576e-20	7.00782160834153e-20	NA
P0AAQ2	8.25899366592891e-06	1.15913474704452e-05	0.000296113275350695	5.33876793755269e-10	1.21199226552832e-07	136.941828235237	1.78242285394944e-24	6.48248663134758e-24	NA
P0AC69	8.27528756277927e-06	0.0325782211945136	0.766563556677969	5.97449904363396e-09	4.14322614976859e-08	102.654314818061	1.60166405416134e-17	4.12710945076427e-17	NA
P13024	8.39496310805175e-06	1.11173853038489e-06	1.48849060133369e-09	6.59945083024074e-13	6.98269224208334e-17	221.940198474631	4.1947448134515e-42	3.96188065270476e-41	NA
P30176	8.45592152252653e-06	3.4047896248012e-09	5.41453163816001e-10	5.83329931634607e-08	NA	138.345177606824	5.2401612292289e-26	2.01807139432629e-25	NA
P00448	8.73520837524806e-06	0.0105412520995195	2.37364045427476e-05	1.64604426135988e-07	1.43208309979841e-08	121.060759288751	3.08205336482457e-21	9.4633134217852e-21	NA
P0A6I6	8.94057314602728e-06	1.36483233615267e-05	1.39944577175541e-05	9.99798069542528e-14	3.39766076083823e-10	171.480451651035	1.3693535213102e-31	7.05700030484344e-31	NA
P0A817	9.1503676805039e-06	0.530259877572594	0.13418951032881	7.35298432184874e-09	0.0136774497342247	74.5295463168097	5.87407616293746e-12	1.14981916380904e-11	NA
P0ADX7	9.4372066078557e-06	0.00124614187860731	6.82494007775428e-06	2.68152720586397e-06	7.01424659882242e-09	123.515854253878	9.77263194219624e-22	3.10822250248597e-21	NA
P0AGI1	9.61516730403671e-06	NA	NA	NA	NA	NA	NA	NA	NA
P32144	9.72163963722231e-06	5.89513894538409e-07	7.72066905952771e-06	1.86652106989482e-10	1.91754623153656e-11	169.471795253472	3.56834410231212e-31	1.8015786077527e-30	NA
P37759	1.00626963726032e-05	2.31583894024274e-06	1.32277916685994e-06	9.02730613314627e-10	1.19075632954537e-10	163.390097466087	6.4622688887014e-30	3.07514864358894e-29	NA
P0C0L2	1.02154035026675e-05	8.28049156969539e-06	1.640790808842e-08	3.58814231942067e-10	2.98436708344632e-10	169.598808058753	3.3587060693557e-31	1.69919060616692e-30	NA
P0A9U3	1.02583994473998e-05	5.91679829357788e-06	2.49521192218485e-09	4.06315340248375e-11	3.7314662241019e-10	177.939094642109	6.2735601412562e-33	3.59067359236876e-32	NA
P0A8N7	1.03701213909783e-05	1.07057763027211e-07	1.52671981634943e-07	1.12273862921136e-11	1.470886261776e-08	172.937868015554	6.83233111641271e-32	3.59565900279008e-31	NA
P0A7X3	1.04751647711584e-05	0.000521190528058059	1.87849669685648e-06	1.4817354868849e-12	2.31811175693129e-09	158.662513896566	6.11801130645098e-29	2.72839139770633e-28	NA
P30863	1.05564668643432e-05	2.38367929358295e-10	9.70252560719062e-15	7.60414234085937e-16	9.03244406538937e-11	247.645298348743	1.69682901803032e-47	2.06613886313104e-46	NA
P12996	1.05961665111128e-05	0.00624809346154445	6.10055207523007e-05	0.000147078905253799	2.53448479764418e-07	100.4953799776	4.33719356078779e-17	1.09599072278707e-16	NA
P39411	1.07069042717427e-05	0.618772793012541	5.36871800536771e-06	3.14470992405964e-10	1.08366349887814e-07	123.954875608698	7.95683053515105e-22	2.54372806297493e-21	NA
P13036	1.08172129284747e-05	4.33874480028085e-11	1.98229296793979e-09	1.21541934228783e-10	3.7795670789919e-05	176.696624400022	1.13574520529487e-32	6.33975525832013e-32	NA
P0A6E4	1.08272059764282e-05	1.4220860659606e-08	6.21000807874808e-07	4.1490754900364e-11	8.10027364968269e-09	172.661712684627	7.79456558512578e-32	4.08474702815452e-31	NA
P24228	1.09344637395604e-05	0.0121300519772083	7.83753985519103e-09	4.49019520058221e-08	5.18425531041244e-08	136.387680335303	2.31421959487262e-24	8.3432822549544e-24	NA
P00370	1.11202545280605e-05	1.23298077367634e-05	0.00157389059966348	4.69735707150518e-07	1.14669317352351e-06	114.828323469951	5.64921953065805e-20	1.60556765608176e-19	NA
P0AGB0	1.12117561162027e-05	0.00010502766493233	1.13162319885714e-11	5.34999214247765e-17	2.84703819401527e-15	233.447932131046	1.62504001145506e-44	1.66115201170962e-43	NA
P00562	1.13844998023022e-05	1.00554964014497e-06	0.000141167964266351	4.48587678700672e-07	8.4398528751309e-09	134.532513673723	5.54394390764352e-24	1.97012255602096e-23	NA
P00968	1.1643031997248e-05	1.03451839658055e-07	5.52912570398543e-07	1.45594791703879e-09	2.15866015632751e-12	178.124340621607	5.74215918772815e-33	3.29411626381449e-32	NA
P24554	1.16625015854088e-05	2.78149588972948e-06	5.48403936780252e-10	5.62173654018907e-11	8.77889846726289e-12	189.072256239806	3.04950922475899e-35	1.97265127976597e-34	NA
P29745	1.219901255814e-05	0.122874837281689	0.00164649114252208	0.00191245945428682	0.00921607044001466	61.5320502651258	1.85699842509623e-09	3.1465102919093e-09	NA
P0A6B4	1.22609447109036e-05	4.69829268010128e-05	0.00590392052170658	0.0655330386004975	1.23354125455655e-05	80.870387460471	3.38883029579986e-13	7.07382727291332e-13	NA
P08200	1.25518622064889e-05	4.13254423954375e-11	2.8881467464792e-08	1.37894337663407e-10	7.03899880686019e-07	178.85282619624	4.05411010964374e-33	2.33512455773054e-32	NA
P46889	1.28202149068566e-05	2.85195207124324e-06	2.76169827893139e-10	4.80857698503154e-12	4.5447860580604e-12	196.439319414188	8.91644370487346e-37	6.32812747511591e-36	NA
P31060	1.29499514655178e-05	7.88660606533299e-06	9.52773494592204e-10	5.66194037765584e-11	4.60479785717261e-12	186.949997633273	8.42706164415908e-35	5.27275091286931e-34	NA
P0AEI4	1.30543922691353e-05	0.00529406158298454	4.95275518612503e-06	3.84497174293949e-09	4.30468740287081e-10	139.29153594884	5.8869783451226e-25	2.17284609350439e-24	NA
P07395	1.31500128475095e-05	8.73185035155249e-05	1.08401538198455e-05	1.1805184483182e-08	2.91599917744872e-10	144.4553095912	5.13939487549797e-26	1.98562408059059e-25	NA
P00934	1.38920387892607e-05	4.15305748941262e-06	9.59575829237257e-10	3.38652321407925e-15	1.18948410870352e-12	210.23372836072	1.1789261419931e-39	9.82702193527135e-39	NA
P76049	1.3899278308213e-05	0.136381335684898	0.015087101145742	8.04238673112487e-07	0.0194146002478099	70.6899776142176	3.26193832155729e-11	6.11059938970460e-11	NA
P25665	1.39812637775798e-05	1.62577090427687e-08	1.09536701167075e-09	6.139604286187e-12	2.64170614351215e-12	204.441048778092	1.91113346060613e-38	1.50229604941317e-37	NA
P78055	1.40017924673523e-05	0.188262530734811	3.25842479236373e-05	1.72879767501979e-08	3.11979159797982e-09	121.273357655429	2.79042977851397e-21	8.61046903084312e-21	NA
P62620	1.41973781828182e-05	0.0223316590983441	0.000223443446251694	2.72147650125201e-07	8.76038858738466e-06	100.265493512728	4.82205283971816e-17	1.21112024811526e-16	NA
P77713	1.42403574426283e-05	9.92961313763404e-06	0.000377314857852519	1.82440255687708e-11	2.37956803530032e-07	141.080420552141	2.53095252383514e-25	9.52558495334317e-25	NA
P0AC92	1.50873981544383e-05	0.0294585656750979	0.518887084310618	0.000108836467013909	4.73174912313832e-13	105.574931295799	4.15078788213451e-18	1.1050972239252e-17	NA
P0AED5	1.52775916166864e-05	0.000514407446671166	2.23063272270324e-09	1.29822305228912e-13	5.69432251430653e-13	192.898690429169	4.87263807368882e-36	3.32517389424259e-35	NA
P0A6Y1	1.58696752997376e-05	5.02540999951365e-05	1.68024976228196e-07	9.62797980424604e-09	1.49200701694886e-14	173.686667236699	4.77954063660786e-32	2.55319977232987e-31	NA
P08312	1.60859143095635e-05	0.0170891173140712	0.000228656662427981	5.42820938208421e-06	0.000570082645127139	86.1675988352672	3.07063869122135e-14	6.72616094267534e-14	NA
P76445	1.68118096514932e-05	NA	0.000954611021645877	2.20661246368314e-05	0.100508341854576	61.9332341387508	1.94360281228026e-10	3.45591223028214e-10	NA
P76015	1.69282394278056e-05	0.233631228860598	1.09270086259206e-07	3.60969247298028e-07	1.26039587576028e-08	122.987419658451	1.25151569855784e-21	3.94513324266204e-21	NA
P0ABU5	1.72085720282486e-05	1.40875430562766e-05	8.09139232492615e-08	7.11867322541196e-11	6.24039871562996e-14	184.482128709048	2.74622646977941e-34	1.68020358397342e-33	NA
P0ACN4	1.73326794618134e-05	0.540255881499837	0.000194602242788576	1.60535131719589e-06	6.51938970726249e-08	100.022500047994	5.39348693640051e-17	1.34918646022345e-16	NA
P21338	1.87277807453632e-05	0.0117609550321353	0.0675269999566191	2.31033263402862e-10	1.45078128558063e-08	116.521476719652	2.56624522824447e-20	7.49066174730817e-20	NA
P0AFM2	1.92876987239242e-05	0.000683513783101259	0.00172087355295828	0.000108304373077086	3.77915850935113e-06	92.2516084524753	1.91358274826222e-15	4.40124032100311e-15	NA
P0AEI1	1.93158577898332e-05	5.12533805420809e-06	3.17605226574262e-09	4.80697706540474e-14	5.01024818180553e-11	193.973197037407	2.91062311684416e-36	1.99173218243551e-35	NA
P64614	1.93599286129175e-05	6.15091023758758e-12	6.92234931280904e-10	7.79141455423958e-11	1.50727919197308e-08	198.087220191905	4.04311993039127e-37	2.90263292112483e-36	NA
P0A9P9	1.97679711247157e-05	3.23081014429514e-07	6.25691950238793e-08	1.28620320942899e-14	0.052627862144254	154.585618643124	4.23904391186069e-28	1.79765048219891e-27	NA
P04079	2.04096517706002e-05	2.04035243090159e-11	5.64158691277769e-11	4.82262944194723e-15	1.07336711324165e-11	234.472358622061	9.90724790342511e-45	1.0254001580045e-43	NA
P37631	2.05153460032965e-05	4.52950388073598e-05	4.1871367905929e-10	4.94903267823526e-11	2.78675309888852e-05	153.215552768416	8.11923517094111e-28	3.39531652602992e-27	NA
P0AF12	2.2079964589927e-05	0.531617579627297	0.7633572072661	0.00287397114348706	3.23741363722964e-08	69.4413330886831	5.68314511591028e-11	1.05428920596872e-10	NA
P0A9U6	2.22756562483138e-05	0.000100228233575986	9.10259480166463e-09	5.33643239325008e-09	8.22314603130099e-07	142.989268732594	1.02752360952175e-25	3.90868092810418e-25	NA
P77735	2.26398126962594e-05	1.81899887736006e-05	7.07897489278991e-06	1.96446867747856e-14	1.68453148528193e-13	188.883818861319	3.33760637410026e-35	2.15340629435456e-34	NA
P0AGC3	2.28800993771844e-05	1.94663196194244e-06	2.5050667032852e-06	2.24307129362865e-14	1.7282650830622e-16	208.908873616353	2.22997459947662e-39	1.82212398194076e-38	NA
P0C018	2.32504333195262e-05	0.0510092795620267	0.761532447584165	1.31888677769299e-10	7.92561122830223e-06	96.823662021504	2.35080617193617e-16	5.6803526567018e-16	NA
P0AGD1	2.34581434959582e-05	4.24317408316614e-07	5.70265610068365e-09	1.13244820674677e-10	5.15386825287381e-11	181.811136514752	9.85558263731295e-34	5.87080749906124e-33	NA
P0A7W1	2.37883201274397e-05	0.00132724482394905	2.57425575813013e-07	1.45511860914879e-11	1.54219705413188e-12	169.189325489247	4.08264293965793e-31	2.04874445699198e-30	NA
P0AB61	2.41220280254083e-05	0.00114885055614537	4.72073605720002e-08	2.20005132834847e-07	1.15667253817562e-09	140.354855778524	3.56461018692835e-25	1.33551911075867e-24	NA
P77374;P77783	2.53211533418587e-05	0.00094961143534775	0.000821051003749753	2.72669558472051e-06	0.000105460466444635	93.235695802838	1.21947877054364e-15	2.84430541411305e-15	NA
P0AEB5	2.55497328628752e-05	0.00152728615167751	3.50355897494566e-09	1.06153247367855e-08	0.220707738842955	112.801032317827	1.451536128448e-19	4.05125364389308e-19	NA
P23485	2.60768516181283e-05	1.75671102640975e-08	5.87307756134778e-08	2.34180498763193e-07	2.10251610994301e-09	160.61861329224	2.41469108815033e-29	1.09855176977388e-28	NA
P37769	2.63280887772018e-05	1.34704701399063e-05	0.00226006153218512	0.00427285400206884	0.00528245284592213	77.1021722092892	1.85190444821113e-12	3.74298669597758e-12	NA
P77293	2.63417679557021e-05	0.000948908782576781	5.50438509660606e-12	2.41282335771245e-09	6.4774636424583e-13	182.675548247375	6.5181604225306e-34	3.90147240712434e-33	NA
P0AGJ9	2.64490323020506e-05	6.02482458510504e-06	1.21773029477591e-06	3.43268406782204e-08	1.24720845905855e-07	138.525922234689	8.44715373405554e-25	3.10855257413244e-24	NA
P63177	2.68445160311438e-05	0.141451689751355	3.6299718110783e-05	2.53501109034857e-06	2.27619675571378e-05	92.5613573412391	1.66064901096996e-15	3.83369158294551e-15	NA
P0A9A2	2.7146890151295e-05	1.88937306969348e-07	4.00930491496713e-12	7.06214753538534e-13	1.36678437013348e-09	201.256327852618	8.82763411793751e-38	6.62472602687516e-37	NA
P0ABU7	2.72665906703306e-05	5.27050755495538e-05	8.12588606187586e-09	1.12044385746802e-06	3.05578916752796e-09	144.593743710922	4.81384073106527e-26	1.86837193374471e-25	NA
P33232	2.73026008756594e-05	2.5257629157632e-07	6.21364733361032e-07	2.53951957878021e-12	8.0384129214698e-13	189.079698824633	3.03865543589262e-35	1.97076242891835e-34	NA
P21179	2.83772089141088e-05	6.41721629811929e-06	9.10228530726791e-05	7.41986469944721e-08	9.53353162477861e-08	128.6264715155	8.90293580288519e-23	2.98446592906435e-22	NA
P31131	2.89058768913929e-05	4.79998286492036e-10	1.21557080695006e-08	1.72457475247169e-12	4.3207459845013e-15	220.591120264694	8.0382189984519e-42	7.39516147857574e-41	NA
P33362	2.92805813885865e-05	0.0285089275649243	6.9853653950045e-06	1.91460294527275e-08	6.62826343723148e-08	120.336651284352	4.32349172919225e-21	1.32097828478641e-20	NA
P56262	2.95669916052586e-05	3.66655538453592e-08	2.23903682081459e-08	4.61806325210977e-08	2.41709053461049e-11	173.002983678603	6.62331567835872e-32	3.49306075266307e-31	NA
P0A8M6	2.97892497239013e-05	2.95126510686246e-06	0.881408522945662	2.89708535798091e-11	0.00132679776192195	108.341182883374	1.15214381042908e-18	3.11078828815852e-18	NA
P07021	3.02079489732049e-05	8.27169123536576e-05	7.75281825474776e-07	1.61064042136561e-06	3.39101331622538e-07	124.226753402383	7.00560096496456e-22	2.25121769689159e-21	NA
P0AG71	3.02779229528114e-05	2.21986075892343e-09	9.93640012213281e-14	7.89180285624582e-22	4.5219127206951e-12	269.968066159579	3.39673762992943e-52	5.08282907996668e-51	NA
P06983	3.03220676603804e-05	0.0138573661218732	0.000225504478501293	3.26727356015178e-10	1.80646774891488e-11	139.317402704695	5.81558422183488e-25	2.15289287735288e-24	NA
P75687	3.12521150584037e-05	0.0432219243388237	0.000613923373765344	2.43167642846903e-05	NA	63.0696318001721	1.16078435534321e-10	2.1000643398926e-10	NA
P0ABX8	3.21581723902633e-05	4.60402493267514e-10	1.72237526823891e-06	5.45847551559995e-09	1.87252137174336e-11	177.685633372728	7.08116485027618e-33	4.00674566926789e-32	NA
P0AFW0	3.21959674802714e-05	0.00366062964742928	0.0136763503275565	1.61134077887442e-05	0.00163902808558197	75.3907746876773	3.99323700713312e-12	7.91636131342273e-12	NA
P76121	3.28456267109566e-05	1.3130153570301e-09	5.68569071135263e-08	1.79881717364102e-14	NA	158.212843204471	3.78070713683925e-30	1.81649449282567e-29	NA
P0A7U3	3.32737147639549e-05	3.976558363127e-05	0.707623490270116	4.23208719727661e-08	2.30742130486472e-06	101.492920224914	2.73779766724198e-17	7.011020005597e-17	NA
P0AES4	3.33502924096932e-05	8.3166155554912e-10	4.35975775519443e-05	3.52447556154841e-12	1.13693454396155e-09	176.445536380387	1.28044899458916e-32	7.13146928824993e-32	NA
P08192	3.33871830620873e-05	0.00347620792762289	3.86069235051511e-10	2.86415917974288e-09	1.49542351806184e-09	155.272007030263	3.06065939917487e-28	1.31307045726259e-27	NA
P04846	3.35302084848298e-05	0.151193230686383	4.71643115331587e-05	5.49053315972343e-10	1.38739907430658e-06	113.930077454146	8.58310249262865e-20	2.42002571982856e-19	NA
P0A6K6	3.4417182214532e-05	8.13924677542786e-05	3.27124625260588e-11	8.38082890656794e-08	1.58671606326989e-11	169.995901765832	2.77944352630234e-31	1.40900769782347e-30	NA
P05719	3.46380475657867e-05	4.26452317453528e-09	5.65512928301342e-12	1.0888391728812e-11	8.22695720180241e-14	221.628100790662	4.87589735240241e-42	4.57046378240287e-41	NA
P77775	3.48632016003099e-05	4.22468425003923e-06	9.53041391481247e-12	2.64101383673871e-17	6.81899084727488e-09	209.983031469034	1.33006257711914e-39	1.10129181385464e-38	NA
