Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P0AE22	-2.33136138932722	-2.48119032462611	-2.18153245402833	21.4235801451186	-32.4615258331479	9.41736407369796e-19	4.43733425845429e-17	33.0858205794957	P0AE22	10	-32.9956396942252	1.63654865290733e-19	7.84414699152136e-18
P0A9T0	0.890490798946946	0.831915664113615	0.949065933780276	27.583515085628	31.7154708181171	1.48550286437788e-18	6.35338148149307e-17	32.6190289367536	P0A9T0	32	32.9143935252395	1.7214815174056e-19	8.11138748879251e-18
P0A9J6	-1.05777892935476	-1.12608522822681	-0.989472630482701	21.996712326592	-32.3064457621506	1.03445541453755e-18	4.79297675402396e-17	32.989687665734	P0A9J6	16	-32.8230346689831	1.82252445724928e-19	8.44436331858831e-18
P0AFG8	-1.13323607322847	-1.20762607252702	-1.05884607392992	27.2076263898196	-31.7805097855848	1.42705179273359e-18	6.2524210415667e-17	32.6601606963496	P0AFG8	119	-32.7300482677799	1.93176359170895e-19	8.80377505729654e-18
P0ACJ8	-1.02823508314012	-1.09641553146409	-0.960054634816161	26.0072720658715	-31.4620914164028	1.73828881035567e-18	7.21260133252056e-17	32.4579737830208	P0ACJ8	37	-32.5819636563991	2.12010596274464e-19	9.50628157488727e-18
P46118	-1.39937121577065	-1.49126586162257	-1.30747656991872	20.6662726376532	-31.7685762302966	1.43759303943771e-18	6.2524210415667e-17	32.65262006449	P46118	16	-32.377604559689	2.41216246614146e-19	1.06441454855131e-17
P0AC41	-2.25301414247757	-2.40230815534676	-2.10372012960839	25.3467872316811	-31.483031920737	1.7157797365397e-18	7.21260133252056e-17	32.4713335353596	P0AC41	65	-32.3040103260281	2.5274029072276e-19	1.09784063782699e-17
P0AEW9	1.89691982470756	1.77234388158487	2.02149576783025	21.3090254379918	31.7665327467947	1.43940628295061e-18	6.2524210415667e-17	32.6513285323263	P0AEW9	11	32.2524131338714	2.61162560539479e-19	1.11697218199962e-17
P77674	-2.91948047834563	-3.11365990464032	-2.72530105205093	22.5716377863577	-31.3658734143746	1.84576828688788e-18	7.43657367760624e-17	32.3964729018251	P77674	18	-32.0816591995037	2.91193218793622e-19	1.22654113370647e-17
P60664	1.11117148339569	1.03634293040033	1.18600003639105	22.8094481787167	30.9790976547757	2.35339703408072e-18	8.96225171882795e-17	32.1473257324467	P60664	26	31.8851885040754	3.30271587661462e-19	1.36669627330566e-17
P77399	-1.88409277719348	-2.00981865889044	-1.75836689549652	20.6127393407788	-31.2631416350807	1.96825485846001e-18	7.73826502276057e-17	32.3305988949516	P77399	14	-31.8663357650281	3.34299807858938e-19	1.36669627330566e-17
P0A9G6	-1.83594295805329	-1.96038190843279	-1.71150400767379	27.5357120557865	-30.7792382896292	2.67126527119777e-18	9.90148993857306e-17	32.0173577920478	P0A9G6	50	-31.6221319066282	3.91386348210311e-19	1.57688992467342e-17
P08202	-1.58427202655707	-1.69001288636184	-1.4785311667523	19.1046620354789	-31.2566147506651	1.97631948423022e-18	7.73826502276057e-17	32.3264063610837	P08202	10	-31.5644119746009	4.06315458930796e-19	1.61365282261088e-17
P0ADF6	1.58278995970763	1.47908624496907	1.68649367444619	19.5428606327793	31.8408018971916	1.37502007361861e-18	6.2524210415667e-17	32.6982148127473	P0ADF6	6	31.5186977000746	4.18561934469488e-19	1.63887630679603e-17
P0A8Y5	0.621424358119533	0.578878532296524	0.663970183942543	22.8384846309033	30.4709740988305	3.25281612464882e-18	1.15655074991476e-16	31.8152277726003	P0A8Y5	22	31.4634613077712	4.33876747744817e-19	1.67524633157027e-17
P06720	-2.17140401040067	-2.31782477295575	-2.02498324784559	21.1791999860188	-30.938054111216	2.41527569807503e-18	9.07360329817375e-17	32.1207039590411	P06720	10	-31.4374599187417	4.41287874226857e-19	1.68052094568584e-17
P37188	-1.86561975839138	-1.99233344427943	-1.73890607250332	25.9047610629066	-30.7152908465646	2.78223891162225e-18	1.01771370714603e-16	31.9755943279518	P37188	17	-31.3836120796235	4.57060597310407e-19	1.71706548719315e-17
P00936	0.909167709729921	0.846307871707501	0.972027547752342	20.9000295179404	30.1735055019511	3.94091863155493e-18	1.3525621970028e-16	31.618227967137	P00936	26	31.1338951331591	5.38311086131306e-19	1.99023109890509e-17
P0ACL9	-1.36283225049532	-1.45618786938278	-1.26947663160787	22.2745133629377	-30.4548849602423	3.28660105191605e-18	1.15655074991476e-16	31.8046219487355	P0ACL9	18	-31.1176593513014	5.44091955096357e-19	1.99023109890509e-17
P64499	2.03827084474561	1.90761160472548	2.16893008476575	19.2048304757444	32.5444388850073	8.95781728520967e-19	4.34358876696764e-17	33.1370275091373	P64499	3	31.0486057425209	5.69414705310006e-19	2.05580893605431e-17
P06149	-0.719404735404051	-0.770484598089059	-0.668324872719044	23.8294147889733	-29.381813281569	6.62664112731195e-18	2.11747842918704e-16	31.0843339007095	P06149	62	-30.8304118398901	6.57858629865284e-19	2.34467562951986e-17
P76346	-1.47841993311954	-1.57890332181027	-1.3779365444288	22.094914400679	-30.6943584186023	2.81960703777483e-18	1.01798799545637e-16	31.9619046384414	P76346	8	-30.7269574108495	7.04712317979738e-19	2.47987372656161e-17
P37351	-1.02689623318949	-1.09570407775685	-0.958088388622133	21.0401398330273	-31.1346243816339	2.13360395655266e-18	8.23808194335609e-17	32.2478838548868	P37351	9	-30.6975137886635	7.18676229342067e-19	2.49739989696368e-17
P31142	-1.09988814917718	-1.17659871161316	-1.0231775867412	23.261666813999	-29.912201600845	4.67149967970673e-18	1.5646709770584e-16	31.4435716367298	P31142	19	-30.5885847877378	7.72906901748635e-19	2.65269282328544e-17
P06986	1.16119389462408	1.079099510088	1.24328827916016	24.2607864270339	29.5084444338525	6.09263247128956e-18	1.96947886862616e-16	31.170685702326	P06986	25	30.3248863489764	9.22697200329245e-19	3.12816855721378e-17
P0A993	-0.955164166664094	-1.0235996503884	-0.886728682939788	23.7735724406186	-29.1173403866352	7.90657630896213e-18	2.46969462234997e-16	30.9027863164253	P0A993	30	-30.0753640408867	1.09256575427811e-18	3.65943710469055e-17
P69922	-1.5364497640352	-1.64486188981582	-1.42803763825459	20.0799854821134	-29.5662012156817	5.86424684406529e-18	1.91795367370606e-16	31.2099486392118	P69922	12	-30.0043400525577	1.14668302931734e-18	3.79497478750263e-17
P39187	-3.39765616409878	-3.63654228821508	-3.15877003998249	21.9798804807334	-29.6717749466321	5.46968601953288e-18	1.81020561122636e-16	31.2815205415445	P39187	4	-29.9755542814469	1.16940905500972e-18	3.82465549756119e-17
P77348	-0.832689611783742	-0.892798613998928	-0.772580609568556	23.9418817760489	-28.9000537953203	9.15166062001818e-18	2.79578203556599e-16	30.7524005940704	P77348	27	-29.8703153988985	1.25658825210839e-18	4.0619945823969e-17
P76578	-0.633413881225135	-0.679966570495622	-0.586861191954647	22.2972131503007	-28.3855834673985	1.29931241965039e-17	3.76259221523758e-16	30.3918174184691	P76578	86	-29.8227964353489	1.29815736935925e-18	4.14813504232035e-17
P02924	-2.52396008623349	-2.70424051606791	-2.34367965639908	20.3962678293525	-29.2071325273837	7.44517701851773e-18	2.35199910357719e-16	30.9646071891325	P02924	10	-29.7476837528363	1.36682629110268e-18	4.2988192036064e-17
P31460	-0.511757751852613	-0.545759269945909	-0.477756233759318	20.6857280666256	-31.3993852613854	1.80756390305233e-18	7.3897465448316e-17	32.417914590399	P31460	12	-29.7336844491944	1.38003956379203e-18	4.2988192036064e-17
P06988	1.20097562461329	1.11434327629856	1.28760797292803	24.4618953575921	28.9207219116051	9.02483243039085e-18	2.78767046183184e-16	30.7667533368368	P06988	26	29.7214421666076	1.3917040587215e-18	4.2988192036064e-17
P07001	0.849409511273443	0.786870753885351	0.911948268661534	24.6625324040775	28.3349790150022	1.34532623791845e-17	3.81633361368704e-16	30.3560010346915	P07001	42	29.4473876963455	1.68172192101669e-18	5.13756806640264e-17
P09148	-0.854984267390719	-0.916833079729688	-0.79313545505175	20.5896074043513	-28.8391052697766	9.53666914204561e-18	2.88173263205291e-16	30.7100162473609	P09148	16	-29.2555278732854	1.92194871145858e-18	5.70122506854005e-17
P39358	-0.903305977993377	-0.965702311060397	-0.840909644926356	20.6000214773962	-30.2016618105891	3.86968472203448e-18	1.34471544090698e-16	31.63695755439	P39358	8	-29.2550997204234	1.92252326597339e-18	5.70122506854005e-17
P0AC38	-1.62970371360137	-1.74906850800583	-1.51033891919691	23.3876215213351	-28.4831111261339	1.21522693185224e-17	3.59396901122259e-16	30.4606670127942	P0AC38	35	-29.2512091908959	1.92775236130491e-18	5.70122506854005e-17
P0AGE9	-1.9568427595544	-2.10142967944293	-1.81225583966588	25.8594419132677	-28.2346199943534	1.44171070881767e-17	4.04844017223547e-16	30.2847824515735	P0AGE9	42	-28.9714881329813	2.34563082934014e-18	6.86405653217432e-17
P10371	1.19487299497845	1.10690624071348	1.28283974924341	22.1141386109273	28.3372826011921	1.34319492291551e-17	3.81633361368704e-16	30.3576328198896	P10371	17	28.91198099217	2.44617694699863e-18	7.08372074235019e-17
P60422	0.460404000138247	0.42442560113351	0.496382399142985	27.3789785286171	26.6963739964653	4.29197961989467e-17	1.11511246199133e-15	29.1608444478581	P60422	49	28.7637441904674	2.71676266207921e-18	7.78618577379404e-17
P16681	-1.34635468150229	-1.44482073320131	-1.24788862980327	20.4247074273526	-28.5251531197294	1.18075875811193e-17	3.5295799436034e-16	30.4902746545581	P16681	9	-28.6526111289136	2.94007146096273e-18	8.34020271579224e-17
P08839;P32670;P77439	1.81058649187568	1.68447763382019	1.93669534993116	23.8907707525703	29.9521985728535	4.55104345887413e-18	1.5429147336183e-16	31.4704041705731	P08839;P32670;P77439	3	28.4394869768789	3.42376725457646e-18	9.61421511891167e-17
P0A9P6	1.49621946485504	1.3830928928773	1.60934603683277	22.9885564889507	27.5921598052987	2.25785453017481e-17	6.21468870681779e-16	29.8228651512139	P0A9P6	44	28.3672109112399	3.60614688320237e-18	1.00250883353026e-16
P0A6J5	-2.16405195252114	-2.32712037154048	-2.0009835335018	22.505220441429	-27.6855302292397	2.11405367833372e-17	5.87706922576775e-16	29.8906508347174	P0A6J5	22	-28.3437023545262	3.66763660854136e-18	1.00950789819257e-16
P07014	-2.30280940451932	-2.47896999652914	-2.12664881250951	24.6703504647412	-27.2712005227669	2.83560323327507e-17	7.72840881225949e-16	29.5881205222464	P07014	31	-27.9438592197818	4.89973208051218e-18	1.33541717488469e-16
P09323	-1.04572990794733	-1.12630450445255	-0.96515531144211	22.4778625360424	-27.0754954911132	3.26230456766718e-17	8.72039105587957e-16	29.4436497887182	P09323	22	-27.7725028053284	5.55396992005812e-18	1.4990326580351e-16
P0AFG6	-1.47422918139015	-1.58953787543917	-1.35892048734113	26.8603644734104	-26.6721468417352	4.36842727984115e-17	1.12310247882438e-15	29.1426388271074	P0AFG6	38	-27.4064131294302	7.27725866229761e-18	1.94526721934494e-16
P36683	-1.42619422583746	-1.53779173065569	-1.31459672101923	26.5972975463854	-26.6611705352612	4.40353130186536e-17	1.12310247882438e-15	29.1343853008376	P36683	117	-27.3604914683683	7.52999409860546e-18	1.99365558039268e-16
P69797	1.13643678941581	1.04612943400728	1.22674414482435	24.8472491520513	26.2528939080658	5.94383662734906e-17	1.43685789774177e-15	28.8250034116929	P69797	36	27.0411739842375	9.56203510541236e-18	2.50777901821192e-16
P09127	-0.467431059954357	-0.505560206528394	-0.429301913380321	23.5582750301361	-25.5749919538348	9.8776354166922e-17	2.19678611667235e-15	28.3007975532985	P09127	29	-26.9515475291874	1.02301315775815e-17	2.63841362085442e-16
P00861	0.647504366471409	0.595644771533872	0.699363961408946	21.9950022715355	26.0476534141102	6.92273054190685e-17	1.63094838190687e-15	28.6676997061757	P00861	25	26.948982993636	1.02499521961251e-17	2.63841362085442e-16
P77712	-1.61987311914215	-1.74507949494908	-1.49466674333522	21.1794869437976	-26.9904159349987	3.46833536648399e-17	9.18283077983381e-16	29.3805238445428	P77712	5	-26.7836084242826	1.16168902104155e-17	2.96283988852799e-16
P77718	0.599432847465589	0.550201936319162	0.648663758612017	21.5576936501803	25.401401984198	1.12726500877376e-16	2.44827869093052e-15	28.164392865171	P77718	35	26.5768817873316	1.35988132520314e-17	3.40773321618053e-16
P37685	-2.32334570760871	-2.50992940147768	-2.13676201373973	22.758188553688	-25.9773695835058	7.29565735745724e-17	1.70436365157404e-15	28.6135539801418	P37685	19	-26.5761508999063	1.36064167984187e-17	3.40773321618053e-16
P75682	-1.61164725466367	-1.73542395227045	-1.4878705570569	19.4156514389905	-27.1635248276615	3.06259233735716e-17	8.26602592024555e-16	29.5087599664851	P75682	4	-26.5501230239838	1.38801101624647e-17	3.44524162961177e-16
P05793	1.10919553839132	1.01942801514464	1.19896306163801	26.9385270991093	25.7776839458042	8.47470646331083e-17	1.93112163672165e-15	28.4589373398541	P05793	100	26.533691903836	1.40558512063682e-17	3.44541468073923e-16
P0AC33	-1.6315805156763	-1.76331630329677	-1.49984472805583	23.0171903339904	-25.8380516127665	8.09852648645913e-17	1.8761586360297e-15	28.5058025502289	P0AC33	41	-26.5269457006248	1.41286789066285e-17	3.44541468073923e-16
Q46939	-3.03546264924829	-3.2783538365659	-2.79257146193068	20.0173794872381	-26.0716284870462	6.80013709674858e-17	1.62968802835871e-15	28.6861372442871	Q46939	6	-26.5103380161053	1.43096525555314e-17	3.45920296559803e-16
P27550	-3.62034570468951	-3.91298160905447	-3.32770980032455	25.024074894045	-25.8093731423876	8.27500353594071e-17	1.90119915949712e-15	28.4835518927784	P27550	35	-26.422941868548	1.53028088271916e-17	3.66739728789592e-16
Q46863	-1.16302922927026	-1.25495951983068	-1.07109893870985	19.3514951588678	-26.3928944058809	5.36022639103977e-17	1.3304847649188e-15	28.9316183534391	Q46863	8	-26.3117833380245	1.66712645392576e-17	3.96120644608e-16
P0AD01	-0.90779292893426	-0.97903086638094	-0.83655499148758	21.3735326689167	-26.5846215466708	4.65672302811242e-17	1.16627838001374e-15	29.0767324904779	P0AD01	9	-26.2743288131253	1.71607202939155e-17	4.04294935738008e-16
P26616	-0.585669394140055	-0.634981051839318	-0.536357736440792	22.9277197442259	-24.7775265612023	1.82522893889686e-16	3.78836508620642e-15	27.6665936871399	P26616	43	-26.0103082945478	2.1067055226567e-17	4.92154735545011e-16
P75801	1.08766181184666	1.00247911218203	1.17284451151128	20.6091636989924	26.637747880587	4.47943370324306e-17	1.13207506318325e-15	29.116761748739	P75801	6	25.9709480739512	2.17247668291223e-17	5.03290431541332e-16
