ID	ind.p.lab_A	ind.p.lab_B	ind.p.lab_C	ind.p.lab_D	ind.p.lab_E	stat	pval	FDR	weight
P0AGG0	0.00789130527065055	0.442315096716087	0.240613294234205	0.00258301872858498	0.00215701236449754	-3.98649291328969	6.705712970856e-05	9.50182206940481e-05	NA
P0A6C8	0.00790760383605546	0.000539093987777974	0.531247274555394	2.5878021116012e-05	2.28207529324309e-07	-6.57196923968625	4.96541226091683e-11	9.70340105950158e-11	NA
P08190	0.00796475517309965	0.289655270178815	0.846990349285272	0.225066583883207	0.0220360954235339	-2.10633346382179	0.0351753964516198	0.0403004044875843	NA
P0ABS1	0.00805854781181216	0.00109707825923028	2.93806694156461e-06	0.000779681725723877	8.60533298100686e-08	-8.22437115549924	1.96217596798521e-16	4.83513735854324e-16	NA
P28632	0.00837862421897226	0.584021225735502	0.306653670803475	0.240375055488514	6.69985935918923e-07	-3.67787828658156	0.000235182129817196	0.00032369153351184	NA
P69488	0.00848655590297621	8.24267465620136e-05	4.41969999519434e-11	5.31683763842038e-13	1.62096966537802e-11	-11.8053686890216	3.6618238470405e-32	1.87485380968474e-31	NA
P0AFW8	0.00858989783051027	0.0358306410128979	2.05159598278008e-07	9.21796683272805e-06	2.5407048173255e-07	-8.29780604713313	1.06051627446134e-16	2.65014045158236e-16	NA
P30177	0.00861014815990496	0.00634824346928814	0.000475758904943362	7.22853116692716e-06	0.00015579772995038	-7.20948137053601	5.61653807866991e-13	1.18070289537003e-12	NA
P0AF18	0.00864937542086486	0.000155304547034958	0.000179547695395328	3.39265583362281e-10	1.20646145413269e-11	-10.0196489893295	1.24945895599539e-23	4.3030694089886e-23	NA
P0AB55	0.00871086386328805	0.257441281723533	2.40547974103197e-06	1.18080609271905e-07	0.486501404956843	-5.72612483325054	1.02750625650658e-08	1.78400483420585e-08	NA
Q46861	0.00883168931631613	2.67040348205105e-12	9.07576788173513e-13	3.57241056154911e-12	7.83579521854878e-07	-12.5103568846681	6.55291525501551e-36	3.87126070450147e-35	NA
P24205	0.00883232619790314	0.000591810178053975	2.37723841871161e-05	0.0127463497604899	0.270638372416329	-5.60246307656527	2.11327063136751e-08	3.59865154077661e-08	NA
P30750	0.00900646998072433	0.126552302206098	0.111321874967349	1.01146605432632e-05	0.000170476044263858	-5.62240621993615	1.88315801607279e-08	3.21630546258837e-08	NA
P0ADB1	0.00907444655081453	0.0249195488321285	0.00400732597914012	1.56052557791599e-07	2.50790527222204e-05	-7.22081641135029	5.16763800755745e-13	1.09031483236377e-12	NA
P0AAN3	0.00914907974467696	6.91296774996029e-06	0.00351321947758694	0.0400127112960339	0.000201917068324977	-6.56949117030877	5.04874883588936e-11	9.85789603210939e-11	NA
P0AC02	0.00916159373319548	0.33799030828911	0.453050315408895	3.24648961441618e-08	5.84186299690266e-06	-5.67201283727059	1.41129398385287e-08	2.43567141482922e-08	NA
P0ABQ4	0.00935215364071467	0.0107192021385604	0.00642256862234007	0.00019084108212113	1.09395815877521e-05	-6.67994557511353	2.39031003303445e-11	4.73540353921872e-11	NA
P76046	0.00942947782101358	0.0450098594944844	0.177570359858699	5.28820317305206e-08	0.000243865573348853	-6.15911587573174	7.31521877726037e-10	1.34942066155387e-09	NA
P67087	0.00945459554651167	0.000401673139240337	0.000301600600730998	0.00405760124623725	1.21938498789871e-07	-7.5752209579316	3.58516913723186e-14	8.02743410318971e-14	NA
P37757	0.00946031391693261	0.140253850327171	0.625246759204458	0.0198876429218929	0.0491386200168943	-3.04835053712135	0.00230101344596523	0.0029065433001666	NA
P0ACF0	0.00947405676507996	0.00563242933917189	3.99680453579293e-06	0.000314032393672657	1.40028366071967e-08	-8.19248028471841	2.5589715527571e-16	6.27220261441741e-16	NA
P28224	0.00958137540152407	7.27499737899903e-06	1.14840084393008e-06	1.43268970333372e-14	4.48632571455621e-12	-11.5512927980357	7.27182700729127e-31	3.49047696349981e-30	NA
P30130	0.00967047589334215	0.686440099337668	0.478907778766178	0.273442311977398	0.113445167123444	-1.66222439431821	0.0964677905652343	0.106345353809713	NA
P0AFJ7	0.00983967292854792	0.332213390330515	0.51252952983147	0.576987698425733	0.0154316785203142	-2.1016535548764	0.0355836348703774	0.0407478602094182	NA
P16525	0.00988096621681213	0.0922015437299585	0.0594958821708215	0.00148567352235829	1.02107195600243e-07	-5.98520392572824	2.16118914679937e-09	3.87802164659326e-09	NA
P76243	0.00998034644037561	0.137202106859034	1.10515087710825e-06	0.0326117955902117	2.88024777118241e-09	-7.0751561881417	1.49280529292828e-12	3.11260035738168e-12	NA
P0ADP7	0.010260438149225	0.109526325235746	0.388387211782008	0.000292417938387372	0.0603919228113784	-3.94411292175011	8.00959121086977e-05	0.000112869101833908	NA
P09996	0.0102627150271359	0.70084895603938	9.59832716164235e-05	0.00604850204660231	0.00103349267314699	-4.96803105453924	6.76361330969118e-07	1.07397416027074e-06	NA
P0ACM5	0.0104020469569248	0.0633384334071607	0.185711101187021	0.000171371106757626	0.494002699749105	-3.72455326793836	0.000195661396332891	0.000270915779537849	NA
P76245	0.0104302214012363	0.0467150647150228	0.00018183436290482	1.65382609311646e-09	4.78165981454401e-08	-8.40922294622444	4.12735927111841e-17	1.05543127199299e-16	NA
P39332	0.0104417592024225	0.800012224028495	2.11947140114999e-06	0.000121306011527142	0.000150524990435065	-5.97122186123463	2.35483251168135e-09	4.21892232263905e-09	NA
P0A884	0.0104590527860163	0.44099979312221	0.000835173125881541	0.336152480962603	2.14457116239414e-05	-4.52380768297211	6.07369173368408e-06	9.12241574602875e-06	NA
P77561	0.0104840728940912	0.0374037833564017	9.55125881808782e-05	4.87558879059889e-05	1.98779870676524e-06	-7.30306692159001	2.81281188382675e-13	5.98404301046799e-13	NA
P29013	0.0105251558636702	0.0135886860630363	0.295494699153035	0.000171199817138675	0.00268455124375435	-5.10644875289974	3.28269584082921e-07	5.3001620303227e-07	NA
P24171	0.0105673050344015	0.530219857015227	0.000929953449395429	0.000182892264543676	2.28050935339341e-08	-6.42767780005511	1.29568005279773e-10	2.46714615012063e-10	NA
P0ACV4	0.010610686078815	0.503243214684861	0.000870233286198647	2.78616165702215e-14	0.130056737665756	-6.29276655548958	3.11857164073079e-10	5.87025250019914e-10	NA
P31825	0.010704967383808	0.437057883943591	0.345030081352092	0.0104245061522073	0.000132350427834655	-3.94272026760321	8.05626017916054e-05	0.000113457356068373	NA
P23837	0.0107351898306099	0.146863780519097	0.00566203662757452	2.38221391296319e-05	0.307358648452136	-4.67444106500972	2.94755261048286e-06	4.52442452668389e-06	NA
P37659	0.0108257731514848	0.178356744535054	0.00170817431368236	0.0223097493140016	0.831835733379246	-3.21654303709905	0.0012974507215237	0.00167657120717364	NA
P0ADN6	0.0108276698808725	0.970704171811926	0.200824952354275	0.000264015924179436	0.0132024067064574	-3.09924215033667	0.00194016376234496	0.00246424327918566	NA
P0AC13	0.0109059793122977	0.411588684538575	1.11774232795438e-05	0.00777733227646832	0.00071862551947274	-5.5290457522047	3.21977371803243e-08	5.43867935949173e-08	NA
P0ABM9	0.0109565839478575	0.969075397738691	2.19196800924777e-05	0.0183672992571809	0.881411562030817	-2.42272481941729	0.0154045906562959	0.0183232714879224	NA
P32684	0.0110063253498072	0.304620870981467	0.668346743740799	0.0610081936591754	0.0523963198408302	-2.4750447378109	0.0133219486921708	0.0159117520926706	NA
P64545	0.0110455459899274	0.221637705582474	0.721415223667083	0.0072116734216168	0.318124755903221	-2.40954814490107	0.0159722885260195	0.0189887269163824	NA
P0A8M0	0.0111783760286243	0.592775458440088	7.19510184230761e-05	0.00480756446121361	4.73030561115807e-06	-5.75539038197527	8.64417993776834e-09	1.51223922373715e-08	NA
P51024	0.0111941043200017	0.000807612120834393	0.0447157752814301	0.129104670755613	0.00870759563760402	-4.76001633374701	1.93577292645447e-06	3.00540486694818e-06	NA
P36999	0.0112682194419501	7.03168685788349e-05	1.28745631699093e-07	1.94790657708176e-05	0.0356479769238807	-7.67310470807389	1.67882332393304e-14	3.81084624467164e-14	NA
P0AFX9	0.0112697903621237	0.264691556958266	0.577271422554041	8.55112487215776e-05	0.000122519378391591	-4.53516713307061	5.75578881530238e-06	8.66754080422005e-06	NA
P76539	0.0112921402622018	0.111952669831785	0.000185508678195301	0.150162196846256	0.00974853572129474	-4.66359473674998	3.10733034537299e-06	4.76333274500291e-06	NA
P23865	0.0113885490819358	0.0181358480668584	0.00350807662001329	0.0487428314870534	1.81214056460858e-08	-6.36497221260669	1.95325094194116e-10	3.70699355043857e-10	NA
P0A8N5	0.0115630136714321	0.0439558971021014	0.000210526783629652	0.0245221069557395	0.690004648136732	-4.01451606308253	5.95678871321434e-05	8.47187728101594e-05	NA
P0AGG8	0.0119263083428097	0.0473211227163186	0.000279604325340496	1.49981528756138e-05	7.60213229884307e-05	-6.86149314404257	6.81444755227797e-12	1.37723571582881e-11	NA
P0AEX3	0.0119572434489145	0.80209580451062	2.32992670610928e-06	7.03670048499868e-14	0.792275751490592	-5.62156782605553	1.89232175229474e-08	3.22956245724968e-08	NA
P03817	0.0120039325182907	0.459147551295507	0.000178030466565212	2.61635308266645e-06	4.45114688765156e-06	-6.67589104992441	2.45734481540624e-11	4.86402272740204e-11	NA
P04391	0.012048819883	0.048986444730146	0.0321189086190077	0.000151696966702899	0.000150335692377583	-5.80839308757299	6.30752869207561e-09	1.11105092557662e-08	NA
P0AE34	0.0121770159182619	0.506591323575875	0.00421872652677343	1.10327127310368e-06	0.712447248888722	-4.04370322977214	5.26135089451242e-05	7.50597675601028e-05	NA
P06616	0.0122853933758935	0.000752086808719926	4.02324957488576e-06	0.00252003857326202	5.77637942806173e-08	-8.045730406202	8.57325382859951e-16	2.05117100945932e-15	NA
P75691	0.0124143018289299	0.0448842821478096	0.0181790371230452	3.71084637788005e-05	0.000133329155120594	-6.10072290951009	1.05589815424331e-09	1.92772531487844e-09	NA
P0ADI7	0.012542657928226	0.0922395346052539	0.214828513651774	0.169750792212709	0.00360223455374573	-3.57741687398689	0.000347006520862092	0.000470849837494853	NA
P46130	0.012628578052036	0.533413372060544	0.584734236659981	1.86069818983029e-05	1.74349749061131e-05	-4.56282389117812	5.04701477603051e-06	7.635142510817e-06	NA
P0ADA5	0.0128511389279257	0.00218098461541353	0.00630544126713312	1.56128240874181e-09	0.137150871647769	-6.52672904935053	6.72214882374816e-11	1.30259301008543e-10	NA
P0A912	0.0129523317305543	0.661487409467391	0.000664116759065337	3.16382895875546e-09	0.000125299330848033	-6.48031621967319	9.15305815129449e-11	1.75446305994863e-10	NA
P0A8G9	0.0129872611970524	0.318107138153397	3.34958818101739e-05	0.00262491084501162	0.000159136180297176	-5.84846328235053	4.9613512588736e-09	8.78628232163319e-09	NA
P18811	0.0129903945694319	0.326403453701085	0.00575004738817419	9.96199788651229e-08	0.000259297353972909	-6.20486392852773	5.47442485533067e-10	1.01718345699047e-09	NA
P0AFI7	0.0130153466706076	0.322092183514512	0.113637292427138	0.00509080205990791	0.010243800672168	-3.92739185798578	8.58720109594594e-05	0.000120860790012581	NA
P77808	0.0130563067617267	0.0310461709184345	4.89418073290276e-08	1.16906404769504e-05	9.83872758952528e-11	-8.95075591512794	3.53056261172817e-19	9.9686473742913e-19	NA
P16926	0.0132922811157351	0.00132485403969174	1.53322429266995e-08	2.50709534286217e-07	6.32672450422165e-11	-9.93615216391186	2.89806023158463e-23	9.77617975632648e-23	NA
P0A7E9	0.0132963111164188	0.477878633455491	0.00646936853130031	0.0005678391610333	0.000807332536636197	-4.99366795464845	5.92432184780018e-07	9.43305980465211e-07	NA
P67699	0.0133345949418438	0.588023965896817	2.46250914112776e-05	0.824370951636055	0.028680307015921	-3.14007411434659	0.00168905097412037	0.00216078481086803	NA
P0A8R0	0.0133588838218538	0.137013203876923	3.93440382757732e-06	0.0017321893836252	1.07556936679528e-10	-7.62567808372966	2.42754932010772e-14	5.46732515496402e-14	NA
P0A9G8	0.0133706123846395	0.208627233607257	0.00197142841276559	1.29354602117866e-06	3.52203595679827e-07	-6.96331850743901	3.32349248304117e-12	6.80651260526832e-12	NA
P63417	0.0133727380931397	0.208448597900865	1.75154600781855e-06	0.00619739645743261	8.35291721958431e-06	-6.47185553516715	9.68066569045462e-11	1.85097541500477e-10	NA
P31663	0.013467393605957	0.00241089446453893	2.94518921492076e-08	7.87984456246408e-12	3.13189264328461e-06	-9.7095767865666	2.74474376161696e-22	8.84460087659506e-22	NA
P77300	0.0135134407883313	0.112840037060648	0.576399954144164	0.103201105590069	0.00349357262818079	-3.21590222743298	0.00130035126254045	0.00167937741529887	NA
P62615	0.0135937631342944	0.0284043790681799	0.00151725913922799	0.00022200529405419	0.0005904458828886	-6.18662329919377	6.14666111130602e-10	1.13841697752806e-09	NA
P77552	0.0140694202808956	0.0431228605126392	0.428064884592305	0.00476005794868888	0.0761789964732173	-3.62968941299386	0.000283762444639048	0.000387315564246662	NA
P75830	0.0140961366471615	0.488959204091459	0.0170403679654832	2.74513612031431e-09	0.000766877300002087	-5.9663664852739	2.42595069821084e-09	4.34296069050332e-09	NA
P75820	0.0141704694994495	0.0494858229075122	0.0844193175547592	4.26840772622846e-12	1.96323956467787e-06	-7.45183583679288	9.20502231536781e-14	2.00078975609504e-13	NA
Q46868	0.0141709050165799	0.515979585911912	0.00757709208664431	0.00782776073179633	4.26603850087126e-05	-4.88666705376245	1.0255731076258e-06	1.61401669396847e-06	NA
P23878	0.0143844825611987	0.0150119135296636	0.000175599351859603	0.00270997492088143	0.00154936539627908	-6.11314743743822	9.76850420768015e-10	1.79108465244133e-09	NA
P0A940	0.0144232298883219	0.284709494283038	0.373626535156074	9.26883184586845e-06	6.79294528980992e-05	-4.99723211635436	5.81590480159435e-07	9.26683586644078e-07	NA
P76506	0.0144778123340013	0.140340175520979	0.0384886143455755	5.5566346385429e-05	0.0336504221528822	-4.79678944236358	1.61228922118599e-06	2.51504019337341e-06	NA
P11454	0.0144836896288267	2.39499016468221e-05	0.000428349525631768	0.00026329060487843	6.26714845705543e-05	-7.55149703963542	4.30283328042624e-14	9.55079757042588e-14	NA
P63183	0.0145032697539898	0.0563533932798883	6.10597390032023e-06	7.30120336715325e-05	2.0893894385489e-09	-7.96845282630849	1.6067317701729e-15	3.78131766953867e-15	NA
P0AF12	0.0145316663346858	0.957705742786562	0.842805304426762	0.000757680458222379	5.3802338579409e-07	-3.35447402065403	0.000795160193779404	0.00104928355467798	NA
P0AF98	0.0145584556846299	0.486927067019872	0.0357764892508708	6.61429578383079e-12	4.81651014912369e-05	-6.56616729088782	5.1626813472168e-11	1.00632976514277e-10	NA
P04846	0.0146484927440991	0.188920101526592	6.77691184607987e-05	0.000133467675351996	5.71312389731192e-07	-6.88185561761282	5.9077876550399e-12	1.19925486847682e-11	NA
P27243	0.0147459279529072	0.41857308463396	0.169805032340238	0.00118509595823102	0.285618678827033	-3.10500357934971	0.00190276721979132	0.00242208600795536	NA
P0ACX9	0.0150823494726305	1.48111885341662e-06	0.125952856118681	3.86457057772138e-05	0.0175665199721318	-6.2818052014353	3.34664023176966e-10	6.26882853170513e-10	NA
P0AET8	0.0151660720234649	0.0198817084934562	0.209260387550145	3.84817380180986e-07	6.48257407952761e-09	-7.00352220504515	2.49606329507191e-12	5.13934748154216e-12	NA
P38521	0.0151799657310507	0.00087441958391223	5.95387879312684e-05	3.28048353652017e-07	4.9081049587334e-07	-8.50263290719557	1.85338274742715e-17	4.83600662522327e-17	NA
P75974	0.0153050979658857	0.185340288341889	0.0197468290139669	0.000175541848050444	0.0190111885995684	-4.81438123612018	1.47656685457422e-06	2.30488484616464e-06	NA
P76220	0.0153414959355721	0.020310393197759	0.0675149098373057	5.8500288048668e-06	0.000606931542054807	-5.9576917595533	2.55825450942844e-09	4.57625651376019e-09	NA
P31554	0.0153671665104827	0.0558499434524234	0.0106746308406195	0.00297248673807152	0.255617629416874	-4.2308915442608	2.32766889644784e-05	3.40072868574244e-05	NA
P63386	0.0155433952392376	0.899424538247674	0.000332337571679352	0.0599479110493921	1.43110363609617e-08	-5.09211030382316	3.54099986734711e-07	5.69327543221754e-07	NA
P06993	0.0155492907427705	0.000311066979326222	3.54110424800786e-05	0.000379416658676879	2.3911614980984e-07	-8.02897273727797	9.82921951883426e-16	2.34436043182134e-15	NA
P27241	0.0155566599265622	4.5780383811946e-06	7.6646519831634e-08	1.23328726519247e-11	0.756564624393554	-7.9695371508452	1.59269746380894e-15	3.7521216325315e-15	NA
P36548	0.0156126587501367	9.28965012811498e-06	0.00101854989288738	5.15847961471002e-07	4.38642937189162e-06	-8.43049823133574	3.44196588856202e-17	8.82123404588086e-17	NA
P0A6P5	0.0157207919302301	0.226751534881966	0.000116321688348049	0.00191043192303854	7.61054516224792e-09	-6.76782198868155	1.30735465999103e-11	2.61244157555883e-11	NA
P0AE60	0.0159139389928844	0.302897267100737	0.0155390068079914	0.722378909778369	0.00174320112710725	-3.19759573556761	0.00138578403478442	0.0017837130816443	NA
P45524	0.0160695064385464	2.5569390845783e-05	4.0439597743502e-08	1.12015292018712e-08	2.11735581818028e-05	-9.50097207896098	2.07940011104138e-21	6.39644573543304e-21	NA
P0A8L7	0.0162900296430896	0.605539462966992	0.0588456776153801	0.451201373213011	0.200630944225545	-1.96597002246671	0.0493020735178967	0.0559015636738356	NA
P0ADW3	0.0163379145023313	0.153904054751301	1.25975941842203e-05	1.4971486835073e-11	6.01480601035662e-05	-7.98781310052029	1.37353473670553e-15	3.24910065027674e-15	NA
P0A7I0	0.016614214406927	0.0113901932740293	0.0098715820816205	8.18801331826537e-09	6.86297552571943e-06	-7.48290738826415	7.26961126773057e-14	1.59212779095544e-13	NA
P09980	0.0166923650663047	0.00713422373585797	0.208823510995175	0.0750836159477398	6.05266860336396e-05	-4.77234732345314	1.82091134579994e-06	2.83280198563339e-06	NA
P0A8Z3	0.0173356746110635	0.476723610369995	0.00210771680968559	0.475442279895602	0.173857624553245	-2.6979298106093	0.00697721500175822	0.00852811849551773	NA
P04994	0.0174601786901891	0.948146262559781	0.00286647034765152	0.126510826813382	2.97673790379448e-06	-3.98730912529889	6.68269296829807e-05	9.47503052243616e-05	NA
P0ACX5	0.0175025305126524	0.00978486776527487	1.22897083607071e-05	0.00313842737036185	6.82834213365508e-06	-7.04079227653699	1.91149794574919e-12	3.95695531626788e-12	NA
P08178	0.0176878852553038	0.559612446848989	2.9017002866027e-07	0.141673845467344	4.09034393966027e-06	-5.58342617880503	2.35825903275896e-08	4.01287209119398e-08	NA
P46887	0.0177473233918321	4.28056467822968e-05	0.016857534678043	5.14242430573191e-10	1.67672190992876e-07	-8.65876987696103	4.76882449233804e-18	1.27316009621632e-17	NA
P0AEG6	0.0178404781701789	0.000705919799227126	0.00943794215282995	1.24080924466623e-06	0.000574353373313128	-6.97728833496122	3.0093170281881e-12	6.18507264312701e-12	NA
P0AFJ5	0.017968499433608	0.515878909090717	0.988899982699951	0.00766646002212835	0.00231662383073424	-2.24805409759618	0.0245727405690783	0.0287097334032234	NA
P0ACK2	0.0180500687230673	0.0366045644915328	0.00747184474877826	0.00851331435565363	0.0541993105401515	-4.61194753651427	3.98913690335622e-06	6.05864958822196e-06	NA
P31069	0.0181243164621999	0.164006748024371	0.318808681107923	0.000111094758861227	0.0176736860345544	-4.17697124443602	2.95416354770964e-05	4.27000803884755e-05	NA
P0A9F6	0.0183455001254015	0.0205168546416626	0.000431033726318795	4.22602183721396e-11	0.0012064846577337	-7.59851928498174	2.99538224893998e-14	6.71992278632688e-14	NA
P0C018	0.0184007089258762	0.183101035834568	0.629178997702863	2.98084552024454e-11	9.12800509904429e-06	-6.033718145619	1.60229437952085e-09	2.89771291241448e-09	NA
P63020	0.0185264990120716	0.0167227322729764	7.3322085833907e-06	3.54909140405391e-08	1.02724412962206e-06	-8.35493436878162	6.54691026880185e-17	1.66307400874526e-16	NA
P08179	0.0187788132677041	0.00281517426754288	3.54962534887916e-05	0.000761476796778935	0.0432726137184803	-6.1292123491759	8.83151893881803e-10	1.62392814325912e-09	NA
P21515	0.0188954884029917	0.278124675079741	0.000482254147321846	0.324550728512695	0.869755362714771	-2.36843944711606	0.0178633042349362	0.021138702083869	NA
P0ADA1	0.0189231059718985	0.082876497824896	1.23711415577249e-05	0.0629393074646997	4.52250517779348e-06	-6.10402747492673	1.03428494964582e-09	1.89126390792378e-09	NA
P0AFL6	0.0190890319557661	0.0285087173775997	6.83736218569803e-06	0.000154487969497226	1.94827226955992e-07	-7.60564288927693	2.8349108996447e-14	6.37232654905501e-14	NA
P0A8J4	0.0193077909538338	6.81094597998947e-05	2.28989183380602e-07	0.0002463090345331	6.2720391972596e-11	-9.32156880524823	1.14632618327901e-20	3.42116000812803e-20	NA
P0AEV9	0.01937309271168	0.090389833079994	1.19664557371115e-05	1.03356630850051e-05	1.30185010564652e-08	-7.80547284165355	5.92788688886976e-15	1.36578513919559e-14	NA
P30136	0.019419734473873	0.0117430099448044	0.618556104613104	0.120770650384579	0.184344451387869	-2.72786986758212	0.00637447498245706	0.00780382059488898	NA
P0A910	0.0194837568250372	0.0022294136338763	6.46406792640264e-05	2.21292795404622e-11	1.79449226027439e-10	-9.65806440299186	4.54367433119945e-22	1.44994815222764e-21	NA
P0ADQ2	0.019548003196408	0.0218264121402297	0.000996596485627441	7.44525629443816e-09	0.0125257690255093	-6.74185954537266	1.56372212227045e-11	3.12202406387446e-11	NA
P37326	0.0196070296929357	0.00691771694429288	0.000539625766842994	1.55763408563727e-09	0.000299947048334395	-7.66949761175034	1.72671317832405e-14	3.91569602643564e-14	NA
P0AG18	0.0197031969654086	0.217593906735386	0.685505640625723	0.00138674541561115	0.000149092018013703	-4.00961530786598	6.0817748726511e-05	8.63896997940082e-05	NA
P75958	0.0197097685577311	0.468103635195812	1.52566216805431e-07	0.0500355892373214	0.000638926870848603	-5.42268100030788	5.87117146508807e-08	9.79520568831492e-08	NA
P25742	0.0198824316435631	0.391453276636381	0.0717030687120211	0.0250097163733275	0.0717614069859143	-3.2277800092178	0.00124754876199187	0.00161389800540667	NA
P77562	0.020278470402333	0.28932590920478	0.144061493821981	1.54194338936557e-06	1.77060028704051e-05	-5.57511107025278	2.47371984223042e-08	4.19694441568401e-08	NA
P00582	0.0204944821779385	0.126777616790449	0.479941587570826	1.61830185495806e-06	0.000188940864096588	-5.11879335075102	3.07496661158264e-07	4.9717354898852e-07	NA
P38506	0.0205494231526652	0.00140174370541063	0.00142367560287347	8.94899278551692e-05	5.43032668829081e-12	-8.29866189482978	1.05290549308153e-16	2.63397856249711e-16	NA
P69924	0.0205915868809089	0.00608987475750682	0.0616496948046123	3.4478412245696e-10	0.000894185527458348	-6.87877402147008	6.03698354524261e-12	1.22440229649991e-11	NA
P03024	0.0208863747064814	0.366724091155259	0.00540961717128236	0.414261305173169	0.239794079318973	-2.61546829237759	0.008910519403225	0.0107655147902624	NA
P0A6A8	0.0208916840050238	0.00587715853590404	5.60724135763484e-06	0.725142867376363	0.00152543078133522	-5.05879516461475	4.21913781021727e-07	6.77886577039093e-07	NA
P69222	0.0208924084189711	0.469895223380835	0.51552384814327	0.00115672877469245	0.00013184742318193	-3.92097934847729	8.81898214037085e-05	0.000124047221315106	NA
P25519	0.0209557086552946	0.481955796875539	0.179596464963615	0.143830598620544	0.000402850657775812	-3.31414040165353	0.000919253360682284	0.0012027028637206	NA
P0A9F1	0.021003454232404	0.00526718011592175	3.22291666702774e-05	0.134438613854649	3.44604061428282e-06	-6.3458448580893	2.21208072357209e-10	4.18099588770312e-10	NA
P0AAJ1	0.021067597461369	0.0124886564353372	0.0252897680821984	1.15285373060523e-05	9.60175537794114e-06	-6.59011482918622	4.39486531445833e-11	8.61034837118367e-11	NA
P68699	0.0210787069103382	0.0845136351091385	0.000122828380800791	2.60166445500701e-11	0.163294187066126	-6.53828621481821	6.222775362241e-11	1.20785799786043e-10	NA
P07000	0.0211987507902915	0.0246154179920808	0.44574387506427	8.53382832036427e-06	0.161459622738289	-4.21330688619207	2.5165876070334e-05	3.66743696812458e-05	NA
P45544	0.0212277523808115	0.0106881041016641	0.012391372207501	9.09979270490411e-07	0.00980663881690908	-6.11841430499058	9.45110839564834e-10	1.73508794769512e-09	NA
P0ABV2	0.0212560733008123	0.000403212454119512	3.33284262459455e-05	3.19069424924132e-05	3.9982181566085e-06	-7.97403743450129	1.5357299066e-15	3.62161894043643e-15	NA
P45568	0.0212574215173875	0.00961289711518281	0.00786020837967105	3.08396921606208e-06	2.79528106021847e-09	-7.66256975561115	1.82249085685858e-14	4.12477301984495e-14	NA
P0ADU2	0.0216418391826749	0.304790497053979	0.000153770890112197	0.000873628007963035	2.34472624519177e-08	-6.58894691665153	4.42957110389707e-11	8.67097011332102e-11	NA
P0A7R1	0.0217845826494545	0.0163679769070935	0.771927046317067	1.05419583684472e-06	3.98038038750523e-05	-5.40978033586627	6.31021007811758e-08	1.05124540997707e-07	NA
Q46927	0.0226971067445275	0.364670013142423	5.64769423391551e-05	0.000851402532128824	2.84390650460581e-06	-6.20879746281515	5.33915814542889e-10	9.93652695239754e-10	NA
P0A7R9	0.0227545812344627	0.000602413623221757	2.31164980840751e-05	5.96193040740719e-10	1.643806026344e-09	-9.52983776452382	1.57529217597964e-21	4.89147327959177e-21	NA
P0A9W9	0.0229597467002849	6.18333164599884e-05	3.32498263890976e-05	7.70031580179103e-12	3.25048252238924e-05	-9.19527921523207	3.74021959857114e-20	1.09916657590662e-19	NA
P60720	0.0231313854184861	4.97615849632797e-07	1.0755735847694e-08	2.01825819740575e-11	5.92142487505906e-09	-11.0862707730404	1.4625870608576e-28	6.31048799291369e-28	NA
P0AAX8	0.0231383749984522	0.036212657374446	0.00919505837370754	1.04177260602942e-06	1.32754028240869e-06	-6.97114556105485	3.14370488331511e-12	6.44977386567944e-12	NA
P0A8J8	0.0231408374989005	2.17657384733823e-06	0.0015092099832432	0.0109779801001447	3.01165411905916e-06	-7.32050051759157	2.47047760107368e-13	5.27523669404427e-13	NA
P23862	0.0234645362619111	0.0390000124989195	0.0102898596808903	0.0541637762180323	0.0102568361891274	-4.46655950678283	7.94875596456653e-06	1.18767404295469e-05	NA
P0AAB8	0.0235473976080074	0.000719769768821087	3.7620728985841e-07	0.00670100099786744	1.42547772878101e-08	-8.11362998414486	4.91295883591126e-16	1.18901860902726e-15	NA
P69931	0.0235547046218179	0.771292047917633	0.0479645187472929	0.0228231188286645	0.00604878242573069	-3.31611587741877	0.000912779727309883	0.00119491164302385	NA
P0AGI8	0.0238170453185941	0.21337341464221	0.00970666192697501	1.08462786270373e-05	0.807642532980992	-3.7970053978541	0.000146454601526957	0.000203762923863592	NA
P0ACX3	0.023862045070379	0.0124618436281258	2.57004649698423e-09	1.92437813811288e-08	1.49486043126894e-12	-10.0805673169899	6.73362032678941e-24	2.34354399288864e-23	NA
P0A903	0.0241613810801699	0.104219746974928	4.16463176032085e-05	1.97150398576344e-12	3.2479100426824e-07	-8.53381057493587	1.41604622253552e-17	3.72014879899867e-17	NA
P0A7X3	0.0242427505229706	9.60432395058676e-05	1.40275247148668e-06	1.71514167348681e-09	1.98105906572231e-09	-9.92017426346862	3.40161755763722e-23	1.14080449094558e-22	NA
P0AEF0	0.0243109050595634	0.00107246644033801	0.375518780425162	0.000774402765326505	0.794720327336427	-3.44400496970349	0.000573165166732372	0.000767328613684709	NA
P0ABZ6	0.0243264265808707	0.0283360724815352	4.19677341464492e-08	3.79557889486422e-09	6.57939811600648e-07	-8.87743322177809	6.84208896752812e-19	1.91545236709414e-18	NA
P16384	0.0244031662647962	0.0275940729481368	1.39209840077967e-07	9.7589268993915e-08	2.52016016652991e-08	-8.80068247357243	1.35986608538874e-18	3.756752351002e-18	NA
