Symbol	metap	metafc	idx	ID
P0A752	0.045878791066751	-0.125604587785476	-0.168107677374929	P0A752
P0A9Y6	0.0460961834665227	-0.0810116108805696	-0.10825865349963	P0A9Y6
P08191	0.0463026587081194	-0.0254147588673167	-0.0339133035481427	P08191
P61949	0.046687479831933	-0.08306900980174	-0.110548202395484	P61949
P67624	0.0475864595054918	-0.116930186824101	-0.15464211382619	P67624
P30130	0.0478528522154532	-0.202668551343368	-0.267541168033849	P30130
P77667	0.0482332624267292	0.0855945075218397	0.112698296101339	P77667
P27245	0.0482548303538564	0.512509909081999	0.674698388417213	P27245
P19931	0.0485511316569509	-0.122302757984053	-0.160681442062895	P19931
P33595	0.0489354278991314	-0.0962828738116319	-0.126166825766009	P33595
P21599	0.0496705146061601	-0.0794531866086323	-0.103599116527503	P21599
