	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P25798	-16.314696775277834	16.327343130704893	52.742382518839136	-2.275478799163814	-2.5527276061136592	-1.9982299922139686	2.783400247642799e-27	4.1066561030795395e-28	89.4	2.0	-16.3709272448173	1.2144471724525473e-28	8.231253057733931e-28
P25888	44.799821828842916	20.065375086870276	138.98477992010055	2.031384791183008	1.941358555135637	2.1214110272303794	1.1135247739263533e-63	2.1677224082582697e-65	97.4	13.0	45.34836248575288	2.70010598251957e-67	1.4374382394213274e-65
P25889	-14.104854552167232	17.455593349263097	45.333956087722775	-2.488130409571852	-2.8383639304640598	-2.137896888679644	3.2521567044113584e-24	5.720152673401125e-25	97.4	3.0	-14.284525829874106	1.2428649192237258e-25	7.177728764274297e-25
P25894	-17.58986692241999	19.564403307704236	60.558652617142215	-0.8585894357088293	-0.9555011263122124	-0.7616777451054462	1.2051230214595019e-30	1.5228672060792887e-31	97.4	7.0	-17.687504453711778	3.560574118160016e-32	2.825301088881444e-31
P25906	-45.08236641286475	20.463081670847288	139.5542002190106	-1.0719059959713206	-1.11911264563097	-1.0246993463116714	6.666680061413744e-64	1.2295106670640102e-65	97.4	13.0	-45.20135300286838	3.6522797506327687e-67	1.9096205553308476e-65
P26281	0.2989982779235278	17.973873189198	-8.669225058138887	0.016780314355067105	-0.09464518485875216	0.12820581356888638	0.7887661681794921	0.7655988558627447	97.4	3.0	0.29463768182801386	0.7688977345722986	0.7918862352541999
P26365	6.723544756711919	16.17057275614897	9.942665138593911	0.37494734252847906	0.2642275756434673	0.4856671094134908	3.033311309251787e-09	1.3457211033873194e-09	97.4	4.0	6.704517824703539	1.324580236208331e-09	2.990262861694675e-09
P26459	8.963212095521289	15.687185060613244	20.054853267366337	1.1171558731556246	0.86939883603757	1.3649129102736792	1.6834837559192008e-13	5.6576093436628876e-14	89.4	2.0	8.963448048648388	4.319007552124585e-14	1.2760902232715221e-13
P26602	-3.7603851795555148	17.933821972945985	-2.058322292474057	-0.24784555889547732	-0.3787040752227613	-0.11698704256819334	0.0004473825804643416	0.0002941295995197601	97.4	2.0	-3.6376537557093305	0.0004422333556826182	0.0006671093588040733
P26612	-7.180418691568683	19.235899235003007	12.064066237963564	-0.2966189222564424	-0.37863561767417997	-0.21460222683870478	3.8304975175789586e-10	1.581650102033115e-10	97.4	16.0	-7.276995316253858	8.763529627811565e-11	2.1329688071681017e-10
P26616	-21.305345099027317	21.008572506786614	75.12768647374907	-0.6287855474276327	-0.6873814382056106	-0.5701896566496548	9.060414909616036e-37	7.890730197923803e-38	97.4	24.0	-21.65314228858345	5.219516620248963e-39	6.040610539165599e-38
P26646	-6.9867257624127115	21.319033474863087	11.159233196041408	-0.2283457612352393	-0.29323496428645013	-0.1634565581840285	9.220488745856892e-10	3.93949160555566e-10	97.4	17.0	-7.075673757921035	2.2942555442332726e-10	5.452581358372583e-10
P26647	8.700626750332477	18.562621354894294	19.361198431178707	0.3745682383127473	0.28909432396360646	0.4600421526618882	3.0188935521148173e-13	1.0331049655802757e-13	97.4	6.0	8.691891609679162	8.652475499555903e-14	2.515833988351508e-13
P26648	1.2021948576539976	18.497825317712056	-7.989800328445113	0.05167151182754992	-0.03366393868916241	0.13700696234426224	0.26250992387128913	0.2322961792180704	97.4	9.0	1.2108628254646887	0.22887793786624036	0.2593477562199504
P26649	-6.965178424648697	17.135861392948097	10.803337915502649	-0.8775784837479286	-1.1279927169714177	-0.6271642505244395	1.3517691293154727e-09	5.840122775218829e-10	90.4	2.0	-6.977458893456977	4.839661171235856e-10	1.1228627503469562e-09
P27111	5.687770657343035	15.858234683761726	4.9393812067669565	0.43286095816286263	0.2812664141841732	0.5844555021415521	4.485913115678268e-07	2.322624413718666e-07	78.4	2.0	5.528067868508952	4.1013889873015904e-07	7.772729420594859e-07
P27126	4.732377487242734	16.59821801139993	1.2379945037682223	0.2995425821582671	0.17345961506073507	0.4256255492557992	1.7313613010893107e-05	1.0158738781664739e-05	78.4	2.0	4.508069729001985	2.2585417368482292e-05	3.765951142079507e-05
P27127	0.04955981968584375	16.872991766585795	-8.665634899875853	0.003049055444172666	-0.11913398378077257	0.1252320946691179	0.9668541663077871	0.9605801809389866	95.4	2.0	0.047322527021362214	0.9623550994674228	0.9683078114228915
P27128	0.16809728738871052	15.856268431111765	-8.700093257040926	0.016176553342738487	-0.17488727349911995	0.20724038018459692	0.8813142723585666	0.8668664974018688	97.4	2.0	0.16679820321973493	0.8678746230418268	0.882339200092524
P27129	4.6883580171029005	15.462157147277988	1.267199870698617	0.4507529283998224	0.2598682934913319	0.6416375633083129	1.5810992526357142e-05	9.266278406840458e-06	97.4	2.0	4.651924242212234	1.036126750701043e-05	1.7710327647709597e-05
P27238	-15.07906080683642	16.56879665092534	49.741555259009196	-1.380703292625185	-1.5624971693865324	-1.1989094158638376	4.517812596069471e-26	7.128515776585026e-27	97.4	2.0	-14.926597379540004	6.486225023155528e-27	3.9648573836741937e-26
P27240	5.733132952942238	17.1395049207651	5.531436244848731	0.31464543601369144	0.20568154418889611	0.42360932783848676	2.3282228825258843e-07	1.1784242868522407e-07	97.4	4.0	5.713508582519184	1.2052779652075065e-07	2.3732709361987752e-07
P27241	4.473232048770757	16.42603396056831	0.46041333535071516	0.4120694071655464	0.22912283999460198	0.5950159743364909	3.6488136784733876e-05	2.1907836225260297e-05	95.4	2.0	4.42296536873742	2.581854903405997e-05	4.283099805763603e-05
P27242	4.82919887349839	17.336128907233512	1.8132464318216979	0.3117409169148644	0.18357519123101038	0.43990664259871837	9.191988161261966e-06	5.281208048603858e-06	97.4	4.0	4.838076761506054	4.91184079722337e-06	8.627396433275363e-06
P27243	-0.5935544296157444	15.902714324834186	-8.534919742014342	-0.061546101699022415	-0.2674740627192334	0.14438185932118858	0.5888520014827767	0.5542609686087885	95.4	2.0	-0.5907563029522607	0.5560807017329961	0.5905581748539104
P27245	2.8611161628610757	14.166488496273807	-4.5652305124661074	0.4740357498654575	0.14288038204950937	0.8051911176814056	0.007825371056863917	0.005738070921819273	65.4	2.0	2.8724800697556194	0.005485296066202046	0.007487620923934541
P27247	-8.385081564016188	18.87754805283396	17.82584906696283	-0.2705082321180967	-0.3345593004234659	-0.20645716381272755	1.3591646860055027e-12	4.818350218830983e-13	97.4	5.0	-8.197080061914106	9.969419510976605e-13	2.7486309160206688e-12
P27248	-27.13287824399961	20.254913089674407	94.8927298296454	-0.8917376004198658	-0.9569896858793652	-0.8264855149603665	4.086233953692972e-45	2.358516182288635e-46	97.4	11.0	-27.29058704705809	2.0340575285379703e-47	3.4828774523737876e-46
P27249	-4.390524604243489	19.132355171764473	0.14629156824494416	-0.15470683376733518	-0.22466626431274475	-0.08474740322192562	4.8482711888580035e-05	2.9506896374812028e-05	97.4	28.0	-4.466190127992912	2.14623078683966e-05	3.58685145197861e-05
P27250	-8.446065103416593	18.801947677547385	18.12199501438254	-0.37159818467432615	-0.45895008191613584	-0.28424628743251645	1.0136965285772327e-12	3.5797889704537515e-13	97.4	7.0	-8.473032942449422	2.5564853874133177e-13	7.26031931556372e-13
P27253	-0.7008979245676491	15.691365698083748	-8.206310142943881	-0.08300143275300798	-0.32974178970504786	0.16373892419903194	0.5267384649543329	0.49129875266061585	23.4	4.0	-0.7266384528680423	0.47465431677907577	0.5107636308449591
P27278	3.989120195683206	19.99063938051283	-1.2858965304426535	0.14477402701814412	0.07271859676563067	0.21682945727065758	0.00020453667338480778	0.000130909059399976	97.4	17.0	4.042330702613919	0.00010583290195488984	0.0001669605263598693
P27294	7.534908400093593	15.00111918188695	9.842231915986483	1.611385631139644	1.1792878246042702	2.0434834376750177	7.09884173242793e-09	3.224542180371976e-09	43.4	2.0	7.6141064856999146	1.5849024694176777e-09	3.550569571885968e-09
P27296	-3.521299350831583	15.63372259779494	-2.8293484152655655	-0.21905082293584144	-0.34255883328472947	-0.09554281258695344	0.0009850748783705777	0.0006634452391211678	97.4	3.0	-3.4892247483440273	0.0007290719107644355	0.001077598462755309
P27297	-3.194016176492936	20.083297493713207	-3.960878757401833	-0.41651459326416784	-0.680422809200549	-0.1526063773277867	0.003921435500422595	0.0028031299530001676	41.4	2.0	-3.188489559181359	0.0027236313546860147	0.00381204235493339
P27298	6.788085611268121	21.58531792440041	10.239545208812652	0.15569395868020308	0.11015557276062016	0.201232344599786	2.269964638839035e-09	9.969858352278002e-10	97.4	40.0	6.944568115145697	4.275971966703611e-10	9.952341747621758e-10
P27300	11.039331068357479	18.030066186404554	30.806642375622722	0.41480775643135104	0.3402045843680574	0.4894109284946447	4.38759835382073e-18	1.1058905686884215e-18	97.4	5.0	10.898530032688951	1.4810713668650118e-18	5.7135401346255e-18
P27302	-11.025442344595383	23.876151073174245	30.739058417550837	-0.26913902739092066	-0.31760465479191224	-0.22067339998992908	4.662145760633371e-18	1.1830513320186456e-18	97.4	29.0	-11.23550325909735	2.8022343948160605e-19	1.128602793400471e-18
P27302;P33570	-3.6552841245138983	19.86087061570321	-2.728371841409257	-0.694310504934279	-1.0794071893807606	-0.30921382048779733	0.0011818780968433096	0.0008056791944328025	39.4	2.0	-3.7243682276410106	0.0006123821831010732	0.0009124961995521336
P27303	10.135559410858905	19.462961272836193	26.390606358385405	0.31794954592802327	0.2556673855497273	0.38023170630631925	3.216981112747983e-16	9.097200687688968e-17	97.4	7.0	10.047315823931335	1.016523047320192e-16	3.5859993765705083e-16
P27305	1.3365489337565397	16.442593981548622	-7.82039465071875	0.07129384422177765	-0.03461210379228734	0.17719979223584265	0.21177933586798803	0.18458362880297316	97.4	5.0	1.338423348455995	0.18387444238426082	0.21113112443181006
P27306	-65.4393104047093	21.134105952709014	173.66734538604663	-1.9837973176111632	-2.0439855747412286	-1.923609060481098	5.2737075844887605e-78	1.9812426034623073e-80	97.4	23.0	-66.47847538037614	5.804961675474626e-83	1.5451752532536096e-80
P27431	-9.407671323923791	20.447403185836965	22.82053114299621	-0.33814243535666577	-0.4095050449923916	-0.26677982572093994	1.0536311039850505e-14	3.23142326290497e-15	97.4	11.0	-9.477805260844613	1.73652436304902e-15	5.6620749833046e-15
P27434	-10.393148763518237	21.818887940484693	27.652336738134046	-0.37881660601514966	-0.45118268604681866	-0.30645052598348066	9.403450352712437e-17	2.578883412987735e-17	97.4	11.0	-10.473034098804298	1.222327814851587e-17	4.479318951045616e-17
P27550	-55.65411522779647	22.142824987776283	158.7698165802824	-3.4792867770424323	-3.6034080230811947	-3.35516553100367	7.802021004602536e-72	5.862174252092069e-74	97.4	31.0	-56.57496831138692	2.6068868898283225e-76	3.6347451492463465e-74
P27828	22.841064118364418	19.358791428933362	80.67763184412004	0.5867755657238192	0.5357710215113828	0.6377801099362556	4.184764815698344e-39	3.1871671922839164e-40	97.4	14.0	22.988252863222414	3.9524494166588897e-41	5.16641602320412e-40
P27829	20.195145123809354	19.514158852330734	70.94854131557607	0.5844337436673825	0.5269769366596398	0.6418905506751252	5.182831264215314e-35	5.009362185016851e-36	97.4	15.0	20.391871494983572	6.337481230545758e-37	6.62719465822785e-36
P27830	17.729272212080076	19.060781841202413	61.135928985498154	0.5265546300180333	0.46758808111899486	0.5855211789170717	6.979014730435522e-31	8.580755816109248e-32	97.4	10.0	17.74790119034317	2.7613992716935556e-32	2.22737660262224e-31
P27830;P37759	4.096092837288581	20.66225433690484	-1.4658026099229176	0.33052939999328146	0.16708191869727038	0.4939768812892925	0.0003331635325312867	0.00021676110979238427	40.4	3.0	4.054808865004925	0.00022269079745437011	0.0003427265313392642
P27832	3.42334851864091	16.28047902021898	-3.181725135452691	0.2877025248127971	0.12022253095964436	0.4551825186659499	0.0014760797666467254	0.0010153089651729866	76.4	2.0	3.3526031414565103	0.0012475200810322328	0.0017967234615161721
P27833	16.23784662622954	18.911452778601078	54.8325431371879	0.4971697612737884	0.43638013767151485	0.557959384876062	3.1761255839823916e-28	4.5125281521061297e-29	97.4	10.0	16.268915956609337	1.5928448723733132e-29	1.1078027995983518e-28
P27836	10.757171991195461	16.96737929290765	29.431622698597664	0.4585959602280383	0.3739540813250739	0.5432378391310027	1.663324171332974e-17	4.362817498578293e-18	97.4	8.0	10.811478704339443	2.279342136103885e-18	8.712681167770464e-18
P27837	-2.490169986963172	15.760883956400876	-5.646908933008088	-0.16061908182075513	-0.2897628539869264	-0.03147530965458384	0.020406580798308954	0.015688255934765524	60.4	2.0	-2.326375213373345	0.023371095809756774	0.029804254586658464
P27838	-5.526668901433216	19.368363512258245	4.65246378058869	-0.4284241611126518	-0.5823330457821416	-0.274515276443162	5.517803664774424e-07	2.8855420962794935e-07	97.4	6.0	-5.585449868735373	2.111629460043289e-07	4.094603350335596e-07
P27848	-0.2046205001960478	19.48361405987043	-8.693219074793404	-0.005885024525284166	-0.06298715580765338	0.05121710675708505	0.856145707269882	0.8383093383684261	97.4	11.0	-0.2051871824145139	0.837854093899173	0.8556807767480916
P27859	4.401476415483267	17.37968557656452	0.18666279546281928	0.1393264328890993	0.07647888722713535	0.20217397855106323	4.660145475515834e-05	2.8298287757743007e-05	97.4	5.0	4.296637862467867	4.1097730743199115e-05	6.730098188819184e-05
P27862	-3.334271676961789	16.078793374361307	-3.405282565287319	-0.2715786605147983	-0.4332927432468962	-0.10986457778270037	0.001760185178158031	0.0012233527450654347	97.4	3.0	-3.3379715100071534	0.0011963254926253843	0.0017272391727845785
P27896	-1.0516641833963851	16.040806686146997	-8.158903760911274	-0.0783750088154136	-0.22633820444077044	0.06958818680994325	0.3282140993486167	0.29563933088936184	97.4	2.0	-1.0278478253595178	0.3065672200379346	0.34013975758661324
P28224	-13.24729471356246	16.991161498086385	41.18652358756332	-1.0747263319739915	-1.2358221567612746	-0.9136305071867084	1.862101684403334e-22	3.6567912176636515e-23	96.4	2.0	-13.001657147514083	6.329516250802895e-23	3.104325558182727e-22
P28246	-4.969562569202403	14.699517839343807	1.6192759728265536	-0.6316080010662901	-0.886840708538591	-0.3763752935939893	1.3957376877163843e-05	8.141803178345576e-06	53.4	2.0	-4.963593198051037	7.4430504668526425e-06	1.2903050187652182e-05
P28248	-9.519090101167329	20.518886635930947	23.36696146385433	-0.41216996206657797	-0.49813741980012627	-0.32620250433302966	6.160298121790168e-15	1.8703910622511816e-15	97.4	6.0	-9.511336501151218	1.469299947656483e-15	4.828406561995715e-15
P28249	-11.574721644832264	19.81192535208279	33.40280173463862	-0.3961508576856829	-0.46410301169379437	-0.3281987036775715	3.4953937305960275e-19	8.296784982118303e-20	97.4	17.0	-11.725358137328515	2.5238303118518806e-20	1.0756586831298845e-19
P28304	-8.009607261547814	21.029923692794394	16.01006612197257	-0.2278536246032914	-0.28433404270586415	-0.17137320650071863	8.057288597705804e-12	2.9829579371287886e-12	97.4	14.0	-8.075122596117806	1.8152087359152382e-12	4.916680091359684e-12
P28305	-4.645054646611842	17.136685906387815	1.1013236500030512	-0.190198953563673	-0.2714951971205394	-0.10890271000680664	1.8673215859188745e-05	1.0994748682117963e-05	97.4	4.0	-4.561017890229826	1.4829424860850645e-05	2.5142186446190322e-05
P28306	3.609474507322453	17.97707104112955	-2.5494448888494894	0.08827748317310835	0.03971966696532718	0.1368352993808895	0.0007413381521711627	0.0004934658670019112	97.4	8.0	3.551193398262026	0.0005927116222028658	0.0008845359988837875
P28629	-3.3718115599842773	14.745340718603233	-3.6183518683585065	-0.2926120691676033	-0.4712127031318525	-0.1140114352033541	0.0033709168509793727	0.0023992454636069032	28.4	2.0	-3.066760036929166	0.004715207671504831	0.006478708616689885
P28630	-0.26953314427548375	17.438840771757036	-8.677680248379799	-0.012852330203479312	-0.10752461979436749	0.08181995938740887	0.8091094229155141	0.7881079488234448	97.4	5.0	-0.2689510003556852	0.788536271010315	0.8095491590176025
P28631	-0.2772185545346584	17.801529531231555	-8.675559219633755	-0.013860603068351907	-0.11312945861558636	0.08540825247888255	0.803626765511763	0.7822186754469005	97.4	6.0	-0.27813380797349224	0.7814992188470651	0.8028876185207743
P28632	-2.425494213553672	17.433238702295558	-5.831452558994121	-0.16235725935300138	-0.29525715865066265	-0.02945736005534011	0.022260548977886062	0.017189583756489202	97.4	2.0	-2.3496777107269597	0.020807866996413963	0.026686567921813443
P28634	-2.960424533381303	17.201070058299454	-4.48078346882511	-0.18240779718126987	-0.30474050451269374	-0.060075089849846025	0.005373495958148257	0.00388514034952181	97.4	3.0	-2.9320795204555794	0.0041965827681453875	0.00579330237865615
P28635	0.01476733260871897	24.598704936336937	-8.714255253903318	0.000704567669458811	-0.09402244404776555	0.09543157938668317	0.9896008927401986	0.9882489789523022	97.4	20.0	0.014993292757912217	0.9880682005541395	0.9894198670391656
P28722	7.930967981493783	15.249738803625151	13.64671923181622	1.1869935132525313	0.8877544335290258	1.486232592976037	1.3791104823128722e-10	5.567310758517127e-11	64.4	2.0	7.869967349217838	5.259575091969181e-11	1.299581086015676e-10
P28861	0.8471918264868095	19.195431131147245	-8.353163542736675	0.028419663750064217	-0.038182810170876616	0.09502213767100505	0.4340137683804434	0.3990317843169924	97.4	9.0	0.8486436643968195	0.3981604846768094	0.4330660843735877
P28903	7.256932010045457	19.53860842783114	12.423517546430544	0.30162346251994876	0.21910231661574864	0.3841446084241489	2.6885708822041713e-10	1.100955084618443e-10	97.4	15.0	7.3507694767894645	6.148070873765391e-11	1.5165586788866947e-10
P28904	30.56212270130908	17.442101892077787	105.05457513973585	1.8716074755353844	1.7500212324727196	1.9931937185980493	2.040001195086964e-49	9.754104074869364e-51	97.4	5.0	30.710584442293833	6.757029352528446e-52	1.4031618400144179e-50
P28905	-4.041842600371592	18.3210897641043	-1.1032273941717596	-0.18466904915540283	-0.2753817085383531	-0.0939563897724526	0.00017019450392277653	0.0001081734876367101	97.4	6.0	-4.045304761219689	0.00010469000824816765	0.00016524654671193256
P29012	-53.699280891504685	19.08619426820123	155.49264477366336	-2.9602629636782822	-3.069712771870648	-2.8508131554859166	1.7402863078569522e-70	1.545336202331993e-72	97.4	7.0	-54.116625349287276	1.7296006571307702e-74	1.9477964323380366e-72
P29013	-5.681910059451463	17.25930749047109	5.3118817427981995	-0.330419314469502	-0.4458773739632478	-0.21496125497575627	2.893821649544426e-07	1.4735956555569464e-07	97.4	7.0	-5.730733915086924	1.1172253979373987e-07	2.2088021371780577e-07
P29018	-4.115884696933929	18.81419920852327	-0.8438479232770657	-0.13617911130687332	-0.20186929539082551	-0.07048892722292113	0.00013102865589892615	8.253802140963971e-05	97.4	10.0	-4.131916745730229	7.614573704832764e-05	0.00012188491039766539
P29131	-1.4338748394915408	19.77557727186508	-7.68690339187508	-0.05379811373251897	-0.12829000276359193	0.020693775298553985	0.1794959905664097	0.15491337710427502	97.4	8.0	-1.4366535203457516	0.15402088552817816	0.1784618729032472
P29208	8.80917524733156	18.341866920791276	19.89088753333997	0.3375879657667582	0.26150194177081015	0.41367398976270625	1.8040939468005276e-13	6.075261719758608e-14	97.4	7.0	8.802411424945028	5.001099069367259e-14	1.4761308543454976e-13
P29217	-6.627666746311961	20.708394167931516	9.503495736946197	-0.26103599231925045	-0.33923350032025057	-0.18283848431825037	4.667246971644766e-09	2.097710729058918e-09	97.4	9.0	-6.664552626926679	1.5969418548776848e-09	3.574805620093166e-09
P29680	0.5632939175883335	20.57445316679702	-8.55434546961151	0.01899856767646213	-0.04796506131274417	0.08596219666566843	0.6081694960754723	0.574570832260765	97.4	13.0	0.5685178702521866	0.5709918563079801	0.6046524973850871
P29745	7.064947530853042	21.32851689495729	11.523732092364474	0.24111627303213368	0.17335668384022823	0.3088758622240391	6.45564240272355e-10	2.727332531478494e-10	97.4	20.0	7.168620707013739	1.4725631487946646e-10	3.537050779057242e-10
P30011	-3.5392480733435066	19.970229227228955	-2.7728006075687848	-0.09162398767010416	-0.14302259692786995	-0.04022537841233838	0.0009306637375930807	0.000624892386648906	97.4	14.0	-3.562562464134362	0.0005704695880204852	0.0008522117110836636
P30014	11.8210731334963	18.28318331209934	34.59065616469189	0.4348139773603066	0.3617842338776912	0.507843720842922	1.0912579500259325e-19	2.5380692075398225e-20	97.4	5.0	11.656164250952157	3.5422423570022136e-20	1.4944791961530953e-19
P30015	-9.508741859997436	15.975808427041533	21.394435799143267	-0.5819842392348171	-0.7039015563385475	-0.4600669221310868	4.7804118690766764e-14	1.5412256845657046e-14	78.4	3.0	-9.378396703637582	1.9043516946065707e-14	5.796197257596714e-14
P30125	21.34562316951468	23.626931023849153	75.27662289877539	0.5643411012868427	0.511849958708754	0.6168322438649313	7.907656683576824e-37	6.805770096521037e-38	97.4	18.0	21.603327410971257	6.286890148561057e-39	7.190630607416709e-38
P30126	8.824339509892964	23.398662096365854	19.964937735498978	0.3843100466688725	0.2978425845833611	0.47077750875438384	1.6801692394190793e-13	5.640732111847524e-14	97.4	11.0	8.913849566162268	2.87567429297689e-14	8.583052323992186e-14
P30128	-3.980964021533952	18.575603888629473	-1.3140034010610222	-0.19745391582384286	-0.2959299797018443	-0.09897785194584144	0.00021007340829036071	0.00013481145292950402	97.4	8.0	-4.012273491961804	0.00011807471085172528	0.00018577257032447695
P30130	-2.080163765502285	18.280839927319096	-6.577123853741012	-0.20916350075506074	-0.40880074115302945	-0.009526260357092003	0.049859281526804966	0.04022118270707423	97.4	13.0	-2.1117838738777546	0.037264008409981106	0.04642936877635093
P30131	1.7847987301357813	17.283398902415314	-7.112787838355591	0.10119022319155135	-0.011744251590289065	0.2141246979733918	0.09398173501163574	0.07831811250969646	78.4	6.0	1.797242279805535	0.07614791696349428	0.09156513382715041
P30136	-3.235683003705896	21.86472105362786	-3.6988967336987972	-0.14380827896931692	-0.23204941777061283	-0.05556714016802099	0.0023840124525740247	0.001674019672982307	97.4	28.0	-3.289913001144191	0.0013959022502760875	0.002003530288631561
P30137	-7.005616763222185	21.959035578356072	11.247145071940464	-0.36916087600343417	-0.473782745225239	-0.26453900678162934	8.444569618388476e-10	3.605092904025135e-10	97.4	11.0	-7.089516410883296	2.1478667000243451e-10	5.108816976174885e-10
P30138	-13.526569682758119	20.842265167469147	42.66506095592284	-0.659599808732608	-0.7564155622596629	-0.5627840552055532	4.3223796754334584e-23	8.148748568440126e-24	97.4	9.0	-13.650236488785662	2.4099897463912694e-24	1.2900274181779958e-23
P30139	-2.12183639212053	21.573488309300544	-6.49261964829749	-0.12110200198715404	-0.23441836107065522	-0.00778564290365287	0.04542226110289118	0.03647122126123537	97.4	13.0	-2.150714193884695	0.033973338187282175	0.042564798550433124
P30140	-2.303944806979543	19.52667428648325	-6.105592331779509	-0.17961952395874903	-0.33440658458558625	-0.02483246333191183	0.029812975879609547	0.023420125063933248	97.4	13.0	-2.337808746363704	0.021443108968180725	0.027443500496251976
P30147	-3.9061336882423876	15.909957167824595	-1.808812073510488	-0.5141414548532417	-0.7779914970139514	-0.2502914126925319	0.0003991994586973935	0.00026149745962486363	57.4	2.0	-3.9150999783473517	0.00024239893641361376	0.0003721783355107819
P30176	-14.246556896346648	16.322118268837215	44.08212891371825	-1.4449288131660225	-1.6465389820387988	-1.2433186442932462	1.1863656023880571e-23	2.159606783035637e-24	89.4	2.0	-14.1532161822861	1.5061664508551168e-24	8.18192090557288e-24
P30177	-7.089631799072052	21.503422855633445	11.63901687540829	-0.2271194370591587	-0.29072334576157477	-0.16351552835674266	5.775017034621902e-10	2.4279528584766265e-10	97.4	20.0	-7.192440179395878	1.3140529881640387e-10	3.16410127413183e-10
P30178	10.39865168174376	21.536938936188452	27.67927066094005	0.3552240911090223	0.2874008462727199	0.42304733594532473	9.176687444585552e-17	2.5104257660905146e-17	97.4	14.0	10.508308068443377	1.0258259604887995e-17	3.773389965215081e-17
P30744	-4.73455856025186	16.884297496649282	1.4188345277023622	-0.35180638439628353	-0.499398320524053	-0.20421444826851412	1.3720176282292677e-05	7.994064459559872e-06	94.4	2.0	-4.621797145975479	1.2043567815078464e-05	2.0502073582877758e-05
P30745	3.4244444221666916	15.279650229207903	-3.1183339416233142	0.3096446285520571	0.12998840340608506	0.4893008536980291	0.0013611520634116935	0.0009320730488867642	92.4	2.0	3.3805544668925678	0.0010614437677554827	0.0015416207103115345
P30748	-2.3592220445214847	19.23146715884692	-5.982473217016643	-0.20339650601362536	-0.37456658604628157	-0.032226425980969114	0.026119307014575894	0.020374486755905512	97.4	3.0	-2.365530350986299	0.019985418969792473	0.025688018763631415
P30749	-3.984588129461971	20.033255687826	-1.3015194718038927	-0.16038937160248423	-0.24030750506349413	-0.08047123814147432	0.0002076818463943494	0.00013306391524446702	97.4	6.0	-3.971139114702529	0.00013704219854008702	0.00021457730338255335
P30750	6.117198281195401	20.605478822457883	7.206683866690703	0.19579220166691869	0.13224506082179752	0.2593393425120398	4.466341822197311e-08	2.1477490729691986e-08	97.4	13.0	6.169462339996983	1.566479926574289e-08	3.278522676918884e-08
P30843	-1.6593796744934337	16.79786640557861	-7.343286171308995	-0.1154690420009743	-0.2536260691557451	0.022687985153796497	0.11877617891135868	0.10035938067851823	97.4	2.0	-1.612986333407126	0.10998299844267077	0.1297462608542063
P30844	-4.4176319224440626	16.54515816237943	0.10783334933578281	-0.333894801243666	-0.48448358490564175	-0.18330601758169024	5.457390165711667e-05	3.3363143431092496e-05	77.4	2.0	-4.28004474546577	5.2992877506350864e-05	8.577288299535398e-05
P30847	2.605480052231449	17.07288236533133	-5.402808496322105	0.09675531371243551	0.023025989044437048	0.17048463838043398	0.01412423597075626	0.010660710893227916	97.4	6.0	2.588165822786322	0.011124527070834455	0.014685579469523573
P30850	18.78901600059867	22.1922906633436	65.44472614271292	0.4089854475968764	0.3657682101599214	0.4522026850338314	1.0622945786415001e-32	1.186374068359872e-33	97.4	29.0	19.162048572323453	8.189777099026585e-35	7.564563831529918e-34
P30855	14.777948860211508	19.1095731606424	48.39142886368544	0.5809338996431421	0.5028851870776107	0.6589826122086736	1.6691095977258086e-25	2.730544731252262e-26	97.4	13.0	14.940880987522222	6.077279043968993e-27	3.7304555640966903e-26
P30859	-12.52393719467115	22.47328473032144	37.95210982886652	-0.6019817336260047	-0.6974140829701071	-0.5065493842819023	4.150852915835841e-21	8.902785625494904e-22	97.4	19.0	-12.7125437822099	2.093061017392243e-22	9.981242115512194e-22
P30860	2.025779332839448	23.408449209132502	-6.6851020180485765	0.09192317117802418	0.001831209121126151	0.1820151332349222	0.05616031801755787	0.045611077952784365	97.4	15.0	2.0529583614196447	0.04275790567256719	0.052847255301509806
P30863	-29.82334224880555	19.279814456855696	102.94590216963286	-0.9209372853994395	-0.9822466657761979	-0.8596279050226812	1.5781603712192864e-48	7.923141207965679e-50	97.4	9.0	-29.79980667811471	9.592801529270286e-51	1.9238166354591367e-49
P30864	-2.989959160395999	18.316451364913235	-4.399620394327044	-0.1314855804172268	-0.21879599582469716	-0.04417516500975645	0.004937596329577699	0.003558172218377372	97.4	12.0	-3.023486898716709	0.0031940507552078606	0.004442841145486279
P30870	-10.41717843350301	18.849771407766855	27.76994224831305	-0.3081001073721126	-0.3668213083917316	-0.24937890635249355	8.413596486868914e-17	2.2930498621999294e-17	97.4	22.0	-10.577451199741711	7.276737598251247e-18	2.7038436151877726e-17
P30871	9.663280394667133	20.453756636635624	24.074289952746625	0.20960587769052097	0.16654012337745933	0.2526716320035826	3.088103133936147e-15	9.217903480396833e-16	97.4	15.0	9.711301656886295	5.423459623580605e-16	1.8148445460393157e-15
P30958	0.4917539655558592	20.93768276784882	-8.592361704254936	0.011472501390713319	-0.03484695259561547	0.057791955377042105	0.655606472161845	0.6240352588507726	97.4	50.0	0.5037451896043558	0.6155779306427762	0.6476508016248828
