Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	gene	count	sca.t	sca.P.Value	sca.adj.pval
P0A836	-2.06894571849627	-2.1482397124965	-1.98965172449604	25.4933806766782	-51.8011794690011	2.62039025839543e-71	3.94851437357164e-69	152.6714268924	P0A836	32	-52.4695387815062	5.82799387939785e-73	8.78186656669265e-71
P27306	-1.68852943216984	-1.75411081617522	-1.62294804816447	22.2387537182281	-51.116240275556	8.85739293512951e-71	1.26793579866379e-68	151.452338693205	P27306	25	-51.7755571242005	2.02645387621711e-72	2.9008687238048e-70
P37188	-2.02043007575425	-2.09988838533598	-1.94097176617251	25.2210895336692	-50.481860067104	2.77408631774627e-70	3.78200434652741e-68	150.309352411118	P37188	9	-50.8624319727627	1.06964263116813e-71	1.45827945382588e-69
P09832	1.25169681943893	1.20166617017482	1.30172746870304	24.6958793216995	49.669965145423	1.21951583775259e-69	1.39658953739427e-67	148.826562787504	P09832	41	50.4676484980265	2.21485555394326e-71	2.88233247769979e-69
P25906	-0.983931252704917	-1.02299762684294	-0.944864878566891	21.7588750294609	-50.0025894922502	6.63069208119178e-70	8.62894155838731e-68	149.436791629917	P25906	15	-50.4310515493924	2.37009090683321e-71	2.95024794185369e-69
P69828	-1.62958151287846	-1.69442250485889	-1.56474052089803	24.9399290034954	-49.8950295507751	8.07146041444284e-70	1.00472135506739e-67	149.239883303703	P69828	13	-50.3592956344674	2.70710897309395e-71	3.22935541248666e-69
P0A9G6	-1.76750070587795	-1.83882335578951	-1.69617805596639	27.3472929688704	-49.1997584809966	2.90461702001043e-69	3.19843020318841e-67	147.957324839087	P0A9G6	43	-49.8738831252975	6.68533643969923e-71	7.65604729074356e-69
P76503	-2.27673305595965	-2.36883546440164	-2.18463064751765	19.9858470706896	-49.076317966589	3.6524740412142e-69	3.87297525185046e-67	147.727833331388	P76503	5	-49.3002023275168	1.96662585445232e-70	2.16555762357577e-68
P37685	-2.26394863565796	-2.3560962987329	-2.17180097258303	21.8717107972499	-48.7767757502746	6.38258398548018e-69	6.30115101738957e-67	147.168682334238	P37685	12	-49.2646922495264	2.10325923149427e-70	2.18611471287415e-68
P08839	1.71135890467636	1.64142246152846	1.78129534782425	24.726294437238	48.5812184900847	9.20445185538347e-69	8.78411522065429e-67	146.801895488435	P08839	49	49.2560324876427	2.13800949914342e-70	2.18611471287415e-68
P21177	-3.00062331705884	-3.12253298750913	-2.87871364660856	21.4537357328584	-48.8657048948634	5.40612208129179e-69	5.52775982812086e-67	147.335021082385	P21177	5	-49.2299698465368	2.24613363841549e-70	2.21747607130468e-68
P0AB77	-1.69576349667695	-1.76591785435008	-1.62560913900381	21.0488699170682	-47.988975138156	2.81295368718792e-68	2.59789884078033e-66	145.682575186897	P0AB77	12	-48.4226463149476	1.04802727406963e-69	1.00016736188712e-67
P04982	-2.2194405719857	-2.30780575165852	-2.13107539231289	19.8072900664306	-49.8646989500929	8.53223579730665e-70	1.01782462865371e-67	149.184285159166	P04982	2	-48.0840229355054	2.0138014733315e-69	1.85984310262841e-67
P07014	-2.25647308258405	-2.35100251211	-2.1619436530581	24.1581834855343	-47.3907918830468	8.80701012536348e-68	7.64074848148959e-66	144.538821629019	P07014	26	-47.9667807091955	2.52727205510769e-69	2.26111871680416e-67
P21151	-2.6246008099105	-2.7357308306386	-2.51347078918239	21.1698886571669	-46.8881079889874	2.32184434653166e-67	1.95512951885887e-65	143.567190361611	P21151	6	-47.2461975740736	1.03225707311082e-68	8.95561212217057e-67
P0A9P6	1.55864568659252	1.49189620477272	1.62539516841232	22.4337481458103	46.3586039272106	6.51337273376141e-67	5.32793889621683e-65	142.533162650866	P0A9P6	29	46.9751866466336	1.7613773771791e-68	1.48318336201875e-66
P33025	-2.6295236358878	-2.73942705454877	-2.51962021722683	18.9507766676143	-47.500340467731	7.13880023848254e-68	6.38699533836735e-66	144.749289358734	P33025	2	-46.5581610074988	4.0304766554427e-68	3.29692990415213e-66
P37349	1.43686867068821	1.37388358934176	1.49985375203465	21.9177143743819	45.2908244517468	5.39024284522756e-66	4.06896381862106e-64	140.414167856081	P37349	15	45.7560078996633	2.01942553387502e-67	1.60600425096783e-65
P77399	-2.01942677901053	-2.10721411692591	-1.93163944109515	20.2131800932441	-45.6695862305753	2.53398090098182e-66	2.01521869986416e-64	141.171068241434	P77399	4	-45.7292873350806	2.13173706217502e-67	1.64950357000192e-65
P39396	-4.91197407768211	-5.12729485147902	-4.6966533038852	22.2958476665203	-45.28986016631	5.40065054514845e-66	4.06896381862106e-64	140.412233402946	P39396	2	-45.4226626117755	3.9752869140946e-67	2.99506485132969e-65
P0A6D3	0.990904053913955	0.946861240561853	1.03494686726606	22.4935507919853	44.6670630550232	1.89209506899244e-65	1.35426704563134e-63	139.154815134471	P0A6D3	19	45.2115039804791	6.11944841701285e-67	4.49230277382251e-65
P15078	-3.75144806971295	-3.9180326767349	-3.584863462691	19.800491443835	-44.7089958442049	1.73806326745477e-65	1.27591670121103e-63	139.2399837025	P15078	2	-44.5931709478879	2.18737962968261e-66	1.56561696994533e-64
P0ACL9	-1.42677679347585	-1.49116775321571	-1.36238583373598	21.8567030806772	-43.9908125767222	7.51717593410003e-65	5.2491889510557e-63	137.771025286628	P0ACL9	10	-44.2890727182666	4.1167704871424e-66	2.87471070846066e-64
P24203	-1.68715354240713	-1.76405165707672	-1.61025542773754	21.7853691700079	-43.5581836211306	1.83542196565858e-64	1.25114597325726e-62	136.875449444599	P24203	11	-43.9433578393468	8.48902910877848e-66	5.78668817581733e-64
P69786	1.74852837997805	1.66757082734066	1.82948593261545	22.6533981176464	42.879149261556	7.57375650509405e-64	5.04271276141494e-62	135.45320809051	P69786	18	43.3682019785824	2.86250064614785e-65	1.90589287207472e-63
P0AC41	-2.13733983438688	-2.23779941558054	-2.03688025319321	24.9520553074097	-42.23894497911	2.93631112769745e-63	1.86814639079951e-61	134.093309102539	P0AC41	47	-42.7695644866261	1.0302490569523e-64	6.70364329557823e-63
P0A6J5	-2.01884793490301	-2.11367797469334	-1.92401789511269	22.4171065508772	-42.2657442313693	2.77336399976381e-63	1.80457752984631e-61	134.150610986203	P0A6J5	12	-42.6916755601109	1.21849637983292e-64	7.75234474547031e-63
P29012	-2.54799418806111	-2.66799361478296	-2.42799476133926	20.5150285504915	-42.1550983836223	3.51131800243927e-63	2.18541379151818e-61	133.913815023947	P29012	7	-42.5242812328912	1.74929818369705e-64	1.08874797824449e-62
P0AEW9	1.82819907500807	1.74155496652675	1.9148431834894	20.8775908467628	41.8904757708908	6.18739635215665e-63	3.76904590557968e-61	133.345186561916	P0AEW9	5	42.0450968245414	4.96019381769267e-64	3.02149678724556e-62
P10371	1.11352929617121	1.06050020584888	1.16655838649355	22.4913357214098	41.688696475558	9.55116657901486e-63	5.69687289910824e-61	132.909398307955	P10371	10	41.882061641891	7.08854177830188e-64	4.22801981484964e-62
P0ABH7	-1.63313008672068	-1.71167275093868	-1.55458742250268	26.4614967948248	-41.2805995720222	2.31158929781668e-62	1.32361603192983e-60	132.022135836313	P0ABH7	37	-41.8229965587292	8.06985327796607e-64	4.71509998669732e-62
P76558	-1.52208169615451	-1.59597943095606	-1.44818396135295	23.5722602991981	-40.8919369701986	5.40329599614258e-62	2.91879932772759e-60	131.169706346984	P76558	56	-41.4501950230719	1.83620965069814e-63	1.05141364598976e-61
P77433	-3.36784912457832	-3.52851235044619	-3.20718589871046	20.0502223339638	-41.6223807040471	3.03491026335322e-62	1.70371531058437e-60	131.763172990563	P77433	3	-41.8764937938703	1.96655544549983e-63	1.10397024322863e-61
P0AFG6	-1.55071489670605	-1.62606258718089	-1.47536720623122	25.7043030226987	-40.8594822610753	5.80219318067392e-62	3.07623686597582e-60	131.098194309289	P0AFG6	34	-41.3977348898626	2.062515627392e-63	1.13557350792756e-61
P0AE22	-2.29331598497424	-2.40341626891408	-2.1832157010344	20.7757611522879	-41.3529317522496	1.97527686211934e-62	1.15412605229544e-60	132.179974934476	P0AE22	3	-41.3604732798373	2.24018345597169e-63	1.21012174234848e-61
P0A6T3	-1.16757190308525	-1.22391167177043	-1.11123213440008	21.6519296173617	-41.1433283142045	3.117396705105e-62	1.71636668590685e-60	131.72190025864	P0A6T3	8	-41.2234637723334	3.03728263119992e-63	1.61032225428247e-61
P37903	-1.89201528236798	-1.9849130719151	-1.79911749282086	24.2969076473123	-40.4343164004149	1.48206980370046e-61	7.71484699635347e-60	130.156598135128	P37903	12	-40.8396504921603	7.16027558747406e-63	3.72724891035241e-61
P06959	-0.952565533138479	-0.999714619601039	-0.905416446675919	25.9912752937092	-40.1099782305856	3.04884932965008e-61	1.53137818084003e-59	129.432279513496	P06959	69	-40.7867901201587	8.06248135201219e-63	4.12194359121623e-61
P60595	1.03698212633503	0.985471631469278	1.08849262120078	22.7293006464371	39.967445746122	4.1929253718448e-61	2.0697147137227e-59	129.112304741805	P60595	15	40.3568533445724	2.12755857539927e-62	1.06863161427511e-60
P77252	-3.94769439897673	-4.14397179068319	-3.75141700727026	20.2507373559254	-39.9304397281254	4.55530126801673e-61	2.21047924242914e-59	129.02906127918	P77252	2	-39.9802422893821	5.01554290536385e-62	2.47577574794081e-60
P0AFT5	-1.46813809801093	-1.54033090110908	-1.39594529491277	20.4677936560288	-40.3741924895951	1.69344406565907e-61	8.65773278568199e-60	130.022724252334	P0AFT5	3	-39.8066451461785	7.46517451196423e-62	3.62250756402603e-60
P0C8J6	-1.91847208735375	-2.01575167296164	-1.82119250174586	25.7122317424035	-39.15296159379	2.64113368522243e-60	1.21960737754707e-58	127.263960311685	P0C8J6	25	-39.6246459075913	1.13459215452789e-61	5.41389556402225e-60
