Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
prt4826	0.160301262912254	-0.107156236893742	0.42775876271825	-1.10766498065711	1.17756751829982	0.239530872621861	0.843304077030505	-6.18946648297345	0.843304077030505	0.239530872621861
prt4186	-0.171354711195123	-0.490672696388535	0.147963273998288	-1.90865756930322	-1.05476262998207	0.292130938246478	0.876594786854047	-6.18973071452865	0.876594786854047	0.292130938246478
prt3311	-0.137176584119843	-0.360411229149647	0.0860580609099599	2.81517761166137	-1.20709582239018	0.227924146997313	0.83873115224041	-6.18977712825904	0.83873115224041	0.227924146997313
prt717	-0.135063881183391	-0.384567904806756	0.114440142439974	-0.253543394950348	-1.06349747268173	0.288057175337477	0.876594786854047	-6.1902834428223	0.876594786854047	0.288057175337477
prt1334	0.168341363319194	-0.108486912554485	0.445169639192873	1.29743440820445	1.19460948539602	0.232776428738995	0.840807837107749	-6.19111416949152	0.840807837107749	0.232776428738995
prt4637	-0.26741250066679	-0.710557398623475	0.175732397289894	2.92646792857411	-1.18543500404135	0.236377151659519	0.842198877646742	-6.19116160973332	0.842198877646742	0.236377151659519
prt2349	0.25112928364316	-0.204399283352426	0.706657850638746	-0.938941570600676	1.08355133106092	0.279168762077242	0.866535215966607	-6.19140109379326	0.866535215966607	0.279168762077242
prt2446	0.336479181604697	-0.217400046843476	0.890358410052869	2.41275500005178	1.19343885932446	0.233240103918963	0.840807837107749	-6.19166038176381	0.840807837107749	0.233240103918963
prt775	-0.165143722447351	-0.450500010582024	0.120212565687321	-1.81401764384073	-1.13765644077908	0.25593068259224	0.848513066667193	-6.19236538844382	0.848513066667193	0.25593068259224
prt2980	0.137163934766705	-0.0896830780331353	0.364010947566545	-1.00190670549962	1.18794944250768	0.235412210403613	0.841701658470535	-6.19247322679124	0.841701658470535	0.235412210403613
prt5744	0.071352818264502	-0.0703870458796002	0.213092682408604	-3.47861178425171	0.990634974214236	0.322658021473747	0.895857533013642	-6.19271753676373	0.895857533013642	0.322658021473747
prt2937	-0.166648239118257	-0.435866520255966	0.102570042019452	4.14370406463879	-1.21600707672795	0.224522959826079	0.837287420363301	-6.19295536711421	0.837287420363301	0.224522959826079
prt5478	-0.24412765373119	-0.64184001994253	0.15358471248015	2.44773975694359	-1.20581927033265	0.228421618587323	0.83873115224041	-6.19428664028009	0.83873115224041	0.228421618587323
prt3364	0.0972840415266261	-0.086604588288983	0.281172671342235	-1.44457220200543	1.03950765026568	0.299090325762619	0.883406964597215	-6.19474071589075	0.883406964597215	0.299090325762619
prt3601	0.101452154496157	-0.104523362939158	0.307427671931472	-2.39765218573371	0.968409748095812	0.333446830223017	0.90039648125027	-6.19477608962594	0.90039648125027	0.333446830223017
prt4000	0.149715484713997	-0.10138779771952	0.400818767147514	-0.152288607998783	1.1712828757259	0.242014824978961	0.843304077030505	-6.19556339240965	0.843304077030505	0.242014824978961
prt5963	-0.107464679897575	-0.332728407350532	0.117799047555382	-3.38142346569164	-0.9387417113367	0.348604788134811	0.903688925801477	-6.19589383886245	0.903688925801477	0.348604788134811
prt5788	-0.147169735979938	-0.390441460444909	0.0961019884850343	0.0260031529191964	-1.18850679071472	0.235184165282445	0.841446029633075	-6.19713825566437	0.841446029633075	0.235184165282445
prt3451	0.0986299781563886	-0.0646868631133683	0.261946819426146	2.41226306180993	1.18636379824637	0.236009630271526	0.842198877646742	-6.19719699621381	0.842198877646742	0.236009630271526
prt1139	-0.146834288396834	-0.396172103016794	0.102503526223126	-0.298152117620855	-1.15692755631454	0.247836669704152	0.843304077030505	-6.19903870205348	0.843304077030505	0.247836669704152
prt1602	0.124608558634106	-0.111645456684615	0.360862573952828	-1.43536908970514	1.03650663882746	0.300515693306546	0.883704148627568	-6.19941773990386	0.883704148627568	0.300515693306546
prt5913	0.117452191360195	-0.103551803882557	0.338456186602948	-1.82782132657624	1.04443123714028	0.296847176290115	0.881609148413711	-6.19999591279056	0.881609148413711	0.296847176290115
prt5215	0.208860721971075	-0.194078719931301	0.611800163873451	-3.72215770291811	1.01994651333496	0.308555418691701	0.88835533212582	-6.20013851352551	0.88835533212582	0.308555418691701
prt4777	0.128607862627452	-0.0824701132741688	0.339685838529072	0.903817437345865	1.19689278891714	0.231877873105302	0.840807837107749	-6.2013505062998	0.840807837107749	0.231877873105302
prt2105	0.127440804127191	-0.0987024336269876	0.35358404188137	-1.53810750470681	1.10746066888265	0.268679186522328	0.862450115549937	-6.20218564267125	0.862450115549937	0.268679186522328
prt3040	0.116155635812172	-0.0957829473554129	0.328094218979756	-0.102050645058015	1.07674567152821	0.282104399266617	0.871534718375013	-6.20402928380769	0.871534718375013	0.282104399266617
prt3903	0.132616906175846	-0.117706819382592	0.382940631734284	-3.40809939490539	1.0423890472873	0.298036895479679	0.8821375623562	-6.2044522055626	0.8821375623562	0.298036895479679
prt543	-0.529610969723741	-1.56028634691339	0.501064407465913	-3.09452652673951	-1.0104698749339	0.312938559167454	0.89394440314371	-6.20488091626092	0.89394440314371	0.312938559167454
prt2999	-0.151200181607997	-0.418670218903565	0.116269855687571	-1.58578162190054	-1.111001306735	0.267170998392005	0.862450115549937	-6.20506637183219	0.862450115549937	0.267170998392005
prt4128	-0.190693537135626	-0.545577511019737	0.164190436748486	-2.64280649353487	-1.05674490133664	0.291341449025145	0.876594786854047	-6.20526425849723	0.876594786854047	0.291341449025145
prt3709	-0.284378125086146	-0.919701194867022	0.350944944694731	-4.99933527972151	-0.88082638443846	0.379110916559609	0.91006826657043	-6.20550514916362	0.91006826657043	0.379110916559609
prt2743	-0.17570160628363	-0.46390750158016	0.112504289012901	1.79168524534423	-1.19760794132176	0.231605445704684	0.840807837107749	-6.20596539282543	0.840807837107749	0.231605445704684
prt1863	0.14620109566353	-0.0944824752324162	0.386884666559475	2.68052108966856	1.19324425668962	0.23329910502033	0.840807837107749	-6.20597014599787	0.840807837107749	0.23329910502033
prt5307	0.360473723870651	-0.276023422702025	0.996970870443327	-1.05756028928201	1.11312023656192	0.266274964004099	0.862450115549937	-6.2060429179351	0.862450115549937	0.266274964004099
prt5875	0.107654736811169	-0.075662685673619	0.290972159295957	1.407427373348	1.1536675546511	0.249161850702881	0.843304077030505	-6.20653937928102	0.843304077030505	0.249161850702881
prt816	0.120266740820556	-0.087842857208033	0.328376338849145	1.21389881029493	1.13530976683031	0.256768998763325	0.849870762323422	-6.20662304500298	0.849870762323422	0.256768998763325
prt787	-0.192820972950852	-0.566919025765535	0.181277079863831	-2.34489604106217	-1.01343672477577	0.311493789290819	0.892958784397952	-6.20797334716158	0.892958784397952	0.311493789290819
prt2696	0.213858912088349	-0.142269276395339	0.569987100572036	0.363248330631629	1.17974952758758	0.238643919853197	0.843304077030505	-6.20828934450406	0.843304077030505	0.238643919853197
prt807	0.244862357361425	-0.190729752376303	0.680454467099152	-2.87202676008856	1.1056972343576	0.269638049170513	0.862450115549937	-6.20857806455617	0.862450115549937	0.269638049170513
prt5674	0.209797320470783	-0.161912673441239	0.581507314382806	-0.555881769509404	1.1091278432059	0.26795133225316	0.862450115549937	-6.20917981766208	0.862450115549937	0.26795133225316
prt4975	0.141401879632788	-0.101459334110185	0.384263093375761	-0.0783500129764503	1.14383105142673	0.253222454573872	0.845483988560506	-6.20942002061007	0.845483988560506	0.253222454573872
prt2701	0.163390498110519	-0.108863437692867	0.435644433913904	3.6111948117542	1.17895762773759	0.238946474697236	0.843304077030505	-6.2100600736828	0.843304077030505	0.238946474697236
prt1157	-0.11776226932482	-0.308061024606336	0.0725364859566963	1.97102533687215	-1.21560302232007	0.224666791760406	0.837287420363301	-6.21078546027556	0.837287420363301	0.224666791760406
prt1351	0.0939852041704341	-0.0643039887601156	0.252274397100984	-1.11221607450897	1.16651707270515	0.243952161614279	0.843304077030505	-6.21084721660732	0.843304077030505	0.243952161614279
prt2460	-0.126596101150032	-0.338176194401201	0.0849839921011366	0.911669377758886	-1.17538926012052	0.240364220805389	0.843304077030505	-6.2108870617828	0.843304077030505	0.240364220805389
prt4357	-0.130388858838255	-0.361899425969138	0.101121708292628	-1.28607794122355	-1.10665666678397	0.268996039896981	0.862450115549937	-6.21089482585655	0.862450115549937	0.268996039896981
prt1708	-0.171558364915042	-0.453785445194802	0.110668715364717	-0.363940171042936	-1.19443726005625	0.232899860498911	0.840807837107749	-6.21112489257556	0.840807837107749	0.232899860498911
prt488	0.168227157672909	-0.121594366539829	0.458048681885647	-0.460621635283811	1.14042020465838	0.254656622152371	0.848047955389155	-6.21160306454146	0.848047955389155	0.254656622152371
prt1657	-0.132282447426096	-0.351165514632845	0.0866006197806527	0.674666113860377	-1.18720138153877	0.23567646437175	0.841701658470535	-6.21203445647007	0.841701658470535	0.23567646437175
prt4856	-0.199222706887409	-0.530465351618067	0.13201993784325	0.383683943396781	-1.18155389344467	0.23792327769227	0.843304077030505	-6.21258136118565	0.843304077030505	0.23792327769227
prt4248	-0.145059161682491	-0.390718865992989	0.100600542628007	0.859893011855342	-1.16001721483892	0.246570494786509	0.843304077030505	-6.21264889506159	0.843304077030505	0.246570494786509
prt2751	0.165000277887815	-0.115527545321711	0.445528101097342	0.664867632167536	1.15550447486431	0.248416021583323	0.843304077030505	-6.21275221139974	0.843304077030505	0.248416021583323
prt4714	-0.162397903117224	-0.426553404071123	0.101757597836675	1.5234666108927	-1.20769928919588	0.227700006336081	0.83873115224041	-6.21303469294747	0.83873115224041	0.227700006336081
prt506	-0.173071030019118	-0.509003649206482	0.162861589168247	0.0305511508700018	-1.01221235559324	0.311925541301167	0.893265149230865	-6.21554954806801	0.893265149230865	0.311925541301167
prt4160	-0.156122791803673	-0.4103034220603	0.0980578384529548	3.41338631906887	-1.20652542500819	0.228137871083094	0.83873115224041	-6.21621634582715	0.83873115224041	0.228137871083094
prt3576	-0.173728283621107	-0.534177751850265	0.186721184608052	-3.42208396257086	-0.948376935653909	0.343679733003366	0.903688925801477	-6.21708499764532	0.903688925801477	0.343679733003366
prt3430	0.20071381267795	-0.128231928389204	0.529659553745104	0.418076876325764	1.19886890575455	0.231156531859529	0.840807837107749	-6.21738995263635	0.840807837107749	0.231156531859529
prt4774	0.135810914709508	-0.107295527549754	0.37891735696877	-2.66713268482308	1.09865899857582	0.27265811348142	0.864591937423573	-6.21755413038055	0.864591937423573	0.27265811348142
prt934	-0.129648186353417	-0.349584316984337	0.0902879442775036	-1.06201948827992	-1.15820177388792	0.247341814967192	0.843304077030505	-6.21769199270885	0.843304077030505	0.247341814967192
prt1639	-0.19510154027976	-0.579003845248889	0.188800764689368	-1.57369083682274	-0.998867144230006	0.318418770970749	0.894178750932563	-6.21780656331435	0.894178750932563	0.318418770970749
prt5566	-0.0789778823247064	-0.206858118359743	0.0489023537103304	-0.272059294089485	-1.21318048080785	0.225591657605129	0.837287420363301	-6.21795708478496	0.837287420363301	0.225591657605129
prt1610	-0.146657185703823	-0.392542003591172	0.0992276321835254	0.139354320716141	-1.17172265885216	0.241841346115424	0.843304077030505	-6.21800013041405	0.843304077030505	0.241841346115424
prt1233	0.125756661583661	-0.121724469100344	0.373237792267666	-1.36234211384006	0.998432309922035	0.318566037309671	0.894178750932563	-6.21896494244125	0.894178750932563	0.318566037309671
prt2824	0.116933127175658	-0.0746435315676693	0.308509785918984	1.20523634288801	1.19901271140824	0.231052240418849	0.840807837107749	-6.21963825508644	0.840807837107749	0.231052240418849
prt3440	0.0966615495654564	-0.0663908560948766	0.259713955225789	0.00568540380318788	1.16456730914646	0.244716557542264	0.843304077030505	-6.22001575505983	0.843304077030505	0.244716557542264
prt2886	0.164439302135938	-0.110739696189408	0.439618300461284	3.10993265397299	1.17390787765929	0.240960581699809	0.843304077030505	-6.22014483977277	0.843304077030505	0.240960581699809
prt3781	0.348415819724633	-0.236941339411073	0.93377297886034	4.60807326805191	1.16929070714648	0.242814547786289	0.843304077030505	-6.22067271700711	0.843304077030505	0.242814547786289
prt5902	-0.107835417588711	-0.290134928750297	0.0744640935728745	-1.21977300755132	-1.16219653067119	0.245711671841067	0.843304077030505	-6.22135564145913	0.843304077030505	0.245711671841067
prt4225	-0.173967767196893	-0.481248880878004	0.133313346484217	-2.19237171063994	-1.11329300265268	0.26630814346801	0.862450115549937	-6.22135663002801	0.862450115549937	0.26630814346801
prt4199	0.129019215968905	-0.0918705052347894	0.349908937172599	-2.36846069068745	1.14836072666142	0.251524318832614	0.844513661441346	-6.22148637955678	0.844513661441346	0.251524318832614
prt2992	-0.143796561812821	-0.385466410366342	0.0978732867406997	0.537452035504643	-1.16892063909694	0.242970592119194	0.843304077030505	-6.22153845164149	0.843304077030505	0.242970592119194
prt2070	0.22864577344957	-0.158040272273152	0.615331819172292	0.661326891534246	1.16162934756675	0.245920442045192	0.843304077030505	-6.22161623580422	0.843304077030505	0.245920442045192
prt3066	-0.116977874830718	-0.321756894971305	0.0878011453098694	4.83887975022538	-1.12217850077161	0.262296049896183	0.859517367218512	-6.22182135528084	0.859517367218512	0.262296049896183
prt496	0.106319827740392	-0.0691563666013152	0.281796022082099	2.62241883457401	1.19015945789864	0.23449946502929	0.840807837107749	-6.22203453447681	0.840807837107749	0.23449946502929
prt5509	-0.150901612864878	-0.419753097596623	0.117949871866868	-1.71208651708944	-1.10323829561791	0.270548616213082	0.862685255041991	-6.22220729950324	0.862685255041991	0.270548616213082
prt3905	-0.155362767913816	-0.417877104461581	0.107151568633948	6.11419825024942	-1.16254110720415	0.245524941023465	0.843304077030505	-6.22351441679902	0.843304077030505	0.245524941023465
prt1497	-0.201624570691608	-0.545197132708727	0.141947991325511	2.04866523187017	-1.15289523174733	0.249485561892517	0.843304077030505	-6.22384399553405	0.843304077030505	0.249485561892517
prt5420	-0.243975938855634	-0.668510032850331	0.180558155139063	0.687359506368303	-1.1290345004818	0.259410375302151	0.857082737782437	-6.2250189711478	0.857082737782437	0.259410375302151
prt1471	-0.166372978649177	-0.448305783385103	0.115559826086749	0.920629674795223	-1.15923508792884	0.246878885883536	0.843304077030505	-6.22591637581667	0.843304077030505	0.246878885883536
prt1362	-0.168525625595365	-0.457955305164892	0.120904053974161	2.98131811127039	-1.14381391329798	0.253212750789692	0.845483988560506	-6.22754972961583	0.845483988560506	0.253212750789692
prt4630	-0.19921962375948	-0.562528997284911	0.164089749765951	0.92300690074228	-1.07727926692883	0.281861280033667	0.871534718375013	-6.22760813553452	0.871534718375013	0.281861280033667
prt2485	0.130386652057236	-0.0844575803915422	0.345230884506013	3.7175848643887	1.192190416203	0.233717531982303	0.840807837107749	-6.22763501528006	0.840807837107749	0.233717531982303
prt5315	-0.168231624400932	-0.454910186859353	0.118446938057489	0.633862213428963	-1.15284631295641	0.249502560187245	0.843304077030505	-6.22862631549755	0.843304077030505	0.249502560187245
prt3237	-0.192264673020873	-0.54042613058568	0.155896784543935	-3.55735422405593	-1.08652827091032	0.278077210452196	0.866044520593251	-6.22942421328357	0.866044520593251	0.278077210452196
prt1008	-0.107913525823054	-0.288849922195052	0.0730228705489436	0.809266728250319	-1.17163847093234	0.241870090647704	0.843304077030505	-6.22989351045374	0.843304077030505	0.241870090647704
prt3966	-0.126568295084782	-0.339285601825323	0.0861490116557589	1.25678956152483	-1.16883378176333	0.242990585205611	0.843304077030505	-6.23026157709081	0.843304077030505	0.242990585205611
prt2881	-0.119863790229956	-0.37655400571449	0.136826425254578	-5.19287547558381	-0.919477059215631	0.358693245417556	0.903688925801477	-6.2303219623585	0.903688925801477	0.358693245417556
prt573	0.136751187544179	-0.0923901513600479	0.365892526448407	1.82007760139328	1.17234288282225	0.241578687856787	0.843304077030505	-6.23051154651194	0.843304077030505	0.241578687856787
prt3744	-0.140765373928475	-0.388778025454592	0.107247277597642	-1.0941510596439	-1.11528579050138	0.26529600284037	0.862450115549937	-6.23062372651799	0.862450115549937	0.26529600284037
prt446	0.253167319110777	-0.178929975101896	0.685264613323449	2.46280308717938	1.15100036837135	0.250255459300219	0.843304077030505	-6.23069157971447	0.843304077030505	0.250255459300219
prt3448	-0.131591522888255	-0.355072133691603	0.0918890879150934	2.06770094944177	-1.15671432982484	0.247908645371943	0.843304077030505	-6.23169578334203	0.843304077030505	0.247908645371943
prt5418	-0.227740618994042	-0.649207119307701	0.193725881319617	1.46048106511382	-1.0614935415124	0.288948601472057	0.876594786854047	-6.23207662729356	0.876594786854047	0.288948601472057
prt3158	0.121383201881503	-0.0980750701000221	0.340841473863029	-1.62548181954768	1.08700955712547	0.277618945015846	0.866044520593251	-6.23231141859781	0.866044520593251	0.277618945015846
prt2727	-0.213790261528514	-0.582470530325571	0.154890007268543	3.21509421330775	-1.13914712519473	0.255156810826503	0.848166684187821	-6.23263262333095	0.848166684187821	0.255156810826503
prt5198	0.16378886482793	-0.137272894332579	0.464850623988438	-5.25276405950657	1.07088044855231	0.285137013026837	0.874641232159105	-6.23388631753788	0.874641232159105	0.285137013026837
prt1728	-0.118451059480986	-0.330757361637142	0.0938552426751693	-0.970937354095933	-1.09618530111782	0.273529025016187	0.864591937423573	-6.23397804395477	0.864591937423573	0.273529025016187
prt1385	-0.109821368955213	-0.290873652696079	0.0712309147856532	1.49784465304162	-1.19152346393353	0.233970053478858	0.840807837107749	-6.23412045341002	0.840807837107749	0.233970053478858
prt3583	0.311823130357843	-0.255662734298038	0.879308995013724	-2.82758925518977	1.08065317101363	0.280585899982661	0.870483660752828	-6.23423522714211	0.870483660752828	0.280585899982661
prt5412	-0.589622010307212	-1.57560894806543	0.396364927451006	3.27951794281247	-1.17505256003939	0.240561673103148	0.843304077030505	-6.23438671085646	0.843304077030505	0.240561673103148
prt2239	-0.121923163272908	-0.327995060067905	0.084148733522088	2.75593234538295	-1.16227092472714	0.245647969463296	0.843304077030505	-6.23457721624855	0.843304077030505	0.245647969463296
prt2799	0.17001350485821	-0.118437971895358	0.458464981611778	3.82789850093224	1.15788592587088	0.247439518626705	0.843304077030505	-6.23467921850174	0.843304077030505	0.247439518626705
prt3179	-0.133740380188184	-0.358768308723779	0.0912875483474106	1.58880345898965	-1.16752463091863	0.243522979167933	0.843304077030505	-6.23572979944444	0.843304077030505	0.243522979167933
prt2081	0.110773776793679	-0.095815266312534	0.317362819899891	-0.893290610897125	1.05344666827015	0.292636559678109	0.876594786854047	-6.23695440357943	0.876594786854047	0.292636559678109
prt4220	-0.138997711816833	-0.419438958603823	0.141443534970157	-1.72772627794066	-0.974087116989803	0.330542993856889	0.898443204728741	-6.23769564744036	0.898443204728741	0.330542993856889
prt4058	-0.152231580403782	-0.410305804873546	0.105842644065982	0.239171297505838	-1.15879760304	0.247063938116948	0.843304077030505	-6.23792045513456	0.843304077030505	0.247063938116948
prt3284	-0.107662289323684	-0.295356487653693	0.0800319090063244	-2.67888729998563	-1.12773935566644	0.26012231592643	0.857714059165748	-6.23837762622947	0.857714059165748	0.26012231592643
prt754	0.116848852755573	-0.0816136054729903	0.315311310984137	-1.88945515320634	1.1570910993567	0.247850933350823	0.843304077030505	-6.23927926378376	0.843304077030505	0.247850933350823
prt5973	-0.112214240566358	-0.302885051677655	0.0784565705449385	-0.465507794047731	-1.15610717984087	0.248154706139735	0.843304077030505	-6.24025891662958	0.843304077030505	0.248154706139735
prt4179	-0.16426733644554	-0.438701966674345	0.110167293783264	1.53520468154502	-1.17583569482591	0.240184913200288	0.843304077030505	-6.24062728458116	0.843304077030505	0.240184913200288
prt1279	0.142978006604281	-0.0989672271624452	0.384923240371007	0.304254370369218	1.16091796920116	0.246202274719907	0.843304077030505	-6.24188561300962	0.843304077030505	0.246202274719907
prt2724	0.0824982639989473	-0.0542996901620443	0.219296218159939	0.452017109622617	1.18463609367898	0.236680970771742	0.842281034774884	-6.2420542863125	0.842281034774884	0.236680970771742
prt5446	-0.141759432567729	-0.388756540091194	0.105237674955736	-1.11207291416023	-1.12778584545443	0.259985067152625	0.857714059165748	-6.24278545711178	0.857714059165748	0.259985067152625
prt2676	-0.110935608648944	-0.340135784889154	0.118264567591265	-1.66823326630744	-0.951189627070705	0.342015820110742	0.903688925801477	-6.2427934502176	0.903688925801477	0.342015820110742
prt939	-0.136978519898813	-0.381922319181409	0.107965279383782	-1.93735859160084	-1.09926867754778	0.272288842136554	0.864591937423573	-6.24293466529711	0.864591937423573	0.272288842136554
prt357	-0.114117995014386	-0.364325785456402	0.136089795427631	-1.82986494323668	-0.896260608255548	0.370577767085484	0.906299888683962	-6.24333688592796	0.906299888683962	0.370577767085484
prt654	0.16743301110064	-0.133423440472613	0.468289462673892	-0.526903780822292	1.09347043206237	0.274726141531722	0.864877746942593	-6.24382888266463	0.864877746942593	0.274726141531722
prt3128	-0.104492166333945	-0.278896383510366	0.0699120508424758	-0.601455925751497	-1.17697854522904	0.239732801107905	0.843304077030505	-6.24392754576047	0.843304077030505	0.239732801107905
prt4014	0.22527208015699	-0.171960943117802	0.622505103431782	0.442363999206315	1.11415316568858	0.265739746495913	0.862450115549937	-6.24459715728223	0.862450115549937	0.265739746495913
prt3747	0.0926133481718314	-0.0924699655147921	0.277696661858455	-2.58362240342094	0.983886689554378	0.325799609401133	0.896790467230734	-6.24469722385909	0.896790467230734	0.325799609401133
prt1896	0.197161327050916	-0.182431670564238	0.576754324666071	-0.165730188142503	1.02048136659908	0.307994146086547	0.88835533212582	-6.24555916799553	0.88835533212582	0.307994146086547
prt4736	-0.343609333282877	-1.01476029979492	0.327541633229167	1.11035574797447	-1.00618871547548	0.314873362529559	0.894178750932563	-6.24558044830226	0.894178750932563	0.314873362529559
prt2034	-0.108449682827561	-0.292453283798109	0.0755539181429873	3.26299478055319	-1.15780242464142	0.247461703200802	0.843304077030505	-6.24585768086081	0.843304077030505	0.247461703200802
prt1643	-0.297843208140906	-0.865413815189712	0.269727398907901	-1.80292895734117	-1.03165235797217	0.302859035556106	0.883704148627568	-6.24702618673173	0.883704148627568	0.302859035556106
prt2665	0.17711622838434	-0.126320874996525	0.480553331765206	0.608376850503699	1.14664661157364	0.252044544884479	0.845314292513624	-6.24704523550928	0.845314292513624	0.252044544884479
prt1576	0.135526153940942	-0.0932551621397491	0.364307470021634	1.11338811816475	1.16381897773322	0.245043087026479	0.843304077030505	-6.2477122115568	0.843304077030505	0.245043087026479
prt1806	0.170117009149158	-0.120459425345892	0.460693443644207	0.503079160619173	1.15010294343024	0.250624516737339	0.843304077030505	-6.24777315358616	0.843304077030505	0.250624516737339
prt3759	0.211576532946066	-0.223603180818789	0.64675624671092	-4.00217139500151	0.956857406343669	0.339429225045005	0.903688925801477	-6.24804714083295	0.903688925801477	0.339429225045005
prt2674	-0.105342462731252	-0.285773432533756	0.0750885070712507	-1.80627399617699	-1.14744658016118	0.251818403859537	0.845028200870931	-6.24805975798739	0.845028200870931	0.251818403859537
prt3450	0.142284267733937	-0.117849470150985	0.402418005618859	-2.17390257039118	1.07540903853681	0.282864111573201	0.871800146651499	-6.24849855462346	0.871800146651499	0.282864111573201
prt5022	0.129913055205693	-0.0892407387161487	0.349066849127534	-0.877315099697	1.16468225113574	0.244704611355111	0.843304077030505	-6.24851052230556	0.843304077030505	0.244704611355111
prt3074	-0.156071482292067	-0.430765716215103	0.11862275163097	-1.58195564300542	-1.11672810881422	0.264734825478364	0.862450115549937	-6.24933339859269	0.862450115549937	0.264734825478364
prt5822	-0.153428403979407	-0.426528751329704	0.119671943370891	0.448441960708508	-1.10371337098172	0.27023436953898	0.862450115549937	-6.24951585678169	0.862450115549937	0.27023436953898
prt4233	-0.14506388901932	-0.407739884714677	0.117612106676038	-2.77736224568245	-1.08647456300197	0.278080308630648	0.866044520593251	-6.25019661079157	0.866044520593251	0.278080308630648
prt622	0.174062332036675	-0.148422124237742	0.496546788311092	-1.13943529872674	1.06078015998697	0.289364469658852	0.876594786854047	-6.25068148507385	0.876594786854047	0.289364469658852
prt3758	-0.25531053330512	-0.70721482094545	0.19659375433521	0.437281141932408	-1.11009132203151	0.26751137802146	0.862450115549937	-6.25075734636004	0.862450115549937	0.26751137802146
prt2567	-0.108593328055237	-0.292048569332585	0.074861913222111	-0.199897788301043	-1.16285160526706	0.245418436076445	0.843304077030505	-6.251041471846	0.843304077030505	0.245418436076445
prt4259	-0.147873962511669	-0.406191942561487	0.11044401753815	-1.73738782798905	-1.12533836783042	0.261111187614933	0.859081097263855	-6.25177114740937	0.859081097263855	0.261111187614933
prt2133	0.182764097424447	-0.155235765444386	0.52076396029328	-2.70807340073359	1.06327854007748	0.288349913972973	0.876594786854047	-6.25228204852809	0.876594786854047	0.288349913972973
prt2585	0.168642397803402	-0.133125488818724	0.470410284425529	1.69070117458394	1.09787461060448	0.272766790307659	0.864591937423573	-6.25243714998977	0.864591937423573	0.272766790307659
prt4787	-0.127488335294562	-0.356698779663375	0.101722109074251	-1.88729073115724	-1.09339957723111	0.274865805369856	0.864877746942593	-6.25244042348128	0.864877746942593	0.274865805369856
prt2816	-0.411940872193076	-1.13142665698807	0.307544912601913	1.94529891742374	-1.12502660635522	0.26114285839846	0.859081097263855	-6.25259268446631	0.859081097263855	0.26114285839846
prt2590	0.185170524362678	-0.131189990204058	0.501531038929415	1.03596479135097	1.14984407005132	0.250731046719209	0.843304077030505	-6.25428932003671	0.843304077030505	0.250731046719209
prt4388	0.0923725869384551	-0.0772454591151516	0.261990632992062	-1.45902919955982	1.0700751767953	0.285122621900495	0.874641232159105	-6.254838365603	0.874641232159105	0.285122621900495
prt3670	0.196599426869219	-0.198428893386952	0.591627747125389	-3.69420372391593	0.979083155482731	0.328265862590765	0.898443204728741	-6.25510382626011	0.898443204728741	0.328265862590765
prt2669	-0.101217411958618	-0.272108156327454	0.0696733324102176	0.451540982945359	-1.16351739019692	0.245140666828361	0.843304077030505	-6.25514171210407	0.843304077030505	0.245140666828361
prt1670	0.118498493796777	-0.123372323009863	0.360369310603417	-1.20100352506799	0.962659271789665	0.336202670295536	0.903489361535552	-6.25534975697453	0.903489361535552	0.336202670295536
prt4209	-0.0871814625440575	-0.234922221177359	0.0605592960892437	2.20840824408668	-1.15919944199082	0.246893399248834	0.843304077030505	-6.25550973773281	0.843304077030505	0.246893399248834
prt2916	-0.141410314568853	-0.388839662903137	0.106019033765432	-0.901709239280993	-1.12282149721863	0.262042057770631	0.859283540462421	-6.25576280375193	0.859283540462421	0.262042057770631
prt495	-0.117895107932163	-0.331687936309574	0.0958977204452478	-2.84634094831535	-1.08466806309823	0.278835921470434	0.866535215966607	-6.25632725306257	0.866535215966607	0.278835921470434
prt3643	0.0902114032815122	-0.119208756550346	0.29963156311337	-5.1449120664134	0.847772008876603	0.397253263208463	0.915996530308333	-6.25674452516973	0.915996530308333	0.397253263208463
prt4552	-0.161618751545629	-0.453954058059975	0.130716554968718	2.05265921368483	-1.08607030796624	0.277944819701777	0.866044520593251	-6.25706397156892	0.866044520593251	0.277944819701777
prt4130	0.0855756416399434	-0.0601948225498772	0.231346105829764	1.90416533303659	1.15326734235166	0.249324883525751	0.843304077030505	-6.25721730289356	0.843304077030505	0.249324883525751
prt1890	0.0917177484932117	-0.0714710982518988	0.254906595238322	0.279810535110188	1.10411956976836	0.270048446097974	0.862450115549937	-6.258282300119	0.862450115549937	0.270048446097974
prt917	0.213903406929141	-0.18052783364595	0.608334647504231	-0.352685192880048	1.06557208096531	0.287148867002355	0.876594786854047	-6.25884795311697	0.876594786854047	0.287148867002355
prt5088	-0.167780562955718	-0.464515983187427	0.128954857275991	-0.602605199620601	-1.11094091356821	0.26713687286354	0.862450115549937	-6.25933593868199	0.862450115549937	0.26713687286354
prt2216	0.147458025756373	-0.127379107735742	0.422295159248488	-1.14721536850164	1.05434771347686	0.292276535560174	0.876594786854047	-6.25995425073374	0.876594786854047	0.292276535560174
