	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P10408	5.881208973636764	22.981061011677188	6.3131585875140015	0.1613107266616325	0.10688536793802622	0.21573608538523875	1.0627647022725387e-07	5.570974278249549e-08	101.0	71.0	5.9660569094238864	3.6177881524326345e-08	7.019848018873742e-08
P10423	6.6376177755433705	15.024209110064493	8.071528965013691	0.43624186287614464	0.3047177791039198	0.5677659466483695	2.266190187424126e-08	1.1294928839475244e-08	61.0	2.0	6.51299224869712	1.5806570977699025e-08	3.1446523146778594e-08
P10441	-1.3325669546214682	20.36119078574136	-7.769872019573356	-0.03937932145501577	-0.09801795657662075	0.019259313666589215	0.21168880424433378	0.18574178373116393	101.0	10.0	-1.340276656580378	0.18316265812677446	0.20900180780205502
P10442	7.489976689066074	20.02664308557984	13.72716811971424	0.425235031153683	0.31256500936468634	0.5379050529426797	7.256529739250797e-11	3.096392767578581e-11	100.0	2.0	7.357759767581045	5.31159800456627e-11	1.2235259520689268e-10
P10443	3.8403203078422976	20.039029579355756	-1.7185196277294734	0.11866376562109338	0.0573503739172494	0.17997715732493735	0.00032476042631558673	0.00021715700707008323	101.0	10.0	3.864399621281342	0.00019698696156216435	0.0002960032315193669
P10902	9.932793117865932	20.82196744889122	25.871574138422236	0.2511071226203967	0.20094310572644455	0.30127113951434886	5.027787913007643e-16	1.577066643147576e-16	101.0	13.0	10.006873758684991	8.666127768523432e-17	2.765930970990962e-16
P10903	3.976354682702932	18.45379934876391	-1.340905021229454	0.4125145778683965	0.20588210742770569	0.6191470483090873	0.00024033989362332869	0.00015867017350123679	78.0	2.0	3.9850798807192667	0.0001506670807750224	0.00022858440818547077
P10907	-15.68114224477284	19.4134027173192	53.63596597000121	-0.8160528310891877	-0.9193159516995614	-0.712789710478814	9.532920671087535e-28	1.5018306673631368e-28	101.0	2.0	-15.325823506839932	4.173032606958175e-28	2.5351620837550632e-27
P10908	-17.53090744119343	20.978907450787904	61.80582973641587	-0.45937692577744116	-0.5113728669962333	-0.407380984558649	3.417950447339522e-31	4.442973382624317e-32	101.0	8.0	-17.540086321310163	2.0123678173538845e-32	1.5355830972854036e-31
P11071	-20.752845320290678	19.564058800034616	75.01290867868467	-0.7546197336419453	-0.826772863180792	-0.6824666041030987	9.47507603571032e-37	8.835817991619657e-38	101.0	5.0	-20.77195228442285	3.044770020367165e-38	3.289978598343299e-37
P11072	0.6009124686538935	17.613445862355878	-8.292080301066894	0.06153565822956608	-0.1428233079144843	0.26589462437361644	0.5813217469063197	0.5499044995461406	70.0	2.0	0.5994143939345262	0.550831818595458	0.582955094745324
P11289	-8.266349719011222	16.975161185342387	17.55842250179977	-0.5493887846922192	-0.681266276456677	-0.41751129292776135	1.6973872687459497e-12	6.541326422472028e-13	101.0	2.0	-8.18487782314434	8.576666821719508e-13	2.207322161117084e-12
P11349	25.576528113751568	20.318126637770202	92.53751415929977	1.21898004479079	1.1244086772621946	1.3135514123193852	3.8457114481470265e-44	2.4180029592729446e-45	101.0	5.0	25.712194011002293	4.027843629106299e-46	6.442274188700527e-45
P11349;P19318	19.533398616482295	20.387127976854114	70.16459342251858	0.9943174354871971	0.8933103346407109	1.0953245363336834	1.032097207749649e-34	1.09370951015505e-35	101.0	4.0	19.61409116865275	3.193729938049228e-36	3.0442590756287424e-35
P11350	8.295826006006605	16.761043528091736	16.606240553136544	1.037769875865358	0.7887596462618137	1.2867801054689023	5.97856131685664e-12	2.36523796357451e-12	81.0	2.0	8.311652808449539	1.824103437297863e-12	4.606634104362399e-12
P11446	10.369366213449965	22.701581123197858	28.060348233442685	0.35452793042125563	0.28668526431812147	0.4223705965243898	5.887904031947318e-17	1.7678270671689227e-17	101.0	11.0	10.452869615443383	9.032193174692589e-18	3.004716671863069e-17
P11447	17.427324111146028	23.56112777185339	61.35975126991481	0.5581727155025007	0.4946187638610891	0.6217266671439123	5.240502991075922e-31	6.92316537853195e-32	101.0	36.0	17.660632644356948	1.1924395735170203e-32	9.299714690431638e-32
P11454	8.554666440620423	21.999750811274616	18.984564969969966	0.6401883443367353	0.49169419381326296	0.7886824948602077	4.2460478615843403e-13	1.5628335823987574e-13	101.0	45.0	8.656503528938371	8.062331711739436e-14	2.2202783147796053e-13
P11458	2.120216490628453	22.258915185303	-6.438918281172333	0.06088513731251055	0.003903392214528789	0.11786688241049231	0.04472566604590233	0.03649462683363983	101.0	12.0	2.1362916467470923	0.035071763080546506	0.043093820000445815
P11553	2.09739535193831	18.322395309171526	-6.400805173489822	0.30589701219605914	0.009409702308768253	0.60238432208335	0.05289315682417337	0.04353269353596748	36.0	2.0	2.1300249194499163	0.04007456502783018	0.04888026436612979
P11557	1.331506017190748	22.25110239594818	-7.771273915595469	0.04351455835220719	-0.021333370585559175	0.10836248728997355	0.21199935566927017	0.1860891553649369	101.0	13.0	1.3435939948802305	0.18209058124162922	0.20794612161962578
P11875	9.782931104464378	22.9688338092173	25.120023375500285	0.23364512821630967	0.18625450732477072	0.2810357491078486	1.039399026786245e-15	3.3447280586445397e-16	101.0	38.0	9.93025583198229	1.2783280666720766e-16	4.0435159293281e-16
P11880	8.908525965918427	20.741501321376695	20.744500677583723	0.22970075355468822	0.17853713721966818	0.28086436988970825	7.603696006059033e-14	2.6751258290479677e-14	101.0	13.0	8.976355071125834	1.6065732194014663e-14	4.608114269630751e-14
P12008	1.7747515998331418	22.855177060731034	-7.092994519482882	0.03249199912774969	-0.0038361708051810883	0.06882016906068048	0.09332836970964549	0.07902145717612327	101.0	14.0	1.7843653329520284	0.07736698372815128	0.09156602463812552
P12281	4.094849915139161	22.213118941904543	-0.8391231684502003	0.1011929198761834	0.052156720438475634	0.15022911931389116	0.00013308485761004169	8.654511581069825e-05	101.0	10.0	4.10858820390097	8.105394099733136e-05	0.00012491219758489118
P12282	-3.191065323801835	19.20519103073854	-3.765316150577365	-0.11413471980934986	-0.1851066711606016	-0.04316276845809815	0.0026547280165108225	0.0019010888995122622	101.0	3.0	-3.146269942069787	0.0021731951898240204	0.0030262250774184957
P12295	4.903072845381664	21.216855875221704	2.2045861817692316	0.1721322013992932	0.1024698000298127	0.24179460276877368	6.294520227842835e-06	3.710898714330517e-06	101.0	8.0	4.929273767218066	3.2428567349969496e-06	5.547146475393573e-06
P12758	-0.849823442921212	23.907673789652563	-8.295175085389193	-0.03245220124102843	-0.1082261843930414	0.04332178191098453	0.4322953974242453	0.3974796607189369	101.0	17.0	-0.859125406813738	0.39230580086151423	0.4276541094489591
P12994	-11.46985971739761	21.86591231367518	33.55253990714594	-0.3857614616493663	-0.4524982643460338	-0.3190246589526988	2.768817170448672e-19	7.335262726374087e-20	101.0	3.0	-11.272102290023524	1.4426287713586292e-19	5.283417919425976e-19
P12995	-3.6864685269578112	20.824259894809877	-2.229809521305234	-0.11672734146205244	-0.17955729342297377	-0.053897389501131085	0.0005487899554878783	0.0003718047102175029	101.0	7.0	-3.695069108174196	0.00035721842056018907	0.0005272603485953572
