rowname	CVT09_QC1_LabE_X023	CVT09_QC2_LabE_X024	CVT09_QC3_LabE_X025	CVT09_QC4_LabE_X026	CVT09_s3_X002	CVT09_s10_X003	CVT09_s13_X004	CVT09_s16_X005	CVT09_s25_X006	CVT09_s28_X007	CVT09_s31_X008	CVT09_s36_X009	CVT09_s41_X010	CVT09_s50_X011	CVT09_s55_X012	CVT09_s59_X013	CVT09_s61_X014	CVT09_s67_X015	CVT09_s73_X016	CVT09_s77_X017	CVT09_s84_X018	CVT09_s90_X019	CVT09_s93_X020	CVT09_s99_X021
P69776	26385300	31866900	29065900	26234700	25814000	27800500	30969900	31658100	38323200	31052800	30120900	35601100	38797200	34321700	21879500	20082000	22221000	24156300	22075600	20585500	22883900	23911800	26594200	30692700
P0ABU9	1570790	1334760	1352680	1434240	1219770	1265750	1429800	1398020	1338450	1328530	1338410	1369670	1414300	1267090	1549720	1506090	1448060	1490580	1486410	1555710	1654510	1463620	1470180	1628440
P0AD96	38031400	42740400	46484200	34259500	39882400	51585500	44626400	39386000	48428600	44590200	44402000	40871100	32111800	36694600	39093300	43793600	39868800	41654500	38596800	39081000	38202100	38883300	35789500	38705500
P63235	1543610	2246030	1950440	1244520	1389320	2910250	2161090	2233510	2810960	3085030	3323890	1551270	1886690	3242260	1459490	1009280	1518730	970431	1285850	1329990	1443740	979369	1444890	1363540
P75780	2409840	1120860	1166420	2246650	855243	1373270	1376030	1531980	1275820	1248660	1055730	673926	786462	1009220	1581100	3324270	2477340	2017570	1519490	2528710	1846470	3176870	1818610	2555120
P37051	8173300	4345800	4361170	8146410	5515970	3017860	5018610	4452950	4158110	3393260	3414640	5288160	5180300	3633630	7934440	8594990	7567670	8527210	8007660	8225980	8102110	8166590	7936230	7911670
P11557	2031050	2281500	2072390	2254200	2234870	1969020	2097930	2266380	2135690	2166290	2222880	2206410	2373830	2200750	2285230	2350410	2247850	2155070	2136520	2140620	2036320	2046200	2202980	1895600
P30137	7130190	9261040	9934070	6916680	8594810	9648380	10800700	9546520	11813300	10386600	9393290	8602080	5963270	8767110	7022560	7308940	7158890	7810740	7012840	7368780	7221210	7432540	6968900	7195160
P30855	491304	290931	361793	450943	342756	214591	317897	278493	283143	254183	246536	367925	251178	259137	468638	515856	468888	512373	448400	487400	488684	497270	447420	485612
P0A7J0	1711040	2233470	2177630	1894050	2269470	2189260	2081880	2124470	2009220	2150610	2193690	2170490	2280900	2076420	1752010	1781600	1677960	1599130	1785760	1867490	1716850	1766690	1803560	1653860
P75867	775411	667607	649104	709364	646600	576256	662469	646681	666580	659348	615400	644907	659917	593542	755902	733405	732199	721256	746930	747150	790385	775754	733779	724727
P24192	228624	180735	153910	316140	206398	109446	200795	206617	158472	159203	170809	238396	180835	169172	236053	174816	223723	247388	277212	213689	225157	232759	310773	233706
P36979	3542630	2731590	2792020	3450490	3077000	2440000	2865830	2656640	2573470	2586670	2426970	3073140	2809860	2537130	3425340	3531500	3404270	3648710	3471430	3377790	3514310	3488390	3268550	3384120
P0AGG4	1301880	1827340	1894230	1474130	1873340	1984040	1954290	1586440	1938130	1665650	1879070	1674000	1512120	1529800	1349470	1547530	1525210	1448980	1326110	1544530	1363990	1434410	1182440	1243570
P0A6A0	752792	702827	686880	756133	664016	539942	774368	674796	833108	724305	639696	741856	665998	614841	747268	744088	784827	787157	743007	738101	790310	798664	745870	758344
P0AGJ5	4104190	4376990	4135700	4085740	4295580	4363350	4060490	4299180	4189800	4167400	4285030	4200090	4321820	4405100	4281590	4088270	4412070	4170370	4273780	4246150	4151090	4146820	4154140	4155630
P12295	1579240	1307800	1480540	1732880	1635630	806591	1544780	1431400	1484340	1385960	1200510	1574630	1639840	1357420	1710320	1783130	1630590	1832560	1841470	1668920	1500280	1809720	1823300	1722600
P37659	821933	695931	657655	792336	643080	648801	724496	550171	774749	774115	640114	690344	584858	625544	696984	873528	866474	1038570	898322	815412	656300	832803	949096	836895
P75820	547807	709843	699831	589775	755149	635203	646873	682682	662280	757858	717028	666521	752748	693620	532322	722844	589665	592548	645460	590340	650750	579573	621305	577749
P0ADZ0	12294800	9029300	9578680	12705600	9246660	9404140	8791880	9114740	9092250	9252520	9218310	8846700	8156790	9496120	12311800	13648200	12362000	11939500	11713200	13406600	13766200	13082800	12043300	12212900
P0ACY1	6740450	10382900	10389300	6481490	10253900	10112100	9655830	10133100	9527630	9781910	9691460	9363800	9311000	9940620	6546220	7389650	6772040	6893820	6193370	6485310	6406970	6571010	6177290	6547910
P76128	392795	655252	696393	496246	646221	838744	727111	689064	789245	774110	765771	642361	649649	694955	444742	550047	404542	404813	262458	328956	403114	604160	540322	414985
P0A7D1	1470610	1559860	1487270	1428130	1540770	1540230	1481650	1579860	1515520	1461320	1514320	1403140	1521440	1401970	1398920	1430800	1488280	1343400	1400970	1489760	1466120	1394960	1442280	1381290
P06610	4775250	5034520	5090880	4358530	4902490	6328190	4795400	4980160	5648600	6070610	6061110	4197390	4242920	5526790	5147320	4857100	5779560	4669090	5073740	4668690	4723850	4666040	4728100	4905860
P06129	2991370	2861560	2999060	2954920	2912370	2606100	3001240	2926100	2733650	2704460	2664480	3106250	2787420	2689780	2939730	2999420	2965120	2969940	2865040	2970590	3047070	2991600	2915320	2884990
P0AGC3	1664400	2133680	2191070	1567380	2067670	2136420	2155730	2087200	2269700	2171320	2134560	2160890	2178070	2131120	1554200	1586330	1644690	1644240	1620720	1586920	1560820	1623950	1596450	1615910
P0ADX1	1701320	1575840	1502120	1770270	1580550	1426260	1577110	1585600	1534260	1404300	1479180	1515090	1656430	1452390	1723160	1801750	1622810	1690320	1583610	1731100	1739600	1668190	1733010	1664920
P76115	897172	771120	653340	902360	656201	828039	777585	915507	970352	950993	894156	716052	772704	723617	945955	939287	1090330	978458	928217	931807	877083	946692	940454	1004810
P75952	300192	383679	349812	318001	285702	417724	380802	329025	476758	420082	397672	215005	334477	421068	399394	301816	389564	265400	340685	313618	363369	311374	355027	393919
P30847	450923	435436	380551	424461	412161	373247	413215	391928	469785	401983	424062	356557	392338	426014	407948	429873	498520	391576	426602	445568	484993	475217	419909	452582
P37095	5240070	6833130	7024640	5485880	6425170	7450600	6897620	7117570	6855510	6777000	6774750	7036710	7693780	6675150	5282830	4589250	5400870	5254680	5404080	4972170	5010580	5009540	4979570	5136530
P62672	463687	439993	477232	451731	522036	328687	488234	443446	434639	378116	373431	450508	406304	423152	490230	488943	442524	467232	490993	505016	514262	478006	462211	480943
P0AFL3	5126820	7373460	6976440	4985740	7800570	7686400	7349990	7704210	7103290	7622350	7338740	6668160	7478430	7550940	5781800	4761860	5502380	5361950	5551320	4992570	5126990	5457920	5540970	5253080
P75733	454245	469428	506130	413384	470863	473717	417889	405555	451568	433321	423366	370227	376562	411204	433281	491386	433778	433616	466609	468876	903308	496331	456697	698721
P0AEU7	11881100	15817000	15039100	12395800	15564200	16465600	14896300	16614200	14849600	15746100	16633600	14023600	17085300	16391100	13020100	12817300	13469700	11917600	12205000	12237400	11323400	11335100	11850500	11510700
P0AAR8	NA	437818	542861	623704	477788	348305	439956	485562	378274	469226	457910	420156	555282	412046	764242	837222	707446	711243	259143	NA	687600	749613	NA	592938
P76423	2817310	2896250	3176010	2542400	2840890	3418780	3434080	3049410	3542300	3182960	3139950	2865340	2956790	3037490	2702810	2426160	2619590	3024980	2502330	2834570	2659390	2878850	2468790	2798610
P0A9A2	310754	424344	460857	275440	417244	443863	394010	391365	406281	398119	415422	345443	354741	419001	235865	213118	293318	208172	221331	265193	251398	201968	209820	293034
P02924	400053	882009	1019220	272104	916912	1015380	968226	1042190	928431	893849	952222	843086	934834	836715	NA	494259	318527	NA	146840	NA	443362	346212	NA	558835
P29018	770910	708597	787735	676360	652100	660042	755750	711161	834815	734877	710483	776243	781552	680011	719999	692926	742436	787291	663057	701660	726067	727840	721040	852525
P0A8I1	786482	720022	799456	780023	696709	731529	675545	724400	703951	795151	781335	686480	725092	748226	800623	794195	845553	810399	790848	789003	917592	780536	763082	792574
P0AFW0	470646	556258	653751	460286	611175	499839	577485	531317	554084	547640	553434	572497	558521	483706	504230	481021	494165	534612	487068	519142	468619	517158	484206	492407
P25552	1019520	836968	767441	988061	1017300	622132	1023960	855530	940792	748562	725315	1097000	936141	787443	993359	1019740	963364	1056860	1020040	1018990	984663	1015200	1036690	984745
P31680	1161050	1140760	1095330	1248740	1161560	912404	1127120	939132	954202	872980	908342	1156950	1110670	856094	1167780	1296800	1077620	1043710	1069290	1229300	1406830	1236520	1107110	1252550
P02916	242374	137143	145726	230276	NA	176840	146483	160399	192642	193634	165245	144447	197805	69242.1	252280	204926	221975	88291.1	108267	158288	232965	244944	177512	198682
P32160	2489130	2683790	2641820	2320240	2628530	2924730	2396710	2630700	2698300	2804600	2800120	2070620	2355400	2731150	2546740	2462670	2606650	2377870	2435260	2751170	2321260	2494010	2596670	2180020
P45748	3177640	3098300	3358970	3009240	3069930	3087700	2915140	3072920	2948540	2879520	2984510	2897820	3067480	2859250	3131220	3229810	3339000	3016450	3008770	3175900	3242430	3042190	3103990	3313460
P21367	3191180	8306750	8415610	2831750	7129170	11674300	9566480	8557560	12149100	11242100	10975600	7105960	8271800	9905990	3317980	3190740	3854490	3033320	3243620	3368190	3300600	3237940	3232160	3704320
P0AGD3	19350500	23350600	21401600	21325500	32462400	13725600	22041600	18702800	15540700	15760900	16222700	34430600	26665300	17663800	24087500	17469800	19093900	21525700	24202600	20619700	24238500	18287600	22246400	19880700
P09030	2281800	2123500	2365000	2158560	2040840	2357000	2142470	2238100	2270540	2145930	2244960	2044920	2067700	2288960	2279260	2310850	2314650	2189930	2259850	2273060	2324900	2254710	2192650	2237800
P0AE91	2162030	2339730	2513590	2235670	2049270	2354010	2260920	2458650	2297190	2376540	2328490	2029310	2263240	2306360	2224780	2258570	2248840	2162320	2053550	2222730	2172810	2194700	2262940	2175320
P0A7A5	629949	792248	796872	631852	815849	727843	777378	814125	752012	732102	711884	805164	811945	706409	593329	664612	643273	612961	552634	649724	704899	676759	667300	662814
P0A9H5	1364280	1216090	1184030	1273530	1286170	1186920	1270370	1549190	1375270	1389400	1302510	1369740	1516050	1370050	1324770	1428820	1269600	1512430	1243220	1366960	1395520	1236710	1247780	1265070
P77766	124018	74081.8	106134	127833	94174.4	96101.2	141955	76226.4	62681.6	108127	137142	122180	84925.8	94498.4	115421	127056	124651	121959	129822	137051	126568	119458	125456	188570
P0A7B1	3961980	3835090	3755240	3974980	4096340	3016650	4067490	3805230	3768540	3352690	3247340	3906760	4009250	3398670	4012740	4051650	3791350	4148340	3960430	3940050	3818900	3872410	4043530	3959920
P10378	4861820	3846810	3858020	3792590	2890990	4316790	4706040	4546690	4822580	4281390	3955610	2878590	2819170	3999950	3884710	5957790	5200950	4546980	3637150	5200160	4236190	5988440	4285260	5033550
P76506	4944840	5436100	5273790	5235720	5347260	4433250	4967980	5182940	5222270	5125400	4867790	4795410	4812240	5228520	5109350	5425490	5577930	5672810	5246190	5295140	5432320	5310910	5080860	5118500
P24188	304599	368022	217053	262403	NA	341857	310893	354616	483181	336713	318420	NA	337530	327740	299914	248033	358716	297102	319054	296394	300730	268321	284508	376157
P0AFW4	1148850	2654010	2596240	1072790	2702600	2747610	2435650	2561540	2310510	2604220	2687090	2179950	2356060	2563020	1160480	1133030	1097400	1079370	1086080	1021330	1114830	1000510	976844	1069970
P0A6G3	1615680	1416460	1304570	1631330	1567870	1335400	1702570	1505300	1717400	1423690	1474690	1742180	1610790	1497550	1731470	1484020	1697720	1701650	1667740	1806650	1568110	1713110	1721660	1588210
P06996;P21420	255484000	314809000	324949000	277321000	314632000	279334000	324984000	312464000	311346000	305643000	305994000	318003000	309281000	331618000	248205000	257467000	261812000	256990000	272848000	266842000	267788000	253728000	275523000	262280000
P23003	1881660	1776380	1904350	1979940	2033470	1539110	1874170	1709900	1802920	1764780	1783840	2049600	1885150	1724630	1887630	1781420	1857740	2035470	1976040	1938800	1977330	1860960	1890110	1899980
P0AB67	7217080	3646430	3448390	6120910	3877430	2840440	4003490	3657310	3685750	3430440	3265250	4227190	3596140	3281850	6990140	7057830	6392230	7604520	6868330	7235750	6853670	7203390	7009250	7618520
P09147	2237740	2845340	2941270	2420600	2480080	3032700	2998090	2897200	3188210	3032830	3113630	2646810	2616440	2964050	2206800	2154850	2310810	2202240	2253250	2151710	2034170	2167710	2192250	2102780
P0A8V6	1201490	1084230	1037490	1213240	1085680	944498	1158940	1033380	1141630	1014140	1022790	1146210	1072110	1014260	1102840	1071280	1138770	1119530	1099100	997889	1138180	1246770	1187370	1277990
P60785	6739370	5975320	5895430	6761800	6546800	5306660	6400100	5947850	6282620	5640020	5532760	6543580	6532830	5611140	6667670	6409910	6567800	6913660	6655830	6602840	6825070	6873280	6815160	6838460
P0AG18	3325080	3236160	3195400	3476660	3141700	3489960	3274750	3076210	3194100	3129720	3315890	2868480	2941050	3131590	3493560	3643800	3428930	3298710	3434340	3591520	3289440	3385290	3464580	3293330
P0A862	28240300	38817700	40698300	29303800	36648100	38578800	37489800	37557400	37384100	37032100	37385000	32661300	34360200	36098000	31543300	35436900	31068000	32998800	30116700	31539300	28027500	29558900	27635300	29406800
P0ADB1	28209900	35177100	34373800	25831700	34622400	37313500	36084900	37231900	41697200	42720600	37231000	33285100	31784100	36652000	32858800	27033700	30597200	27425500	30803300	26245100	29112300	30425000	29252600	32980600
P32099	1262430	1758880	1673620	1338160	1606070	1372570	1550820	1577350	1480900	1504120	1412610	1556910	1687230	1651850	1210190	1307720	1178670	1243100	1235460	1317700	1368560	1362690	1325090	1090860
P0C0V0	7615700	8491870	8776580	7746260	7237730	9607250	8583190	8433880	9346450	9374980	9198530	7181610	6885020	8946750	8113180	8507440	8386970	7835830	7707310	8072370	8077290	8023620	7984200	8051330
P0AED7	1616430	1317940	1156810	1685670	1462590	947422	1416160	1256450	1172760	1030480	1104660	1481620	1501140	1129970	1612270	1619880	1583720	1729600	1643390	1623220	1505860	1656700	1766290	1517340
P0AAN1	113624	127910	112619	153495	143157	88612.3	125856	151539	66925.2	59844.8	119014	118657	166578	145647	110014	116056	91819.6	99571	102949	111386	149439	109300	131890	80937.4
P75831	272258	323627	307371	269506	299995	281163	288180	317115	320397	320644	262902	281094	319719	278917	272449	250596	242242	251421	261174	238190	263406	255320	246240	329435
P31554	3550600	3643520	3603500	3582780	3838430	3472990	3664970	3689900	3627660	3639000	3652310	3798060	3892470	3736100	3652390	3497330	3673750	3657600	3609550	3607450	3527350	3534200	3594430	3673720
P76049	529517	572716	584102	492476	476514	549940	620893	546090	652103	608726	574112	470545	534261	577943	506414	525842	582864	465583	444822	485512	518954	496730	523233	472255
P25714	26000400	22628300	24695200	26837000	23129800	24130900	27513200	23734800	24821600	24719000	24620200	26059700	24889700	23341000	26543800	26413000	25947400	26793100	25055600	25817400	26318300	26094900	26431500	25393200
P0AGJ9	10076500	7890350	7129780	9837770	8233150	6283840	7619670	7712850	6672780	6858380	6730030	8848460	8688570	7265720	9930600	9284600	9676590	9813480	9805880	9921600	10018200	10329100	9967440	9955420
P06988	16087100	7271860	7038610	14531600	7664110	6852930	6796440	7077890	6817030	6814700	6708550	7963320	7422080	7188850	16744000	18121900	15262500	22050300	16591500	15387300	14455600	16327300	15740300	15791900
P21363	1152600	2050700	2041830	888376	2080000	3505680	1942760	2289430	2970910	3619230	3358210	1793490	1872180	3260080	1304580	776228	1443910	1126080	1132630	1102130	1303670	1210680	1418800	1197320
P0A855	5807200	5876060	5915100	5524570	5936450	5556540	5926300	5877780	5989720	5586230	5606580	5948050	6327260	5678350	5549230	5723830	5693170	5583240	5548240	5911440	5622770	5762330	5657750	5655560
P0AE01	1673810	1277220	1177410	1657260	1432820	1111650	1368970	1276750	1262170	1179590	1146980	1383680	1348230	1167900	1701210	1568300	1659050	1693420	1695590	1623070	1481130	1568510	1685580	1567850
P06282	596607	265146	302437	573888	318086	226996	301100	300908	264170	251001	228614	290025	314174	268315	552451	599801	518656	627625	603016	624751	560205	615084	601711	587274
P31808	1817510	1975900	1614280	1831140	2008390	1767120	1763770	1890680	1822770	1851730	1800050	1710350	2061810	1824040	1873470	2023580	1844830	1913200	1894850	1878630	1799440	1832620	1898140	1848010
P05194	970887	1055860	1052870	968678	1087940	1001090	1074650	1058150	973131	1076240	1008630	1012680	1156680	1057050	1007380	1009430	959427	967429	1000070	978178	1001610	994146	1002680	975417
P0ADM4	562802	1074390	1061240	497573	959210	1285640	1101860	1051840	1255090	1196840	1195400	1021350	1107440	1144520	517872	472851	550903	530144	542651	521026	505821	533035	557558	516004
P0AGG0	1325310	1492620	1679080	1254000	1317120	1632530	1661070	1492530	1650520	1639280	1621260	1434860	1308280	1585090	1311100	1386870	1288380	1238340	1332500	1263600	1263580	1394930	1252140	1289780
P0A6T9	55787.2	140945	137525	NA	234627	NA	77919.7	155798	123860	115396	138846	206329	183132	141795	NA	89885.7	NA	47204.6	NA	NA	NA	NA	NA	NA
P05704	NA	599503	694367	NA	332261	885755	952751	1079520	922372	960421	912230	350467	453469	984129	149618	146556	NA	NA	NA	487797	124316	NA	NA	NA
P0AFW8	7719370	10942300	10979700	8215790	11005500	10912900	10785800	11482400	10763200	10965200	10834100	9394790	11220000	11384600	8038910	8102230	7886350	7582680	7624760	8223170	7725500	7935580	7723510	8026370
P62620	2312630	2121170	2050630	2397080	2192440	1924000	2135870	2097600	2011400	1969620	1960370	2175230	2187200	2017670	2221330	2355170	2266260	2266030	2252350	2293030	2291680	2297910	2301190	2304210
P43337	464268	546159	645398	488301	594019	482993	479871	601485	557872	557686	547485	554631	593841	539720	494343	576256	464860	467299	460913	513139	506860	502170	505135	478822
P0A6H1	9223920	7608160	8019990	9158530	7034140	8278460	7997330	7711060	8349230	8096710	8091010	7215090	6789430	7923210	9397760	9539390	9543540	9257380	9299730	8880750	8870620	9321530	9229040	9322570
P0A8D3	546206	499306	522538	554728	503308	476898	460255	507989	459183	473815	467318	414544	474404	473005	531048	434592	528191	512724	508864	524908	535808	470799	458850	480913
P17109	512356	576659	501477	522167	604317	445464	587572	474572	570269	519740	580398	534749	527283	668952	546060	471140	511747	527915	492767	471762	509894	477835	588644	509142
P08192	13968400	11740900	12335000	13854900	12011200	12212600	12977200	11525900	12354000	11803400	11431400	11736200	11833900	11031900	14345400	14206500	14475200	14879200	14307900	13876900	13753700	14581300	14333800	13694500
P52119	897614	1077150	1152020	919868	1078430	1172730	1025050	1091820	1040520	1112330	1072620	873314	1033930	996233	936011	1012780	982912	844948	860238	1018610	924741	860716	849606	953559
P62517	1404190	1297010	1260620	1391850	1255120	1177710	1331340	1281960	1291720	1261850	1281570	1396930	1353090	1286970	1332320	1278350	1297050	1441910	1481400	1306090	1309190	1396860	1413970	1447950
P07623	5462160	3790420	3517450	5451640	4158270	2855670	3473320	3614880	3128330	3124290	3244490	3894320	3857860	3530090	5586520	5646240	5914940	5595410	5600050	5848430	5750060	5838340	5622720	6154360
P0ADI7	2036690	2201180	2395850	2085970	2430220	2165310	2246010	2156040	2290710	2308010	2224090	2280970	2206350	2216200	2146480	1997620	2292430	2050050	2018560	2166150	2305960	2253080	2038440	2074220
P76346	949563	3134070	3414690	1109740	3068940	3120290	3187830	3257980	3486990	3205920	3134480	2967980	2732470	2819740	958829	1011310	1054160	915719	1042430	1180330	1087880	1173790	1060070	1096360
P32176	1111280	739024	537467	726668	1237740	841695	712175	817608	991633	785221	988272	715374	705638	860699	763302	885201	900828	970456	505669	774432	875250	745685	725021	861918
P22333	830484	496144	447028	839000	577367	475222	510136	546490	518355	522534	485957	537717	586587	529503	848685	834057	849933	929569	857608	789058	809374	826834	869225	808824
P64483	3643280	4811280	4455940	3847330	5067940	4350110	4530060	4798960	4133450	4426200	4406370	4841650	5053580	4628380	3710530	3748400	3737850	3650940	3584550	3913310	3728350	3740710	3661940	3692910
P15640	5366850	4936170	4978770	5288410	4400510	5275000	5101950	4673860	5389750	4956870	5061380	4628910	4517310	4699340	5291980	5240880	5566800	5160380	5371320	5262930	5235120	5222160	5298290	5265370
P0A6I3	614302	584286	696864	612570	570113	574515	681601	625224	648675	627478	586995	657444	603457	562645	578916	619114	589771	590093	583818	641897	643425	627950	608188	666382
P69425	686908	655252	641197	549957	575451	581399	590883	608606	623443	655049	661351	572375	604550	602067	648538	538734	653592	614408	607921	578862	730234	615400	652833	743127
P0C066	264780	218070	200473	289889	193709	215377	236309	235072	246390	218683	235349	214131	218269	253581	266066	294225	288522	282239	295426	282795	280896	268983	291970	281073
P46474	989318	980966	905879	1111210	917080	910389	906619	932874	953742	914230	930952	948324	910819	961377	973145	1006930	1046010	1183220	1039130	948621	1003380	1147210	1059420	945137
P0AGL7	1055210	755168	714164	1114180	832124	614842	775123	756373	777294	728979	745576	802471	778607	712436	1061640	1153310	954224	1121250	1025480	1117230	1104810	1168450	1045030	1050640
P76445	375286	224344	275657	323913	183889	273550	230499	206220	371792	252550	240727	172931	252334	221123	278139	266300	278349	256203	238256	290010	339497	257652	261381	231056
P0AFX7	587608	546093	587268	578484	597345	645771	612127	620476	637312	640994	650941	538905	620430	594180	502356	480745	573072	479706	523810	498377	533410	474038	528113	499141
P27830;P37759	998044	815768	795615	994581	792389	716622	855252	825019	761624	787083	764527	883474	782339	780707	1082680	757067	999100	1063500	1033040	932398	1067220	980447	1022330	1003170
P37691	595923	390460	300734	621015	266459	279254	428096	316692	338657	261848	235053	451348	308897	399859	628781	624426	534384	633588	650991	588958	510562	613909	733814	665718
P06721	3526860	3096840	2903360	3396300	3216130	2351710	3165010	2850680	2950210	2620410	2514560	3280660	2896390	2816850	3593730	3662050	3620990	3579590	3602160	3640460	3504710	3759290	3618240	3669770
P77775	788004	1265000	1188260	802637	1400770	912180	1288830	1144120	1153110	1119700	991481	1227430	1410280	1085840	785264	741812	723669	782868	798279	812561	764641	790579	779256	805360
P32144	415327	648745	619718	413416	695336	648361	635913	648382	629738	611146	580965	650678	732222	594101	442440	479207	413366	393983	357230	420052	411426	413285	450161	418068
P0ABB0	49730300	65000700	62342500	48635100	71694300	50878200	70712200	62951600	66605800	56888700	53941400	72473600	63992200	54357500	49047600	49740000	46595300	49723400	48700100	49270800	47542300	48606400	50032600	48032900
P39831	9493410	9467470	9448400	9822560	9942060	9208580	9810880	9459310	9908570	9401430	9318560	9563280	8888700	9436410	9700150	9494390	9312930	10018200	9590320	9897890	9705580	9834280	9483230	9746170
Q46864	443077	604704	653951	474253	691698	599025	628813	555399	533441	649034	614571	710990	760799	604998	528273	541488	525943	469910	579975	521356	479557	515217	506911	472282
P77348	2044610	3816960	3680740	2080330	3356480	3987930	3749770	3684840	4142010	3752010	3856620	3808610	3490760	3842910	2029700	2201900	2173920	2101410	2278500	2054800	1903640	2097580	2134830	2081190
P76014	2309160	1055220	1040570	2550760	1034490	988518	1097970	992125	1132220	1013550	981506	1106660	1105760	919691	2204510	1803780	2110730	2240940	2262360	1971800	1865850	2204600	2373400	2097770
P0ADA5	4813980	5100770	5255470	4830080	5031770	4322690	5704520	5243200	5198450	4842970	4879410	5091340	5293230	5067270	4856190	5017480	4825640	4841550	4532790	4954040	4982870	4840520	4881250	5022350
P76272	1363270	1320830	1264340	1304550	1292480	1293060	1378350	1278640	1437850	1344560	1340250	1325840	1328330	1372130	1345070	1306560	1322040	1307810	1407170	1342670	1332100	1302020	1388020	1402720
P0ABC3	7892500	8567260	8308810	7900590	7914680	8212360	8523160	8049280	8514240	8469220	8525590	7977600	7429920	8266690	8186380	8264180	8524180	8252770	8262180	7748220	7816850	7982330	8358400	8066780
P00803	1843820	1972700	2014710	1817840	2060970	2024640	2077980	2071740	2064060	2020190	2072290	2170350	2284280	2053300	1932690	1694630	1918700	1841710	1936290	1824090	1852330	1812660	1906160	1832570
P45800	622252	795917	815273	576112	729629	782282	877450	800617	958188	835082	821146	861512	819914	773778	588942	589179	564273	607736	614458	604029	617076	649882	634180	671588
P09053	2066740	1488330	1447160	2066230	1815190	1041120	1681320	1409120	1444620	1136360	1190990	1740400	1601030	1124400	2118770	2263420	1965530	2348260	2069640	2239350	2129490	2276760	2171420	2055200
P36548	807190	667210	650447	882210	710626	577101	647750	677917	604780	664979	684329	667278	617851	721615	844074	836553	845371	861383	767083	821985	822068	840670	849258	822758
Q46822	434180	477242	464887	391560	483581	501009	510762	457360	502860	479876	446891	402341	448188	498791	383175	376545	400632	385526	387624	402945	373293	377340	393634	423908
P0A6Z1	2173130	2005480	1965490	2326990	2097630	2071230	2044380	2083470	2007270	1983650	1951960	2138600	2436850	1881630	2262960	2179660	2197820	2173260	2260510	2204460	2190240	2144780	2191820	2217460
P0A8Z0	1007440	750363	759241	951644	774953	713754	758153	719987	689870	611949	694857	829970	883990	683745	929739	983634	963987	1005820	956646	1002410	985839	1096200	958621	1013160
P18335	7875170	6400350	6049640	8202030	6802810	4712010	6065270	5675360	5151040	5199660	5084660	6774450	5960120	5248720	7858340	7640940	7921960	7691670	7899280	8087890	7950040	8152670	8173960	8265440
P75736	3309320	3988570	3881690	3421610	4332920	3497540	4064080	4100670	3830600	3650890	3668000	4229690	4339530	3687730	3284000	3413220	3380480	3422820	3266930	3539950	3613110	3461510	3290400	3380350
P0ADN6	436887	900543	675261	829897	919910	662530	756456	915380	940214	896651	908441	908312	804811	849418	1112690	855156	932526	803493	819871	543772	485609	682293	849335	542535
P0A915	5272060	15664700	12798900	5585870	18426700	10742500	14006400	12179300	11438200	11414400	11883200	18203900	13757200	13020200	5708670	4982840	5052120	6779240	6698780	5139800	4768150	5056450	5256540	4521530
P33224	1528990	2531940	2493240	1437760	2087860	2699910	2175020	2356020	2600080	2829270	2932740	2016540	2392440	2816470	1483550	1355620	1644520	1329280	1470210	1520700	1633580	1352270	1665190	1408070
P0CK95	1232840	810931	793447	1252330	745799	782170	789155	795769	834749	757262	789196	809793	812504	928995	1283080	1187270	1309120	1387960	1256860	1261480	1349820	1442350	1340880	1473070
P0A731	2221560	2672500	2165950	2548540	3226510	2655210	2813610	2563230	2760600	2460380	2514350	2755390	3189040	2692660	2261710	2197320	2087230	2292590	2357960	2323400	2203310	2375040	2428030	1957750
P0AAN3	1125930	1495530	1479220	1402450	1434890	1119040	1326850	1387600	1069640	1038480	1168890	1372400	1597380	1204870	1018450	1074500	868532	953667	1037670	1029240	984662	1082290	1085140	847090
P69786	10888200	2545470	2413470	11001200	2417320	2352170	2794460	2560590	2835360	2603500	2519910	2738450	2604870	2550330	9836680	9413170	8668460	10028500	9573790	10266100	10422700	10156400	9824270	10258800
P21420	1669760	1504570	1366790	1588000	1986450	2477310	1903660	2443920	2151300	2363510	2147660	1911960	2812250	2421760	880028	802355	806897	844223	790395	764962	877416	869673	957319	709849
P25894	1712020	2804720	2885560	1579490	2324050	3030060	2805410	2689840	3387080	2992320	2923150	2573450	2589350	2646300	1671080	1596760	1780920	1784360	1679730	1572480	1666280	1706730	1610950	1831380
P0A7W1	73401400	59025400	57534400	71189600	55869800	60207200	54359200	58591600	55558100	59564000	59450600	54587100	55777000	59372300	73867800	74520900	75098300	71411400	73071300	74292400	72229700	69742900	70701700	72061100
P32684	367866	347371	369123	337784	376981	376274	364965	343611	348180	352776	355957	312419	368721	353718	352714	366734	353243	343382	353629	382180	375320	384882	338186	346757
P0A6C5	3329890	2865690	2637570	3688820	3357130	2107810	2921320	2651120	2574620	2287660	2203440	3246900	2980040	2287110	3544540	3508370	3437160	3466560	3320240	3479500	3519510	3543480	3439780	3338130
P04951	1864230	1558090	1623110	1944240	1775280	1330360	1705300	1608930	1548660	1474650	1399170	1713990	1683540	1431450	1945010	1820520	1819760	1897210	1925660	1883750	1927880	1912040	1977780	1966170
