rowname	count
P52096	1
P52097	5
P52108	9
P52119	4
P52129	1
P52598	2
P52612	1
P52643	20
P52644	2
P52645	2
P52647	38
P52697	20
P54901	1
P55135	2
P55734	1
P56258	5
P56262	11
P60240	27
P60293	15
P60340	10
P60390	17
P60422	45
P60438	28
P60472	3
P60546	11
P60560	19
P60595	15
P60624	17
P60651	15
P60664	24
P60716	22
P60720	3
P60723	27
P60752	14
P60757	24
P60785	31
P60869	5
P60906	39
P60955	2
P61175	24
P61316	11
P61320	14
P61517	18
P61714	12
P61887	3
P61889	39
P61949	13
P62399	45
P62517	25
P62601	5
P62615	11
P62617	11
P62620	34
P62623	15
P62672	2
P62707	34
P62768	16
P63020	14
P63177	11
P63183	3
P63224	18
P63228	5
P63235	5
P63264	1
P63284	108
P63386	8
P63389	23
P63417	11
P63883	4
P64423	5
P64426	2
P64429	5
P64451	13
P64455	4
P64463	13
P64467	2
P64476	3
P64483	9
P64490	2
P64493	2
P64499	1
P64503	7
P64506	6
P64515	1
P64517	1
P64519	3
P64534	5
P64540	2
P64545	1
P64554	10
P64559	1
P64564	1
P64581	11
P64585	2
P64588	9
P64596	13
P64599	5
P64602	3
P64604	13
P64610	1
P64612	7
P64614	1
P64616	1
P64624	7
P64636	1
P64638	1
P65292	3
P65294	1
P65367	5
P65556	10
P65807	1
P65870	7
P66817	7
P66948	16
P67080	12
P67087	14
P67095	7
P67338	1
P67553	1
P67603	6
P67624	2
P67660	8
P67662	1
P67699	2
P67762	1
P67826	11
P67910	35
P68066	16
P68187	8
P68191	8
P68206	8
P68398	1
P68567	4
P68679	11
P68688	3
P68699	3
P68739	9
P68767	44
P68919	21
P69222	4
P69228	11
P69346	2
P69348	1
P69411	8
P69423	2
P69425	4
P69428	4
P69441	38
P69451	3
P69488	4
P69490	5
P69503	14
P69741	2
P69776	16
P69783	21
P69786	25
P69791	1
P69795	5
P69797	41
P69801	1
P69805	10
P69811	11
P69828	12
P69829	7
P69831	5
P69853	3
P69874	13
P69902	1
P69908	2
P69908;P69910	52
P69910	2
P69913	4
P69922	1
P69924	21
P69931	4
P71298	2
P75678	1
P75682	1
P75691	37
P75694	12
P75713	3
P75728	10
P75733	1
P75736	9
P75745	11
P75746	5
P75767	2
P75777	10
P75779	4
P75780	25
P75782	3
P75783	2
P75791	9
P75792	6
P75796	21
P75797	21
P75800	1
P75801	1
P75804	2
P75809	3
P75818	11
P75820	6
P75821	4
P75822	3
P75823	16
P75824	1
P75828	9
P75829	4
P75830	8
P75831	2
P75838	7
P75839	2
P75849	9
P75859	1
P75863	17
P75864	26
P75867	9
P75870	1
P75874	10
P75876	15
P75913	23
P75914	8
P75915	10
P75919	2
P75931	7
P75936	1
P75949	16
P75952	2
P75957	7
P75958	3
P75959	6
P75960	8
P75966	4
P75974	4
P75989	4
P76001	1
P76002	16
P76004	14
P76007	5
P76008	5
P76014	15
P76015	13
P76027	20
P76034	13
P76035	9
P76038	1
P76046	4
P76049	2
P76053	3
P76055	12
P76062	4
P76073;P76154	1
P76076	1
P76086	4
P76097	1
P76104	12
P76108	8
P76112	1
P76113	17
P76114	1
P76115	5
P76116	37
P76121	1
P76128	2
P76141	3
P76142	1
P76143	4
P76145	4
P76149	4
P76170	10
P76172	1
P76176	2
P76177	33
P76185	1
P76187	7
P76192	1
P76193	11
P76194	3
P76206	1
P76208	2
P76217	1
P76220	6
P76222	1
P76223	7
P76227	1
P76234	1
P76235	1
P76237	1
P76243	10
P76245	4
P76250	1
P76251	3
P76256	6
P76268	15
P76270	16
P76272	14
P76273	1
P76290	9
P76291	7
P76316	20
P76329	10
P76330	3
P76339	1
P76340	1
P76341	1
P76342	3
P76344	21
P76346	5
P76361	1
P76372	25
P76389	4
P76397	3
P76398	1
P76402	4
P76403	16
P76406	2
P76407	1
P76418	4
P76419	1
P76422	17
P76423	8
P76440	3
P76445	1
P76446	2
P76471	1
P76491	2
P76502	1
P76503	4
P76506	8
P76507	1
P76520	1
P76535	5
P76536	30
P76537	4
P76539	5
P76541	6
P76542	1
P76549	2
P76550	10
P76558	55
P76559	1
P76561	3
P76562	1
P76569	10
P76575	1
P76576	13
P76578	46
P76594	4
P76621	1
P76658	34
P76938	1
P77148	12
P77150	6
P77171	8
P77173	15
P77181	3
P77182	4
P77202	13
P77211	1
P77212	8
P77213	8
P77223	1
P77239	1
P77243	1
P77247	15
P77252	2
P77258	8
P77260	1
P77279	3
P77285	4
P77293	7
P77300	4
P77302	6
P77307	1
P77316	1
P77318	4
P77330	6
P77335	1
P77338	11
P77348	15
P77368	1
P77374	9
P77374;P77783	1
P77376	6
P77395	17
P77398	2
P77399	3
P77433	2
P77434	16
P77444	12
P77454	7
P77475	2
P77485	3
P77488	23
P77499	18
P77504	4
P77522	14
P77526	1
P77529	8
P77536	2
P77541	1
P77544	7
P77552	9
P77554	5
P77562	3
P77569	4
P77570	7
P77581	5
P77611	6
P77625	8
P77649	4
P77667	2
P77674	8
P77689	7
P77690	2
P77695	4
P77712	1
P77713	4
P77717	6
P77718	14
P77721	4
P77735	19
P77737	32
P77739	9
P77748	61
P77754	11
P77756	7
P77766	1
P77774	16
P77775	11
P77781	6
P77783	17
P77791	3
P77804	46
P77806	4
P77808	13
P78055	6
P78067	21
P80668	1
Q06065	1
Q2EEQ2	3
Q2M7R5	5
Q2M7X4	1
Q2MB16	1
Q46798	7
Q46802	1
Q46820	1
Q46822	3
Q46824	1
Q46829	26
Q46845	15
Q46851	21
Q46855	2
Q46856	19
Q46857	21
Q46861	1
Q46863	1
Q46864	3
Q46868	9
Q46871	12
Q46893	6
Q46919	1
Q46920	8
Q46925	3
Q46927	3
Q46939	1
Q46948	8
Q47083	6
Q47141	1
Q47146	13
Q47147	8
Q47150	5
Q47157	1
Q47622	7
Q47679	5
Q47690	5
Q47710	1
Q57261	14
Q59385	16
Q6BF16	1
Q6BF17	1
Q7DFV3	1
Q93K97	6
O32583	1
P00944	1
P02942;P07017	1
P02942;P07017;P07018;P50466	1
P05704	1
P06974	1
P07018	1
P07363	1
P08189	1
P09348	1
P0A830	1
P0A9H9	1
P0AAA9	1
P0AAQ6	1
P0AAR8	1
P0AAS9	3
P0AAY1	1
P0AB06	1
P0AB65;P30131	1
P0AB96	1
P0AD14	1
P0AF54	1
P0C8K0	1
P15070	1
P23522	1
P24180	1
P25748	1
P25798	1
P29744	1
P31068	1
P31463	1
P33235	1
P37387	7
P39267	1
P39359	1
P39366	1
P39451	1
P42624	1
P42904	1
P43531	1
P43533	1
P45532	1
P56614	1
P64479	1
P75937	1
P76010	1
P77596	1
Q46803	1
P05804	1
P27128	1
P39365	1
Q46938	1
P0A996	1
P31467	1
P38135	1
P77364	1
P33344	1
P45552	1
P77795	1
P77214	1
