down_reg.pval	up_reg.pval	down_reg.FDR	up_reg.FDR	avgL2FC	ID
0.57421479178426	0.683848979924597	0.57421479178426	0.683848979924597	NA	P28799
0.295829034500672	0.888193316685649	0.295829034500672	0.888193316685649	-0.140365645867354	P00918
0.171946502128817	0.950335074679815	0.171946502128817	0.950335074679815	-0.216918311881109	P05090
0.399527715148261	0.838459472801811	0.399527715148261	0.838459472801811	-0.0954745682585766	P55058
0.635461900430172	0.572842825965449	0.635461900430172	0.572842825965449	0.01462756391374	P34096
0.698289206197332	0.575901239295595	0.698289206197332	0.575901239295595	0.0193873757952492	Q13867
0.715786595334227	0.515522904077485	0.715786595334227	0.515522904077485	NA	P35916
0.956238412972755	0.144444786574052	0.956238412972755	0.144444786574052	0.201080791159343	P02776
0.509941592739415	0.772154878976613	0.509941592739415	0.772154878976613	-0.0565805287767211	P24821
0.694399642568155	0.578176808015937	0.694399642568155	0.578176808015937	0.0261587791293358	P00734
0.282822349304886	0.913276009908177	0.282822349304886	0.913276009908177	NA	Q3V6T2
0.72791363416071	0.538431928677534	0.72791363416071	0.538431928677534	0.0398301442451642	P01009
0.772289415267942	0.386370895116984	0.772289415267942	0.386370895116984	0.0830450692976263	P08294
0.875194085960458	0.179356538410707	0.875194085960458	0.179356538410707	0.156968037923337	Q15166
0.471818071273172	0.804324685475645	0.471818071273172	0.804324685475645	NA	P23142
0.372597220513761	0.824577881989358	0.372597220513761	0.824577881989358	-0.111620835467534	P0C0L5
0.101946404017275	0.971528710451923	0.101946404017275	0.971528710451923	-0.268085844079817	P01023
0.558977526744742	0.739820705397711	0.558977526744742	0.739820705397711	-0.0462470063422155	P11021
0.187497638467968	0.948161516634048	0.187497638467968	0.948161516634048	-0.213517711489532	Q92496
0.318300010478881	0.895901558530736	0.318300010478881	0.895901558530736	NA	Q9BYE9
0.0451565707607337	0.992394713250569	0.0451565707607337	0.992394713250569	-0.359859075637903	P02741
0.903939456981312	0.280104527901144	0.903939456981312	0.280104527901144	0.137794014503592	P05156
0.313072047591818	0.88265415838369	0.313072047591818	0.88265415838369	-0.137364942343454	P80108
0.211296746839133	0.937887286203986	0.211296746839133	0.937887286203986	NA	P80723
0.26623584220351	0.920820245786251	0.26623584220351	0.920820245786251	NA	Q06830;Q13162
0.532478523759635	0.74334871526683	0.532478523759635	0.74334871526683	-0.043616942928793	P63104
0.295593703134428	0.907220856621348	0.295593703134428	0.907220856621348	NA	P05164
0.427425299504964	0.833648777981762	0.427425299504964	0.833648777981762	NA	P49641;Q16706
0.894632243701349	0.315840403434562	0.894632243701349	0.315840403434562	0.128846166581615	P07358
0.495728489339729	0.78173527805092	0.495728489339729	0.78173527805092	-0.0618045487868043	P07602
0.877835131082277	0.339380469638531	0.877835131082277	0.339380469638531	0.114500827876631	P00742
0.964432302965829	0.134345779374235	0.964432302965829	0.134345779374235	0.221132358841594	P05543
0.15868284419474	0.859747248352356	0.15868284419474	0.859747248352356	-0.193754720874358	Q9Y5Y7
0.850401737187156	0.360940194641137	0.850401737187156	0.360940194641137	0.093529458972822	P01011
0.372686924150933	0.866387742425283	0.372686924150933	0.866387742425283	NA	Q6P179
0.986655537948475	0.0757430372718977	0.986655537948475	0.0757430372718977	NA	A0A075B6I0
0.480504640703831	0.78461147170415	0.480504640703831	0.78461147170415	-0.0700538206651481	P27918
0.69794684346209	0.597355916751355	0.69794684346209	0.597355916751355	0.0159869717213231	O00391
0.911967930921949	0.286299454653905	0.911967930921949	0.286299454653905	NA	Q07092
0.361067079045654	0.845553718051186	0.361067079045654	0.845553718051186	-0.121306182456091	Q6EMK4
0.0276873991737858	0.98228708369835	0.0276873991737858	0.98228708369835	-0.389767762714729	P02452
0.0800429225279033	0.977671549153636	0.0800429225279033	0.977671549153636	-0.28634774176018	P11226
0.558411039529104	0.709676751194682	0.558411039529104	0.709676751194682	-0.048050671496492	Q13201
0.393036257542598	0.815291714441347	0.393036257542598	0.815291714441347	-0.102149401646409	P04040
0.328660045899483	0.879669420128775	0.328660045899483	0.879669420128775	-0.132720514597718	P35542
0.855219242662852	0.327673084985835	0.855219242662852	0.327673084985835	0.120052469443684	Q9UNW1
0.250726981116897	0.920746497137444	0.250726981116897	0.920746497137444	NA	Q13023
0.558911461578235	0.566086412484433	0.558911461578235	0.566086412484433	-0.0182324086132254	Q7Z7M0
0.768161508398104	0.495559391293108	0.768161508398104	0.495559391293108	0.0527573725528032	Q92820
0.227843791320108	0.908364155341169	0.227843791320108	0.908364155341169	-0.177409049147754	P05062
0.387194713757319	0.858134354360594	0.387194713757319	0.858134354360594	NA	P07900;P08238;Q14568;Q58FF8
0.796795395990984	0.446970314779637	0.796795395990984	0.446970314779637	0.0702301988829449	P02647
0.297366667356996	0.54630139662792	0.297366667356996	0.54630139662792	-0.076223791571215	P20742
0.810460883523411	0.42922577188318	0.810460883523411	0.42922577188318	0.0845154594883224	P22891
0.74151645730444	0.523295498864099	0.74151645730444	0.523295498864099	0.0500647038356235	P03952
0.850941593957369	0.258773068817293	0.850941593957369	0.258773068817293	0.134110841965291	P27487
0.816675783386413	0.40267087362283	0.816675783386413	0.40267087362283	0.0861426423408877	P02730
0.591395832440843	0.710597111474683	0.591395832440843	0.710597111474683	-0.0314818197597582	P33151
0.0982153472713325	0.86378656182385	0.0982153472713325	0.86378656182385	-0.241291621718917	Q9HBR0
0.91727740142038	0.240668071689593	0.91727740142038	0.240668071689593	0.163364831510352	P01042
0.45741531186265	0.753512222470345	0.45741531186265	0.753512222470345	-0.0778221667476514	Q04756
0.306390518781924	0.871398629530699	0.306390518781924	0.871398629530699	-0.139481080230666	P08603
0.984283170725088	0.0210526614075161	0.984283170725088	0.0210526614075161	0.383418904571373	P01876
0.908358944408169	0.0382214288777698	0.908358944408169	0.0382214288777698	NA	P12110
0.886052661961512	0.307566485146708	0.886052661961512	0.307566485146708	0.122789750929583	P04217
0.529172039152444	0.762631136853898	0.529172039152444	0.762631136853898	-0.0580958835848337	P04075
0.584245021477821	0.717906523556827	0.584245021477821	0.717906523556827	-0.0303189574534623	P10643
0.497489244319005	0.786169433339009	0.497489244319005	0.786169433339009	NA	P16109
0.518335103426624	0.773834055150013	0.518335103426624	0.773834055150013	NA	O00299
0.132551170205579	0.931272568521001	0.132551170205579	0.931272568521001	-0.242459123226064	P05154
0.90625215444698	0.238754516875078	0.90625215444698	0.238754516875078	0.148881974097523	Q99784
0.967702066598947	0.00992863776010122	0.967702066598947	0.00992863776010122	0.541040195069019	A0A0A0MS15
0.845770524598019	0.378753298087752	0.845770524598019	0.378753298087752	0.0890908643749467	P03951
0.907679864693955	0.242225040681607	0.907679864693955	0.242225040681607	0.146825815486462	P13796
0.880854553361323	0.348577622369824	0.880854553361323	0.348577622369824	NA	P54802
0.810087462662493	0.466658700719841	0.810087462662493	0.466658700719841	NA	O75083
0.826372785342882	0.441633203737567	0.826372785342882	0.441633203737567	NA	P26927
0.436974542340583	0.576339889960736	0.436974542340583	0.576339889960736	-0.0254031958890032	P67936
0.427892671259875	0.821694122571321	0.427892671259875	0.821694122571321	-0.0920399492706848	O95445
0.392967777248707	0.854361351177321	0.392967777248707	0.854361351177321	NA	Q8WZ42
0.869540808895452	0.334185131818477	0.869540808895452	0.334185131818477	0.106825101132727	P49908
0.783973124698293	0.398894484517486	0.783973124698293	0.398894484517486	0.0867871104234097	P04278
0.396306239423987	0.837857041229224	0.396306239423987	0.837857041229224	-0.106579089611467	A1L4H1
0.592665669147778	0.67928230759869	0.592665669147778	0.67928230759869	-0.031701373628301	Q8NBP7
0.700830628258666	0.590621343642449	0.700830628258666	0.590621343642449	0.0176442307715661	P13591
0.753348719824935	0.530665297054883	0.753348719824935	0.530665297054883	0.0448893891324964	P08571
0.82436511773818	0.444732412197944	0.82436511773818	0.444732412197944	NA	Q9Y274
0.441337584989471	0.825214547847146	0.441337584989471	0.825214547847146	NA	P01889;P01893;P04439;P10321;P13747;P17693
0.483679000697774	0.782568832871462	0.483679000697774	0.782568832871462	-0.0659453675215265	P02766
0.325246615710937	0.87965440989135	0.325246615710937	0.87965440989135	-0.133506418711739	P06733
0.915628136469555	0.267894414550296	0.915628136469555	0.267894414550296	NA	Q86UX7
0.771549362752103	0.42438501043703	0.771549362752103	0.42438501043703	0.062687463370464	Q8IZF2
0.760865859570287	0.535724383725077	0.760865859570287	0.535724383725077	0.0399525894172008	P00736
0.856300688886916	0.238135089043341	0.856300688886916	0.238135089043341	0.163515334523747	P00739
0.475118976196615	0.803382426339651	0.475118976196615	0.803382426339651	-0.0724318854521944	P02743
0.741613677030924	0.55731579006218	0.741613677030924	0.55731579006218	0.0349205699967439	P09871
0.721702968196615	0.413853193031047	0.721702968196615	0.413853193031047	0.0439611874063856	Q8N6C8
0.912686034605595	0.115677996263513	0.912686034605595	0.115677996263513	0.201270769254184	Q86YW5
0.902739814650085	0.276910193525021	0.902739814650085	0.276910193525021	0.144062529457379	P40197
0.903402299445107	0.270518899226935	0.903402299445107	0.270518899226935	0.149798255986995	Q01459
0.329454612456226	0.86464962773592	0.329454612456226	0.86464962773592	-0.131655778992643	P01033
0.77933826496206	0.511599246659694	0.77933826496206	0.511599246659694	0.0515068060747197	Q15582
0.462952568398362	0.810828285027684	0.462952568398362	0.810828285027684	NA	P35579
0.403711543339922	0.834841440244378	0.403711543339922	0.834841440244378	-0.100572121533714	P11717
0.772957243135463	0.490116028584001	0.772957243135463	0.490116028584001	NA	P15311;P26038;P35241
0.733375507349383	0.481113542662002	0.733375507349383	0.481113542662002	0.0524422185329285	P08567
0.817383776372809	0.353864003015949	0.817383776372809	0.353864003015949	0.0963046268879147	Q9UNN8
0.555381174833634	0.673349945967037	0.555381174833634	0.673349945967037	-0.0350359858089543	Q9UJJ9
0.829281503154197	0.416736828950761	0.829281503154197	0.416736828950761	0.0833321918417824	P10124
0.498999167965541	0.752904836171207	0.498999167965541	0.752904836171207	-0.0650664295158983	P07195
0.932412072687467	0.19673024589089	0.932412072687467	0.19673024589089	0.171563586169302	Q9H8L6
0.695558032948173	0.578555321800384	0.695558032948173	0.578555321800384	0.0277318772044854	P60709;P63261
0.510098849154626	0.730090336410344	0.510098849154626	0.730090336410344	-0.0514825355503288	Q6UWP8
0.275558123782878	0.876718317226463	0.275558123782878	0.876718317226463	-0.15374579413126	Q14515
0.33340441005485	0.671985876756949	0.33340441005485	0.671985876756949	-0.0866945821506219	P01344
0.923436777238404	0.234802883597658	0.923436777238404	0.234802883597658	NA	Q9UBQ6
0.292380904438047	0.767796611185273	0.292380904438047	0.767796611185273	NA	P68871
0.686930039464998	0.59283852520294	0.686930039464998	0.59283852520294	0.000306154902050403	Q02413
0.734802173710948	0.536058223909333	0.734802173710948	0.536058223909333	0.043521702342775	P02788
0.723287577848776	0.560315864996443	0.723287577848776	0.560315864996443	0.0368137046317536	Q6YHK3
0.543446922820421	0.751667559800672	0.543446922820421	0.751667559800672	NA	O00584
0.755551388195547	0.458087344052288	0.755551388195547	0.458087344052288	0.0610357474605412	P14618
0.382645625687996	0.816222394205288	0.382645625687996	0.816222394205288	-0.107666124748272	O75636
0.887902494298451	0.168211824228261	0.887902494298451	0.168211824228261	NA	Q9NY97
0.897638149883981	0.23974039817125	0.897638149883981	0.23974039817125	0.147427316437915	P05067
0.703620897866064	0.586659735852315	0.703620897866064	0.586659735852315	NA	Q9BUN1
0.861107167636099	0.367784850788578	0.861107167636099	0.367784850788578	0.110528691215626	P02745
0.807618206382392	0.418705276299155	0.807618206382392	0.418705276299155	0.0847049326988082	P54289
0.870639227088315	0.275414351821305	0.870639227088315	0.275414351821305	0.143109607281599	P55290
0.634988141190287	0.623256357279818	0.634988141190287	0.623256357279818	-0.0079034238472068	P01024
0.935780382315155	0.175116946511597	0.935780382315155	0.175116946511597	0.198946625540065	Q9UGM5
0.50953266531443	0.777068342824017	0.50953266531443	0.777068342824017	NA	O00522
0.67247773501679	0.621209005235462	0.67247773501679	0.621209005235462	-0.000817355491331966	P02750
0.450510455853566	0.767225316340139	0.450510455853566	0.767225316340139	-0.0778330981717652	P13727
0.911806058404287	0.170651794101527	0.911806058404287	0.170651794101527	0.210305348659195	P01591
0.813987713159842	0.41872479262256	0.813987713159842	0.41872479262256	0.0858022658762261	P30043
0.779303200991792	0.431381975283324	0.779303200991792	0.431381975283324	0.0764154595902523	P01019
0.737773952295355	0.560387616620138	0.737773952295355	0.560387616620138	NA	Q4LDE5
0.672732583670113	0.566350443056587	0.672732583670113	0.566350443056587	0.026290402871061	P18206
0.651992500224362	0.653906545382541	0.651992500224362	0.653906545382541	-0.00142589184949315	P48740
0.908881467240474	0.254460827070852	0.908881467240474	0.254460827070852	0.15460367218259	Q9Y490
0.681910409868335	0.61254921116742	0.681910409868335	0.61254921116742	0.0104383216351588	O00533
0.552446091676836	0.680683503322709	0.552446091676836	0.680683503322709	-0.0366869071673276	Q07954
0.876818633803317	0.327560148726322	0.876818633803317	0.327560148726322	0.123232891571593	Q96PD5
0.512043234795979	0.692672346588604	0.512043234795979	0.692672346588604	-0.0493368780830121	P43121
0.485866489157638	0.739202998072358	0.485866489157638	0.739202998072358	-0.0626691692432568	Q8WWZ8
0.73333154178474	0.525376548193515	0.73333154178474	0.525376548193515	0.045818847670893	P21333
0.888418560846846	0.291654598147549	0.888418560846846	0.291654598147549	0.130234707683059	P43652
0.681223247241773	0.592691676156033	0.681223247241773	0.592691676156033	0.0258373983973559	P04004
0.801267898571394	0.475795772648669	0.801267898571394	0.475795772648669	NA	P09960
0.741347116774046	0.536385784691205	0.741347116774046	0.536385784691205	0.0382764932036423	Q9Y6Z7
0.737726700661812	0.564682745689598	0.737726700661812	0.564682745689598	NA	P12814
0.955547324296173	0.0862566799318768	0.955547324296173	0.0862566799318768	0.271702701215561	P01871
0.490795986058424	0.765137961711087	0.490795986058424	0.765137961711087	-0.0627234487131562	P02751
0.688247403859161	0.618633466443895	0.688247403859161	0.618633466443895	NA	Q16853
0.711386407737313	0.538009900969668	0.711386407737313	0.538009900969668	0.0411156299160485	Q14520
0.499040666379365	0.767851776386548	0.499040666379365	0.767851776386548	-0.0614149443804381	Q99969
0.742329776095346	0.466976035063027	0.742329776095346	0.466976035063027	0.0446153107979252	P17813
0.53976602775141	0.691847871140572	0.53976602775141	0.691847871140572	-0.0409040196864764	P07339
0.565989409153714	0.727117357758191	0.565989409153714	0.727117357758191	-0.0345491734098674	P62805
0.849785565865921	0.360571748658367	0.849785565865921	0.360571748658367	0.106234002600319	P07360
0.471613104391097	0.780784465995393	0.471613104391097	0.780784465995393	-0.0713974385889669	P98160
0.85369027389064	0.365026078183284	0.85369027389064	0.365026078183284	0.112164199831443	Q76LX8
0.843108302295412	0.393184345953016	0.843108302295412	0.393184345953016	0.100595458570886	P27169
0.497725902405493	0.752756717681572	0.497725902405493	0.752756717681572	NA	P01880
0.690761652883369	0.617565652797309	0.690761652883369	0.617565652797309	NA	Q4G0P3
0.627882822838563	0.679355805968111	0.627882822838563	0.679355805968111	NA	P50453
0.647733283085584	0.660646818103498	0.647733283085584	0.660646818103498	NA	Q12884
0.630327081410558	0.656345292331792	0.630327081410558	0.656345292331792	-0.0168632873171174	P51884
0.596952528422499	0.703970330337397	0.596952528422499	0.703970330337397	NA	P02042
0.596958340758955	0.707095629373668	0.596958340758955	0.707095629373668	NA	Q86VD1
0.379450223748432	0.833711978491241	0.379450223748432	0.833711978491241	NA	Q08554
0.83628423861685	0.305050037998877	0.83628423861685	0.305050037998877	0.131540625842211	P02763
0.625208366094245	0.651760264758466	0.625208366094245	0.651760264758466	-0.015645350232221	O14786
2.02836334133923e-05	0.999996714877512	2.02836334133923e-05	0.999996714877512	NA	P0DJD7;P0DJD8;P0DJD9
0.002605735314096	0.999350936697638	0.002605735314096	0.999350936697638	NA	P07998
0.998529365972372	0.0111872075674005	0.998529365972372	0.0111872075674005	NA	Q8IYE0
0.00295929991262527	0.999669970246779	0.00295929991262527	0.999669970246779	NA	Q13332
0.995700565307873	0.0302931904182697	0.995700565307873	0.0302931904182697	NA	P11055;P13535;Q9UKX2;Q9UKX3;Q9Y623
0.998112306815274	0.0141923064581542	0.998112306815274	0.0141923064581542	NA	Q8IXL6
0.999837657871605	0.00132896202165134	0.999837657871605	0.00132896202165134	NA	P01701
0.993358916109265	0.0439086140426858	0.993358916109265	0.0439086140426858	NA	A0A1B0GV03
0.991459826896206	0.04689447523967	0.991459826896206	0.04689447523967	NA	P06396
0.999582549555225	0.0032850134514045	0.999582549555225	0.0032850134514045	NA	A0A0B4J1V1;A0A0C4DH32;P01762;P01763;P01780
0.999772633299294	0.00174079048677543	0.999772633299294	0.00174079048677543	NA	A0A075B6P5;A0A087WW87;P01614;P01615
0.999971290024522	0.000205637375063663	0.999971290024522	0.000205637375063663	NA	Q8NDH2
0.998603921210521	0.00833900538256759	0.998603921210521	0.00833900538256759	NA	P01602
0.06873945135511	0.988173870909293	0.06873945135511	0.988173870909293	NA	P08123
0.0833711273176813	0.984663661461796	0.0833711273176813	0.984663661461796	NA	P20908
0.994322541567885	0.0384497835807593	0.994322541567885	0.0384497835807593	NA	Q8TER0
0.0865440754057648	0.983857490247948	0.0865440754057648	0.983857490247948	NA	P02144
0.927297468579367	0.252838923047952	0.927297468579367	0.252838923047952	NA	P49747
0.984222391490927	0.086114271081823	0.984222391490927	0.086114271081823	NA	Q07075
0.995116137094779	0.0337198670492693	0.995116137094779	0.0337198670492693	NA	A0A0B4J1X5;A0A0C4DH42;P01767
0.994884823308775	0.0350600772293655	0.994884823308775	0.0350600772293655	NA	A0A0C4DH25
0.00735754520551849	0.999155994562841	0.00735754520551849	0.999155994562841	NA	P47929
0.240545680313827	0.931480044201764	0.240545680313827	0.931480044201764	NA	Q13421
0.939786372161175	0.223040891646632	0.939786372161175	0.223040891646632	NA	P35590
0.980974702057961	0.098805083417883	0.980974702057961	0.098805083417883	NA	P36578
0.0249644564070944	0.99668218534996	0.0249644564070944	0.99668218534996	NA	Q01469
0.991451535249508	0.0537311627969133	0.991451535249508	0.0537311627969133	NA	Q92823
0.99380937090109	0.0414125053678822	0.99380937090109	0.0414125053678822	NA	O60279
0.998422453820978	0.0119786049825843	0.998422453820978	0.0119786049825843	NA	Q9HCE7
0.975494613138789	0.119146976848735	0.975494613138789	0.119146976848735	NA	A0A087WSY4;A0A0C4DH41;P01824;P01825;P06331;P0DP06;P0DP07;P0DP08
0.982561295947098	0.0927095391499045	0.982561295947098	0.0927095391499045	NA	P16930
0.979876039038225	0.103092275406354	0.979876039038225	0.103092275406354	NA	P62847
0.992085448317175	0.0504766562606679	0.992085448317175	0.0504766562606679	NA	O60282;P33176;Q12840
0.888374057379635	0.334502741249034	0.888374057379635	0.334502741249034	NA	P48637
0.959795863272737	0.169384930019687	0.959795863272737	0.169384930019687	NA	P12109
0.94266650882497	0.215565241406897	0.94266650882497	0.215565241406897	NA	P04080
0.91333729920721	0.28333414876413	0.91333729920721	0.28333414876413	NA	P26927;Q2TV78
0.965561534484924	0.151911052388691	0.965561534484924	0.151911052388691	NA	P13497
0.954705384270028	0.183831094350216	0.954705384270028	0.183831094350216	NA	P04179
0.247184944853001	0.928667553678203	0.247184944853001	0.928667553678203	NA	Q06830
0.988054348107376	0.0697412046138956	0.988054348107376	0.0697412046138956	NA	O15204
0.227015438016074	0.936861132982495	0.227015438016074	0.936861132982495	NA	P04259
0.110680065876674	0.977250858407915	0.110680065876674	0.977250858407915	NA	Q9Y520
0.925480123830502	0.242867815636426	0.925480123830502	0.242867815636426	NA	P62750
0.314307773029871	0.897917418847266	0.314307773029871	0.897917418847266	NA	A4D256;O60729
0.988133291007106	0.0574127164514186	0.988133291007106	0.0574127164514186	NA	A0A075B6H9
0.276865993241827	0.91596995827835	0.276865993241827	0.91596995827835	NA	Q16627
0.15587920308983	0.963217087165733	0.15587920308983	0.963217087165733	NA	P08238
0.96178094752731	0.163512827304113	0.96178094752731	0.163512827304113	NA	Q08188
0.869123995826888	0.370179045542172	0.869123995826888	0.370179045542172	NA	P32942
0.950843893048752	0.016355048035702	0.950843893048752	0.016355048035702	NA	Q16706
0.407932121497081	0.842036264903363	0.407932121497081	0.842036264903363	NA	Q86SQ4
0.95562667344782	0.181214490241108	0.95562667344782	0.181214490241108	NA	P29508
0.965028034020784	0.098730407360831	0.965028034020784	0.098730407360831	NA	Q9HCN6
0.89604398805035	0.319092201007701	0.89604398805035	0.319092201007701	NA	O14638
0.930083106943782	0.245853677587456	0.930083106943782	0.245853677587456	NA	P04908;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1
0.250067403266726	0.927444324377676	0.250067403266726	0.927444324377676	NA	Q8N257;Q96A08;Q99880
0.893506683775057	0.324131837625392	0.893506683775057	0.324131837625392	NA	Q99983
0.931692161082666	0.24214637977328	0.931692161082666	0.24214637977328	NA	O14498
0.881895668151049	0.346408562147135	0.881895668151049	0.346408562147135	NA	Q6P3X8
0.257246069895749	0.924607138612972	0.257246069895749	0.924607138612972	NA	P0DJI8
0.407623562275021	0.828856607887087	0.407623562275021	0.828856607887087	NA	P05451;P48304
0.899092332302018	0.313257829479498	0.899092332302018	0.313257829479498	NA	Q9H299
0.918729448280292	0.271750994269684	0.918729448280292	0.271750994269684	NA	Q01518
0.358487734426186	0.874440123784986	0.358487734426186	0.874440123784986	NA	P14625;Q58FF3
0.479196549040006	0.799396666071833	0.479196549040006	0.799396666071833	NA	P01893;P04439
0.854004241703295	0.384264984635699	0.854004241703295	0.384264984635699	NA	Q92859
0.39935561356503	0.850756123743402	0.39935561356503	0.850756123743402	NA	Q14019
0.951850198204698	0.19156131433361	0.951850198204698	0.19156131433361	NA	A0M8Q6
0.900573593808541	0.310241319028846	0.900573593808541	0.310241319028846	NA	P21926
0.662108690208179	0.55689272664892	0.662108690208179	0.55689272664892	NA	P23284
0.485365359151749	0.795059632879431	0.485365359151749	0.795059632879431	NA	P40925
0.935934447272768	0.143546847157165	0.935934447272768	0.143546847157165	NA	O00602
0.22214499430539	0.92820442424106	0.22214499430539	0.92820442424106	NA	Q04721
0.380719784384976	0.86162923980521	0.380719784384976	0.86162923980521	NA	O43148
0.332231609725741	0.888629004566607	0.332231609725741	0.888629004566607	NA	P68431;P84243;Q16695;Q71DI3
0.795684968450512	0.486846984014736	0.795684968450512	0.486846984014736	NA	Q9UBG0
0.785149658510493	0.500652411901049	0.785149658510493	0.500652411901049	NA	P06748
0.680768286882006	0.590007665950972	0.680768286882006	0.590007665950972	NA	P62081
0.787374642783235	0.497588104480894	0.787374642783235	0.497588104480894	NA	P24043
0.609436867781988	0.69581178765621	0.609436867781988	0.69581178765621	NA	P35579;P35580
0.590216009863581	0.713115207949488	0.590216009863581	0.713115207949488	NA	O76061
0.760349635504355	0.532607894664636	0.760349635504355	0.532607894664636	NA	P10412;P16402;P16403
0.708161424889076	0.596486569460742	0.708161424889076	0.596486569460742	NA	P55201
0.665902826668211	0.643931820796621	0.665902826668211	0.643931820796621	NA	P31944
0.614417947558578	0.69158761350983	0.614417947558578	0.69158761350983	NA	P42785
0.625051035457578	0.682024222589956	0.625051035457578	0.682024222589956	NA	A0A075B6K0;P01717;P01718
0.620270446998004	0.686416696094701	0.620270446998004	0.686416696094701	NA	P55774
0.605644424907306	0.699327334277816	0.605644424907306	0.699327334277816	NA	P0C0S5;Q71UI9
0.722464427307198	0.57977875818563	0.722464427307198	0.57977875818563	NA	Q5VY43
0.693405335423896	0.612797310388348	0.693405335423896	0.612797310388348	NA	A6NK53;Q9UJU3
0.6658254824139	0.642045678143868	0.6658254824139	0.642045678143868	NA	Q14314
1.748672520738e-08	0.999999994345839	1.748672520738e-08	0.999999994345839	NA	P41271
0.999982425110559	0.000117540919637726	0.999982425110559	0.000117540919637726	NA	O75533
0.999997285283425	1.23001304132052e-05	0.999997285283425	1.23001304132052e-05	NA	P06310
0.999998928432182	3.99369306731761e-06	0.999998928432182	3.99369306731761e-06	NA	A0A0B4J1X5
0.00129249929609647	0.999853921509301	0.00129249929609647	0.999853921509301	NA	P29279
0.00472237392065293	0.99947009452662	0.00472237392065293	0.99947009452662	NA	Q4G0X9
0.999484364570709	0.00410437738597819	0.999484364570709	0.00410437738597819	NA	P01764
0.997766882015288	0.0167355195916272	0.997766882015288	0.0167355195916272	NA	A0A0C4DH38
0.98607204763476	0.0783017370465207	0.98607204763476	0.0783017370465207	NA	P82094
0.00602393647936536	0.999314370111388	0.00602393647936536	0.999314370111388	NA	P0DJI8;P0DJI9
0.962889074628864	0.160204759694569	0.962889074628864	0.160204759694569	NA	P30101
0.99249181663485	0.0483876286043609	0.99249181663485	0.0483876286043609	NA	P62899
0.143567606215383	0.967164988137492	0.143567606215383	0.967164988137492	NA	P09382
0.960939468539245	0.166038950067615	0.960939468539245	0.166038950067615	NA	Q9P219
0.19159177361032	0.950611197908705	0.19159177361032	0.950611197908705	NA	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1
0.944070510277271	0.211813260677116	0.944070510277271	0.211813260677116	NA	P68431;P84243;Q16695;Q5TEC6;Q6NXT2;Q71DI3
0.260153523487114	0.923343822705711	0.260153523487114	0.923343822705711	NA	P02042;P68871
0.923043341683277	0.262018362577675	0.923043341683277	0.262018362577675	NA	Q9H6X2
0.999860218247167	0.000967475582411832	0.999860218247167	0.000967475582411832	NA	P04279;Q02383
0.213572505056322	0.942433649801704	0.213572505056322	0.942433649801704	NA	P23528;Q9Y281
0.395324862598169	0.853248467522141	0.395324862598169	0.853248467522141	NA	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880
0.362492132268599	0.872154761790766	0.362492132268599	0.872154761790766	NA	A0A075B6K2;A0A075B6K5;P80748
0.836730602446275	0.424663263820648	0.836730602446275	0.424663263820648	NA	P68104;Q5VTE0
0.876962704210305	0.355619237018005	0.876962704210305	0.355619237018005	NA	P01889;P01893;P04439;P13747;P17693
0.748290933044466	0.54741128088644	0.748290933044466	0.54741128088644	NA	P29508;P48594
0.555781889462053	0.742213069913098	0.555781889462053	0.742213069913098	NA	Q9NS87
0.565671347573368	0.734023760118179	0.565671347573368	0.734023760118179	NA	P35579;P35749
0.661237557871154	0.646635600547065	0.661237557871154	0.646635600547065	NA	Q93074
