	t	AveExpr	B	logFC	CI.L	CI.R	adj.P.Val	P.Value	post.df	counts	sca.t	sca.P.Value	sca.adj.pval
P04040	-1.4939865596204949	17.282568142577613	-5.734231559243003	-0.09640060023946262	-0.22563033222870166	0.03282913174977642	0.2151423594081321	0.1407322200639661	57.0	10.0	-1.5007329851310487	0.1389439891232212	0.21302075565865616
P04070	-2.5102286436767045	18.5270689903084	-3.831500395004436	-0.14906197015535838	-0.26798965706607086	-0.030134283244645885	0.033274467789380376	0.014948492108387048	57.0	10.0	-2.5220654336480846	0.014484764757316707	0.03210789521205203
P04075	-1.1710133929556847	17.379896961625914	-6.153734603187063	-0.050589631363124	-0.1371121291976296	0.03593286647138161	0.3380399792809813	0.24649876057963654	57.0	7.0	-1.158033043657508	0.2516798223703865	0.3450867667552722
P04114	-2.9334259077253466	25.65178569958559	-2.808803905144665	-0.27662804216684833	-0.46549260414665705	-0.08776348018703958	0.012728083625933154	0.00483284378277913	57.0	295.0	-2.9058704828770656	0.005206489538651487	0.013577708012561722
P04179	2.3774089414143202	14.419762529756039	-4.128021925126003	0.19965879620981752	0.024809407149900903	0.3745081852697342	0.05340823455970058	0.0272060743715768	21.0	3.0	2.2971086124682625	0.03199538503383729	0.06079123156429085
P04180	-3.0039012576436543	19.06194911235301	-2.6269814232900837	-0.1580861899734316	-0.2634854777027489	-0.05268690224411429	0.010872282042803456	0.003964704353954644	57.0	9.0	-3.007587153814107	0.003913906384408236	0.010788591691736692
P04196	4.658343575576348	22.020508652922583	2.3869516434796445	0.34402162737525543	0.19611636532376947	0.4919268894267414	0.00015078684309175654	1.9757981014277544e-05	57.0	22.0	4.702607685153144	1.6738719184523595e-05	0.00013492422130555382
P04217	2.897058109091326	21.56865987927601	-2.9013940543180885	0.12925478424980952	0.039899792971946	0.21860977552767302	0.013676013950509547	0.005347012973131552	57.0	15.0	2.943178843242102	0.004692197519762496	0.012543965228711797
P04259	-2.003924179826934	19.472975637185584	-4.8105524850202706	-0.1772243619201852	-0.3613531515764903	0.006904427736119878	0.10119503929061197	0.05839638545529675	21.0	28.0	-2.0475909160774783	0.05331298749006405	0.09391559385666912
P04275	-4.893637280455105	21.606520246205953	3.1891338538568803	-0.4040788033462661	-0.5694514547209736	-0.23870615197155864	7.882317841869353e-05	8.593504414068091e-06	57.0	82.0	-4.916749297777504	7.819514160669194e-06	7.428538452635735e-05
P04278	0.8794093779457435	19.163897505225393	-6.448871923394788	0.09460547031910949	-0.12084852529998777	0.31005946593820677	0.47482794687021895	0.3828969721942179	57.0	12.0	0.8835624128815347	0.38064404189226253	0.4720341032323629
P04406	1.2392061960623426	15.963459840640285	-6.073143779747968	0.1123043882017285	-0.06919808452350645	0.29380686092696345	0.30772510341000087	0.22038207593836528	57.0	4.0	1.2417909516791692	0.21939921433663653	0.30635270873252135
P04746;P0DTE7;P0DTE8;P0DUB6;P19961	2.267984277949495	15.190614077764305	-4.337602631609638	0.18460952188504365	0.015624803708422369	0.35359424006166496	0.06332347884648082	0.03368523404803397	22.0	4.0	2.2663077368468727	0.03361316417028566	0.06347495288751838
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1	-1.9993738000310446	15.111913312676696	-4.823995673981561	-0.2295263284351421	-0.467852582383562	0.008799925513277768	0.10119503929061197	0.05829537225482054	22.0	3.0	-1.9731579271068005	0.06117119084475227	0.10430472285066733
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1	-1.2937763015125556	15.95941740623486	-5.881821317726619	-0.192907996688918	-0.5024534383949578	0.11663744501712181	0.2962769502064738	0.20939874676247022	22.0	5.0	-1.3035756959624278	0.2058554730985612	0.2936061975561248
P05019	0.5620526394805527	16.890367086310324	-6.640272342136345	0.04714570600041057	-0.12257463793274828	0.21686604993356942	0.6534867660096962	0.5773285338807467	39.0	4.0	0.5632308776231162	0.5765017933001779	0.6525509660333929
P05062	-1.4088759945817098	16.499740746726093	-5.854008230585867	-0.1719022262870027	-0.416266734031732	0.07246228145772657	0.24421599103112598	0.16434083606981786	57.0	5.0	-1.4135931491170617	0.16291972776226143	0.2441501272380932
P05067	2.944699202010342	16.66767782256487	-2.77993081658217	0.15302778143743012	0.048949829056910116	0.2571057338179501	0.01239489192223438	0.0046830324743780275	57.0	8.0	2.9345582374749024	0.004806656297831759	0.012785705752232479
P05090	-2.2358788183573357	21.0148465195302	-4.426446619811266	-0.20741429981002568	-0.3932032279147206	-0.021625371705330715	0.056718508068099215	0.029318777666780607	57.0	10.0	-2.244701777364873	0.028684893639919867	0.05589876709317717
P05106	4.7585022531221846	14.907952876521449	2.726401652248054	0.5127049614967802	0.29691728591406075	0.7284926370794997	0.00011381226969631388	1.3886877357274548e-05	57.0	4.0	4.770272465497927	1.3177752746556908e-05	0.0001095400697057543
P05109	-3.1227483583805857	18.420748782753705	-2.3133674357804566	-0.3875330468511322	-0.6360758259721373	-0.13899026773012713	0.008216505563127207	0.002821981727193917	57.0	7.0	-3.1278136857715566	0.0027731364460401925	0.008017981463550991
P05154	-1.98392895495814	18.132074658040338	-4.921746738577433	-0.22955730602002689	-0.4612937826443778	0.0021791706043240433	0.09242626243193208	0.052120072799961704	57.0	11.0	-1.9923515103082277	0.05112955119342122	0.09127825917751707
P05155	-3.456650886871087	22.51234611905998	-1.3878622867577732	-0.2971297758760869	-0.4692849390378443	-0.12497461271432952	0.003631572688029384	0.001044418461031007	57.0	25.0	-3.484227962990636	0.0009559517783397471	0.003436259095113145
P05156	2.5043789266002894	21.68236809093204	-3.8447657748525463	0.14449512432156553	0.028941772265122193	0.2600484763780089	0.033353890721869936	0.015172258561452115	57.0	26.0	2.5385637781555896	0.013886648200304294	0.03143700784068887
P05160	-4.924468082526847	21.09962583479707	3.295432239392783	-0.2678700959219924	-0.3768118346187338	-0.158928357225251	7.58325430577112e-05	7.697288205106023e-06	57.0	32.0	-4.997072481614006	5.860079290993081e-06	6.235124365616638e-05
P05164	-1.3324185130990511	14.871927469864616	-5.8334236329050535	-0.14063253421984	-0.359750767923001	0.07848569948332096	0.283447467681527	0.19660172100466816	22.0	7.0	-1.3297360304173158	0.19722881349578444	0.2843515685088274
P05362	1.8374704195258733	16.045594141164873	-5.186029821913159	0.08571599799212493	-0.007710684076701155	0.17914268006095102	0.11868673401942037	0.07139051670341075	57.0	5.0	1.842926893484759	0.07054177337786945	0.11727569824070797
P05451	-4.091967296488255	14.343271399327994	-0.35275796540751436	-0.49582920494247773	-0.7473844189404366	-0.24427399094451885	0.0020239100985779217	0.0004965893240730705	22.0	4.0	-4.110480374286324	0.00046065616039161876	0.001944992677209057
P05451;P48304	-1.0164843594397972	14.997201387817393	-6.2478993480463165	-0.11227169359373157	-0.33796640153202107	0.1134230143445579	0.4111444247070842	0.31763225292220226	30.0	3.0	-1.008089495563067	0.32147369464396636	0.4181516028131787
P05452	5.014454718869519	19.60698393008573	1.8235918015190329	0.4150251799254505	0.24320106858736543	0.5868492912635356	0.00032311261809929697	5.344719998634987e-05	22.0	11.0	5.068456438341117	4.464326146462143e-05	0.0002896367695021781
P05543	3.5767276746627865	20.511493155154827	-1.040046135251382	0.228793371327626	0.10068221274535219	0.35690452990989985	0.002720351031183561	0.0007209952920994025	57.0	16.0	3.6124842580451513	0.0006419607315414201	0.0025111993322061437
P05546	-1.3700756435068335	21.7222013044744	-5.906441648436789	-0.08815334207893954	-0.217014975559785	0.040708291401905905	0.2587584270917461	0.17607246354739117	57.0	25.0	-1.385974784177081	0.17115314387738395	0.25211368643255755
P05556	1.2558618039883818	15.396049355934322	-6.052803603053047	0.06126722219953251	-0.036437540519393796	0.15897198491845882	0.30084590841050973	0.21432443475109622	57.0	5.0	1.2596388330821784	0.2129331030095951	0.2988929044884026
P06276	-2.074071623008719	19.677359166636926	-4.750346657434321	-0.1426646534679037	-0.28042430395420126	-0.004905002981606094	0.07767183108174826	0.04263190728547085	57.0	12.0	-2.08781281558557	0.04129487738527426	0.07575474058264105
P06310	5.468517889464195	17.80414104509992	2.8842901350980057	0.7719335243836056	0.4788822333255287	1.0649848154416826	0.00014322923279610082	1.8136234013777557e-05	22.0	3.0	5.436715246656647	1.8424068871124988e-05	0.00014629260655878347
P06312	4.653227042843734	16.699910730871224	2.3696949480608804	0.48678837977760736	0.2772732669203125	0.6963034926349022	0.00015078684309175654	2.0115615765912594e-05	57.0	4.0	4.664471563788261	1.91438585168542e-05	0.00014931812677779544
P06396	5.6041519790377965	22.729269773657368	4.793814975212038	0.3405608547444672	0.2176037653879569	0.46351794410097746	2.3975083282251063e-05	1.8927697328092942e-06	39.0	41.0	5.701748452147042	1.3442738887732152e-06	1.7878842720683764e-05
P06681	3.0678710654226133	21.06196380448995	-2.45925363225263	0.13125295285196614	0.04556862873857298	0.2169372769653593	0.009503443641270823	0.0033047689354043274	57.0	35.0	3.1338130907442285	0.0027253146705546114	0.00796630442162117
