ind.p.Center1	ind.p.Center2	ind.p.Center3	stat	pval	FDR	weight	ID
0.0659592746548615	0.356316422303178	0.564621033340131	-0.988542476622722	0.322887042300552	0.495659933356111	NA	P32119
0.0660542705680317	0.745108527474112	0.320283166955157	-0.758390157077159	0.44821744861643	0.627504428063002	NA	O14791
0.0671041385527532	0.00715174953770928	0.763262677111973	-1.8650860975329	0.0621693369412313	0.136516436634215	NA	O00187
0.0675724777289872	0.156729963365516	0.00798879071860683	-2.83567500919812	0.0045728953041577	0.0170267378346297	NA	P00738
0.0717462683992637	0.62993431149619	0.0168595389600042	-1.87906950384501	0.0602350035417849	0.134281855029457	NA	P06276
0.0720883465951357	0.382962644626801	0.390950539446764	-1.17488707372329	0.240039897748327	0.388953538018122	NA	Q5T749
0.0742558502804804	0.042960466146489	0.00513399510370416	-3.30752338386208	0.000941248532636121	0.0049169699466066	NA	P19652
0.0760155181533013	0.24558885279748	0.0449741773398324	-2.20345804544288	0.0275624809002872	0.0753661587117227	NA	P08697
0.0800685224144422	0.0354708737927931	0.979288989882852	-0.676181234013231	0.498925585662175	0.653730571110677	NA	Q86U17
0.080617543464999	0.713865498115711	0.400607337324229	-0.628152559955861	0.529904004344372	0.676884677082227	NA	P01031
0.0811211949130867	0.0522043838629621	0.924903856472684	-0.913692859435081	0.360878257120126	0.535200805051034	NA	P15144
0.081878111570488	0.00483583017035012	0.0150212712981255	-3.5503753372754	0.000384682275147655	0.00223948881060992	NA	P02753
0.0823483598306745	0.242415642709802	0.52888549952558	-1.16366801011702	0.244558578251684	0.39444931976078	NA	P07737
0.0831400134675956	0.295725465058899	0.109405504188701	-1.81904981201094	0.0689038309089977	0.1488663013466	NA	P37802
0.0864291683689564	0.0143450973894365	0.00206556861362067	-3.70587561130523	0.000210661675675482	0.00127123424976584	NA	P02787
0.0865079111749576	0.102366826960511	0.000244518505299783	-3.53191005242127	0.000412569663161036	0.00230397520435999	NA	P62937
0.0871211248713888	0.0721671107718291	0.109433199399149	-2.33716331063153	0.0194306940949313	0.0562044870514542	NA	P0DPH7;P0DPH8;P68363;Q6PEY2;Q71U36;Q9BQE3
0.0890125046280827	0.781282263585733	0.0018276244289111	-2.00733484629843	0.0447140211599061	0.114232900773483	NA	P0C0L4
0.090878553279672	0.109858530529638	0.0827696672173887	-2.28014403882542	0.0225991470566099	0.0637879150791409	NA	Q12860
0.0944276592510289	0.22376537249966	0.0241083040694628	-2.33767124218963	0.0194043090955438	0.0562044870514542	NA	Q15848
0.0954048212603834	0.00142294847388476	0.0341537762545414	-3.53053793737567	0.000414715536784798	0.00230397520435999	NA	Q12805
0.0957280592567695	0.0355647536819771	0.609666322100662	-1.63533536038865	0.101978764778799	0.204034118364905	NA	P55056
0.0970984218797672	0.863829855430508	0.141999224391428	-0.734363369495757	0.462727305654272	0.640136588849783	NA	Q9NZT1
0.097291979138131	0.0468733112028612	0.113769166093538	-2.41321936698902	0.0158122994686248	0.0477095242587817	NA	P09172
0.0977361498020736	0.0489244458392019	0.0063014408867104	-3.14351646978138	0.00166931021608742	0.00758777370948828	NA	P35555
0.0977904310975221	0.227815426161664	0.956680202033445	-0.188740849016139	0.850295934053945	0.901829020966305	NA	P05362
0.0990079732263149	0.952618812639964	0.522718557172395	0.254349924061258	0.799225233799301	0.865231738426638	NA	Q6UX71
0.0991935832575524	0.015988445230419	0.971489659371111	-0.882022222281665	0.377764790149516	0.555536456102229	NA	Q14126
0.102121424818756	0.598872865733822	0.0310030574338998	-1.66587332262576	0.0957386481162501	0.194817016515625	NA	P01877
0.106085202058867	0.0283969004870498	0.440132870813929	-1.90707241577419	0.0565112106858858	0.127605959613291	NA	P09486
0.106894873883767	0.927981303667868	0.445322299764137	0.0463147398991478	0.963059391175842	0.968594215263059	NA	Q9NZK5
0.107429590109727	0.137465935911584	0.00616513634705465	-2.79127959866846	0.00525000992396493	0.0189433347771931	NA	P01706;P01709
0.108315651627583	0.00705086080788617	0.0968618855673273	-2.88088485060911	0.00396560489898789	0.015595075445458	NA	P01137
0.108810613067662	0.0354828074106802	0.58512787835886	-1.63017503539814	0.103064508584973	0.204034118364905	NA	P07357
0.112750808391224	0.347554825509239	0.136269426671918	-1.559534564282	0.118869910376687	0.229108470878091	NA	O00151
0.112845087062259	0.668714794504475	0.518163014865289	-0.421249136646745	0.673573167284363	0.791109424662843	NA	P02786
0.114916156537685	0.0825785089506859	0.0354305802258243	-2.53750727126887	0.0111645048827793	0.0352033937745292	NA	P61626
0.118631818684215	0.752504281110186	0.67470931603471	-0.0268513033634436	0.97857833378322	0.97857833378322	NA	Q6UY14
0.120333605987397	0.119392098978961	0.170011607662412	-1.90841470999132	0.0563376371016769	0.127605959613291	NA	P02775
0.122936287585159	0.0432648669389264	0.00548982379400357	-3.12795291295964	0.00176028379505636	0.00779872567430034	NA	P02765
0.123753494437415	0.387865118349215	0.442015834436131	-0.916355243375576	0.359480601841448	0.535200805051034	NA	Q96KN2
0.128956206054644	0.701653510687959	0.13126861696287	-0.994538529718981	0.319960757088599	0.493456495488454	NA	Q12841
0.132700493307612	0.5305376124427	0.0461853444272763	-1.57046058556188	0.116307997060005	0.226154438727787	NA	O00592
0.134741149450225	0.512071044781883	0.54409255509398	-0.556128998104062	0.578122672805065	0.716316265964754	NA	P05556
0.136553570778999	0.151393048400827	0.519994227717405	-1.19873688222062	0.230630271998669	0.375444628835043	NA	P02747
0.138774848547054	0.722793929888862	0.239039083476912	-0.695173347863631	0.486946672793695	0.653730571110677	NA	P16035
0.14221618329752	0.558816332382257	0.020297087877791	-1.71478680457761	0.086384321678719	0.182135617997299	NA	P14543
0.146796567259335	0.00481234507109728	0.518888486076985	-2.07380583155066	0.0380973473706711	0.0987709005906288	NA	P11279
0.149906978290812	0.693061455421132	0.957074653334404	0.68440145591224	0.493721696917779	0.653730571110677	NA	Q9HBB8
0.153370101153337	0.0939887046420381	0.149116095745881	-1.95081109318284	0.051079521745033	0.125219009110659	NA	Q13103
0.156092639407238	0.406707702521683	0.996299481926043	0.826517087770204	0.40851082884736	0.588390082701959	NA	P12821
